stamp_s,time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad,gt_speed_mps
1788155449.287991,3.448208,7.719200,-0.694786,0.232403,7.569886,-0.717352,0.202324,0.151009,0.030080,7.673701,-0.728000,0.211973,0.056332,0.020430,nan,nan,nan,nan,nan,0.723331
1788155449.389850,3.550067,7.748858,-0.687486,0.232932,7.602849,-0.709646,0.202864,0.147681,0.030068,7.709853,-0.719913,0.212543,0.050724,0.020389,nan,nan,nan,nan,nan,0.300581
1788155449.389850,3.550067,7.748858,-0.687486,0.232932,7.602849,-0.709646,0.202864,0.147681,0.030068,7.709853,-0.719913,0.212543,0.050724,0.020389,nan,nan,nan,nan,nan,0.300581
1788155449.490408,3.650625,7.811569,-0.672519,0.230796,7.717426,-0.699615,0.200042,0.097966,0.030754,7.792079,-0.700393,0.209222,0.034012,0.021574,nan,nan,nan,nan,nan,0.641797
1788155449.490408,3.650625,7.811569,-0.672519,0.230796,7.717426,-0.699615,0.200042,0.097966,0.030754,7.792079,-0.700393,0.209222,0.034012,0.021574,nan,nan,nan,nan,nan,0.641797
1788155449.539063,3.699280,7.911324,-0.649403,0.223631,7.794300,-0.668317,0.192754,0.118542,0.030877,7.897589,-0.678167,0.200894,0.031875,0.022737,nan,nan,nan,nan,nan,2.105428
1788155449.539063,3.699280,7.911324,-0.649403,0.223631,7.794300,-0.668317,0.192754,0.118542,0.030877,7.889770,-0.677845,0.200167,0.035686,0.023464,nan,nan,nan,nan,nan,2.105428
1788155449.641644,3.801861,7.993964,-0.630734,0.219278,7.878911,-0.650903,0.187948,0.116807,0.031330,7.981735,-0.659395,0.195815,0.031161,0.023464,nan,nan,nan,nan,nan,0.826746
1788155449.641644,3.801861,7.993964,-0.630734,0.219278,7.878911,-0.650903,0.187948,0.116807,0.031330,7.981735,-0.659395,0.195815,0.031161,0.023464,nan,nan,nan,nan,nan,0.826746
1788155449.696409,3.856626,8.146722,-0.597347,0.210955,8.059950,-0.628220,0.179161,0.092101,0.031794,8.135642,-0.627545,0.186862,0.032166,0.024093,nan,nan,nan,nan,nan,2.876152
1788155449.696409,3.856626,8.146722,-0.597347,0.210955,8.059950,-0.628220,0.179161,0.092101,0.031794,8.135642,-0.627545,0.186862,0.032166,0.024093,nan,nan,nan,nan,nan,2.876152
1788155449.791473,3.951690,8.232180,-0.579521,0.196400,8.128209,-0.604292,0.165397,0.106881,0.031003,8.231917,-0.609651,0.171604,0.030131,0.024796,nan,nan,nan,nan,nan,0.911822
1788155449.791473,3.951690,8.232180,-0.579521,0.196400,8.128209,-0.604292,0.165397,0.106881,0.031003,8.231917,-0.609651,0.171604,0.030131,0.024796,nan,nan,nan,nan,nan,0.911822
1788155449.888868,4.049085,8.458537,-0.540350,0.143609,8.366759,-0.570352,0.112225,0.096557,0.031384,8.471133,-0.573476,0.118452,0.035440,0.025157,nan,nan,nan,nan,nan,2.360511
1788155449.888868,4.049085,8.458537,-0.540350,0.143609,8.366759,-0.570352,0.112225,0.096557,0.031384,8.471133,-0.573476,0.118452,0.035440,0.025157,nan,nan,nan,nan,nan,2.360511
1788155449.948555,4.108772,8.679902,-0.516582,0.063869,8.591023,-0.553816,0.031982,0.096364,0.031887,8.694822,-0.555310,0.038408,0.041502,0.025460,nan,nan,nan,nan,nan,3.830410
1788155449.948555,4.108772,8.679902,-0.516582,0.063869,8.591023,-0.553816,0.031982,0.096364,0.031887,8.687288,-0.555453,0.038091,0.039566,0.025777,nan,nan,nan,nan,nan,3.830410
1788155450.044147,4.204364,8.808032,-0.511798,0.007359,8.738867,-0.559378,-0.025282,0.083950,0.032641,8.821807,-0.554480,-0.018459,0.044849,0.025818,nan,nan,nan,nan,nan,1.340378
1788155450.044147,4.204364,8.808032,-0.511798,0.007359,8.738867,-0.559378,-0.025282,0.083950,0.032641,8.815743,-0.555323,-0.019098,0.044202,0.026457,nan,nan,nan,nan,nan,1.340378
1788155450.108284,4.268501,9.069242,-0.524535,-0.110580,8.993667,-0.580959,-0.142875,0.094315,0.032295,9.080546,-0.576038,-0.137037,0.052728,0.026457,nan,nan,nan,nan,nan,4.073604
1788155450.108284,4.268501,9.069242,-0.524535,-0.110580,8.993667,-0.580959,-0.142875,0.094315,0.032295,9.080546,-0.576038,-0.137037,0.052728,0.026457,nan,nan,nan,nan,nan,4.073604
1788155450.205366,4.365583,9.211313,-0.546476,-0.197658,9.100570,-0.599892,-0.227545,0.122953,0.029888,9.208392,-0.601497,-0.224738,0.055099,0.027080,nan,nan,nan,nan,nan,1.459120
1788155450.205366,4.365583,9.211313,-0.546476,-0.197658,9.100570,-0.599892,-0.227545,0.122953,0.029888,9.208392,-0.601497,-0.224738,0.055099,0.027080,nan,nan,nan,nan,nan,1.459120
1788155450.306125,4.466342,9.380824,-0.589967,-0.301739,9.254636,-0.646693,-0.330449,0.138352,0.028710,9.360803,-0.647076,-0.329038,0.060516,0.027299,nan,nan,nan,nan,nan,1.735511
1788155450.306125,4.466342,9.380824,-0.589967,-0.301739,9.254636,-0.646693,-0.330449,0.138352,0.028710,9.352952,-0.647245,-0.329315,0.063700,0.027576,nan,nan,nan,nan,nan,1.735511
1788155450.409008,4.569225,9.515219,-0.637968,-0.381138,9.343982,-0.684509,-0.407502,0.177449,0.026364,9.446911,-0.683586,-0.408714,0.082141,0.027576,nan,nan,nan,nan,nan,1.407008
1788155450.409008,4.569225,9.515219,-0.637968,-0.381138,9.343982,-0.684509,-0.407502,0.177449,0.026364,9.439234,-0.683791,-0.408844,0.088733,0.027707,nan,nan,nan,nan,nan,1.407008
1788155450.505618,4.665835,9.593109,-0.671404,-0.420035,9.405985,-0.713870,-0.445205,0.191882,0.025170,9.487368,-0.705772,-0.447741,0.111186,0.027707,nan,nan,nan,nan,nan,0.865423
1788155450.505618,4.665835,9.593109,-0.671404,-0.420035,9.405985,-0.713870,-0.445205,0.191882,0.025170,9.487368,-0.705772,-0.447741,0.111186,0.027707,nan,nan,nan,nan,nan,0.865423
1788155450.607021,4.767238,9.639857,-0.693166,-0.437733,9.433845,-0.734471,-0.457393,0.210112,0.019660,9.528934,-0.730041,-0.465554,0.116892,0.027821,nan,nan,nan,nan,nan,0.507973
1788155450.607021,4.767238,9.639857,-0.693166,-0.437733,9.433845,-0.734471,-0.457393,0.210112,0.019660,9.528934,-0.730041,-0.465554,0.116892,0.027821,nan,nan,nan,nan,nan,0.507973
1788155450.706402,4.866618,9.699448,-0.721871,-0.452633,9.493970,-0.767513,-0.469991,0.210486,0.017358,9.583903,-0.762035,-0.479920,0.122326,0.027287,nan,nan,nan,nan,nan,0.666091
1788155450.706402,4.866618,9.699448,-0.721871,-0.452633,9.493970,-0.767513,-0.469991,0.210486,0.017358,9.583903,-0.762035,-0.479920,0.122326,0.027287,nan,nan,nan,nan,nan,0.666091
1788155450.807308,4.967525,9.773707,-0.758781,-0.465984,9.568279,-0.809477,-0.480808,0.211591,0.014824,9.654193,-0.802631,-0.492534,0.127305,0.026550,nan,nan,nan,nan,nan,0.821287
1788155450.807308,4.967525,9.773707,-0.758781,-0.465984,9.568279,-0.809477,-0.480808,0.211591,0.014824,9.654193,-0.802631,-0.492534,0.127305,0.026550,nan,nan,nan,nan,nan,0.821287
1788155450.871907,5.032124,9.864765,-0.805355,-0.478750,9.675344,-0.865697,-0.494493,0.198799,0.015744,9.743483,-0.855521,-0.504501,0.131248,0.025751,nan,nan,nan,nan,nan,1.602240
1788155450.871907,5.032124,9.864765,-0.805355,-0.478750,9.675344,-0.865697,-0.494493,0.198799,0.015744,9.743483,-0.855521,-0.504501,0.131248,0.025751,nan,nan,nan,nan,nan,1.602240
1788155450.977757,5.137974,9.953724,-0.852071,-0.486815,9.768932,-0.919382,-0.501461,0.196670,0.014646,9.835112,-0.910077,-0.512017,0.132036,0.025202,nan,nan,nan,nan,nan,0.961779
1788155450.977757,5.137974,9.953724,-0.852071,-0.486815,9.768932,-0.919382,-0.501461,0.196670,0.014646,9.830168,-0.910738,-0.511417,0.136777,0.024602,nan,nan,nan,nan,nan,0.961779
1788155451.046065,5.206282,10.099022,-0.929858,-0.497185,9.900563,-0.997295,-0.505368,0.209604,0.008184,9.978027,-0.994730,-0.521787,0.137289,0.024602,nan,nan,nan,nan,nan,2.345747
1788155451.046065,5.206282,10.099022,-0.929858,-0.497185,9.900563,-0.997295,-0.505368,0.209604,0.008184,9.978027,-0.994730,-0.521787,0.137289,0.024602,nan,nan,nan,nan,nan,2.345747
1788155451.156879,5.317096,10.191770,-0.980899,-0.508895,9.900563,-0.997295,-0.505368,0.291668,0.003526,10.064139,-1.047880,-0.532398,0.144139,0.023503,nan,nan,nan,nan,nan,0.952993
1788155451.156879,5.317096,10.191770,-0.980899,-0.508895,9.900563,-0.997295,-0.505368,0.291668,0.003526,10.064132,-1.047879,-0.532398,0.144145,0.023503,nan,nan,nan,nan,nan,0.952993
1788155451.253719,5.413936,10.321484,-1.054699,-0.523538,10.110357,-1.120825,-0.530557,0.221240,0.007019,10.165820,-1.110007,-0.544434,0.165198,0.020895,nan,nan,nan,nan,nan,1.539238
1788155451.253719,5.413936,10.321484,-1.054699,-0.523538,10.110357,-1.120825,-0.530557,0.221240,0.007019,10.165820,-1.110007,-0.544434,0.165198,0.020895,nan,nan,nan,nan,nan,1.539238
1788155451.357388,5.517605,10.414588,-1.108533,-0.523686,10.104034,-1.115514,-0.528827,0.310632,0.005141,10.161677,-1.111122,-0.543785,0.252925,0.020099,nan,nan,nan,nan,nan,1.041428
1788155451.357388,5.517605,10.414588,-1.108533,-0.523686,10.104034,-1.115514,-0.528827,0.310632,0.005141,10.161671,-1.111121,-0.543785,0.252931,0.020099,nan,nan,nan,nan,nan,1.041428
1788155451.468730,5.628947,10.460431,-1.135014,-0.523645,10.104034,-1.115514,-0.528827,0.356930,0.005183,10.157409,-1.111235,-0.542541,0.303954,0.018896,nan,nan,nan,nan,nan,0.488249
1788155451.468730,5.628947,10.460431,-1.135014,-0.523645,10.104034,-1.115514,-0.528827,0.356930,0.005183,10.153392,-1.111405,-0.541327,0.307945,0.017682,nan,nan,nan,nan,nan,0.488249
1788155451.544225,5.704442,10.462353,-1.136076,-0.523601,10.104034,-1.115514,-0.528827,0.358908,0.005227,10.153432,-1.110992,-0.541240,0.309937,0.017640,nan,nan,nan,nan,nan,0.028304
1788155451.544225,5.704442,10.462353,-1.136076,-0.523601,10.104034,-1.115514,-0.528827,0.358908,0.005227,10.149749,-1.111229,-0.540113,0.313590,0.016513,nan,nan,nan,nan,nan,0.028304
1788155451.638144,5.798361,10.462557,-1.136271,-0.523768,10.104034,-1.115514,-0.528827,0.359123,0.005060,10.155586,-1.115171,-0.540322,0.307695,0.016554,nan,nan,nan,nan,nan,0.002977
1788155451.638144,5.798361,10.462557,-1.136271,-0.523768,10.104034,-1.115514,-0.528827,0.359123,0.005060,10.155591,-1.115172,-0.540322,0.307690,0.016554,nan,nan,nan,nan,nan,0.002977
1788155451.690008,5.850224,10.486645,-1.150289,-0.539114,10.156395,-1.146400,-0.538679,0.330273,0.000435,10.193955,-1.140372,-0.554525,0.292858,0.015410,nan,nan,nan,nan,nan,0.545293
1788155451.690008,5.850224,10.486645,-1.150289,-0.539114,10.156395,-1.146400,-0.538679,0.330273,0.000435,10.193955,-1.140372,-0.554525,0.292858,0.015410,nan,nan,nan,nan,nan,0.545293
1788155451.793960,5.954176,10.524015,-1.173240,-0.563055,10.162327,-1.151154,-0.540343,0.362362,0.022712,10.250284,-1.178459,-0.576987,0.273781,0.013932,nan,nan,nan,nan,nan,0.424610
1788155451.793960,5.954176,10.524015,-1.173240,-0.563055,10.162327,-1.151154,-0.540343,0.362362,0.022712,10.244135,-1.175653,-0.573068,0.279890,0.010013,nan,nan,nan,nan,nan,0.424610
1788155451.887029,6.047246,10.617802,-1.236162,-0.620267,10.333464,-1.262301,-0.616761,0.285538,0.003506,10.354340,-1.251321,-0.630280,0.263898,0.010013,nan,nan,nan,nan,nan,1.196377
1788155451.887029,6.047246,10.617802,-1.236162,-0.620267,10.333464,-1.262301,-0.616761,0.285538,0.003506,10.354340,-1.251321,-0.630280,0.263898,0.010013,nan,nan,nan,nan,nan,1.196377
1788155451.987225,6.147441,10.730886,-1.323500,-0.695315,10.450892,-1.351058,-0.683609,0.281347,0.011706,10.471257,-1.344994,-0.704065,0.260517,0.008750,nan,nan,nan,nan,nan,1.429138
1788155451.987225,6.147441,10.730886,-1.323500,-0.695315,10.450892,-1.351058,-0.683609,0.281347,0.011706,10.471257,-1.344994,-0.704065,0.260517,0.008750,nan,nan,nan,nan,nan,1.429138
1788155452.090873,6.251090,10.843496,-1.427051,-0.792931,10.568912,-1.457282,-0.778149,0.276243,0.014783,10.584628,-1.451745,-0.797369,0.260044,0.004438,nan,nan,nan,nan,nan,1.484242
1788155452.090873,6.251090,10.843496,-1.427051,-0.792931,10.568912,-1.457282,-0.778149,0.276243,0.014783,10.584628,-1.451745,-0.797369,0.260044,0.004438,nan,nan,nan,nan,nan,1.484242
1788155452.157390,6.317606,10.932245,-1.527783,-0.900084,10.662838,-1.560274,-0.886952,0.271359,0.013132,10.674000,-1.554174,-0.904563,0.259590,0.004480,nan,nan,nan,nan,nan,2.050271
1788155452.157390,6.317606,10.932245,-1.527783,-0.900084,10.662838,-1.560274,-0.886952,0.271359,0.013132,10.674000,-1.554174,-0.904563,0.259590,0.004480,nan,nan,nan,nan,nan,2.050271
