stamp_s,time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad,gt_speed_mps
1788157742.641666,1.645305,2.054131,-0.101490,-0.060224,2.623526,-0.068584,-0.063513,0.570345,0.003289,2.623119,-0.078004,-0.059239,0.569472,0.000985,2.620774,-0.088565,-0.060224,0.566790,0.000000,2.042146
1788157742.742952,1.746591,2.394031,-0.133928,-0.134110,2.971995,-0.101632,-0.139072,0.578865,0.004962,2.975100,-0.111081,-0.133330,0.581518,0.000780,2.973021,-0.122900,-0.134110,0.579095,0.000000,3.368811
1788157742.793902,1.797541,2.740049,-0.185507,-0.161175,3.324882,-0.154611,-0.168351,0.585649,0.007177,3.331745,-0.163394,-0.160784,0.592109,0.000390,3.330264,-0.176031,-0.161175,0.590291,0.000000,6.903512
1788157742.895706,1.899345,2.907641,-0.212594,-0.149810,3.496444,-0.181656,-0.159353,0.589615,0.009543,3.504154,-0.190164,-0.150080,0.596935,0.000270,3.503393,-0.203170,-0.149810,0.595827,0.000000,1.665916
1788157742.992721,1.996360,3.253881,-0.250162,-0.048001,3.851859,-0.220818,-0.060338,0.598697,0.012337,3.863550,-0.225925,-0.048271,0.610150,0.000270,3.862798,-0.238834,-0.048001,0.609022,0.000000,3.583975
1788157743.091681,2.095320,3.591401,-0.242649,0.115075,4.199065,-0.214578,0.100052,0.608312,0.015023,4.214711,-0.216377,0.112433,0.623863,0.002642,4.216423,-0.226970,0.115075,0.625218,0.000000,3.410625
1788157743.190987,2.194626,3.925362,-0.177412,0.277917,4.546143,-0.152303,0.260091,0.621288,0.017826,4.563571,-0.149899,0.273613,0.638802,0.004304,4.566604,-0.157261,0.277917,0.641558,0.000000,3.427602
1788157743.291390,2.295029,4.257384,-0.073712,0.306578,4.886495,-0.056761,0.286244,0.629339,0.020334,4.907824,-0.050496,0.300413,0.650854,0.006165,4.912087,-0.053319,0.306578,0.655020,0.000000,3.466594
1788157743.391350,2.394989,4.585472,0.016376,0.202296,5.222244,0.023900,0.179473,0.636816,0.022823,5.248885,0.032930,0.194150,0.663619,0.008146,5.254609,0.035762,0.202296,0.669417,0.000000,3.402361
1788157743.494162,2.497801,4.927784,0.065033,0.071504,5.554699,0.061625,0.046916,0.626924,0.024587,5.587279,0.073155,0.061319,0.659545,0.010185,5.595120,0.082672,0.071504,0.667569,0.000000,3.386609
1788157743.597856,2.601495,5.233043,0.070674,-0.044626,5.589174,0.060062,-0.070531,0.356289,0.025905,5.627777,0.070353,-0.056632,0.394735,0.012006,5.638729,0.083258,-0.044626,0.405882,0.000000,2.931333
1788157743.653806,2.657445,5.468586,0.046322,-0.190434,5.580105,0.057803,-0.217241,0.112108,0.026807,5.627777,0.070353,-0.202440,0.160995,0.012006,5.638729,0.083258,-0.190434,0.174106,0.000000,4.329614
1788157743.760387,2.764026,5.583946,0.019726,-0.254403,5.573476,0.054525,-0.281172,0.036340,0.026769,5.620433,0.065952,-0.269460,0.058891,0.015057,5.638729,0.083258,-0.254403,0.083890,0.000000,1.104891
1788157743.856664,2.860303,5.713840,-0.019082,-0.322326,5.571184,0.048153,-0.348959,0.157707,0.026634,5.616708,0.063674,-0.338768,0.127606,0.016442,5.638729,0.083258,-0.322326,0.126945,0.000000,1.396846
1788157743.961356,2.964995,5.786143,-0.044140,-0.330858,5.571184,0.048153,-0.348959,0.233935,0.018102,5.613189,0.062110,-0.347596,0.202983,0.016738,5.638729,0.083258,-0.330858,0.194836,0.000000,0.738835
1788157744.066784,3.070423,5.805941,-0.051208,-0.328328,5.571184,0.048153,-0.348959,0.254919,0.020631,5.613189,0.062110,-0.345067,0.223594,0.016738,5.638729,0.083258,-0.328328,0.214571,0.000000,0.198493
1788157744.174327,3.177966,5.805239,-0.051127,-0.328222,5.571184,0.048153,-0.348959,0.254240,0.020737,5.609929,0.060697,-0.345476,0.225057,0.017254,5.638729,0.083258,-0.328222,0.213973,0.000000,0.006520
1788157744.280618,3.284257,5.804939,-0.051135,-0.328091,5.571184,0.048153,-0.348959,0.253968,0.020869,5.604087,0.058407,-0.346209,0.228782,0.018119,5.638729,0.083258,-0.328091,0.213745,0.000000,0.002825
1788157744.334507,3.338145,5.804739,-0.051140,-0.328012,5.571184,0.048153,-0.348959,0.253786,0.020948,5.604087,0.058407,-0.346130,0.228609,0.018119,5.638729,0.083258,-0.328012,0.213593,0.000000,0.003708
1788157744.443474,3.447113,5.808878,-0.052529,-0.328543,5.571184,0.048153,-0.348959,0.258138,0.020416,5.610298,0.052739,-0.347234,0.224756,0.018691,5.650790,0.079150,-0.328543,0.205745,0.000000,0.040097
1788157744.542277,3.545916,5.848258,-0.066071,-0.332544,5.643897,0.011870,-0.359483,0.218719,0.026939,5.671271,0.028048,-0.352315,0.200456,0.019771,5.714478,0.057296,-0.332544,0.181979,0.000000,0.420955
1788157744.641636,3.645275,5.938043,-0.097659,-0.345170,5.758834,-0.039687,-0.372679,0.188353,0.027508,5.785622,-0.017934,-0.366128,0.172013,0.020957,5.831966,0.015888,-0.345170,0.155388,0.000000,0.957849
1788157744.741548,3.745187,6.078401,-0.149790,-0.366600,5.919545,-0.112012,-0.394414,0.163287,0.027814,5.947382,-0.085763,-0.388882,0.145827,0.022282,5.997517,-0.045650,-0.366600,0.131862,0.000000,1.500074
1788157744.840226,3.843865,6.269916,-0.225548,-0.385064,6.148272,-0.216137,-0.413017,0.122007,0.027954,6.179811,-0.188061,-0.408869,0.097592,0.023806,6.235017,-0.139364,-0.385064,0.092982,0.000000,2.085369
1788157744.947441,3.951080,6.511217,-0.318669,-0.343999,6.427022,-0.336835,-0.372380,0.086132,0.028382,6.461525,-0.308517,-0.369551,0.050719,0.025552,6.522823,-0.249187,-0.343999,0.070445,0.000000,2.413433
1788157745.060292,4.063931,6.865301,-0.420750,-0.190699,6.808164,-0.458349,-0.221906,0.068398,0.031207,6.850987,-0.431977,-0.218539,0.018192,0.027840,6.919656,-0.357882,-0.190699,0.083107,0.000000,3.277158
1788157745.142468,4.146107,7.197628,-0.457993,-0.030213,7.149902,-0.510499,-0.064788,0.070955,0.034575,7.198410,-0.486161,-0.060527,0.028178,0.030314,7.273270,-0.397100,-0.030213,0.097107,0.000000,4.050279
1788157745.242323,4.245962,7.480043,-0.451068,0.086046,7.436807,-0.514297,0.050390,0.076598,0.035655,7.489375,-0.491794,0.053580,0.041781,0.032466,7.569243,-0.388835,0.086046,0.108764,0.000000,2.827472
1788157745.345505,4.349144,7.816600,-0.396765,0.240109,7.781515,-0.471278,0.203742,0.082361,0.036367,7.843487,-0.445278,0.207643,0.055465,0.032466,7.921658,-0.330849,0.240109,0.124024,0.000000,3.305200
1788157745.443475,4.447114,8.159580,-0.306174,0.233407,8.131694,-0.400105,0.196481,0.097983,0.036926,8.192955,-0.380346,0.197758,0.081335,0.035649,8.279045,-0.244618,0.233407,0.134391,0.000000,3.625308
1788157745.545274,4.548913,8.470852,-0.249052,0.099675,8.434050,-0.360405,0.062587,0.117277,0.037089,8.498236,-0.342991,0.063035,0.097849,0.036641,8.588241,-0.192643,0.099675,0.130239,0.000000,3.123061
1788157745.645399,4.649038,8.779907,-0.243208,-0.065544,8.740296,-0.367407,-0.102794,0.130363,0.037250,8.807387,-0.352224,-0.102976,0.112426,0.037432,8.903203,-0.187267,-0.065544,0.135394,0.000000,3.088755
1788157745.743561,4.747200,9.054562,-0.278608,-0.200629,8.805980,-0.381251,-0.234488,0.268940,0.033860,8.865874,-0.365557,-0.238308,0.207758,0.037680,8.967222,-0.195838,-0.200629,0.120330,0.000000,2.804921
1788157745.848312,4.851951,9.257654,-0.334847,-0.358726,8.816129,-0.387723,-0.385077,0.444680,0.026351,8.861902,-0.367695,-0.395806,0.397113,0.037080,8.967222,-0.195838,-0.358726,0.321985,0.000000,2.010215
1788157745.961397,4.965036,9.412512,-0.401592,-0.445729,8.832418,-0.397439,-0.462694,0.580109,0.016965,8.859507,-0.370169,-0.481243,0.553897,0.035514,8.967222,-0.195838,-0.445729,0.490528,0.000000,1.491131
1788157746.043508,5.047147,9.490383,-0.440204,-0.464975,8.832418,-0.397439,-0.462694,0.659353,0.002281,8.857342,-0.371589,-0.496855,0.636749,0.031880,8.967222,-0.195838,-0.464975,0.577418,0.000000,1.066119
1788157746.142905,5.146544,9.514727,-0.452652,-0.465268,8.832418,-0.397439,-0.462694,0.684540,0.002574,8.855355,-0.373127,-0.493686,0.664151,0.028418,8.967222,-0.195838,-0.465268,0.604744,0.000000,0.275056
1788157746.199286,5.202924,9.514225,-0.452565,-0.465145,8.832418,-0.397439,-0.462694,0.684032,0.002452,8.853748,-0.374736,-0.490529,0.665046,0.025384,8.967399,-0.195927,-0.465145,0.604055,0.000000,0.009046
1788157746.291904,5.295543,9.515849,-0.453422,-0.464948,8.832418,-0.397439,-0.462694,0.685720,0.002255,8.855068,-0.377796,-0.487513,0.665094,0.022565,8.970638,-0.197552,-0.464948,0.602266,0.000000,0.019688
1788157746.394943,5.398582,9.545464,-0.468428,-0.467278,8.913621,-0.440411,-0.473531,0.632464,0.006254,8.913911,-0.411566,-0.488310,0.634108,0.021032,9.030176,-0.227504,-0.467278,0.568829,0.000000,0.322377
1788157746.496283,5.499922,9.621949,-0.507578,-0.476472,9.019567,-0.496053,-0.473079,0.602492,0.003393,9.003450,-0.461570,-0.495078,0.620208,0.018606,9.119224,-0.272948,-0.476472,0.554783,0.000000,0.847426
1788157746.600350,5.603989,9.736695,-0.567002,-0.478672,9.175252,-0.575473,-0.466705,0.561507,0.011967,9.144753,-0.538951,-0.494137,0.592606,0.015465,9.259018,-0.345295,-0.478672,0.526621,0.000000,1.277890
1788157746.695206,5.698845,9.902767,-0.652651,-0.473187,9.388252,-0.682111,-0.454509,0.515357,0.018679,9.345146,-0.645780,-0.485053,0.557664,0.011866,9.456776,-0.447229,-0.473187,0.491026,0.000000,1.925151
1788157746.749937,5.753576,10.097293,-0.751036,-0.462337,9.609441,-0.788168,-0.436140,0.489263,0.026198,9.556324,-0.753749,-0.470252,0.540976,0.007915,9.663936,-0.551877,-0.462337,0.476931,0.000000,4.046477
1788157746.848437,5.852076,10.213476,-0.808121,-0.450297,9.743020,-0.848861,-0.416973,0.472217,0.033324,9.683493,-0.815009,-0.453765,0.530029,0.003468,9.785617,-0.611607,-0.450297,0.470830,0.000000,1.297312
1788157746.906738,5.910377,10.420379,-0.905472,-0.432359,9.955677,-0.939076,-0.391710,0.465916,0.040649,9.888187,-0.908843,-0.431080,0.532203,0.001279,9.983862,-0.705258,-0.432359,0.480243,0.000000,3.982442
1788157747.009958,6.013597,10.558997,-0.970955,-0.456841,10.062063,-0.982421,-0.407886,0.497066,0.048955,9.990260,-0.953205,-0.450255,0.569014,0.006585,10.078626,-0.750405,-0.456841,0.528582,0.000000,1.467948
1788157747.115162,6.118801,10.694984,-1.042711,-0.519667,10.145142,-1.017271,-0.462483,0.550429,0.057183,10.063498,-0.986783,-0.507299,0.633957,0.012368,10.143543,-0.784886,-0.519667,0.608737,0.000000,1.500207
1788157747.210362,6.214001,10.780243,-1.095629,-0.595893,10.166953,-1.022208,-0.529908,0.617669,0.065985,10.063498,-0.986783,-0.583525,0.724962,0.012368,10.143543,-0.784886,-0.595893,0.708483,0.000000,1.025213
1788157747.315958,6.319597,10.813492,-1.119240,-0.632851,10.190734,-1.026961,-0.558050,0.629558,0.074801,10.082460,-0.988204,-0.607749,0.742683,0.025102,10.143543,-0.784886,-0.632851,0.748749,0.000000,0.391447
1788157747.413952,6.417591,10.813492,-1.119240,-0.632909,10.190734,-1.026961,-0.558050,0.629558,0.074859,10.093377,-0.991113,-0.601980,0.731425,0.030930,10.145601,-0.786395,-0.632909,0.746234,0.000000,0.000000
1788157747.514244,6.517883,10.831356,-1.132463,-0.638164,10.236868,-1.045793,-0.553970,0.600772,0.084194,10.127207,-1.009208,-0.600884,0.714855,0.037279,10.169023,-0.803672,-0.638164,0.739451,0.000000,0.223491
1788157747.611906,6.615545,10.878224,-1.167710,-0.652857,10.317862,-1.088066,-0.561335,0.565994,0.091522,10.199818,-1.053500,-0.608932,0.687952,0.043925,10.229230,-0.849017,-0.652857,0.723021,0.000000,0.592280
1788157747.695661,6.699300,10.959109,-1.232751,-0.711439,10.451309,-1.170797,-0.615233,0.511565,0.096206,10.325905,-1.138938,-0.660884,0.640116,0.050556,10.339848,-0.938862,-0.711439,0.685460,0.000000,1.242235
1788157747.797340,6.800979,11.054553,-1.322007,-0.795858,10.582887,-1.263067,-0.695652,0.475334,0.100206,10.451375,-1.234549,-0.738579,0.609486,0.057279,10.447765,-1.040136,-0.795858,0.669061,0.000000,1.284402
1788157747.898920,6.902559,11.164958,-1.450374,-0.926448,10.726933,-1.390240,-0.824101,0.442133,0.102347,10.590160,-1.363869,-0.862473,0.581270,0.063975,10.565333,-1.177017,-0.926448,0.658995,0.000000,1.671878
1788157747.996977,7.000616,11.262356,-1.600900,-1.067425,10.857140,-1.540785,-0.964189,0.409651,0.103236,10.716096,-1.513569,-0.996941,0.553197,0.070484,10.666961,-1.334231,-1.067425,0.652386,0.000000,1.824426
1788157748.098925,7.102564,11.331316,-1.754095,-1.228562,10.955383,-1.692915,-1.124432,0.380879,0.104130,10.811948,-1.663369,-1.151825,0.527232,0.076737,10.736936,-1.489753,-1.228562,0.650511,0.000000,1.639247
1788157748.213976,7.217615,11.368361,-1.896047,-1.400642,11.012202,-1.821193,-1.295919,0.363940,0.104723,10.869190,-1.785577,-1.318188,0.511248,0.082454,10.769546,-1.614241,-1.400642,0.661811,0.000000,1.277938
1788157748.275008,7.278647,11.376659,-1.969950,-1.497854,11.035193,-1.880765,-1.393370,0.352921,0.104484,10.893751,-1.838176,-1.410829,0.500563,0.087025,10.775844,-1.665804,-1.497854,0.673411,0.000000,1.222632
1788157748.379074,7.382713,11.377660,-1.992231,-1.524952,11.035193,-1.880765,-1.393370,0.360151,0.131582,10.907818,-1.844566,-1.431277,0.492500,0.093675,10.776164,-1.671185,-1.524952,0.681812,0.000000,0.213320
1788157748.478743,7.482382,11.377577,-1.996534,-1.530267,11.035193,-1.880765,-1.393370,0.361427,0.136897,10.908367,-1.848547,-1.436592,0.491994,0.093675,10.776338,-1.675201,-1.530267,0.681721,0.000000,0.043201
1788157748.582364,7.586003,11.377468,-1.996237,-1.530239,11.035193,-1.880765,-1.393370,0.361230,0.136869,10.930306,-1.851089,-1.425256,0.470130,0.104983,10.776338,-1.675201,-1.530239,0.681486,0.000000,0.003051
1788157748.695607,7.699246,11.377479,-1.996637,-1.530823,11.035193,-1.880765,-1.393370,0.361368,0.137453,10.939755,-1.854501,-1.421345,0.460223,0.109478,10.776417,-1.677161,-1.530823,0.680692,0.000000,0.003542
1788157748.794559,7.798198,11.377957,-2.014331,-1.550838,11.051430,-1.929128,-1.447997,0.337460,0.102841,10.952266,-1.885883,-1.441580,0.444648,0.109257,10.777259,-1.705274,-1.550838,0.675539,0.000000,0.178347
1788157748.893661,7.897300,11.377475,-2.066863,-1.618102,11.068368,-2.031447,-1.519962,0.311129,0.098140,10.960909,-1.976033,-1.508844,0.426353,0.109257,10.776021,-1.795828,-1.618102,0.659701,0.000000,0.529955
1788157748.980798,7.984437,11.366384,-2.167399,-1.748676,11.075052,-2.179031,-1.657432,0.291564,0.091244,10.977017,-2.120435,-1.640855,0.392189,0.107821,10.760824,-1.930229,-1.748676,0.650348,0.000000,1.173071
1788157749.081825,8.085464,11.337729,-2.280613,-1.891298,11.062513,-2.321743,-1.804195,0.278273,0.087103,10.965609,-2.262303,-1.784408,0.372571,0.106890,10.726719,-2.064249,-1.891298,0.648188,0.000000,1.146459
1788157749.196901,8.200540,11.268364,-2.434742,-2.092394,11.009108,-2.505386,-2.011318,0.268708,0.081077,10.915646,-2.445301,-1.986603,0.352876,0.105792,10.650245,-2.235014,-2.092394,0.649586,0.000000,1.470429
1788157749.295511,8.299150,11.176019,-2.567683,-2.258221,10.928635,-2.661738,-2.182653,0.264661,0.075568,10.839110,-2.604305,-2.153718,0.338893,0.104503,10.550422,-2.379521,-2.258221,0.653281,0.000000,1.638328
1788157749.397900,8.401539,11.069825,-2.680490,-2.387319,10.836409,-2.788810,-2.318277,0.257325,0.069043,10.751873,-2.733273,-2.284626,0.322303,0.102693,10.443837,-2.493481,-2.387319,0.653325,0.000000,1.516908
1788157749.498319,8.501958,10.977175,-2.761420,-2.450306,10.761372,-2.874087,-2.387177,0.243444,0.063129,10.681107,-2.821000,-2.350023,0.302004,0.100283,10.358573,-2.568684,-2.450306,0.647933,0.000000,1.222496
1788157749.600711,8.604350,10.897065,-2.825106,-2.481284,10.689397,-2.945627,-2.423231,0.240107,0.058053,10.614407,-2.895905,-2.383930,0.291390,0.097354,10.279348,-2.632201,-2.481284,0.647137,0.000000,0.999437
1788157749.710082,8.713721,10.834814,-2.872203,-2.500067,10.636706,-2.996337,-2.446753,0.233786,0.053315,10.565787,-2.949520,-2.406153,0.279916,0.093915,10.220717,-2.676857,-2.500067,0.644418,0.000000,0.714889
1788157749.816175,8.819813,10.797340,-2.899624,-2.513841,10.603752,-3.027253,-2.464464,0.231873,0.049377,10.536854,-2.983102,-2.423739,0.273535,0.090102,10.184014,-2.703880,-2.513841,0.643805,0.000000,0.440889
1788157749.873350,8.876989,10.776434,-2.914494,-2.524061,10.587028,-3.044512,-2.478103,0.229737,0.045959,10.522261,-3.002766,-2.437716,0.269064,0.086345,10.163234,-2.718798,-2.524061,0.643670,0.000000,0.457728
1788157749.981272,8.984911,10.762001,-2.924587,-2.532623,10.587028,-3.044512,-2.478103,0.212126,0.054520,10.514483,-3.016428,-2.448920,0.264008,0.083703,10.148565,-2.729121,-2.532623,0.643825,0.000000,0.161640
1788157750.082416,9.086055,10.740981,-2.938960,-2.544526,10.549604,-3.076758,-2.502874,0.235825,0.041652,10.494592,-3.038861,-2.464918,0.265872,0.079608,10.122975,-2.746742,-2.544526,0.647209,0.000000,0.250150
1788157750.141251,9.144890,10.693614,-2.970450,-2.565465,10.483796,-3.127698,-2.527104,0.262203,0.038362,10.429721,-3.094975,-2.489632,0.291798,0.075834,10.050166,-2.795134,-2.565465,0.666904,0.000000,0.999552
1788157750.249020,9.252659,10.638441,-3.005552,-2.587720,10.415785,-3.177108,-2.553002,0.281083,0.034718,10.362875,-3.149270,-2.515779,0.310792,0.071941,9.975749,-2.842309,-2.587720,0.682502,0.000000,0.598191
1788157750.299126,9.302765,10.521823,-3.073124,-2.644937,10.294075,-3.253982,-2.613530,0.290824,0.031407,10.244980,-3.232408,-2.576564,0.319395,0.068373,9.849058,-2.915736,-2.644937,0.690929,0.000000,2.686055
1788157750.396738,9.400377,10.441705,-3.114301,-2.692213,10.215990,-3.297577,-2.663645,0.290752,0.028568,10.168229,-3.280813,-2.627484,0.320180,0.064729,9.766085,-2.958199,-2.692213,0.693419,0.000000,0.915743
1788157750.497975,9.501614,10.305029,-3.172612,-2.784014,10.080627,-3.360594,-2.758993,0.292734,0.025021,10.035292,-3.349219,-2.723036,0.322410,0.060978,9.626095,-3.017960,-2.784014,0.696324,0.000000,1.468350
1788157750.546800,9.550439,10.168237,-3.215519,-2.887954,9.943601,-3.407092,-2.865658,0.295232,0.022296,9.899594,-3.401370,-2.830489,0.326664,0.057465,9.484770,-3.062548,-2.887954,0.700377,0.000000,2.950778
1788157750.650037,9.653676,10.087707,-3.234000,-2.941035,9.864036,-3.426151,-2.920477,0.294874,0.020559,9.819740,-3.424349,-2.887117,0.328693,0.053919,9.400830,-3.081945,-2.941035,0.703505,0.000000,0.802677
1788157750.699939,9.703578,9.949438,-3.255540,-3.030739,9.724582,-3.448456,-3.012051,0.296272,0.018689,9.680772,-3.452639,-2.980170,0.333211,0.050569,9.257721,-3.104409,-3.030739,0.708034,0.000000,2.773385
1788157750.802855,9.806494,9.872290,-3.262224,-3.078224,9.678720,-3.450982,-3.060972,0.270368,0.017252,9.636467,-3.457325,-3.031014,0.306067,0.047211,9.210364,-3.108545,-3.078224,0.679531,0.000000,0.757279
1788157750.909657,9.913296,9.771235,-3.265253,-3.137620,9.634278,-3.450313,-3.120574,0.230227,0.017046,9.595035,-3.459067,-3.093634,0.261935,0.043987,9.166090,-3.110036,-3.137620,0.624734,0.000000,0.940940
1788157751.016423,10.020062,9.747319,-3.264998,3.132097,9.634278,-3.450313,-3.120574,0.217071,0.030514,9.597879,-3.458078,-3.108535,0.244156,0.042554,9.166090,-3.110036,3.132097,0.601532,0.000000,0.224969
1788157751.077517,10.081156,9.747719,-3.264987,3.132241,9.634278,-3.450313,-3.120574,0.217289,0.030370,9.600478,-3.457268,-3.109653,0.242181,0.041291,9.166090,-3.110036,3.132241,0.601915,0.000000,0.006501
1788157751.179897,10.183536,9.747919,-3.264982,3.132197,9.634278,-3.450313,-3.120574,0.217398,0.030414,9.602939,-3.456580,-3.110860,0.240269,0.040128,9.166090,-3.110036,3.132197,0.602107,0.000000,0.001957
1788157751.280513,10.284152,9.748019,-3.264979,3.132142,9.634278,-3.450313,-3.120574,0.217452,0.030469,9.598194,-3.456217,-3.111956,0.242939,0.039088,9.158444,-3.109964,3.132142,0.609613,0.000000,0.000992
1788157751.381762,10.385401,9.717595,-3.264500,3.122555,9.511562,-3.448245,3.137567,0.276065,0.015012,9.482830,-3.457718,-3.124358,0.304052,0.036272,9.040843,-3.108289,3.122555,0.694547,0.000000,0.300619
1788157751.483108,10.486747,9.504283,-3.700417,-3.115424,9.363299,-3.451000,-3.100412,0.286505,0.015012,9.336731,-3.461904,-3.081737,0.291482,0.033687,8.892555,-3.108818,-3.115424,0.850999,0.000000,4.796659
1788157751.593448,10.597087,9.432293,-3.701760,-3.135145,9.166687,-3.457160,-3.120133,0.361076,0.015012,9.142200,-3.469650,-3.103872,0.371522,0.031273,8.695873,-3.112026,-3.135145,0.943452,0.000000,0.651125
1788157751.699202,10.702841,9.316587,-3.699382,3.093326,9.014283,-3.456261,3.108337,0.387937,0.015012,8.991621,-3.469082,3.122413,0.398298,0.029088,8.543500,-3.108839,3.093326,0.972833,0.000000,1.095929
