stamp_s,time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad,gt_speed_mps
1788161521.913206,2.431276,1.111156,-0.092147,0.077376,1.585029,-0.031229,0.077609,0.477773,0.000233,1.578155,-0.055667,0.079600,0.468421,0.002224,1.575593,-0.069568,0.077376,0.464985,0.000000,3.896159
1788161522.005296,2.523366,1.247130,-0.081899,0.068517,1.761994,-0.013486,0.068257,0.519389,0.000261,1.578155,-0.055667,0.079600,0.332062,0.011083,1.575593,-0.069568,0.077376,0.328694,0.008859,1.465931
1788161522.101633,2.619703,1.554452,-0.063656,0.049029,2.103065,0.010783,0.048415,0.553640,0.000614,2.100954,-0.014166,0.052507,0.548738,0.003478,2.097858,-0.036293,0.049029,0.544095,0.000000,3.194826
1788161522.205537,2.723608,1.883970,-0.059923,-0.052501,2.447625,0.015421,-0.052705,0.568668,0.000205,2.100954,-0.014166,0.052507,0.221755,0.105007,2.097858,-0.036293,0.049029,0.215189,0.101529,3.170921
1788161522.307934,2.826005,2.225699,-0.101179,-0.196858,2.801600,-0.022806,-0.196875,0.581210,0.000017,2.797557,-0.048529,-0.191862,0.574276,0.004995,2.793656,-0.081044,-0.196858,0.568314,0.000000,3.359928
1788161522.359337,2.877408,2.560926,-0.194728,-0.355647,3.147407,-0.114462,-0.355610,0.591948,0.000037,3.143688,-0.140605,-0.349827,0.585270,0.005819,3.138885,-0.178917,-0.355647,0.578175,0.000000,6.806939
1788161522.454342,2.972412,2.714601,-0.255130,-0.387170,3.302536,-0.170594,-0.388263,0.593982,0.001093,3.301545,-0.197261,-0.380878,0.589791,0.006292,3.296216,-0.240195,-0.387170,0.581807,0.000000,1.742462
1788161522.559977,3.078048,3.049388,-0.384504,-0.323726,3.643762,-0.295190,-0.327779,0.601047,0.004054,3.645528,-0.319486,-0.317409,0.599675,0.006316,3.639499,-0.367626,-0.323726,0.590352,0.000000,3.380105
1788161522.610769,3.128839,3.353224,-0.467590,-0.196979,3.951610,-0.378654,-0.204474,0.604959,0.007495,3.645528,-0.319486,-0.317409,0.327684,0.120430,3.639499,-0.367626,-0.323726,0.303226,0.126746,6.261560
1788161522.704210,3.222280,3.530380,-0.497153,-0.126036,4.122073,-0.408442,-0.136883,0.598306,0.010847,4.131771,-0.425422,-0.121193,0.605653,0.004843,4.126653,-0.479342,-0.126036,0.596539,0.000000,1.920252
1788161522.806453,3.324523,3.850364,-0.518384,0.001190,4.441967,-0.434105,-0.012397,0.597576,0.013587,4.131771,-0.425422,-0.121193,0.296364,0.122383,4.126653,-0.479342,-0.126036,0.279034,0.127226,3.140099
1788161522.908373,3.426443,4.173849,-0.494806,0.163477,4.770018,-0.413670,0.145653,0.601665,0.017824,4.786209,-0.417580,0.164789,0.617211,0.001312,4.783955,-0.471982,0.163477,0.610534,0.000000,3.175063
1788161523.027392,3.545462,4.517995,-0.398648,0.388176,5.088839,-0.328085,0.366996,0.575189,0.021181,5.109982,-0.327658,0.387107,0.596229,0.001069,5.109720,-0.379776,0.388176,0.592026,0.000000,2.995787
1788161523.083632,3.601703,4.780566,-0.274666,0.497371,5.085744,-0.317124,0.473793,0.308117,0.023577,5.109982,-0.327658,0.387107,0.333651,0.110263,5.109720,-0.379776,0.388176,0.345530,0.109194,5.238251
1788161523.169108,3.687179,4.894009,-0.211302,0.504505,5.198838,-0.247890,0.479392,0.307017,0.025113,5.230756,-0.261856,0.501514,0.340521,0.002991,5.232577,-0.312906,0.504505,0.353485,0.000000,1.505516
1788161523.269073,3.787143,5.124298,-0.095889,0.386320,5.477833,-0.113640,0.360545,0.353980,0.025774,5.228418,-0.261625,0.499808,0.195728,0.113488,5.232577,-0.312906,0.504505,0.242530,0.118185,2.577112
1788161523.375148,3.893218,5.360955,-0.020219,0.223772,5.666182,-0.048391,0.197437,0.306524,0.026335,5.707035,-0.064737,0.216349,0.348932,0.007423,5.715829,-0.114780,0.223772,0.367256,0.000000,2.345315
1788161523.429254,3.947325,5.555550,0.008707,0.043863,5.656178,-0.039257,0.017727,0.111474,0.026136,5.707035,-0.064737,0.216349,0.168351,0.172486,5.715829,-0.114780,0.223772,0.202333,0.179909,3.631294
1788161523.527178,4.045248,5.635375,0.008847,-0.038030,5.647811,-0.030428,-0.064083,0.041197,0.026053,5.699159,-0.059946,-0.047359,0.093814,0.009329,5.715829,-0.114780,-0.038030,0.147501,0.000000,0.818504
1788161523.585303,4.103373,5.745005,-0.002019,-0.150100,5.657220,-0.025349,-0.176044,0.090832,0.025945,5.699159,-0.059946,-0.047359,0.073875,0.102741,5.715829,-0.114780,-0.038030,0.116475,0.112070,1.925569
1788161523.687582,4.205652,5.818178,-0.014962,-0.191230,5.811292,-0.050211,-0.217650,0.035915,0.026420,5.713658,-0.061451,-0.159428,0.114393,0.031802,5.730340,-0.116149,-0.150100,0.133994,0.041130,0.720460
1788161523.789835,4.307905,5.965834,-0.048617,-0.253369,6.128936,-0.124982,-0.279866,0.180095,0.026497,6.204862,-0.165058,-0.264449,0.265882,0.011080,6.231457,-0.220618,-0.253369,0.316449,0.000000,1.474410
1788161523.893410,4.411480,6.158962,-0.103060,-0.295016,6.443936,-0.216011,-0.321809,0.306542,0.026793,6.530655,-0.259184,-0.306794,0.403151,0.011778,6.564154,-0.314198,-0.295016,0.456902,0.000000,1.940658
1788161523.991814,4.509884,6.395930,-0.177036,-0.310035,6.758251,-0.316348,-0.336832,0.388181,0.026797,6.845148,-0.358585,-0.323007,0.484517,0.012973,6.893883,-0.417108,-0.310035,0.552804,0.000000,2.517266
1788161524.077041,4.595111,6.685997,-0.265193,-0.264371,7.070983,-0.411078,-0.292446,0.411699,0.028076,7.173548,-0.460234,-0.277343,0.525116,0.012973,7.223575,-0.514489,-0.264371,0.592569,0.000000,3.605633
1788161524.172798,4.690868,6.961975,-0.327819,-0.157308,7.342920,-0.470433,-0.188619,0.406765,0.031311,7.455672,-0.522334,-0.170883,0.530635,0.013575,7.514422,-0.576736,-0.157308,0.605935,0.000000,2.930831
1788161524.271670,4.789741,7.303221,-0.351081,0.041392,7.685924,-0.494064,0.005839,0.408541,0.035553,7.804321,-0.544112,0.026979,0.536994,0.014413,7.872077,-0.597488,0.041392,0.619931,0.000000,3.457495
1788161524.373660,4.891730,7.620336,-0.306366,0.249124,8.008053,-0.449802,0.208673,0.413399,0.040451,8.120300,-0.493277,0.232530,0.533760,0.016594,8.205831,-0.548664,0.249124,0.633650,0.000000,3.135575
1788161524.476403,4.994473,7.944672,-0.202636,0.372011,8.323712,-0.348514,0.327480,0.406142,0.044531,8.446345,-0.388220,0.354363,0.534899,0.017647,8.540328,-0.441306,0.372011,0.641693,0.000000,3.317281
1788161524.530174,5.048244,8.254011,-0.076799,0.371997,8.630873,-0.233261,0.323404,0.408050,0.048594,8.762241,-0.271347,0.354350,0.544193,0.017647,8.854112,-0.318877,0.371997,0.647088,0.000000,6.219486
1788161524.641015,5.159085,8.463567,-0.001456,0.296622,8.814795,-0.163934,0.244766,0.386989,0.051855,8.943053,-0.199637,0.277045,0.518828,0.019577,9.053828,-0.249506,0.296622,0.640263,0.000000,2.005688
1788161524.740996,5.259066,8.754126,0.063655,0.118426,9.053290,-0.112171,0.063793,0.347008,0.054632,9.192173,-0.146921,0.097617,0.486032,0.020808,9.313328,-0.194867,0.118426,0.616069,0.000000,2.987242
1788161524.843419,5.361489,8.994734,0.070306,-0.075688,9.041860,-0.102756,-0.130468,0.179364,0.054781,9.180674,-0.142970,-0.098006,0.282949,0.022318,9.313328,-0.194867,-0.075688,0.414511,0.000000,2.359308
1788161524.945381,5.463451,9.172126,0.043151,-0.240378,9.038469,-0.096392,-0.292376,0.193227,0.051998,9.169716,-0.138645,-0.264232,0.181812,0.023853,9.313328,-0.194867,-0.240378,0.276750,0.000000,1.772743
1788161525.041480,5.559551,9.282353,0.006292,-0.400095,9.040651,-0.093637,-0.447900,0.261545,0.047804,9.159739,-0.134420,-0.425326,0.186639,0.025231,9.313328,-0.194867,-0.400095,0.203530,0.000000,1.190733
1788161525.104489,5.622560,9.339105,-0.020997,-0.470284,9.046073,-0.093506,-0.513892,0.301870,0.043608,9.151157,-0.130669,-0.496578,0.217607,0.026294,9.313328,-0.194867,-0.470284,0.175771,0.000000,0.998007
1788161525.207734,5.725804,9.347120,-0.025183,-0.479594,9.046073,-0.093506,-0.513892,0.308703,0.034298,9.151157,-0.130669,-0.505888,0.222551,0.026294,9.313328,-0.194867,-0.479594,0.173016,0.000000,0.088511
1788161525.304665,5.822735,9.346515,-0.025000,-0.479443,9.046073,-0.093506,-0.513892,0.308153,0.034450,9.143124,-0.127096,-0.506123,0.227578,0.026680,9.313328,-0.194867,-0.479443,0.173079,0.000000,0.006473
1788161525.404051,5.922121,9.346720,-0.025194,-0.479952,9.046073,-0.093506,-0.513892,0.308310,0.033941,9.139478,-0.127058,-0.507282,0.230923,0.027330,9.325060,-0.200971,-0.479952,0.177106,0.000000,0.002838
1788161525.506994,6.025065,9.376863,-0.041292,-0.502370,9.146722,-0.148405,-0.542943,0.253846,0.040573,9.227188,-0.177101,-0.529700,0.202106,0.027330,9.414104,-0.248598,-0.502370,0.210625,0.000000,0.331930
1788161525.607779,6.125849,9.451366,-0.085211,-0.567935,9.285477,-0.234282,-0.605389,0.223028,0.037453,9.357507,-0.262538,-0.597531,0.200635,0.029596,9.559344,-0.334705,-0.567935,0.271858,0.000000,0.863047
1788161525.707964,6.226034,9.562779,-0.166254,-0.697437,9.444705,-0.354952,-0.732225,0.222594,0.034788,9.522477,-0.391177,-0.727033,0.228505,0.029596,9.728049,-0.458406,-0.697437,0.335659,0.000000,1.373633
1788161525.766694,6.284764,9.697115,-0.296400,-0.850589,9.603820,-0.518617,-0.882826,0.241006,0.032236,9.684336,-0.562724,-0.880828,0.266630,0.030239,9.901260,-0.627717,-0.850589,0.389161,0.000000,3.231721
1788161525.872839,6.390910,9.801573,-0.427748,-0.951168,9.726142,-0.680488,-0.982807,0.263756,0.031638,9.801807,-0.730003,-0.982238,0.302255,0.031069,10.036670,-0.798663,-0.951168,0.439146,0.000000,1.561571
1788161525.971936,6.490006,9.967793,-0.679983,-1.016722,9.898150,-0.955947,-1.050011,0.284615,0.033289,9.975119,-1.015316,-1.048592,0.335412,0.031870,10.225803,-1.083071,-1.016722,0.478590,0.000000,3.047527
1788161526.078834,6.596904,10.135630,-0.940279,-0.946036,10.059867,-1.217781,-0.981884,0.287659,0.035847,10.146489,-1.290151,-0.977906,0.350041,0.031870,10.405844,-1.352307,-0.946036,0.492730,0.000000,2.910597
1788161526.141797,6.659867,10.347603,-1.193888,-0.781476,10.262420,-1.473884,-0.818057,0.292666,0.036581,10.346494,-1.549179,-0.815713,0.355293,0.034237,10.630158,-1.614848,-0.781476,0.506995,0.000000,5.419270
1788161526.222456,6.740526,10.480277,-1.314276,-0.685710,10.376786,-1.583856,-0.725155,0.288763,0.039445,10.464016,-1.664547,-0.721109,0.350649,0.035399,10.759878,-1.731779,-0.685710,0.502479,0.000000,2.166867
1788161526.322105,6.840175,10.709514,-1.472989,-0.506059,10.516378,-1.682528,-0.545335,0.284970,0.039277,10.601031,-1.763921,-0.542175,0.310500,0.036117,10.908091,-1.832284,-0.506059,0.410519,0.000000,2.790770
1788161526.430540,6.948610,10.912192,-1.566490,-0.357083,10.655284,-1.746132,-0.394329,0.313485,0.037246,10.733350,-1.827170,-0.393217,0.316131,0.036134,11.049352,-1.897338,-0.357083,0.358152,0.000000,2.073943
1788161526.527085,7.045155,11.066379,-1.619877,-0.346968,10.655284,-1.746132,-0.394329,0.430045,0.047361,10.733350,-1.827170,-0.383102,0.392274,0.036134,11.049352,-1.897338,-0.346968,0.277983,0.000000,1.686462
1788161526.626029,7.144100,11.163054,-1.658700,-0.444555,10.675433,-1.746786,-0.477308,0.495513,0.032753,10.723397,-1.815031,-0.480981,0.466623,0.036427,11.049352,-1.897338,-0.444555,0.264341,0.000000,1.052747
1788161526.680067,7.198137,11.200382,-1.677906,-0.518528,10.697246,-1.748892,-0.547910,0.508119,0.029382,10.722094,-1.809404,-0.553764,0.496036,0.035236,11.049352,-1.897338,-0.518528,0.266384,0.000000,0.793613
1788161526.775348,7.293418,11.200585,-1.678001,-0.519276,10.697246,-1.748892,-0.547910,0.508306,0.028634,10.734792,-1.813125,-0.553505,0.484996,0.034229,11.064948,-1.906245,-0.519276,0.265505,0.000000,0.002304
1788161526.839585,7.357656,11.225997,-1.693025,-0.573021,10.864982,-1.849340,-0.600672,0.393403,0.027651,10.876708,-1.901437,-0.605963,0.406741,0.032943,11.210220,-1.994544,-0.573021,0.301931,0.000000,0.458630
1788161526.941259,7.459330,11.263718,-1.719424,-0.654531,10.993314,-1.938725,-0.682199,0.348153,0.027667,11.001863,-1.990880,-0.686178,0.377169,0.031647,11.338383,-2.084841,-0.654531,0.372968,0.000000,0.455505
1788161527.025796,7.543866,11.341558,-1.790763,-0.840082,11.159416,-2.103187,-0.871386,0.361641,0.031305,11.172183,-2.154611,-0.870906,0.401340,0.030824,11.514355,-2.247893,-0.840082,0.488699,0.000000,1.242447
1788161527.127917,7.645987,11.420343,-1.901091,-1.077108,11.270951,-2.279224,-1.109401,0.406574,0.032293,11.292521,-2.334591,-1.107418,0.451952,0.030310,11.641565,-2.429052,-1.077108,0.572436,0.000000,1.325861
1788161527.225670,7.743741,11.483578,-2.080661,-1.404264,11.333065,-2.504778,-1.446368,0.450033,0.042105,11.362644,-2.566529,-1.442970,0.500693,0.038706,11.720966,-2.664005,-1.412698,0.629796,0.008435,1.954506
1788161527.307694,7.825765,11.482861,-2.288955,-1.755201,11.324078,-2.735714,-1.723799,0.474137,0.031402,11.357614,-2.808064,-1.715276,0.534005,0.039926,11.726511,-2.911277,-1.684049,0.668319,0.071152,2.538680
1788161527.376225,7.894295,11.438953,-2.427281,-2.001462,11.274968,-2.856538,-2.040599,0.459513,0.039136,11.314813,-2.944883,-2.032689,0.532281,0.031227,11.688002,-3.049366,-2.001462,0.670086,0.000000,2.120872
1788161527.473910,7.991980,11.387628,-2.516589,-2.174715,11.267944,-2.846954,-2.214051,0.351377,0.039336,11.307880,-2.931590,-2.208008,0.422594,0.033293,11.688002,-3.049366,-2.174715,0.611618,0.000000,1.049769
1788161527.572853,8.090924,11.324361,-2.593312,-2.324826,11.258611,-2.840227,-2.363830,0.255519,0.039005,11.303899,-2.924770,-2.359049,0.332089,0.034224,11.688002,-3.049366,-2.324826,0.583284,0.000000,1.005017
1788161527.673665,8.191736,11.289945,-2.626747,-2.383809,11.247066,-2.836324,-2.423239,0.213919,0.039431,11.303899,-2.924770,-2.418032,0.298350,0.034224,11.688002,-3.049366,-2.383809,0.580566,0.000000,0.478682
1788161527.776146,8.294216,11.288867,-2.627576,-2.386263,11.247066,-2.836324,-2.423239,0.212893,0.036976,11.295162,-2.911963,-2.421919,0.284457,0.035656,11.688002,-3.049366,-2.386263,0.580703,0.000000,0.013229
1788161527.829055,8.347125,11.289056,-2.627170,-2.386074,11.247066,-2.836324,-2.423239,0.213327,0.037165,11.295162,-2.911963,-2.421730,0.284858,0.035656,11.688002,-3.049366,-2.386074,0.580868,0.000000,0.008561
1788161527.926300,8.444371,11.289053,-2.627071,-2.386085,11.247066,-2.836324,-2.423239,0.213425,0.037154,11.288137,-2.901203,-2.422400,0.274134,0.036315,11.688002,-3.049366,-2.386085,0.580942,0.000000,0.001020
1788161528.024179,8.542249,11.288759,-2.627279,-2.386576,11.247066,-2.836324,-2.423239,0.213163,0.036664,11.274564,-2.905532,-2.423004,0.278615,0.036428,11.676969,-3.059754,-2.386576,0.581156,0.000000,0.003686
1788161528.125388,8.643459,11.265033,-2.649022,-2.415443,11.146109,-2.910639,-2.456572,0.287379,0.041129,11.188662,-2.970432,-2.452881,0.330359,0.037439,11.597379,-3.132512,-2.415443,0.586699,0.000000,0.318487
1788161528.224786,8.742856,11.200729,-2.701965,-2.496038,11.002550,-3.010849,-2.539953,0.366994,0.043915,11.047773,-3.077184,-2.533477,0.405197,0.037439,11.460585,-3.244462,-2.496038,0.601522,0.000000,0.835225
1788161528.290162,8.808233,11.090140,-2.774755,-2.631319,10.832310,-3.106695,-2.679028,0.420310,0.047709,10.868789,-3.168694,-2.672665,0.451868,0.041346,11.293283,-3.353575,-2.631319,0.613433,0.000000,2.041261
1788161528.391750,8.909820,10.978756,-2.829060,-2.751436,10.693825,-3.159927,-2.803067,0.436645,0.051631,10.723601,-3.223917,-2.795378,0.470124,0.043942,11.154040,-3.420874,-2.751436,0.617227,0.000000,1.216068
1788161528.473773,8.991843,10.791106,-2.889411,-2.910831,10.501631,-3.202597,-2.964663,0.426475,0.053832,10.525182,-3.270292,-2.957602,0.464528,0.046772,10.960999,-3.482808,-2.910831,0.617239,0.000000,2.399263
1788161528.576494,9.094564,10.645604,-2.917421,-2.988155,10.443085,-3.201160,-3.043005,0.348600,0.054851,10.468159,-3.278638,-3.034926,0.402449,0.046772,10.904428,-3.493811,-2.988155,0.631835,0.000000,1.441203
1788161528.673513,9.191584,10.521505,-2.934053,-3.018561,10.373604,-3.197395,-3.073948,0.302033,0.055387,10.401713,-3.277214,-3.067837,0.363470,0.049276,10.840939,-3.502644,-3.018561,0.652176,0.000000,1.290994
1788161528.775727,9.293797,10.441443,-2.944002,-3.012244,10.285109,-3.192727,-3.066439,0.293777,0.054195,10.310853,-3.268939,-3.065617,0.350197,0.053373,10.755894,-3.513433,-3.012244,0.650485,0.000000,0.789504
1788161528.876925,9.394995,10.332826,-2.959719,-2.978653,10.152223,-3.196338,-3.033558,0.297667,0.054905,10.180701,-3.281048,-3.032026,0.355520,0.053373,10.626572,-3.532468,-2.978653,0.643684,0.000000,1.083995
1788161528.973636,9.491706,10.491575,-3.265374,-2.169101,9.925625,-3.222647,-3.018451,0.567561,0.849350,9.951458,-3.299597,-3.018783,0.541200,0.849682,10.401759,-3.571173,-2.963546,0.318716,0.794445,3.565440
1788161529.076591,9.594661,10.460433,-3.312725,-2.134658,9.660111,-3.380934,-2.189562,0.803223,0.054905,9.683186,-3.449971,-2.191749,0.789271,0.057091,10.145332,-3.743792,-2.134658,0.533954,0.000000,0.549980
1788161529.176726,9.694796,10.407327,-3.402781,-2.070463,9.499588,-3.651155,-2.139048,0.941106,0.068585,9.500206,-3.703043,-2.132203,0.955524,0.061740,9.982327,-4.020875,-2.070463,0.750110,0.000000,1.043897
