time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad
0.220336,0.480682,-0.127658,0.026861,0.467812,-0.062031,0.029099,0.066877,0.002238,0.480682,-0.127658,0.026861,0.000000,0.000000,0.480682,-0.127658,0.026861,0.000000,0.000000
1.279275,0.480682,-0.127658,0.026861,0.467812,-0.062031,0.029099,0.066877,0.002238,0.467928,-0.062058,0.029095,0.066828,0.002234,0.480682,-0.127658,0.026861,0.000000,0.000000
2.329764,1.652535,-0.225885,-0.075418,1.795573,-0.160217,-0.104890,0.157392,0.029472,1.804471,-0.162608,-0.098674,0.164586,0.023256,1.811251,-0.204066,-0.073105,0.160209,0.002313
3.394980,4.440667,-0.208352,-0.253895,4.197324,-0.170029,-0.319104,0.246342,0.065209,4.258066,-0.165505,-0.379183,0.187560,0.125288,4.555659,-0.113852,-0.308481,0.148840,0.054585
4.459512,7.074016,-0.219677,-0.480202,6.844466,-0.253348,-0.519863,0.232007,0.039661,6.836595,-0.221058,-0.507492,0.237426,0.027290,7.238889,-0.085550,-0.417333,0.212540,0.062869
5.497109,9.261178,-0.416527,-0.026488,9.043259,-0.563917,-0.025331,0.263083,0.001157,9.042927,-0.556840,0.002001,0.259464,0.028489,9.465891,-0.326529,0.034617,0.223622,0.061106
6.496626,10.362666,-0.778135,-0.537605,10.149734,-0.945419,-0.542406,0.270783,0.004801,10.153564,-0.945009,-0.548850,0.267526,0.011245,10.584729,-0.647153,-0.511062,0.257815,0.026543
7.566224,10.934334,-1.325210,-1.003824,10.705288,-1.478379,-0.991534,0.275541,0.012289,10.705983,-1.475420,-0.986935,0.273326,0.016888,11.166050,-1.159783,-0.955218,0.284708,0.048606
8.644690,11.050139,-2.458113,-1.942812,10.811794,-2.695799,-1.979226,0.336605,0.036414,10.817277,-2.672065,-1.955113,0.316228,0.012301,11.357347,-2.297536,-1.862606,0.346643,0.080206
9.715733,10.497417,-3.158679,-2.523699,10.269473,-3.353675,-2.548360,0.299970,0.024661,10.254346,-3.362427,-2.562615,0.317170,0.038916,10.853785,-3.028129,-2.472266,0.379528,0.051433
10.800736,9.065008,-3.323029,2.846846,8.998967,-3.494091,2.859258,0.183367,0.012412,8.947666,-3.501351,2.863889,0.213466,0.017043,9.473953,-3.300210,2.931162,0.409581,0.084317
11.842835,8.856778,-3.250084,2.770883,8.858685,-3.449532,2.758675,0.199457,0.012208,8.858749,-3.449713,2.757902,0.199638,0.012981,9.330197,-3.263264,2.796810,0.473603,0.025926
12.936954,8.489879,-3.098363,2.732189,8.502234,-3.307430,2.735128,0.209432,0.002939,8.513943,-3.309132,2.727109,0.212138,0.005080,8.996801,-3.132219,2.746016,0.508050,0.013827
13.989689,6.409634,-2.143275,2.767669,6.463030,-2.372874,2.748053,0.235727,0.019616,6.456769,-2.371648,2.756418,0.233187,0.011250,6.959051,-2.221280,2.769759,0.554927,0.002090
15.070845,4.765585,-2.032899,-2.864624,4.975647,-2.226898,-2.921400,0.285940,0.056776,5.005444,-2.226534,-2.951239,0.308265,0.086615,5.567872,-2.129343,-2.929612,0.808063,0.064988
16.104485,1.936025,-2.818519,-2.729969,2.092140,-2.927535,-2.772431,0.190412,0.042462,2.069240,-2.912475,-2.853248,0.163016,0.123279,2.659744,-2.815859,-2.870572,0.723724,0.140602
17.160169,0.766792,-3.332941,-2.994766,1.117771,-3.356911,-2.982846,0.351796,0.011920,1.097386,-3.364364,-2.972371,0.332084,0.022395,1.505225,-3.243894,-2.988192,0.743783,0.006574
18.175941,-0.821096,-3.246469,2.972066,-0.447566,-3.258768,2.986839,0.373732,0.014774,-0.453363,-3.268776,3.005770,0.368409,0.033704,-0.070238,-3.170943,3.013293,0.754647,0.041227
19.186729,-1.759247,-2.801953,2.438777,-1.370003,-2.818400,2.457891,0.389591,0.019114,-1.372709,-2.825802,2.457068,0.387273,0.018291,-1.008450,-2.782524,2.494164,0.751048,0.055388
20.238066,-2.270674,-1.923545,1.723388,-1.893844,-1.945089,1.751599,0.377444,0.028211,-1.898775,-1.946678,1.752466,0.372617,0.029078,-1.576604,-1.935690,1.787701,0.694176,0.064313
21.325382,-2.111371,-1.100680,1.007892,-1.756866,-1.120455,1.046634,0.355056,0.038743,-1.760099,-1.119035,1.056736,0.351751,0.048845,-1.478790,-1.108410,1.095905,0.632628,0.088013
22.361570,-0.513808,-0.234651,0.246166,-0.120190,-0.199280,0.252464,0.395205,0.006298,-0.144651,-0.206292,0.246433,0.370245,0.000267,0.028894,-0.091117,0.320334,0.561362,0.074167
23.414446,2.170391,-0.105363,0.008726,2.523298,-0.056862,0.000186,0.356224,0.008540,2.535444,-0.067613,0.002666,0.367000,0.006060,2.662993,0.215916,0.067465,0.588113,0.058739
24.430487,5.045095,-0.219956,-0.051887,4.844677,-0.218876,-0.077731,0.200421,0.025844,5.104345,-0.229899,-0.083182,0.060079,0.031295,5.503804,0.242181,-0.004997,0.651141,0.046890
25.479950,8.019510,-0.329875,-0.217285,7.825493,-0.424694,-0.252107,0.215946,0.034822,7.812909,-0.404868,-0.231080,0.219790,0.013794,8.492873,0.293523,-0.134213,0.782751,0.083072
26.528955,9.698321,-0.531653,-0.230226,9.473615,-0.688921,-0.226386,0.274274,0.003840,9.469874,-0.685587,-0.229894,0.275469,0.000333,10.151680,0.131547,-0.192958,0.803348,0.037268
27.562048,10.594268,-0.950490,-0.666644,10.370382,-1.116679,-0.666318,0.278826,0.000326,10.375971,-1.116085,-0.667914,0.273999,0.001271,11.072899,-0.256081,-0.635008,0.843381,0.031636
28.652807,11.117958,-1.778852,-1.380303,10.895842,-1.951958,-1.378898,0.281605,0.001405,10.897325,-1.938932,-1.362877,0.272589,0.017425,11.630718,-1.044725,-1.314386,0.895469,0.065917
29.683388,10.819306,-2.851741,-2.216363,10.577157,-3.072899,-2.256733,0.327944,0.040370,10.577099,-3.063532,-2.259200,0.321745,0.042837,11.414408,-2.140487,-2.155964,0.927377,0.060399
30.703339,10.178947,-3.331977,-2.788878,9.986947,-3.502767,-2.787395,0.256970,0.001483,9.962514,-3.515503,-2.800135,0.283769,0.011258,10.814856,-2.656700,-2.723015,0.927565,0.065863
31.734141,8.976664,-3.296488,2.816017,8.949715,-3.477047,2.823110,0.182560,0.007093,8.932544,-3.480913,2.799328,0.189629,0.016689,9.683794,-2.730749,2.852598,0.905589,0.036581
32.784243,8.831299,-3.243765,2.778837,8.822274,-3.434491,2.780851,0.190940,0.002014,8.807448,-3.427399,2.772121,0.185177,0.006716,9.543125,-2.683327,2.796027,0.905973,0.017190
33.805827,8.148548,-2.945056,2.703542,8.142430,-3.147827,2.709359,0.202862,0.005817,8.154248,-3.150039,2.705203,0.205062,0.001661,8.892264,-2.410690,2.713051,0.915784,0.009510
34.867237,6.030210,-2.020600,2.873412,6.119987,-2.257607,2.846200,0.253441,0.027212,6.098460,-2.252049,2.859185,0.241302,0.014226,6.831759,-1.517330,2.870192,0.946447,0.003220
35.882216,4.041326,-2.331418,-2.835497,4.202093,-2.496769,-2.849827,0.230624,0.014329,4.177136,-2.492291,-2.838478,0.210534,0.002981,4.852691,-1.743077,-2.850952,1.002227,0.015455
36.927633,1.106055,-3.144180,-2.889714,1.382598,-3.196486,-2.910674,0.281446,0.020960,1.321981,-3.211754,-2.908018,0.226253,0.018304,1.937348,-2.512027,-2.891120,1.044350,0.001406
38.022250,-0.080565,-3.327250,-3.106522,0.318080,-3.346442,-3.095845,0.399107,0.010677,0.304723,-3.350056,-3.097205,0.385962,0.009317,0.822619,-2.689505,-3.088244,1.105649,0.018278
39.039469,-1.222492,-3.169899,2.755949,-0.857483,-3.169345,2.758070,0.365010,0.002120,-0.855919,-3.176892,2.764620,0.366640,0.008671,-0.351065,-2.557391,2.790957,1.065154,0.035008
40.121298,-2.102449,-2.414713,2.105813,-1.721466,-2.424578,2.130463,0.381110,0.024650,-1.727485,-2.424556,2.127319,0.375094,0.021506,-1.251281,-1.846840,2.154620,1.023213,0.048807
41.125558,-2.280839,-1.641416,1.504904,-1.907094,-1.645830,1.521845,0.373771,0.016940,-1.911935,-1.646788,1.517796,0.368943,0.012892,-1.471956,-1.076854,1.545881,0.986419,0.040977
42.127670,-1.620468,-0.646459,0.523628,-1.261579,-0.635623,0.549464,0.359053,0.025836,-1.277036,-0.638995,0.554516,0.343513,0.030888,-0.898054,-0.041317,0.613891,0.942380,0.090263
43.179189,0.198532,-0.122118,0.070591,0.609449,-0.076728,0.069341,0.413417,0.001250,0.594977,-0.079823,0.076356,0.398695,0.005766,0.862013,0.631209,0.148936,1.003847,0.078345
44.220002,3.177829,-0.041038,-0.229272,3.475975,0.003642,-0.250722,0.301476,0.021451,3.560739,0.008657,-0.185656,0.386122,0.043615,3.838982,0.787816,-0.149460,1.060247,0.079812
45.336946,5.919046,-0.019861,-0.114154,5.678876,-0.032473,-0.138824,0.240501,0.024670,5.757728,-0.000436,-0.049753,0.162483,0.064401,6.608822,0.779012,-0.019512,1.055456,0.094642
