time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad
0.954051,0.784957,-0.071712,0.029461,0.784957,-0.071712,0.029461,0.000000,0.000000,0.637733,-0.092371,0.036089,0.148666,0.006628,0.784957,-0.071712,0.029461,0.000000,0.000000
2.035912,1.534013,-0.079592,-0.035640,1.522996,-0.071894,-0.026111,0.013440,0.009529,1.413933,-0.085527,-0.023471,0.120226,0.012168,1.522999,-0.071999,-0.025935,0.013378,0.009704
3.131279,5.179745,-0.282192,0.022579,5.221157,-0.238491,0.013330,0.060205,0.009250,5.151644,-0.238375,0.016243,0.052054,0.006336,5.221999,-0.235886,0.014336,0.062687,0.008244
4.181169,8.261552,-0.631635,-0.168717,8.363397,-0.459279,-0.132562,0.200197,0.036155,8.317990,-0.455973,-0.131051,0.184506,0.037667,8.364460,-0.453513,-0.131556,0.205713,0.037161
5.233051,9.515960,-0.977403,-0.384738,9.645145,-0.770925,-0.354107,0.243561,0.030631,9.615118,-0.768029,-0.353090,0.231668,0.031648,9.646521,-0.763869,-0.353101,0.250286,0.031637
6.235033,10.392658,-1.515460,-0.787197,10.558325,-1.286917,-0.748475,0.282272,0.038722,10.558449,-1.286798,-0.748483,0.282441,0.038714,10.560219,-1.278942,-0.747469,0.289857,0.039728
7.334388,10.734371,-2.527851,-1.688686,10.967489,-2.281708,-1.609265,0.339013,0.079421,10.967557,-2.281645,-1.609278,0.339106,0.079408,10.970384,-2.273321,-1.608259,0.347113,0.080427
8.366393,10.324500,-3.330749,-2.390792,10.612421,-3.131780,-2.323010,0.349981,0.067781,10.605140,-3.130371,-2.321874,0.344833,0.068917,10.616171,-3.123750,-2.322004,0.357659,0.068787
9.386160,9.833925,-3.627901,-2.798226,10.130696,-3.464559,-2.748614,0.338753,0.049612,10.126188,-3.463929,-2.747812,0.335119,0.050414,10.134781,-3.457014,-2.747608,0.346002,0.050618
10.471151,8.792813,-3.659824,2.910014,9.085827,-3.555930,2.957392,0.310888,0.047378,9.082977,-3.555906,2.957813,0.308211,0.047800,9.090005,-3.549435,2.958398,0.317031,0.048384
