stamp_s,time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad,gt_speed_mps
1788153160.574587,4.605561,8.694026,-0.552835,-0.332890,8.907331,-0.785970,-0.332890,0.315993,0.000000,8.942339,-0.664629,-0.355828,0.272318,0.022938,8.962805,-0.524236,-0.332890,0.270296,0.000000,1.079863
1788153160.678474,4.709448,8.819004,-0.595100,-0.317853,9.037074,-0.840697,-0.317853,0.328440,0.000000,9.071273,-0.725473,-0.341971,0.283967,0.024118,9.095793,-0.569101,-0.317853,0.278007,0.000000,1.269096
1788153160.792939,4.823912,8.981239,-0.646470,-0.294066,9.200846,-0.902795,-0.294066,0.337534,0.000000,9.233653,-0.794092,-0.319054,0.292412,0.024988,9.262429,-0.621737,-0.294066,0.282276,0.000000,1.486122
1788153160.911408,4.942382,9.133066,-0.690217,-0.267994,9.354417,-0.947550,-0.267994,0.339435,0.000000,9.383302,-0.853472,-0.293682,0.298782,0.025688,9.416108,-0.666100,-0.267994,0.284068,0.000000,1.333701
1788153160.965844,4.996817,9.260307,-0.723618,-0.247311,9.482032,-0.984190,-0.247311,0.342139,0.000000,9.508203,-0.899996,-0.273225,0.304239,0.025913,9.544436,-0.699915,-0.247311,0.285116,0.000000,2.464443
1788153161.075355,5.106329,9.338855,-0.743020,-0.237775,9.559343,-1.003916,-0.237775,0.341587,0.000000,9.582959,-0.929071,-0.263721,0.306923,0.025946,9.621885,-0.719077,-0.237775,0.284040,0.000000,0.731959
1788153161.175089,5.206062,9.447780,-0.768610,-0.224647,9.669489,-1.031355,-0.224647,0.343787,0.000000,9.690816,-0.964658,-0.250119,0.312252,0.025473,9.732357,-0.745085,-0.224647,0.285548,0.000000,1.126659
1788153161.262829,5.293803,9.531932,-0.788062,-0.232015,9.746886,-1.054580,-0.232015,0.342400,0.000000,9.767210,-0.990701,-0.256793,0.310513,0.024778,9.810928,-0.763343,-0.232015,0.280089,0.000000,0.998530
1788153161.360198,5.391171,9.588822,-0.801842,-0.242520,9.802301,-1.072186,-0.242520,0.344470,0.000000,9.821669,-1.011120,-0.266506,0.313074,0.023986,9.867324,-0.776981,-0.242520,0.279610,0.000000,0.594363
1788153161.458455,5.489428,9.644528,-0.816254,-0.259774,9.857955,-1.089051,-0.259774,0.346366,0.000000,9.876113,-1.031942,-0.282818,0.316470,0.023043,9.923622,-0.791425,-0.259774,0.280196,0.000000,0.582628
1788153161.557491,5.588465,9.699761,-0.831679,-0.281936,9.912853,-1.111578,-0.281936,0.351783,0.000000,9.931206,-1.053632,-0.303920,0.320670,0.021984,9.980472,-0.807211,-0.281936,0.281776,0.000000,0.578750
1788153161.661874,5.692848,9.763204,-0.851086,-0.309540,9.975555,-1.142668,-0.309540,0.360712,0.000000,9.995547,-1.079890,-0.330486,0.326090,0.020946,10.046668,-0.827379,-0.309540,0.284453,0.000000,0.640620
1788153161.776951,5.807925,9.849531,-0.880783,-0.349540,10.058968,-1.191380,-0.349540,0.374613,0.000000,10.083300,-1.117600,-0.369576,0.332762,0.020036,10.136622,-0.858145,-0.349540,0.287983,0.000000,0.796425
1788153161.874833,5.905807,9.930508,-0.912424,-0.392546,10.136248,-1.240639,-0.392546,0.387369,0.000000,10.164808,-1.158175,-0.411970,0.339544,0.019423,10.220746,-0.890874,-0.392546,0.291037,0.000000,0.881155
1788153161.939868,5.970842,10.013121,-0.949123,-0.438941,10.215073,-1.292012,-0.438941,0.397942,0.000000,10.247020,-1.204434,-0.458014,0.346255,0.019073,10.306017,-0.928519,-0.438941,0.293619,0.000000,1.382293
1788153162.043723,6.074697,10.072226,-0.978349,-0.478457,10.264501,-1.344842,-0.478457,0.413868,0.000000,10.305045,-1.243080,-0.497437,0.352543,0.018980,10.367179,-0.958723,-0.478457,0.295606,0.000000,0.635356
1788153162.106837,6.137810,10.157039,-1.026193,-0.543651,10.335976,-1.419559,-0.543651,0.432152,0.000000,10.387930,-1.302142,-0.562753,0.359803,0.019102,10.454290,-1.007570,-0.543651,0.297834,0.000000,1.569791
1788153162.209230,6.240204,10.208848,-1.059416,-0.590779,10.376343,-1.470729,-0.590779,0.444109,0.000000,10.435447,-1.346271,-0.610502,0.365558,0.019724,10.506618,-1.040905,-0.590779,0.298345,0.000000,0.593943
1788153162.278296,6.309270,10.276183,-1.108329,-0.657846,10.428195,-1.543325,-0.657846,0.460792,0.000000,10.499031,-1.407997,-0.678143,0.373446,0.020297,10.575962,-1.090863,-0.657846,0.300287,0.000000,1.218201
1788153162.375094,6.406068,10.318525,-1.142907,-0.706717,10.456305,-1.597472,-0.706717,0.474987,0.000000,10.536570,-1.455705,-0.727883,0.381296,0.021166,10.619856,-1.126525,-0.706717,0.301776,0.000000,0.559707
1788153162.473919,6.504893,10.378540,-1.198618,-0.780459,10.494741,-1.678644,-0.780459,0.493890,0.000000,10.591156,-1.525870,-0.802405,0.390256,0.021945,10.682039,-1.183714,-0.780459,0.303865,0.000000,0.828520
1788153162.573949,6.604923,10.428496,-1.252299,-0.850956,10.527889,-1.749365,-0.850956,0.506906,0.000000,10.633677,-1.594337,-0.873929,0.398860,0.022973,10.733493,-1.238385,-0.850956,0.305313,0.000000,0.733092
1788153162.673940,6.704914,10.479413,-1.315657,-0.929984,10.553093,-1.837471,-0.929984,0.526990,0.000000,10.677574,-1.675107,-0.953950,0.410454,0.023966,10.787441,-1.305053,-0.929984,0.308210,0.000000,0.813375
1788153162.773789,6.804763,10.527645,-1.387090,-1.015892,10.570062,-1.932944,-1.015892,0.547500,0.000000,10.716435,-1.764417,-1.041079,0.421922,0.025188,10.838195,-1.379583,-1.015892,0.310641,0.000000,0.862805
1788153162.874811,6.905785,10.572432,-1.468118,-1.109185,10.585725,-2.033843,-1.109185,0.565881,0.000000,10.749712,-1.864898,-1.135868,0.434583,0.026683,10.885606,-1.464690,-1.109185,0.313192,0.000000,0.916550
1788153162.976219,7.007193,10.610508,-1.556230,-1.208281,10.587369,-2.141057,-1.208281,0.585285,0.000000,10.774115,-1.972777,-1.236647,0.447525,0.028365,10.926038,-1.557192,-1.208281,0.315531,0.000000,0.946879
1788153163.075802,7.106776,10.641559,-1.654733,-1.315634,10.579071,-2.255898,-1.315634,0.604404,0.000000,10.788750,-2.092076,-1.345936,0.461448,0.030303,10.959225,-1.661212,-1.315634,0.317732,0.000000,1.037080
1788153163.173755,7.204729,10.662979,-1.763398,-1.430880,10.561752,-2.377703,-1.430880,0.622590,0.000000,10.790768,-2.222907,-1.463398,0.476947,0.032519,10.982461,-1.777305,-1.430880,0.319784,0.000000,1.130234
1788153163.277760,7.308733,10.672284,-1.886593,-1.556966,10.532924,-2.511731,-1.556966,0.640484,0.000000,10.777163,-2.370011,-1.591930,0.494665,0.034964,10.992743,-1.910792,-1.556966,0.321371,0.000000,1.190029
1788153163.364256,7.395230,10.664425,-2.022552,-1.694537,10.482179,-2.650658,-1.694537,0.654011,0.000000,10.742992,-2.526174,-1.732136,0.509714,0.037599,10.984807,-2.055043,-1.694537,0.322025,0.000000,1.586281
1788153163.429748,7.460721,10.641659,-2.143506,-1.815091,10.420465,-2.768767,-1.815091,0.663233,0.000000,10.691751,-2.663453,-1.855633,0.522355,0.040542,10.961063,-2.182617,-1.815091,0.321790,0.000000,1.936843
1788153163.528012,7.558986,10.617534,-2.224981,-1.895454,10.362563,-2.838972,-1.895454,0.664826,0.000000,10.641478,-2.752884,-1.938976,0.528445,0.043522,10.937186,-2.264274,-1.895454,0.322058,0.000000,0.841355
1788153163.585206,7.616179,10.576094,-2.328529,-1.998161,10.292614,-2.930909,-1.998161,0.665750,0.000000,10.571920,-2.863066,-2.043984,0.534553,0.045823,10.895761,-2.369202,-1.998161,0.322243,0.000000,2.005915
1788153163.692852,7.723826,10.544195,-2.392407,-2.059764,10.231999,-2.981662,-2.059764,0.666849,0.000000,10.513623,-2.932706,-2.107710,0.541163,0.047946,10.863335,-2.434953,-2.059764,0.321963,0.000000,0.653676
1788153163.791448,7.822421,10.491063,-2.481463,-2.148827,10.150490,-3.055688,-2.148827,0.667625,0.000000,10.431963,-3.025775,-2.198127,0.547511,0.049300,10.809103,-2.526773,-2.148827,0.321252,0.000000,1.051377
1788153163.893734,7.924707,10.442098,-2.550600,-2.214489,10.080300,-3.102950,-2.214489,0.660294,0.000000,10.359859,-3.091353,-2.264852,0.546970,0.050363,10.763233,-2.592283,-2.214489,0.323829,0.000000,0.828167
1788153163.946525,7.977498,10.411615,-2.588931,-2.253671,10.031153,-3.118931,-2.253671,0.652419,0.000000,10.308637,-3.125152,-2.304596,0.546019,0.050925,10.736500,-2.626496,-2.253671,0.327050,0.000000,0.956860
1788153164.044581,8.075555,10.397173,-2.606225,-2.271672,10.000463,-3.123431,-2.271672,0.651829,0.000000,10.271247,-3.141901,-2.322794,0.550279,0.051121,10.721678,-2.644386,-2.271672,0.326741,0.000000,0.226176
1788153164.098278,8.129252,10.370182,-2.636759,-2.304607,9.959471,-3.144133,-2.304607,0.652772,0.000000,10.220495,-3.171459,-2.355115,0.555257,0.050507,10.693521,-2.676662,-2.304607,0.325793,0.000000,0.776374
1788153164.198691,8.229665,10.351225,-2.657274,-2.326726,9.927957,-3.156845,-2.326726,0.654772,0.000000,10.178949,-3.191237,-2.376407,0.561066,0.049681,10.672596,-2.699356,-2.326726,0.324114,0.000000,0.281750
1788153164.291940,8.322914,10.303583,-2.704868,-2.378561,9.867941,-3.196017,-2.378561,0.656514,0.000000,10.108156,-3.236414,-2.426902,0.566333,0.048341,10.622941,-2.749364,-2.378561,0.322443,0.000000,0.703902
1788153164.344424,8.375397,10.248684,-2.754157,-2.434763,9.797805,-3.232922,-2.434763,0.657653,0.000000,10.030400,-3.282685,-2.481702,0.571830,0.046939,10.565571,-2.801217,-2.434763,0.320362,0.000000,1.411344
1788153164.450329,8.481303,10.208254,-2.787153,-2.474270,9.742817,-3.251322,-2.474270,0.657331,0.000000,9.969692,-3.311902,-2.520119,0.576432,0.045849,10.523368,-2.835842,-2.474270,0.318853,0.000000,0.496904
1788153164.510073,8.541047,10.135650,-2.840218,-2.544104,9.650116,-3.290427,-2.544104,0.662142,0.000000,9.870790,-3.362339,-2.588699,0.585459,0.044595,10.443755,-2.894183,-2.544104,0.312795,0.000000,1.490313
1788153164.611458,8.642432,10.073786,-2.879690,-2.602260,9.570107,-3.311267,-2.602260,0.663289,0.000000,9.786038,-3.397027,-2.646052,0.591977,0.043792,10.376850,-2.936917,-2.602260,0.308420,0.000000,0.725152
1788153164.715228,8.746201,10.471845,-3.197436,-2.198987,9.499858,-3.469447,-2.660325,1.009331,0.461339,9.649081,-3.451868,-2.703368,0.861206,0.504382,10.258571,-3.003124,-2.660325,0.288518,0.461339,4.931324
1788153164.786279,8.817253,10.409524,-3.275834,-2.289465,9.416215,-3.635359,-2.289465,1.056372,0.000000,9.490215,-3.561005,-2.329869,0.962524,0.040404,10.114689,-3.116344,-2.289465,0.335209,0.000000,1.384496
1788153164.891469,8.922442,10.341223,-3.347590,-2.378467,9.376431,-3.745194,-2.378467,1.043510,0.000000,9.410949,-3.640811,-2.414800,0.975391,0.036333,10.042270,-3.192057,-2.378467,0.336992,0.000000,0.941684
