stamp_s,time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad,gt_speed_mps
1788154030.713829,1.129430,0.785561,-0.071994,0.029605,0.785561,-0.071994,0.029605,0.000000,0.000000,0.785561,-0.071994,0.029605,0.000000,0.000000,0.785561,-0.071994,0.029605,0.000000,0.000000,0.000000
1788154030.819596,1.235197,0.785561,-0.071994,0.029605,0.785561,-0.071994,0.029605,0.000000,0.000000,0.785561,-0.071994,0.029605,0.000000,0.000000,0.785561,-0.071994,0.029605,0.000000,0.000000,0.000000
1788154030.901223,1.316824,0.785561,-0.071994,0.029605,0.785561,-0.071994,0.029605,0.000000,0.000000,0.785561,-0.071994,0.029605,0.000000,0.000000,0.785561,-0.071994,0.029605,0.000000,0.000000,0.000000
1788154031.002292,1.417893,0.785561,-0.071994,0.029605,0.785561,-0.071994,0.029605,0.000000,0.000000,0.785561,-0.071994,0.029605,0.000000,0.000000,0.785561,-0.071994,0.029605,0.000000,0.000000,0.000000
1788154031.100840,1.516441,0.785561,-0.071994,0.029605,0.785561,-0.071994,0.029605,0.000000,0.000000,0.785561,-0.071994,0.029605,0.000000,0.000000,0.785561,-0.071994,0.029605,0.000000,0.000000,0.000000
1788154031.216636,1.632237,0.785561,-0.071994,0.029605,0.785561,-0.071994,0.029605,0.000000,0.000000,0.785561,-0.071994,0.029605,0.000000,0.000000,0.785561,-0.071994,0.029605,0.000000,0.000000,0.000000
1788154031.299935,1.715536,0.785561,-0.071994,0.029605,0.785561,-0.071994,0.029605,0.000000,0.000000,0.785561,-0.071994,0.029605,0.000000,0.000000,0.785561,-0.071994,0.029605,0.000000,0.000000,0.000000
1788154031.396633,1.812234,0.785561,-0.071994,0.029605,0.785561,-0.071994,0.029605,0.000000,0.000000,0.785561,-0.071994,0.029605,0.000000,0.000000,0.785561,-0.071994,0.029605,0.000000,0.000000,0.000000
1788154031.504573,1.920174,0.786261,-0.071973,0.029618,0.785561,-0.071994,0.029605,0.000700,0.000013,0.791883,-0.071807,0.029617,0.005624,0.000002,0.792615,-0.071785,0.029618,0.006356,0.000000,0.006477
1788154031.617743,2.033344,0.830145,-0.070776,0.021223,0.860299,-0.070063,0.021209,0.030163,0.000014,0.859587,-0.070085,0.021221,0.029450,0.000002,0.860319,-0.070064,0.021223,0.030182,0.000000,0.391594
1788154031.722623,2.138224,0.918651,-0.069661,0.004442,0.971580,-0.068630,0.004417,0.052940,0.000025,0.970988,-0.068655,0.004439,0.052347,0.000003,0.971652,-0.068635,0.004442,0.053011,0.000000,0.839012
1788154031.778824,2.194425,1.072564,-0.071214,-0.025549,1.166398,-0.070690,-0.025588,0.093836,0.000039,1.165915,-0.070710,-0.025558,0.093352,0.000008,1.166483,-0.070691,-0.025549,0.093921,0.000000,2.717352
1788154031.882498,2.298099,1.180418,-0.074829,-0.044851,1.307826,-0.075682,-0.044897,0.127412,0.000046,1.307356,-0.075692,-0.044860,0.126941,0.000008,1.307924,-0.075672,-0.044851,0.127510,0.000000,1.041477
1788154031.984541,2.400142,1.410858,-0.089727,-0.081972,1.565985,-0.092094,-0.082033,0.155144,0.000061,1.565559,-0.092089,-0.081989,0.154719,0.000016,1.566059,-0.092063,-0.081972,0.155218,0.000000,2.261762
1788154032.085126,2.500727,1.682450,-0.112513,-0.083453,1.872890,-0.117554,-0.083523,0.190506,0.000070,1.872487,-0.117541,-0.083474,0.190103,0.000021,1.872958,-0.117505,-0.083453,0.190573,0.000000,2.719096
1788154032.199457,2.615058,2.065039,-0.140321,-0.056903,2.285784,-0.146597,-0.057019,0.220834,0.000116,2.285463,-0.146580,-0.056924,0.220513,0.000021,2.285935,-0.146535,-0.056903,0.220983,0.000000,3.345949
1788154032.301639,2.717240,2.406857,-0.149426,0.009094,2.642473,-0.155149,0.008930,0.235685,0.000164,2.642166,-0.155141,0.009054,0.235378,0.000041,2.642597,-0.155062,0.009094,0.235808,0.000000,3.346801
1788154032.406283,2.821884,2.758108,-0.132441,0.093067,3.006573,-0.136590,0.092835,0.248500,0.000233,3.006290,-0.136540,0.093027,0.248216,0.000041,3.006721,-0.136446,0.093067,0.248645,0.000000,3.410084
1788154032.501654,2.917255,3.097685,-0.089389,0.160599,3.357648,-0.091906,0.160269,0.259976,0.000330,3.357401,-0.091856,0.160519,0.259728,0.000080,3.357797,-0.091678,0.160599,0.260123,0.000000,3.534730
1788154032.599407,3.015008,3.432682,-0.033567,0.167443,3.703500,-0.034807,0.167009,0.270821,0.000434,3.703286,-0.034638,0.167363,0.270607,0.000080,3.703678,-0.034432,0.167443,0.270997,0.000000,3.471067
1788154032.704123,3.119724,3.781155,0.026655,0.172987,4.062887,0.026752,0.172434,0.281732,0.000552,4.062747,0.026960,0.172838,0.281592,0.000149,4.063105,0.027346,0.172987,0.281952,0.000000,3.418153
1788154032.800588,3.216189,4.118470,0.071741,0.057450,4.412812,0.066965,0.056825,0.294381,0.000625,4.412775,0.067310,0.057257,0.294338,0.000193,4.413119,0.067853,0.057450,0.294675,0.000000,3.485250
1788154032.901689,3.317290,4.423245,0.063542,-0.133266,4.649931,0.057703,-0.133947,0.226761,0.000681,4.650082,0.058151,-0.133504,0.226901,0.000238,4.650431,0.058853,-0.133266,0.227234,0.000000,3.014554
1788154033.001958,3.417559,4.662047,0.009474,-0.322867,4.698913,0.046071,-0.323600,0.051947,0.000733,4.699234,0.046617,-0.323151,0.052560,0.000284,4.699599,0.047441,-0.322867,0.053400,0.000000,2.454620
1788154033.113554,3.529155,4.823921,-0.054971,-0.431437,4.698913,0.046071,-0.432170,0.160738,0.000733,4.699221,0.046533,-0.431760,0.160790,0.000323,4.699599,0.047441,-0.431437,0.161073,0.000000,1.574235
1788154033.184563,3.600164,4.943508,-0.113664,-0.469491,4.698913,0.046071,-0.470224,0.292134,0.000733,4.699209,0.046468,-0.469848,0.292103,0.000357,4.699599,0.047441,-0.469491,0.292312,0.000000,1.856363
1788154033.293177,3.708778,4.990541,-0.137785,-0.465145,4.698913,0.046071,-0.470224,0.344746,0.005079,4.699211,0.046155,-0.465828,0.344539,0.000683,4.699599,0.047441,-0.465145,0.344900,0.000000,0.495515
1788154033.398265,3.813866,5.006088,-0.145929,-0.462809,4.698913,0.046071,-0.470224,0.362244,0.007415,4.700964,0.045275,-0.463493,0.360083,0.000683,4.701353,0.046563,-0.462809,0.360440,0.000000,0.162837
1788154033.505373,3.920974,5.021424,-0.153679,-0.456519,4.718754,0.036222,-0.457252,0.357312,0.000733,4.718960,0.036039,-0.457631,0.357040,0.001111,4.719447,0.037606,-0.456519,0.357464,0.000000,0.163097
1788154033.561374,3.976975,5.059890,-0.172251,-0.441907,4.762438,0.015123,-0.442640,0.351548,0.000733,4.762628,0.014952,-0.442990,0.351297,0.001083,4.763147,0.016539,-0.441907,0.351707,0.000000,0.740177
1788154033.668534,4.084135,5.099954,-0.190775,-0.427342,4.808563,-0.006331,-0.428075,0.344860,0.000733,4.808745,-0.006517,-0.428425,0.344607,0.001083,4.809287,-0.004881,-0.427342,0.345028,0.000000,0.412262
1788154033.769808,4.185409,5.186408,-0.228537,-0.396249,4.902303,-0.047355,-0.396982,0.336960,0.000733,4.902459,-0.047522,-0.397282,0.336740,0.001033,4.903057,-0.045837,-0.396249,0.337145,0.000000,0.940811
1788154033.884604,4.300205,5.336598,-0.286925,-0.342181,5.106264,-0.126452,-0.342914,0.280724,0.000733,5.106396,-0.126680,-0.343213,0.280485,0.001033,5.107076,-0.124784,-0.342181,0.281017,0.000000,1.393486
1788154033.990151,4.405752,5.527181,-0.347821,-0.273008,5.336469,-0.199768,-0.273741,0.241435,0.000733,5.336577,-0.200031,-0.274017,0.241188,0.001009,5.337334,-0.197932,-0.273008,0.241885,0.000000,1.891707
1788154034.042310,4.457911,5.788068,-0.407839,-0.171886,5.336469,-0.199768,-0.273741,0.497228,0.101855,5.336576,-0.200000,-0.273994,0.497033,0.102108,5.654904,-0.269763,-0.171886,0.191827,0.000000,5.124098
1788154034.153675,4.569276,5.974497,-0.433142,-0.087422,5.869046,-0.300033,-0.088155,0.169818,0.000733,5.856947,-0.304704,-0.094811,0.174110,0.007388,5.869985,-0.297806,-0.087422,0.170993,0.000000,1.689958
