stamp_s,time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad,gt_speed_mps
1788155031.217340,2.919235,5.250598,-0.252830,0.015603,5.636570,-0.265885,-0.006797,0.386192,0.022401,5.677572,-0.252199,0.007039,0.426974,0.008565,5.683878,-0.249516,0.015603,0.433292,0.000000,4.881143
1788155031.318263,3.020159,5.449219,-0.250816,0.002472,5.833331,-0.270898,-0.020553,0.384636,0.023025,5.881718,-0.256081,-0.007947,0.432531,0.010420,5.891264,-0.247642,0.002472,0.442056,0.000000,1.957905
1788155031.400615,3.102511,5.739193,-0.253068,-0.019407,6.125764,-0.282008,-0.043729,0.387652,0.024322,6.181374,-0.265797,-0.031589,0.442364,0.012181,6.194790,-0.250212,-0.019407,0.455606,0.000000,3.524684
1788155031.504129,3.206025,5.991090,-0.260279,-0.038005,6.387497,-0.296887,-0.063608,0.398094,0.025603,6.445942,-0.280905,-0.051957,0.455319,0.013953,6.463819,-0.257937,-0.038005,0.472735,0.000000,2.431194
1788155031.556637,3.258533,6.331659,-0.276032,-0.055320,6.733952,-0.323034,-0.082847,0.405029,0.027527,6.802619,-0.306981,-0.071018,0.471975,0.015697,6.825380,-0.274820,-0.055320,0.493723,0.000000,6.490563
1788155031.666639,3.368534,6.550502,-0.288962,-0.063034,6.947654,-0.343620,-0.093148,0.400895,0.030114,7.023829,-0.328084,-0.080512,0.474940,0.017478,7.052075,-0.288251,-0.063034,0.501574,0.000000,1.994521
1788155031.767667,3.469562,6.893389,-0.312553,-0.074960,7.291961,-0.380644,-0.108347,0.404346,0.033387,7.370590,-0.362930,-0.094308,0.479852,0.019347,7.405248,-0.312658,-0.074960,0.511859,0.000000,3.402542
1788155031.865803,3.567699,7.226646,-0.338813,-0.082170,7.615931,-0.420997,-0.118444,0.397865,0.036274,7.703039,-0.401200,-0.103699,0.480460,0.021529,7.744496,-0.339366,-0.082170,0.517850,0.000000,3.401888
1788155031.917436,3.619331,7.555958,-0.367083,-0.089938,7.944107,-0.465908,-0.128845,0.400533,0.038907,8.039864,-0.443995,-0.113885,0.489980,0.023948,8.088998,-0.369085,-0.089938,0.533044,0.000000,6.418176
1788155032.032146,3.734042,7.732784,-0.383581,-0.098556,8.070826,-0.487130,-0.140015,0.353546,0.041459,8.172129,-0.466292,-0.125035,0.447063,0.026478,8.229019,-0.382321,-0.098556,0.496237,0.000000,1.570805
1788155032.105724,3.807619,8.037439,-0.417338,-0.127257,8.256225,-0.519695,-0.170978,0.241546,0.043721,8.371592,-0.500683,-0.156181,0.344391,0.028924,8.437135,-0.405919,-0.127257,0.399860,0.000000,4.069065
1788155032.228106,3.930002,8.195202,-0.439067,-0.146846,8.326447,-0.537449,-0.192351,0.164025,0.045505,8.449702,-0.519899,-0.178162,0.267028,0.031316,8.524517,-0.417970,-0.146846,0.329989,0.000000,1.307161
1788155032.290340,3.992236,8.351342,-0.463542,-0.162516,8.364223,-0.550520,-0.208294,0.087927,0.045778,8.490618,-0.533367,-0.196122,0.155799,0.033606,8.575360,-0.425898,-0.162516,0.227158,0.000000,2.516834
1788155032.400294,4.102189,8.411949,-0.473764,-0.167607,8.377591,-0.558718,-0.212768,0.091638,0.045161,8.504162,-0.541329,-0.203161,0.114317,0.035555,8.598660,-0.429779,-0.167607,0.191822,0.000000,0.558894
1788155032.503588,4.205484,8.454569,-0.481084,-0.171276,8.404607,-0.569719,-0.215675,0.101747,0.044399,8.530705,-0.551751,-0.208461,0.103878,0.037185,8.635178,-0.436027,-0.171276,0.186144,0.000000,0.419343
1788155032.615741,4.317637,8.528257,-0.494043,-0.174892,8.491825,-0.593614,-0.218910,0.106027,0.044019,8.617666,-0.575085,-0.213419,0.120672,0.038527,8.732595,-0.453058,-0.174892,0.208408,0.000000,0.667622
1788155032.719231,4.421127,8.636532,-0.513245,-0.177298,8.598543,-0.621552,-0.221395,0.114776,0.044097,8.723479,-0.602942,-0.217047,0.124922,0.039749,8.849159,-0.473800,-0.177298,0.216256,0.000000,1.065846
1788155032.816036,4.517932,8.771657,-0.537504,-0.177263,8.731178,-0.654981,-0.221121,0.124256,0.043858,8.855759,-0.636896,-0.218180,0.130199,0.040917,8.992423,-0.499467,-0.177263,0.224019,0.000000,1.413723
1788155032.900389,4.602285,8.929801,-0.565725,-0.175652,8.889121,-0.693545,-0.219958,0.134138,0.044306,9.013413,-0.676440,-0.217669,0.138740,0.042017,9.161283,-0.529577,-0.175652,0.234288,0.000000,1.898603
1788155033.000733,4.702628,9.084922,-0.593130,-0.174027,9.042923,-0.730791,-0.218726,0.143926,0.044699,9.168398,-0.715231,-0.217167,0.147908,0.043140,9.327387,-0.558918,-0.174027,0.244867,0.000000,1.570006
1788155033.102718,4.804614,9.280965,-0.628002,-0.178512,9.234046,-0.776156,-0.223628,0.155406,0.045115,9.359876,-0.762562,-0.222751,0.155992,0.044239,9.530501,-0.595096,-0.178512,0.251696,0.000000,1.952717
1788155033.201334,4.903230,9.485011,-0.666452,-0.195172,9.428173,-0.824160,-0.240269,0.167637,0.045097,9.554736,-0.813097,-0.240509,0.162377,0.045337,9.737273,-0.634186,-0.195172,0.254317,0.000000,2.105454
1788155033.303429,5.005325,9.647232,-0.700963,-0.225137,9.569139,-0.863754,-0.269182,0.180553,0.044045,9.695181,-0.854482,-0.271490,0.160833,0.046353,9.889393,-0.666634,-0.225137,0.244583,0.000000,1.638951
1788155033.406416,5.108312,9.768826,-0.731500,-0.267783,9.657891,-0.893135,-0.310834,0.196042,0.043051,9.780339,-0.884865,-0.314888,0.153797,0.047105,9.985770,-0.690880,-0.267783,0.220714,0.000000,1.207572
1788155033.515472,5.217367,9.840948,-0.752906,-0.304615,9.703580,-0.911557,-0.344541,0.209858,0.039926,9.822135,-0.904064,-0.352178,0.152324,0.047563,10.038051,-0.706265,-0.304615,0.202546,0.000000,0.691217
1788155033.617334,5.319230,9.859221,-0.758901,-0.315280,9.703580,-0.911557,-0.344541,0.218010,0.029261,9.827529,-0.910558,-0.362753,0.154933,0.047473,10.053077,-0.711077,-0.315280,0.199667,0.000000,0.188270
1788155033.719868,5.421764,9.872955,-0.763521,-0.323118,9.728109,-0.923059,-0.360633,0.215482,0.037516,9.832052,-0.915811,-0.369056,0.157687,0.045938,10.067503,-0.715845,-0.323118,0.200304,0.000000,0.142918
1788155033.799399,5.501295,9.891742,-0.770003,-0.334200,9.743467,-0.932063,-0.369076,0.219657,0.034876,9.844099,-0.924510,-0.379652,0.161686,0.045453,10.088097,-0.722868,-0.334200,0.201933,0.000000,0.246480
1788155033.901518,5.603414,9.922561,-0.781051,-0.352466,9.778032,-0.948486,-0.384517,0.221185,0.032051,9.876755,-0.941710,-0.397136,0.167061,0.044671,10.129258,-0.737583,-0.352466,0.211218,0.000000,0.320400
1788155033.986792,5.688688,9.995885,-0.809727,-0.392565,9.856673,-0.984872,-0.422736,0.223731,0.030171,9.953005,-0.979306,-0.436177,0.174917,0.043612,10.214703,-0.770971,-0.392565,0.222223,0.000000,0.937426
1788155034.089315,5.791210,10.087036,-0.849912,-0.437808,9.948072,-1.031059,-0.465352,0.228309,0.027545,10.042968,-1.027604,-0.480341,0.183074,0.042533,10.313985,-0.814736,-0.437808,0.229659,0.000000,0.959569
1788155034.184000,5.885896,10.199555,-0.906711,-0.494438,10.056471,-1.092771,-0.520341,0.234716,0.025903,10.148953,-1.090673,-0.535760,0.190795,0.041322,10.429734,-0.872969,-0.494438,0.232639,0.000000,1.331036
1788155034.286529,5.988424,10.319309,-0.975413,-0.545120,10.174436,-1.167117,-0.569480,0.240287,0.024360,10.264407,-1.167422,-0.585285,0.199704,0.040165,10.555207,-0.944773,-0.545120,0.237880,0.000000,1.347219
1788155034.368072,6.069968,10.434411,-1.049547,-0.597414,10.282743,-1.243154,-0.619162,0.245941,0.021748,10.372256,-1.247389,-0.636458,0.207375,0.039044,10.672943,-1.020449,-0.597414,0.240300,0.000000,1.677802
1788155034.473643,6.175539,10.514027,-1.106659,-0.645489,10.350966,-1.296842,-0.664274,0.250516,0.018785,10.438325,-1.303142,-0.683336,0.210562,0.037848,10.747769,-1.074032,-0.645489,0.236009,0.000000,0.938411
1788155034.546091,6.247986,10.581464,-1.161108,-0.707046,10.410674,-1.349753,-0.724268,0.254472,0.017222,10.495146,-1.357025,-0.743442,0.214090,0.036396,10.813049,-1.126420,-0.707046,0.234168,0.000000,1.179654
1788155034.651991,6.353886,10.617172,-1.193329,-0.748270,10.441804,-1.382164,-0.763748,0.257706,0.015477,10.523982,-1.389579,-0.783237,0.217252,0.034967,10.849204,-1.158623,-0.748270,0.234613,0.000000,0.453577
1788155034.751064,6.452959,10.652858,-1.228352,-0.793022,10.473648,-1.417676,-0.806542,0.260690,0.013520,10.553211,-1.425329,-0.826417,0.220748,0.033395,10.885699,-1.194057,-0.793022,0.235353,0.000000,0.504956
1788155034.857044,6.558940,10.683588,-1.261412,-0.835810,10.500735,-1.450415,-0.846485,0.262978,0.010675,10.578128,-1.459225,-0.867524,0.224169,0.031714,10.917581,-1.227845,-0.835810,0.236389,0.000000,0.425887
1788155034.967587,6.669483,10.721442,-1.306079,-0.892205,10.536758,-1.496178,-0.901135,0.265040,0.008930,10.611075,-1.506365,-0.922017,0.228682,0.029812,10.957680,-1.274802,-0.892205,0.238299,0.000000,0.529719
1788155035.070057,6.771953,10.760918,-1.358703,-0.955192,10.575812,-1.552529,-0.962648,0.268017,0.007456,10.647120,-1.563616,-0.983060,0.234392,0.027868,11.000873,-1.331964,-0.955192,0.241441,0.000000,0.641952
1788155035.169895,6.871790,10.808066,-1.431823,-1.037291,10.622741,-1.630277,-1.043637,0.271531,0.006346,10.690575,-1.642258,-1.063272,0.241013,0.025981,11.051689,-1.410454,-1.037291,0.244559,0.000000,0.871622
1788155035.269697,6.971593,10.856119,-1.523124,-1.130200,10.670502,-1.727103,-1.135775,0.275792,0.005575,10.735008,-1.740169,-1.154435,0.248549,0.024235,11.103524,-1.508328,-1.130200,0.247847,0.000000,1.033890
1788155035.370843,7.072739,10.900234,-1.631141,-1.230631,10.713263,-1.840562,-1.236220,0.280740,0.005588,10.774446,-1.853620,-1.253307,0.255577,0.022676,11.150294,-1.621987,-1.230631,0.250228,0.000000,1.153238
1788155035.478031,7.179926,10.934931,-1.749423,-1.335965,10.746471,-1.963153,-1.341039,0.284951,0.005074,10.804001,-1.977457,-1.357355,0.262948,0.021389,11.187035,-1.746241,-1.335965,0.252125,0.000000,1.167769
1788155035.563139,7.265034,10.959123,-1.889306,-1.459967,10.768813,-2.108216,-1.464506,0.290068,0.004539,10.822392,-2.123563,-1.480214,0.271241,0.020247,11.212671,-1.893093,-1.459967,0.253577,0.000000,1.647411
1788155035.669845,7.371741,10.965827,-2.011867,-1.567429,10.773739,-2.234931,-1.572449,0.294373,0.005020,10.823324,-2.250897,-1.586715,0.278285,0.019286,11.220015,-2.021573,-1.567429,0.254373,0.000000,1.143517
1788155035.769487,7.471383,10.957421,-2.152254,-1.689391,10.762915,-2.382811,-1.696601,0.301643,0.007210,10.808352,-2.397193,-1.707870,0.286734,0.018479,11.211493,-2.169322,-1.689391,0.254645,0.000000,1.413332
1788155035.870210,7.572106,10.931710,-2.292722,-1.809877,10.734756,-2.529774,-1.819781,0.308195,0.009904,10.775564,-2.542597,-1.827934,0.294650,0.018057,11.184922,-2.316312,-1.809877,0.254309,0.000000,1.416744
1788155035.970995,7.672891,10.889761,-2.428439,-1.926052,10.690642,-2.668325,-1.938170,0.311759,0.012117,10.726883,-2.680596,-1.944038,0.300187,0.017986,11.142133,-2.456039,-1.926052,0.253876,0.000000,1.409544
1788155036.034703,7.736599,10.843997,-2.534850,-2.019276,10.645597,-2.771007,-2.034157,0.308436,0.014880,10.678096,-2.781891,-2.037408,0.297577,0.018132,11.098353,-2.559051,-2.019276,0.255505,0.000000,1.838718
1788155036.123647,7.825543,10.819506,-2.582348,-2.061062,10.621153,-2.816532,-2.077724,0.306897,0.016662,10.650541,-2.827577,-2.079573,0.297803,0.018510,11.074546,-2.605991,-2.061062,0.256134,0.000000,0.596066
1788155036.221032,7.922928,10.779410,-2.651488,-2.120879,10.580867,-2.884069,-2.139040,0.305799,0.018161,10.606570,-2.895882,-2.139784,0.299337,0.018905,11.034503,-2.675900,-2.120879,0.256258,0.000000,0.826640
1788155036.321058,8.022954,10.739666,-2.711714,-2.175161,10.540157,-2.944008,-2.195466,0.306210,0.020305,10.563287,-2.955288,-2.194491,0.300729,0.019330,10.994709,-2.737007,-2.175161,0.256294,0.000000,0.719404
1788155036.419849,8.121745,10.702263,-2.762572,-2.223223,10.502985,-2.993276,-2.244780,0.304854,0.021558,10.522383,-3.005546,-2.243100,0.302313,0.019878,10.956972,-2.788939,-2.223223,0.256070,0.000000,0.637991
1788155036.522790,8.224686,10.668807,-2.804217,-2.264706,10.467972,-3.034035,-2.287483,0.305206,0.022778,10.485166,-3.047121,-2.285133,0.304509,0.020428,10.922446,-2.832236,-2.264706,0.255183,0.000000,0.517575
1788155036.618612,8.320508,10.626614,-2.851906,-2.315327,10.423087,-3.081088,-2.338630,0.306508,0.023303,10.438593,-3.095238,-2.336335,0.307510,0.021008,10.878539,-2.882377,-2.315327,0.253761,0.000000,0.664406
1788155036.724689,8.426585,10.571152,-2.908068,-2.378548,10.364702,-3.136121,-2.401978,0.307619,0.023430,10.377368,-3.152374,-2.400107,0.311830,0.021559,10.820042,-2.941967,-2.378548,0.251188,0.000000,0.745704
1788155036.778538,8.480434,10.509453,-2.963001,-2.444231,10.299500,-3.190473,-2.468817,0.309553,0.024586,10.310723,-3.207052,-2.466284,0.314728,0.022053,10.755854,-2.999433,-2.444231,0.249080,0.000000,1.542033
1788155036.866696,8.568592,10.468446,-2.995752,-2.484900,10.257407,-3.221178,-2.510271,0.308794,0.025371,10.266651,-3.238670,-2.507510,0.315801,0.022610,10.713610,-3.033387,-2.484900,0.248036,0.000000,0.592436
1788155036.970251,8.672147,10.391728,-3.050203,-2.556802,10.178861,-3.272971,-2.582000,0.308120,0.025198,10.185049,-3.292156,-2.579967,0.318210,0.023165,10.634200,-3.090168,-2.556802,0.245744,0.000000,0.911623
1788155037.051719,8.753615,10.308601,-3.100830,-2.626683,10.093775,-3.320211,-2.651275,0.307048,0.024591,10.096691,-3.341520,-2.650332,0.320683,0.023649,10.547711,-3.143176,-2.626683,0.242831,0.000000,1.188199
1788155037.157429,8.859324,10.229814,-3.142032,-2.687662,10.010965,-3.359601,-2.711936,0.308596,0.024274,10.011516,-3.381862,-2.711683,0.324303,0.024022,10.463924,-3.187269,-2.687662,0.238440,0.000000,0.844250
1788155037.232962,8.934857,10.102588,-3.196885,-2.778016,9.875685,-3.412493,-2.802311,0.313005,0.024295,9.873537,-3.435814,-2.802340,0.330986,0.024324,10.327492,-3.246364,-2.778016,0.230282,0.000000,1.863971
1788155037.320584,9.022479,10.016085,-3.226798,-2.836581,9.785701,-3.439427,-2.861347,0.313509,0.024767,9.781546,-3.463366,-2.861226,0.333126,0.024645,10.236205,-3.278071,-2.836581,0.226013,0.000000,1.025889
1788155037.368284,9.070180,9.877252,-3.263566,-2.928129,9.641535,-3.471502,-2.952879,0.314325,0.024750,9.634835,-3.496464,-2.953116,0.336166,0.024988,10.090214,-3.316789,-2.928129,0.219512,0.000000,3.015907
1788155037.470989,9.172885,9.787284,-3.280369,-2.985413,9.548095,-3.484330,-3.010326,0.314343,0.024913,9.538638,-3.509983,-3.010763,0.338448,0.025349,9.994066,-3.334764,-2.985413,0.213817,0.000000,0.891694
1788155037.523555,9.225451,9.621997,-3.297564,-3.089060,9.379847,-3.494651,-3.113101,0.312218,0.024041,9.365608,-3.521576,-3.114747,0.340466,0.025687,9.820845,-3.352907,-3.089060,0.206406,0.000000,3.203711
1788155037.619797,9.321693,9.518321,-3.299843,3.132625,9.273288,-3.490703,3.110279,0.310595,0.022346,9.253351,-3.518956,3.106647,0.343830,0.025978,9.707673,-3.355372,3.132625,0.197327,0.000000,1.068500
1788155037.720927,9.422822,9.334633,-3.288437,3.028262,9.096707,-3.471854,3.007707,0.300417,0.020554,9.072459,-3.500830,3.002192,0.337411,0.026070,9.525024,-3.344189,3.028262,0.198385,0.000000,1.822885
1788155037.820625,9.522521,9.194085,-3.267030,2.953279,9.006591,-3.451275,2.935437,0.262869,0.017842,8.979759,-3.481703,2.927232,0.303348,0.026048,9.430162,-3.329773,2.953279,0.244272,0.000000,1.423207
1788155037.922932,9.624827,9.108637,-3.248495,2.910161,9.001545,-3.444861,2.895115,0.223671,0.015046,8.974305,-3.477648,2.884413,0.265625,0.025748,9.422686,-3.328180,2.910161,0.324001,0.000000,0.855968
1788155037.978211,9.680107,9.080632,-3.241469,2.894001,9.001545,-3.444861,2.895115,0.218227,0.001114,8.976340,-3.475265,2.868908,0.256002,0.025093,9.422686,-3.328180,2.894001,0.352874,0.000000,0.526284
1788155038.072771,9.774666,9.080932,-3.241461,2.893923,9.001545,-3.444861,2.895115,0.218343,0.001192,8.978236,-3.473703,2.871301,0.253935,0.022622,9.422686,-3.328180,2.893923,0.352586,0.000000,0.003154
1788155038.134703,9.836599,9.081331,-3.241450,2.893850,9.001545,-3.444861,2.895115,0.218499,0.001265,8.979987,-3.472064,2.873435,0.251900,0.020415,9.422686,-3.328180,2.893850,0.352201,0.000000,0.006464
1788155038.246740,9.948636,9.078410,-3.240731,2.892829,9.001545,-3.444861,2.895115,0.218123,0.002285,8.978351,-3.469577,2.874472,0.249765,0.018358,9.419455,-3.327361,2.892829,0.351876,0.000000,0.027457
1788155038.309791,10.011686,9.078510,-3.240728,2.892798,9.001545,-3.444861,2.895115,0.218160,0.002317,8.980078,-3.468049,2.876538,0.247717,0.016260,9.419455,-3.327361,2.892798,0.351779,0.000000,0.001578
1788155038.405611,10.107507,9.078410,-3.240731,2.892778,9.001545,-3.444861,2.895115,0.218123,0.002337,8.976245,-3.465130,2.878381,0.246562,0.014397,9.414039,-3.325985,2.892778,0.346287,0.000000,0.001021
1788155038.504884,10.206779,9.507196,-3.699005,-3.113797,8.911898,-3.426882,3.136502,0.654547,0.032887,8.891631,-3.453115,-3.126449,0.662859,0.012653,9.327440,-3.316376,-3.113797,0.422750,0.000000,6.318022
1788155038.605924,10.307820,9.459006,-3.700043,-3.130989,8.814460,-3.451869,3.114351,0.690674,0.037846,8.787751,-3.451104,3.137065,0.715929,0.015132,9.222098,-3.318399,-3.130989,0.449197,0.000000,0.477518
1788155038.704739,10.406635,9.360347,-3.699281,3.116591,8.711268,-3.469419,3.075343,0.688579,0.041248,8.677073,-3.447797,3.098873,0.728085,0.017718,9.109390,-3.317587,3.116591,0.456804,0.000000,0.997683
