time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad
0.797004,-0.243846,-0.171310,0.137879,-0.243747,-0.171296,0.137877,0.000100,0.000002,-0.243747,-0.171296,0.137877,0.000100,0.000002,nan,nan,nan,nan,nan
1.797727,-0.242360,-0.171104,0.137933,-0.243747,-0.171296,0.137877,0.001400,0.000056,-0.243747,-0.171296,0.137890,0.001400,0.000043,nan,nan,nan,nan,nan
2.852570,-0.242360,-0.171104,0.137920,-0.243747,-0.171296,0.137877,0.001400,0.000043,-0.243747,-0.171296,0.137889,0.001400,0.000031,nan,nan,nan,nan,nan
3.908945,-0.242374,-0.171005,0.137920,-0.243747,-0.171296,0.137877,0.001404,0.000043,-0.243747,-0.171296,0.137883,0.001404,0.000037,nan,nan,nan,nan,nan
4.956780,-0.242374,-0.171005,0.137920,-0.243747,-0.171296,0.137877,0.001404,0.000043,-0.243747,-0.171296,0.137879,0.001404,0.000040,nan,nan,nan,nan,nan
5.984749,-0.242374,-0.171005,0.137920,-0.243747,-0.171296,0.137877,0.001404,0.000043,-0.243747,-0.171296,0.137878,0.001404,0.000042,nan,nan,nan,nan,nan
7.005948,-0.242374,-0.171005,0.137920,-0.243747,-0.171296,0.137877,0.001404,0.000043,-0.243747,-0.171296,0.137877,0.001404,0.000042,nan,nan,nan,nan,nan
8.037546,-0.242388,-0.170906,0.137920,-0.243747,-0.171296,0.137877,0.001414,0.000043,-0.243747,-0.171296,0.137877,0.001414,0.000043,nan,nan,nan,nan,nan
9.092886,-0.242388,-0.170906,0.137920,-0.243747,-0.171296,0.137877,0.001414,0.000043,-0.243747,-0.171296,0.137877,0.001414,0.000043,nan,nan,nan,nan,nan
10.160036,-0.242388,-0.170906,0.137920,-0.243747,-0.171296,0.137877,0.001414,0.000043,-0.243747,-0.171296,0.137877,0.001414,0.000043,nan,nan,nan,nan,nan
11.254510,-0.242388,-0.170906,0.137920,-0.243747,-0.171296,0.137877,0.001414,0.000043,-0.243747,-0.171296,0.137877,0.001414,0.000043,nan,nan,nan,nan,nan
12.274962,-0.242402,-0.170807,0.137920,-0.243747,-0.171296,0.137877,0.001432,0.000043,-0.243747,-0.171296,0.137877,0.001432,0.000043,nan,nan,nan,nan,nan
13.311879,-0.242402,-0.170807,0.137920,-0.243747,-0.171296,0.137877,0.001432,0.000043,-0.243747,-0.171296,0.137877,0.001432,0.000043,nan,nan,nan,nan,nan
14.378789,-0.242402,-0.170807,0.137920,-0.243747,-0.171296,0.137877,0.001432,0.000043,-0.243747,-0.171296,0.137877,0.001432,0.000043,nan,nan,nan,nan,nan
15.424898,-0.242402,-0.170807,0.137920,-0.243747,-0.171296,0.137877,0.001432,0.000043,-0.243747,-0.171296,0.137877,0.001432,0.000043,nan,nan,nan,nan,nan
16.477721,-0.242415,-0.170708,0.137920,-0.243747,-0.171296,0.137877,0.001456,0.000043,-0.243747,-0.171296,0.137877,0.001456,0.000043,nan,nan,nan,nan,nan
17.500079,-0.242415,-0.170708,0.137920,-0.243747,-0.171296,0.137877,0.001456,0.000043,-0.243747,-0.171296,0.137877,0.001456,0.000043,nan,nan,nan,nan,nan
18.564225,-0.242415,-0.170708,0.137920,-0.243747,-0.171296,0.137877,0.001456,0.000043,-0.243747,-0.171296,0.137877,0.001456,0.000043,nan,nan,nan,nan,nan
19.648146,-0.242415,-0.170708,0.137920,-0.243747,-0.171296,0.137877,0.001456,0.000043,-0.243747,-0.171296,0.137877,0.001456,0.000043,nan,nan,nan,nan,nan
20.699249,-0.242415,-0.170708,0.137920,-0.243747,-0.171296,0.137877,0.001456,0.000043,-0.243747,-0.171296,0.137877,0.001456,0.000043,nan,nan,nan,nan,nan
21.699687,-0.242415,-0.170708,0.137920,-0.243747,-0.171296,0.137877,0.001456,0.000043,-0.243747,-0.171296,0.137877,0.001456,0.000043,nan,nan,nan,nan,nan
22.799726,-0.242429,-0.170609,0.137920,-0.243747,-0.171296,0.137877,0.001487,0.000043,-0.243747,-0.171296,0.137877,0.001487,0.000043,nan,nan,nan,nan,nan
23.900961,-0.242429,-0.170609,0.137920,-0.243747,-0.171296,0.137877,0.001487,0.000043,-0.243747,-0.171296,0.137877,0.001487,0.000043,nan,nan,nan,nan,nan
24.969317,-0.242429,-0.170609,0.137920,-0.243747,-0.171296,0.137877,0.001487,0.000043,-0.243747,-0.171296,0.137877,0.001487,0.000043,nan,nan,nan,nan,nan
26.038130,-0.242429,-0.170609,0.137920,-0.243747,-0.171296,0.137877,0.001487,0.000043,-0.243747,-0.171296,0.137877,0.001487,0.000043,nan,nan,nan,nan,nan
27.112774,-0.242443,-0.170510,0.137920,-0.243747,-0.171296,0.137877,0.001523,0.000043,-0.243747,-0.171296,0.137877,0.001523,0.000043,nan,nan,nan,nan,nan
