time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad
13.197559,9.222795,-3.299631,2.835520,8.867355,-3.525073,2.811993,0.420906,0.023527,8.867083,-3.522829,2.805428,0.419938,0.030092,9.334954,-3.350225,2.844420,0.123042,0.008899
14.295597,9.082063,-3.249867,2.776510,8.721061,-3.472826,2.752691,0.424304,0.023819,8.722128,-3.469776,2.748694,0.421798,0.027816,9.192625,-3.301546,2.782592,0.122044,0.006082
15.300908,8.943415,-3.192739,2.731189,8.577358,-3.414319,2.709355,0.427896,0.021834,8.587598,-3.413787,2.707475,0.418889,0.023714,9.059006,-3.247634,2.736104,0.127964,0.004915
16.348536,8.797168,-3.125630,2.695995,8.426674,-3.345335,2.680616,0.430739,0.015379,8.436371,-3.344335,2.679019,0.421908,0.016976,8.907773,-3.179215,2.703063,0.122901,0.007068
17.409758,6.997226,-2.253827,2.778958,6.716269,-2.493958,2.751913,0.369594,0.027044,6.724802,-2.482403,2.748229,0.355615,0.030729,7.185799,-2.346665,2.766658,0.210187,0.012300
18.434947,5.351828,-2.004029,-3.002694,5.205432,-2.221963,-3.070211,0.262539,0.067517,5.211540,-2.205324,-3.072477,0.245357,0.069783,5.675385,-2.076801,-3.060139,0.331640,0.057445
19.444635,3.812686,-2.438291,-2.804298,3.617809,-2.618856,-2.828045,0.265670,0.023747,3.616319,-2.603434,-2.827734,0.256578,0.023436,4.085458,-2.473860,-2.820034,0.275082,0.015736
20.451283,1.671683,-3.035105,-2.938323,1.648253,-3.170045,-2.946191,0.136959,0.007868,1.643963,-3.164758,-2.945831,0.132583,0.007508,2.115165,-3.042446,-2.936636,0.443542,0.001687
21.463414,0.532207,-3.205044,-3.051060,0.564144,-3.317847,-3.053185,0.117237,0.002125,0.561026,-3.323111,-3.050417,0.121534,0.000643,1.031774,-3.214033,-3.037363,0.499648,0.013697
22.517662,-0.774802,-3.098811,2.815616,-0.753778,-3.202712,2.821702,0.106007,0.006086,-0.761658,-3.213214,2.823476,0.115155,0.007860,-0.295711,-3.132732,2.840817,0.480291,0.025201
23.536480,-1.582414,-2.555234,2.262603,-1.550094,-2.667709,2.283673,0.117026,0.021070,-1.562728,-2.680103,2.283269,0.126411,0.020666,-1.113627,-2.624795,2.303369,0.473920,0.040766
24.623113,-1.927240,-1.676038,1.617695,-1.909866,-1.774092,1.639576,0.099581,0.021881,-1.925123,-1.784291,1.637313,0.108274,0.019618,-1.503821,-1.745272,1.657349,0.429042,0.039654
25.689678,-1.609858,-0.814385,0.867504,-1.620766,-0.909803,0.937868,0.096039,0.070364,-1.636715,-0.917508,0.939418,0.106563,0.071914,-1.243619,-0.880183,0.958979,0.372102,0.091475
26.775231,-0.205824,-0.121202,0.190135,-0.244098,-0.160072,0.200900,0.054551,0.010765,-0.260393,-0.163562,0.201173,0.069081,0.011038,0.102859,-0.098215,0.225011,0.309537,0.034876
27.841106,1.599154,-0.080258,-0.004440,1.492151,-0.093170,-0.007947,0.107780,0.003507,1.481992,-0.097817,-0.006452,0.118471,0.002012,1.834391,0.006526,0.017374,0.250735,0.021814
28.913783,4.164582,-0.131287,-0.039154,4.115079,-0.161705,-0.055945,0.058101,0.016790,4.113209,-0.161901,-0.051139,0.059802,0.011985,4.462132,0.008579,-0.023827,0.328784,0.015328
29.981251,6.704510,-0.213184,-0.032154,6.609790,-0.310731,-0.063697,0.135968,0.031543,6.618295,-0.303834,-0.059932,0.125102,0.027779,6.972249,-0.046542,-0.026010,0.315363,0.006144
31.008610,9.184522,-0.407099,-0.173082,8.993923,-0.593045,-0.215353,0.266277,0.042270,9.021041,-0.581323,-0.207453,0.238914,0.034371,9.394526,-0.214683,-0.164217,0.284826,0.008866
32.094979,10.211428,-0.717096,-0.450676,9.972531,-0.960304,-0.502225,0.340913,0.051549,10.020925,-0.949841,-0.490245,0.300768,0.039570,10.438637,-0.511439,-0.430116,0.306462,0.020560
33.179160,10.939028,-1.281746,-0.936783,10.620623,-1.566348,-0.976542,0.427059,0.039760,10.684866,-1.556782,-0.972014,0.374491,0.035232,11.184000,-1.052863,-0.894816,0.335259,0.041967
34.246497,11.131729,-2.450063,-1.880038,10.756155,-2.719100,-1.878533,0.461992,0.001504,10.813827,-2.719720,-1.880557,0.416864,0.000519,11.454565,-2.191320,-1.795887,0.413729,0.084151
35.276581,10.720453,-3.052677,-2.465097,10.304913,-3.327981,-2.495532,0.498463,0.030435,10.343141,-3.334086,-2.500617,0.470697,0.035520,11.072904,-2.842425,-2.416115,0.410400,0.048982
36.298586,10.097902,-3.324188,-2.965509,9.687171,-3.575355,-2.974093,0.481440,0.008584,9.711603,-3.582367,-2.979962,0.464633,0.014453,10.483073,-3.142875,-2.901111,0.425713,0.064398
37.399535,9.477767,-3.318607,2.969089,9.048642,-3.555617,2.928820,0.490226,0.040269,9.061456,-3.561777,2.921081,0.482126,0.048008,9.844947,-3.173034,2.991291,0.394985,0.022202
38.452078,9.336082,-3.287379,2.889803,8.933683,-3.523944,2.855621,0.466784,0.034182,8.924315,-3.524021,2.843302,0.474923,0.046500,9.711206,-3.146327,2.905245,0.400766,0.015442
39.532695,9.212566,-3.251413,2.835290,8.811818,-3.483320,2.798998,0.463012,0.036292,8.803960,-3.482313,2.790769,0.469334,0.044520,9.588811,-3.112741,2.844779,0.400987,0.009489
40.565456,9.080563,-3.205893,2.789029,8.679011,-3.432668,2.753214,0.461163,0.035815,8.674373,-3.431263,2.748321,0.464523,0.040707,9.456122,-3.068368,2.795236,0.399947,0.006207
41.619357,8.838248,-3.107408,2.726519,8.432004,-3.325492,2.706342,0.461080,0.020177,8.437076,-3.326113,2.702391,0.456914,0.024128,9.215024,-2.973049,2.743535,0.400016,0.017016
42.635069,7.350678,-2.406051,2.742449,7.007524,-2.617875,2.707250,0.403266,0.035199,7.019471,-2.610282,2.701210,0.389112,0.041238,7.770491,-2.299980,2.734218,0.433006,0.008230
43.669634,5.799179,-2.026222,-3.136857,5.594345,-2.236178,3.089485,0.293322,0.056843,5.601870,-2.216400,3.085879,0.274041,0.060449,6.351061,-1.929306,3.109671,0.560327,0.036657
44.705755,4.067163,-2.410060,-2.806589,3.908542,-2.534047,-2.843230,0.201329,0.036640,3.905158,-2.509198,-2.846403,0.189931,0.039814,4.661583,-2.230454,-2.832105,0.620962,0.025516
45.721606,1.710918,-3.127086,-2.926324,1.711568,-3.187894,-2.936875,0.060812,0.010550,1.702260,-3.168937,-2.934507,0.042737,0.008183,2.458511,-2.887691,-2.926466,0.784987,0.000142
46.773547,0.607707,-3.288549,-3.062343,0.674332,-3.342736,-3.059278,0.085878,0.003065,0.668819,-3.330892,-3.059664,0.074348,0.002679,1.421046,-3.045061,-3.052242,0.849003,0.010102
47.777048,-0.596464,-3.222697,2.886698,-0.526638,-3.290017,2.907411,0.096994,0.020713,-0.531145,-3.284807,2.907837,0.090135,0.021139,0.217693,-2.999826,2.913854,0.844111,0.027156
48.876079,-1.509582,-2.707549,2.336062,-1.451743,-2.794250,2.363883,0.104224,0.027822,-1.459391,-2.795655,2.364590,0.101399,0.028528,-0.718256,-2.515570,2.371841,0.814280,0.035780
49.941427,-1.935832,-1.801646,1.684711,-1.902417,-1.901991,1.719145,0.105762,0.034434,-1.912832,-1.905879,1.719905,0.106740,0.035194,-1.185557,-1.632089,1.729134,0.769197,0.044423
50.976488,-1.798928,-1.105898,1.087184,-1.791562,-1.212013,1.147077,0.106370,0.059893,-1.804309,-1.216887,1.148741,0.111119,0.061558,-1.092514,-0.945372,1.159668,0.724423,0.072485
52.080209,-0.423223,-0.212464,0.225177,-0.446702,-0.228335,0.250842,0.028340,0.025665,-0.462392,-0.226084,0.254659,0.041470,0.029482,0.221481,0.066207,0.273205,0.702354,0.048028
53.151435,1.198149,-0.102915,-0.009361,1.117112,-0.099363,-0.008165,0.081114,0.001195,1.106872,-0.096237,-0.006209,0.091520,0.003151,1.777215,0.234094,0.016341,0.669994,0.025701
54.215512,3.871942,-0.120729,-0.063346,3.761406,-0.134559,-0.081433,0.111398,0.018087,3.758657,-0.132781,-0.077363,0.113925,0.014017,4.424690,0.266245,-0.051362,0.674744,0.011984
55.249106,6.359489,-0.217579,-0.016741,6.230816,-0.296490,-0.046574,0.150943,0.029833,6.237618,-0.288532,-0.042971,0.141021,0.026230,6.907893,0.192847,-0.010908,0.684979,0.005833
56.315965,8.846069,-0.356176,-0.138642,8.707097,-0.531709,-0.172607,0.223886,0.033965,8.730297,-0.519982,-0.165631,0.200588,0.026989,9.416313,0.069608,-0.124679,0.711667,0.013963
57.416970,10.069951,-0.652248,-0.395206,9.825016,-0.877967,-0.440227,0.333080,0.045021,9.869377,-0.866762,-0.429136,0.293677,0.033930,10.594478,-0.201462,-0.372343,0.691619,0.022863
58.479717,10.897248,-1.211950,-0.859434,10.580349,-1.482947,-0.902984,0.416970,0.043550,10.635043,-1.467066,-0.895082,0.365835,0.035649,11.436593,-0.736678,-0.825747,0.718872,0.033686
59.518910,11.189136,-2.270089,-1.739571,10.808803,-2.532007,-1.735713,0.461795,0.003858,10.865839,-2.526143,-1.736355,0.412413,0.003216,11.788835,-1.761274,-1.657828,0.786468,0.081743
60.551680,10.841663,-2.959855,-2.350440,10.432170,-3.227379,-2.363263,0.489135,0.012824,10.470331,-3.230043,-2.367030,0.459226,0.016591,11.485913,-2.490158,-2.286567,0.797291,0.063872
61.569880,10.253023,-3.298894,-2.862605,9.833097,-3.547617,-2.890072,0.488058,0.027467,9.857572,-3.552634,-2.895704,0.469857,0.033099,10.921348,-2.860151,-2.819725,0.799471,0.042880
62.638913,9.490134,-3.334248,2.989306,9.071990,-3.563483,2.956130,0.476858,0.033176,9.084582,-3.567375,2.948078,0.467783,0.041228,10.164390,-2.930423,3.015288,0.785936,0.025982
63.670469,9.389222,-3.315021,2.924519,8.973872,-3.540635,2.885779,0.472671,0.038740,8.983760,-3.545359,2.888323,0.466320,0.036196,10.064643,-2.913739,2.939592,0.785634,0.015073
64.706935,9.250180,-3.278413,2.852989,8.835289,-3.498968,2.815560,0.469871,0.037429,8.842851,-3.502302,2.814588,0.464804,0.038402,9.923496,-2.878882,2.861435,0.782931,0.008446
65.759296,9.105591,-3.230164,2.794121,8.706419,-3.452340,2.765312,0.456838,0.028810,8.701287,-3.449936,2.759151,0.460176,0.034970,9.780613,-2.832825,2.800260,0.783283,0.006139
66.776208,8.975337,-3.179490,2.752568,8.568308,-3.396109,2.724546,0.461082,0.028022,8.574353,-3.397024,2.722316,0.456190,0.030252,9.651700,-2.783745,2.757461,0.783633,0.004893
67.831027,8.749077,-3.079231,2.701110,8.345410,-3.293574,2.686875,0.457044,0.014235,8.350954,-3.293292,2.684092,0.452022,0.017018,9.425268,-2.685424,2.713968,0.782508,0.012858
68.907502,6.729493,-2.199113,2.834543,6.409876,-2.390894,2.796928,0.372740,0.037615,6.415635,-2.374586,2.789776,0.359580,0.044767,7.473004,-1.807059,2.811116,0.840544,0.023427
69.943497,4.681043,-2.132903,-2.838184,4.648398,-2.304682,-2.906980,0.174853,0.068796,4.654428,-2.286232,-2.908671,0.155622,0.070487,5.717039,-1.724817,-2.895699,1.113474,0.057516
71.000009,2.850934,-2.765548,-2.839786,2.780176,-2.899298,-2.855064,0.151314,0.015278,2.782889,-2.888861,-2.855296,0.140842,0.015510,3.854532,-2.332834,-2.845856,1.092908,0.006070
72.018591,1.354395,-3.141725,-2.930852,1.492452,-3.205798,-2.937397,0.152201,0.006545,1.496598,-3.201739,-2.938767,0.154348,0.007915,2.570998,-2.650453,-2.930924,1.312048,0.000071
73.026477,-0.145314,-3.292198,3.114747,0.010229,-3.363214,3.129277,0.170988,0.014530,0.017679,-3.360572,3.124703,0.176754,0.009955,1.096282,-2.813690,3.128499,1.330612,0.013751
74.081638,-1.134911,-3.042926,2.642013,-0.989499,-3.144927,2.685273,0.177620,0.043261,-0.981313,-3.144699,2.681321,0.184255,0.039308,0.103011,-2.593812,2.678535,1.316872,0.036522
75.113373,-1.803570,-2.404302,2.090402,-1.693888,-2.538545,2.144818,0.173353,0.054416,-1.686453,-2.541635,2.143346,0.180491,0.052944,-0.592858,-1.986431,2.136257,1.280796,0.045855
76.147662,-1.997261,-1.581565,1.501839,-1.938143,-1.709255,1.545454,0.140711,0.043615,-1.934393,-1.715933,1.546669,0.148348,0.044829,-0.830659,-1.161904,1.539529,1.239789,0.037690
77.199801,-1.460872,-0.628902,0.669017,-1.483353,-0.746056,0.761209,0.119292,0.092192,-1.486747,-0.753258,0.766513,0.127019,0.097496,-0.378351,-0.206165,0.762922,1.162136,0.093905
