time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad,gt_speed_mps
1.763648,1.569009,-0.092420,-0.071503,1.741074,-0.093890,-0.071581,0.172071,0.000078,1.740887,-0.093870,-0.071520,0.171884,0.000017,1.741132,-0.093848,-0.071503,0.172129,0.000000,2.545748
1.864824,1.860504,-0.114735,-0.081100,2.053041,-0.117763,-0.081194,0.192560,0.000094,2.052865,-0.117734,-0.081126,0.192384,0.000026,2.053091,-0.117697,-0.081100,0.192610,0.000000,2.891961
1.984043,2.232305,-0.142758,-0.064061,2.450023,-0.146651,-0.064210,0.217752,0.000149,2.449948,-0.146627,-0.064096,0.217677,0.000035,2.450158,-0.146567,-0.064061,0.217886,0.000000,3.164455
2.094582,2.626648,-0.158402,-0.010176,2.868705,-0.162244,-0.010392,0.242088,0.000216,2.868599,-0.162209,-0.010225,0.241982,0.000050,2.868804,-0.162113,-0.010176,0.242185,0.000000,3.523382
2.198133,2.967718,-0.152325,0.048417,3.224592,-0.155520,0.048120,0.256893,0.000297,3.224528,-0.155452,0.048347,0.256829,0.000070,3.224723,-0.155307,0.048417,0.257022,0.000000,3.304503
2.295865,3.312820,-0.127120,0.098539,3.583622,-0.129217,0.098136,0.270810,0.000404,3.583597,-0.129093,0.098441,0.270784,0.000099,3.583785,-0.128876,0.098539,0.270971,0.000000,3.531357
2.358863,3.633358,-0.093444,0.103936,3.916706,-0.095564,0.103431,0.283356,0.000505,3.916759,-0.095351,0.103798,0.283408,0.000137,3.916940,-0.095033,0.103936,0.283587,0.000000,5.200581
2.464217,3.892059,-0.069517,0.074164,4.185583,-0.071762,0.073560,0.293533,0.000603,4.185737,-0.071460,0.073981,0.293685,0.000183,4.185918,-0.071017,0.074164,0.293862,0.000000,2.470849
2.567772,4.240447,-0.057219,-0.011408,4.544236,-0.060846,-0.012074,0.303810,0.000666,4.544497,-0.060376,-0.011645,0.304066,0.000237,4.544686,-0.059756,-0.011408,0.304249,0.000000,3.370981
2.665528,4.550209,-0.074787,-0.107522,4.840348,-0.078820,-0.108249,0.290167,0.000727,4.840736,-0.078224,-0.107821,0.290547,0.000299,4.840949,-0.077394,-0.107522,0.290751,0.000000,3.129678
2.754138,4.799820,-0.111658,-0.187195,5.077100,-0.114320,-0.187997,0.277293,0.000802,5.077655,-0.113623,-0.187560,0.277842,0.000365,5.077912,-0.112567,-0.187195,0.278094,0.000000,2.901968
2.853120,4.987495,-0.151578,-0.228764,5.263679,-0.154074,-0.229619,0.276195,0.000856,5.264397,-0.153275,-0.229198,0.276907,0.000434,5.264717,-0.151989,-0.228764,0.277223,0.000000,1.905262
2.951346,5.206482,-0.204869,-0.246359,5.484477,-0.207737,-0.247214,0.278010,0.000856,5.485152,-0.207015,-0.246864,0.278679,0.000505,5.485561,-0.205463,-0.246359,0.279080,0.000000,2.333665
3.065282,5.448661,-0.264272,-0.227797,5.756409,-0.273688,-0.228652,0.307892,0.000856,5.757045,-0.273022,-0.228363,0.308507,0.000566,5.757550,-0.271181,-0.227797,0.308966,0.000000,2.170832
3.165884,5.712736,-0.319819,-0.183675,6.057025,-0.336692,-0.184531,0.344703,0.000856,6.057617,-0.336078,-0.184296,0.345264,0.000621,6.058220,-0.333928,-0.183675,0.345772,0.000000,2.669577
3.270126,6.041838,-0.368624,-0.103390,6.421416,-0.389674,-0.104246,0.380161,0.000856,6.421961,-0.389106,-0.104061,0.380675,0.000670,6.422655,-0.386598,-0.103390,0.381241,0.000000,3.249360
3.367034,6.367273,-0.388426,-0.011887,6.765266,-0.409810,-0.012743,0.398567,0.000856,6.765763,-0.409301,-0.012602,0.399036,0.000714,6.766523,-0.406440,-0.011887,0.399656,0.000000,3.310079
3.461768,6.726948,-0.375492,0.087868,7.134021,-0.396110,0.087013,0.407595,0.000856,7.134470,-0.395659,0.087117,0.408021,0.000751,7.135265,-0.392425,0.087868,0.408669,0.000000,3.785403
3.570879,7.025439,-0.340572,0.146463,7.433504,-0.361119,0.145608,0.408583,0.000856,7.433911,-0.360731,0.145681,0.408969,0.000782,7.434719,-0.357178,0.146463,0.409617,0.000000,2.761355
3.682912,7.375476,-0.286307,0.154641,7.787266,-0.307763,0.153785,0.412349,0.000856,7.787635,-0.307428,0.153835,0.412700,0.000805,7.788435,-0.303519,0.154641,0.413318,0.000000,3.156302
3.801812,7.711983,-0.244651,0.082042,8.038479,-0.409166,0.019153,0.365602,0.062889,8.134376,-0.266547,0.081218,0.422960,0.000824,8.135172,-0.262293,0.082042,0.423557,0.000000,2.845409
3.898451,7.987954,-0.236215,-0.027264,8.319818,-0.419280,-0.090172,0.379007,0.062908,8.408673,-0.292089,-0.040181,0.424413,0.012917,8.416854,-0.254576,-0.027264,0.429293,0.000000,2.856591
4.012722,8.260151,-0.262208,-0.175908,8.501542,-0.449445,-0.238816,0.305496,0.062908,8.584574,-0.340147,-0.198817,0.333654,0.022909,8.600115,-0.273257,-0.175908,0.340144,0.000000,2.396738
4.119295,8.426172,-0.300672,-0.277160,8.542673,-0.461694,-0.340069,0.198747,0.062908,8.619381,-0.371168,-0.308087,0.205668,0.030926,8.641934,-0.282896,-0.277160,0.216493,0.000000,1.598018
4.214422,8.526569,-0.332592,-0.332631,8.580515,-0.476276,-0.395539,0.153477,0.062908,8.651340,-0.399455,-0.369553,0.141558,0.036922,8.680619,-0.295070,-0.332631,0.158554,0.000000,1.106951
4.314474,8.579366,-0.351826,-0.350481,8.623056,-0.494486,-0.413389,0.149200,0.062908,8.688492,-0.427954,-0.392037,0.133056,0.041556,8.724220,-0.310570,-0.350481,0.150614,0.000000,0.562281
4.415574,8.627018,-0.369612,-0.357621,8.676370,-0.518100,-0.420529,0.156475,0.062908,8.736868,-0.459536,-0.402899,0.141962,0.045278,8.778913,-0.330786,-0.357621,0.156779,0.000000,0.502344
4.515508,8.704829,-0.399004,-0.361519,8.766003,-0.558395,-0.424428,0.170727,0.062908,8.822111,-0.505869,-0.409882,0.158667,0.048363,8.870902,-0.365366,-0.361519,0.169446,0.000000,0.832153
4.614421,8.824935,-0.444342,-0.360648,8.892712,-0.615587,-0.423556,0.184171,0.062908,8.944831,-0.567903,-0.411693,0.172170,0.051046,9.000956,-0.414480,-0.360648,0.178537,0.000000,1.298514
4.724972,8.967184,-0.497522,-0.353094,9.042458,-0.682420,-0.416003,0.199633,0.062908,9.090801,-0.639008,-0.406562,0.187881,0.053468,9.154607,-0.471766,-0.353094,0.189184,0.000000,1.382349
4.790912,9.134050,-0.557572,-0.336748,9.218349,-0.758415,-0.399656,0.217817,0.062908,9.263049,-0.718939,-0.392431,0.206592,0.055684,9.334928,-0.536552,-0.336748,0.201975,0.000000,2.703979
4.852627,9.266056,-0.602754,-0.321648,9.353841,-0.814443,-0.384557,0.229169,0.062908,9.394965,-0.778995,-0.379329,0.218353,0.057681,9.473675,-0.583952,-0.321648,0.208468,0.000000,2.281189
4.949912,9.382740,-0.640690,-0.308107,9.465265,-0.858661,-0.371015,0.233070,0.062908,9.503054,-0.826954,-0.367463,0.221742,0.059356,9.587657,-0.621078,-0.308107,0.205854,0.000000,1.240028
5.010832,9.540266,-0.689513,-0.293794,9.614361,-0.915439,-0.356703,0.237766,0.062908,9.649069,-0.887025,-0.354519,0.225497,0.060725,9.740028,-0.668370,-0.293794,0.200878,0.000000,2.825712
5.096218,9.601342,-0.707900,-0.292547,9.669200,-0.935836,-0.355455,0.237822,0.062908,9.701045,-0.910547,-0.354431,0.225846,0.061884,9.796041,-0.685279,-0.292547,0.196009,0.000000,0.725061
5.210977,9.711779,-0.741020,-0.290830,9.773572,-0.974479,-0.353738,0.241498,0.062908,9.802832,-0.951848,-0.353566,0.229650,0.062736,9.902636,-0.717284,-0.290830,0.192327,0.000000,1.034427
5.275415,9.789626,-0.764909,-0.308307,9.810843,-0.988613,-0.371216,0.224708,0.062908,9.837693,-0.968371,-0.371720,0.209063,0.063413,9.940722,-0.729048,-0.308307,0.155293,0.000000,1.202097
5.387924,9.812255,-0.772237,-0.315258,9.810843,-0.988613,-0.371216,0.216381,0.055957,9.849698,-0.975932,-0.379139,0.207108,0.063881,9.955185,-0.733709,-0.315258,0.148032,0.000000,0.212967
5.458573,9.840750,-0.781691,-0.326518,9.856637,-1.006957,-0.389426,0.225825,0.062908,9.878415,-0.989760,-0.389919,0.211451,0.063401,9.987578,-0.744476,-0.326518,0.151471,0.000000,0.428612
5.548357,9.869359,-0.791642,-0.336991,9.886965,-1.019589,-0.399899,0.228626,0.062908,9.907035,-1.003982,-0.400665,0.215656,0.063674,10.018641,-0.755176,-0.336991,0.153671,0.000000,0.332719
5.648308,9.933788,-0.815131,-0.358281,9.954004,-1.048769,-0.421190,0.234511,0.062908,9.972490,-1.034606,-0.422139,0.222862,0.063858,10.087381,-0.780085,-0.358281,0.157540,0.000000,0.685504
5.747513,10.012844,-0.845987,-0.385105,10.034724,-1.086240,-0.448013,0.241248,0.062908,10.051731,-1.073410,-0.449108,0.230724,0.064004,10.170298,-0.812406,-0.385105,0.160995,0.000000,0.854826
5.854420,10.101204,-0.883568,-0.416493,10.125091,-1.131430,-0.479402,0.249011,0.062908,10.140711,-1.119833,-0.480619,0.239546,0.064126,10.263326,-0.851826,-0.416493,0.165200,0.000000,0.898143
5.968133,10.216469,-0.937654,-0.460426,10.241376,-1.195164,-0.523335,0.258712,0.062908,10.255676,-1.184742,-0.524656,0.250180,0.064230,10.383389,-0.908123,-0.460426,0.169512,0.000000,1.121264
6.027450,10.317095,-0.990676,-0.506993,10.341513,-1.256094,-0.569902,0.266539,0.062908,10.354574,-1.246749,-0.571324,0.258802,0.064331,10.487158,-0.962637,-0.506993,0.172359,0.000000,1.934629
6.113944,10.362696,-1.016827,-0.533638,10.386067,-1.285490,-0.596547,0.269677,0.062908,10.398056,-1.277031,-0.598062,0.262595,0.064424,10.533472,-0.989174,-0.533638,0.173000,0.000000,0.603043
6.215480,10.450587,-1.072230,-0.587634,10.471692,-1.347077,-0.650542,0.275656,0.062908,10.482652,-1.339474,-0.652102,0.269161,0.064468,10.622799,-1.045257,-0.587634,0.174311,0.000000,1.024969
6.265355,10.517350,-1.120260,-0.653037,10.536503,-1.399836,-0.715946,0.280231,0.062908,10.546519,-1.392987,-0.717533,0.274282,0.064495,10.690799,-1.093837,-0.653037,0.175450,0.000000,1.657290
6.368239,10.552917,-1.148812,-0.693555,10.571524,-1.431570,-0.756463,0.283370,0.062908,10.580729,-1.425341,-0.758067,0.277924,0.064512,10.727745,-1.123306,-0.693555,0.176679,0.000000,0.443882
6.465337,10.611529,-1.201987,-0.771142,10.629339,-1.490537,-0.834051,0.289099,0.062908,10.637749,-1.484907,-0.835634,0.284133,0.064492,10.789153,-1.178521,-0.771142,0.179167,0.000000,0.819586
6.568079,10.664946,-1.258719,-0.850911,10.681458,-1.552810,-0.913819,0.294554,0.062908,10.689128,-1.547720,-0.915371,0.290011,0.064460,10.845084,-1.237395,-0.850911,0.181396,0.000000,0.750538
6.621697,10.713374,-1.319301,-0.931752,10.728637,-1.619379,-0.994660,0.300466,0.062908,10.735615,-1.614775,-0.996169,0.296310,0.064418,10.896354,-1.300866,-0.931752,0.183906,0.000000,1.521237
6.717018,10.738658,-1.355263,-0.978135,10.753769,-1.660102,-1.041043,0.305213,0.062908,10.760168,-1.655897,-1.042514,0.301402,0.064379,10.923997,-1.339929,-0.978135,0.185973,0.000000,0.448638
6.817369,10.785507,-1.433300,-1.073768,10.798357,-1.745344,-1.136676,0.312308,0.062908,10.804157,-1.741531,-1.138091,0.308794,0.064323,10.973856,-1.422200,-1.073768,0.188676,0.000000,0.907685
6.916003,10.828981,-1.525645,-1.183131,10.839471,-1.848447,-1.246039,0.322972,0.062908,10.844694,-1.844989,-1.247396,0.319730,0.064266,11.021370,-1.522513,-1.183131,0.192415,0.000000,1.033775
7.016546,10.864773,-1.632124,-1.303314,10.870882,-1.964344,-1.366222,0.332276,0.062908,10.875558,-1.961200,-1.367525,0.329252,0.064211,11.060005,-1.636206,-1.303314,0.195275,0.000000,1.121310
7.116048,10.889299,-1.753347,-1.433664,10.889403,-2.096350,-1.496572,0.343003,0.062908,10.893559,-2.093479,-1.497822,0.340159,0.064158,11.086789,-1.766787,-1.433664,0.197946,0.000000,1.246288
7.221702,10.898015,-1.881144,-1.565162,10.890563,-2.233193,-1.628071,0.352128,0.062908,10.894238,-2.230552,-1.629269,0.349429,0.064106,11.096549,-1.903286,-1.565162,0.199765,0.000000,1.214324
7.281279,10.888411,-2.025294,-1.704598,10.871169,-2.385089,-1.767506,0.360207,0.062908,10.874389,-2.382637,-1.768649,0.357618,0.064051,11.086743,-2.056101,-1.704598,0.200710,0.000000,2.430322
7.381806,10.874023,-2.106360,-1.779554,10.851250,-2.468583,-1.842462,0.362938,0.062908,10.854143,-2.466301,-1.843555,0.360490,0.064002,11.072112,-2.140682,-1.779554,0.201041,0.000000,0.812147
7.481132,10.841397,-2.226686,-1.886153,10.810360,-2.589951,-1.949061,0.364588,0.062908,10.812916,-2.587806,-1.950095,0.362242,0.063942,11.038933,-2.264381,-1.886153,0.201100,0.000000,1.255756
7.557579,10.803460,-2.326562,-1.971330,10.766665,-2.687572,-2.034238,0.362880,0.062908,10.768942,-2.685555,-2.035208,0.360649,0.063879,11.001462,-2.364556,-1.971330,0.201614,0.000000,1.424954
7.612624,10.776872,-2.384381,-2.019634,10.736943,-2.743620,-2.082543,0.361452,0.062908,10.739010,-2.741736,-2.083449,0.359355,0.063815,10.975322,-2.422362,-2.019634,0.202051,0.000000,1.125643
7.716102,10.750494,-2.435791,-2.061585,10.706726,-2.794871,-2.124494,0.361738,0.062908,10.708612,-2.793106,-2.125338,0.359761,0.063753,10.948387,-2.475411,-2.061585,0.201820,0.000000,0.558548
7.815957,10.708532,-2.508075,-2.121541,10.659150,-2.866910,-2.184449,0.362217,0.062908,10.660852,-2.865245,-2.185228,0.360339,0.063687,10.905433,-2.550298,-2.121541,0.201378,0.000000,0.836848
7.916480,10.663651,-2.576444,-2.174534,10.608584,-2.934804,-2.237442,0.362566,0.062908,10.610123,-2.933236,-2.238156,0.360785,0.063622,10.859236,-2.621237,-2.174534,0.200648,0.000000,0.812967
8.018155,10.612982,-2.645286,-2.229017,10.551668,-3.003221,-2.291925,0.363149,0.062908,10.553059,-3.001743,-2.292574,0.361459,0.063557,10.806733,-2.693097,-2.229017,0.199563,0.000000,0.844665
8.115919,10.556891,-2.713489,-2.283278,10.489304,-3.070398,-2.346186,0.363252,0.062908,10.490563,-3.069004,-2.346773,0.361649,0.063495,10.748716,-2.764062,-2.283278,0.198379,0.000000,0.899033
8.215597,10.494198,-2.781690,-2.339662,10.419773,-3.137446,-2.402571,0.363457,0.062908,10.420913,-3.136131,-2.403098,0.361938,0.063436,10.683538,-2.835348,-2.339662,0.196796,0.000000,0.929849
8.315530,10.427014,-2.846923,-2.397476,10.346753,-3.200223,-2.460385,0.362302,0.062908,10.347788,-3.198985,-2.460857,0.360866,0.063380,10.614609,-2.902591,-2.397476,0.195681,0.000000,0.936493
8.422258,10.365184,-2.900491,-2.450675,10.281319,-3.250444,-2.513583,0.359861,0.062908,10.282265,-3.249284,-2.514003,0.358514,0.063328,10.552462,-2.956826,-2.450675,0.195567,0.000000,0.777289
8.519239,10.307105,-2.945643,-2.501293,10.219138,-3.293231,-2.564201,0.358546,0.062908,10.220005,-3.292149,-2.564572,0.357285,0.063280,10.493093,-3.003438,-2.501293,0.194761,0.000000,0.759301
8.566962,10.249392,-2.986283,-2.550030,10.156756,-3.331738,-2.612939,0.357660,0.062908,10.157552,-3.330729,-2.613265,0.356479,0.063235,10.433255,-3.045791,-2.550030,0.193254,0.000000,1.438184
8.668679,10.212486,-3.010095,-2.579975,10.114991,-3.355302,-2.642883,0.358710,0.062908,10.115729,-3.354365,-2.643172,0.357609,0.063197,10.393055,-3.071933,-2.579975,0.190864,0.000000,0.437575
8.770848,10.126635,-3.059978,-2.646562,10.020121,-3.402946,-2.709471,0.359128,0.062908,10.020799,-3.402064,-2.709725,0.358085,0.063162,10.301368,-3.125448,-2.646562,0.186596,0.000000,0.962664
8.884949,10.007597,-3.117454,-2.733825,9.889545,-3.456390,-2.796734,0.358906,0.062908,9.890165,-3.455555,-2.796955,0.357914,0.063129,10.174410,-3.186995,-2.733825,0.180728,0.000000,1.159042
8.985467,9.884138,-3.164257,-2.821536,9.756207,-3.497783,-2.884445,0.357219,0.062908,9.756778,-3.496998,-2.884634,0.356282,0.063098,10.043938,-3.236689,-2.821536,0.175449,0.000000,1.307266
9.084579,9.749198,-3.201799,-2.916897,9.612123,-3.528413,-2.979806,0.354212,0.062908,9.612651,-3.527677,-2.979965,0.353329,0.063068,9.902064,-3.276316,-2.916897,0.170062,0.000000,1.411201
9.184560,9.602590,-3.227184,-3.020807,9.453147,-3.545944,-3.083716,0.352053,0.062908,9.453637,-3.545257,-3.083848,0.351223,0.063040,9.744505,-3.303807,-3.020807,0.161279,0.000000,1.487853
9.284611,9.428528,-3.237780,3.141091,9.260036,-3.545286,3.078387,0.350642,0.062703,9.260714,-3.544770,3.078076,0.349863,0.063014,9.551963,-3.315401,3.141091,0.145812,0.000000,1.743609
9.384816,9.247114,-3.226587,3.020522,9.076642,-3.522460,2.958049,0.341470,0.062473,9.077473,-3.522046,2.957552,0.340696,0.062970,9.367698,-3.304186,3.020522,0.143396,0.000000,1.816922
9.448712,9.098887,-3.201097,2.927182,8.937160,-3.489770,2.864709,0.330890,0.062473,8.937946,-3.489364,2.864276,0.330152,0.062906,9.226448,-3.280268,2.927182,0.150133,0.000000,2.364100
9.551047,9.023003,-3.182652,2.883724,8.937160,-3.489770,2.821251,0.318889,0.062473,8.937888,-3.489429,2.820875,0.318366,0.062849,9.226448,-3.280268,2.883724,0.225652,0.000000,0.759328
9.654453,8.954483,-3.162887,2.845925,8.937160,-3.489770,2.783452,0.327342,0.062473,8.937834,-3.489479,2.783124,0.327016,0.062801,9.226448,-3.280268,2.845925,0.296215,0.000000,0.698198
9.766216,8.940243,-3.158410,2.839881,8.937160,-3.489770,2.783452,0.331375,0.056429,8.937783,-3.489517,2.777121,0.331116,0.062760,9.226448,-3.280268,2.839881,0.311067,0.000000,0.132391
9.868573,8.940646,-3.158498,2.840086,8.937160,-3.489770,2.783452,0.331290,0.056635,8.937748,-3.489750,2.778063,0.331264,0.062023,9.226448,-3.280268,2.840086,0.310662,0.000000,0.004017
9.918887,8.940846,-3.158492,2.840034,8.937160,-3.489770,2.783452,0.331299,0.056582,8.937711,-3.489895,2.778642,0.331418,0.061392,9.226448,-3.280268,2.840034,0.310480,0.000000,0.003997
10.021226,8.940946,-3.158489,2.840015,8.937160,-3.489770,2.783452,0.331303,0.056563,8.937675,-3.489990,2.779156,0.331517,0.060858,9.226448,-3.280268,2.840015,0.310390,0.000000,0.000980
10.118020,8.941046,-3.158486,2.839989,8.937160,-3.489770,2.783452,0.331307,0.056537,8.937640,-3.490047,2.779616,0.331579,0.060372,9.226448,-3.280268,2.839989,0.310299,0.000000,0.001028
10.219037,8.941146,-3.158483,2.839974,8.937160,-3.489770,2.783452,0.331311,0.056523,8.937607,-3.490080,2.780040,0.331616,0.059934,9.226448,-3.280268,2.839974,0.310208,0.000000,0.000992
10.316816,8.941246,-3.158480,2.839967,8.937160,-3.489770,2.783452,0.331315,0.056516,8.937575,-3.490095,2.780428,0.331635,0.059539,9.226448,-3.280268,2.839967,0.310117,0.000000,0.001019
10.416544,8.941146,-3.158483,2.839960,8.937160,-3.489770,2.783452,0.331311,0.056509,8.937454,-3.490063,2.780774,0.331601,0.059187,9.226356,-3.280240,2.839960,0.310112,0.000000,0.001003
10.520980,8.934480,-3.156381,2.838723,8.937160,-3.489770,2.783452,0.333400,0.055272,8.930322,-3.487375,2.779851,0.331020,0.058872,9.219100,-3.277977,2.838723,0.309506,0.000000,0.067818
10.617853,8.920340,-3.151901,2.836061,8.915601,-3.481507,2.773587,0.329640,0.062473,8.916463,-3.482134,2.777624,0.330257,0.058437,9.204415,-3.273367,2.836061,0.308954,0.000000,0.151052
10.719092,8.903978,-3.146686,2.832595,8.915601,-3.481507,2.773587,0.335022,0.059007,8.899907,-3.475732,2.773675,0.329070,0.058920,9.187580,-3.268025,2.832595,0.308470,0.000000,0.170571
10.818596,8.884886,-3.140553,2.828937,8.879843,-3.467569,2.766463,0.327055,0.062473,8.881813,-3.468709,2.770017,0.328170,0.058919,9.167857,-3.261689,2.828937,0.307809,0.000000,0.200279
10.884855,8.863569,-3.133586,2.824554,8.858561,-3.459135,2.762081,0.325587,0.062473,8.860356,-3.460223,2.765206,0.326652,0.059348,9.146090,-3.254600,2.824554,0.307347,0.000000,0.341901
10.987609,8.850737,-3.129367,2.821854,8.858561,-3.459135,2.762081,0.329861,0.059773,8.847572,-3.455085,2.762142,0.325734,0.059712,9.133158,-3.250338,2.821854,0.307238,0.000000,0.130647
11.052294,8.833760,-3.123671,2.818952,8.828903,-3.447204,2.756479,0.323569,0.062473,8.831377,-3.448579,2.759237,0.324917,0.059715,9.115744,-3.244544,2.818952,0.306799,0.000000,0.277185
11.150576,8.823957,-3.120362,2.816990,8.828903,-3.447204,2.756479,0.326879,0.060511,8.821592,-3.444574,2.756960,0.324221,0.060031,9.105923,-3.241249,2.816990,0.306787,0.000000,0.105188
11.252496,8.812131,-3.116313,2.815062,8.807618,-3.438525,2.752589,0.322244,0.062473,8.810444,-3.440021,2.754978,0.323713,0.060085,9.093959,-3.237211,2.815062,0.306665,0.000000,0.122593
11.351259,8.802528,-3.112998,2.813323,8.807618,-3.438525,2.752589,0.325567,0.060734,8.800734,-3.436008,2.752959,0.323016,0.060365,9.084241,-3.233910,2.813323,0.306565,0.000000,0.103369
11.403689,8.795656,-3.110702,2.812359,8.807618,-3.438525,2.752589,0.328042,0.059770,8.794410,-3.433391,2.751951,0.322692,0.060407,9.077236,-3.231521,2.812359,0.306405,0.000000,0.138674
11.502664,8.790096,-3.108767,2.811383,8.785537,-3.429426,2.748909,0.320691,0.062473,8.789633,-3.431413,2.751048,0.322647,0.060335,9.071354,-3.229508,2.811383,0.306079,0.000000,0.059210
11.602478,8.780799,-3.105643,2.809914,8.785537,-3.429426,2.748909,0.323818,0.061005,8.780033,-3.427413,2.749335,0.321771,0.060579,9.061839,-3.226238,2.809914,0.305822,0.000000,0.098090
11.701488,8.769069,-3.101491,2.808216,8.764315,-3.420595,2.745742,0.319140,0.062473,8.768507,-3.422611,2.747587,0.321121,0.060628,9.049621,-3.222019,2.808216,0.305346,0.000000,0.125654
11.801748,8.755018,-3.096608,2.806248,8.764315,-3.420595,2.745742,0.324121,0.060506,8.754171,-3.416597,2.745404,0.319991,0.060844,9.035267,-3.217033,2.806248,0.305028,0.000000,0.148649
11.903589,8.740763,-3.091630,2.804330,8.736025,-3.408707,2.741857,0.317112,0.062473,8.740654,-3.410913,2.743526,0.319282,0.060804,9.020644,-3.211921,2.804330,0.304636,0.000000,0.148005
12.006150,8.726405,-3.086557,2.802413,8.736025,-3.408707,2.741857,0.322294,0.060556,8.725943,-3.404674,2.741410,0.318118,0.061003,9.005939,-3.206748,2.802413,0.304279,0.000000,0.148616
12.069989,8.712047,-3.081483,2.800183,8.707240,-3.396478,2.737710,0.315032,0.062473,8.712275,-3.398861,2.739234,0.317379,0.060950,8.991152,-3.201513,2.800183,0.303820,0.000000,0.241242
12.167001,8.702744,-3.078159,2.799270,8.707240,-3.396478,2.737710,0.318351,0.061560,8.702732,-3.394763,2.738144,0.316604,0.061126,8.981761,-3.198171,2.799270,0.303733,0.000000,0.101151
12.217001,8.692023,-3.074277,2.797775,8.687379,-3.387964,2.735301,0.313722,0.062473,8.692370,-3.390311,2.736598,0.316034,0.061176,8.970799,-3.194255,2.797775,0.303497,0.000000,0.228468
12.318518,8.684946,-3.071787,2.797088,8.687379,-3.387964,2.735301,0.316187,0.061786,8.684937,-3.387095,2.735767,0.315308,0.061321,8.963553,-3.191658,2.797088,0.303300,0.000000,0.073700
12.418512,8.673011,-3.067441,2.795625,8.662468,-3.377214,2.733152,0.309952,0.062473,8.667268,-3.379470,2.734252,0.312082,0.061374,8.945265,-3.185081,2.795625,0.296583,0.000000,0.127043
12.519528,8.631646,-3.052468,2.791148,8.577433,-3.340186,2.728675,0.292781,0.062473,8.581842,-3.342350,2.729648,0.294129,0.061500,8.858083,-3.153435,2.791148,0.247928,0.000000,0.435762
12.618578,8.539686,-3.018296,2.781723,8.469662,-3.292364,2.719249,0.282873,0.062473,8.473704,-3.294445,2.720108,0.283922,0.061615,8.747537,-3.112435,2.781723,0.228176,0.000000,0.989759
12.717495,8.429580,-2.976161,2.770716,8.358613,-3.241724,2.708243,0.274882,0.062473,8.362320,-3.243713,2.708998,0.275876,0.061718,8.633543,-3.068826,2.770716,0.224026,0.000000,1.192072
