time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad,gt_speed_mps
3.330829,2.758985,-0.124603,-0.028174,2.809296,-0.117580,-0.025738,0.050799,0.002437,3.329018,-0.112877,-0.026673,0.570154,0.001502,2.809630,-0.117091,-0.025248,0.051199,0.002926,1.421299
3.436090,2.896582,-0.129239,-0.037787,2.958712,-0.122289,-0.037273,0.062518,0.000514,2.959028,-0.122101,-0.036914,0.062852,0.000873,2.959096,-0.121723,-0.036719,0.062965,0.001068,1.282149
3.545720,3.044222,-0.135179,-0.042161,3.101322,-0.127892,-0.041201,0.057563,0.000960,3.101682,-0.127689,-0.040795,0.057947,0.001366,3.101770,-0.127239,-0.040569,0.058093,0.001592,1.350422
3.645602,3.172244,-0.140798,-0.046248,3.239942,-0.133945,-0.045784,0.068045,0.000464,3.240355,-0.133712,-0.045344,0.068479,0.000904,3.240463,-0.133183,-0.045084,0.068643,0.001164,1.280876
3.761336,3.326513,-0.147642,-0.041809,3.382602,-0.140293,-0.042903,0.056568,0.001094,3.383073,-0.140029,-0.042418,0.057070,0.000609,3.383205,-0.139411,-0.042122,0.057286,0.000313,1.335163
3.863926,3.464640,-0.153263,-0.039440,3.530906,-0.146511,-0.040534,0.066609,0.001093,3.531499,-0.146206,-0.040008,0.067231,0.000567,3.531658,-0.145485,-0.039671,0.067468,0.000230,1.353097
3.978795,3.632498,-0.159505,-0.035627,3.686273,-0.152593,-0.037190,0.054218,0.001563,3.686876,-0.152225,-0.036617,0.054864,0.000990,3.687067,-0.151386,-0.036235,0.055170,0.000608,1.463169
4.079813,3.779114,-0.164675,-0.035913,3.845522,-0.158610,-0.037483,0.066684,0.001570,3.846219,-0.158154,-0.036881,0.067420,0.000968,3.846441,-0.157181,-0.036451,0.067743,0.000538,1.445445
4.199613,3.951473,-0.170884,-0.036515,4.006409,-0.164743,-0.037732,0.055278,0.001217,4.515803,-0.160302,-0.037837,0.564429,0.001321,4.007460,-0.163067,-0.036623,0.056530,0.000107,1.442645
4.301680,4.100704,-0.176476,-0.038571,4.168682,-0.171184,-0.040327,0.068185,0.001756,4.676648,-0.166708,-0.040370,0.576028,0.001799,4.169814,-0.169220,-0.039145,0.069491,0.000574,1.463195
4.357280,4.254950,-0.182521,-0.039735,4.321573,-0.177627,-0.042519,0.066803,0.002784,4.322555,-0.176858,-0.041865,0.067842,0.002131,4.322899,-0.175379,-0.041269,0.068324,0.001534,2.779798
4.465235,4.354619,-0.186777,-0.045911,4.449628,-0.183449,-0.046276,0.095067,0.000364,4.954829,-0.178888,-0.046224,0.600261,0.000313,4.451081,-0.180909,-0.044962,0.096641,0.000949,0.920225
4.520643,4.501301,-0.194146,-0.052697,4.573116,-0.189859,-0.055262,0.071943,0.002565,4.574246,-0.188881,-0.054606,0.073135,0.001909,4.574691,-0.187023,-0.053891,0.073735,0.001193,2.649673
4.628733,4.597995,-0.199291,-0.053316,4.694385,-0.196700,-0.055104,0.096425,0.001788,5.196632,-0.192029,-0.054982,0.598681,0.001666,4.696058,-0.193557,-0.053668,0.098231,0.000352,0.900943
4.736065,4.738491,-0.207242,-0.058040,4.812670,-0.203709,-0.060827,0.074262,0.002787,4.813957,-0.202533,-0.060161,0.075613,0.002121,4.814515,-0.200256,-0.059324,0.076344,0.001284,1.302577
4.847369,4.898318,-0.215923,-0.051824,4.962930,-0.212546,-0.054780,0.064701,0.002956,5.462173,-0.207771,-0.054587,0.563915,0.002763,4.964877,-0.208725,-0.053207,0.066948,0.001383,1.438390
4.933709,5.039108,-0.223666,-0.058334,5.113853,-0.221446,-0.060976,0.074778,0.002642,5.611619,-0.216614,-0.060739,0.572555,0.002405,5.116008,-0.217237,-0.059321,0.077169,0.000986,1.641245
5.031483,5.154450,-0.230160,-0.054152,5.244020,-0.229529,-0.060546,0.089572,0.006395,5.245639,-0.228029,-0.059850,0.091214,0.005698,5.246398,-0.224948,-0.058815,0.092095,0.004664,1.186864
5.147331,5.335547,-0.240913,-0.064504,5.395923,-0.239511,-0.068237,0.060392,0.003734,5.397693,-0.237881,-0.067546,0.062220,0.003042,5.398531,-0.234489,-0.066440,0.063311,0.001937,1.569767
5.244370,5.490617,-0.251135,-0.066303,5.565614,-0.251333,-0.070871,0.074998,0.004568,5.567317,-0.249751,-0.070252,0.076713,0.003949,5.568244,-0.246005,-0.069074,0.077796,0.002771,1.586176
5.345217,5.646780,-0.261125,-0.060653,5.722026,-0.262043,-0.065864,0.075251,0.005210,5.723663,-0.260522,-0.065312,0.076885,0.004659,5.724674,-0.256434,-0.064067,0.078035,0.003413,1.550730
5.446270,5.801397,-0.269559,-0.048244,5.878426,-0.271451,-0.054295,0.077053,0.006052,5.879999,-0.269993,-0.053805,0.078603,0.005562,5.881091,-0.265561,-0.052498,0.079795,0.004255,1.531630
5.546520,5.952956,-0.276083,-0.038263,6.032797,-0.279084,-0.044515,0.079898,0.006252,6.520415,-0.274597,-0.044407,0.567461,0.006144,6.035476,-0.272917,-0.042718,0.082580,0.004455,1.517729
5.646421,6.104280,-0.281414,-0.033892,6.184239,-0.285536,-0.037951,0.080066,0.004059,6.670181,-0.280982,-0.037810,0.565901,0.003918,6.187112,-0.278894,-0.036083,0.082871,0.002190,1.510323
5.745579,6.248492,-0.286454,-0.035077,6.331934,-0.291226,-0.039067,0.083578,0.003990,6.815989,-0.286812,-0.038967,0.567497,0.003890,6.334816,-0.284309,-0.037199,0.086352,0.002122,1.458236
5.811598,6.394338,-0.292647,-0.051556,6.477302,-0.296985,-0.040127,0.083077,0.011429,6.478809,-0.295606,-0.039779,0.084522,0.011777,6.480195,-0.289796,-0.038259,0.085904,0.013297,2.216089
5.913532,6.489342,-0.298142,-0.064587,6.597942,-0.302589,-0.052698,0.108691,0.011890,6.599390,-0.301289,-0.052394,0.110093,0.012193,6.600845,-0.295174,-0.050829,0.111543,0.013758,0.936013
6.016491,6.627408,-0.308466,-0.081292,6.715396,-0.309898,-0.071611,0.088000,0.009680,6.716789,-0.308674,-0.071347,0.089382,0.009944,6.718313,-0.302264,-0.069743,0.091117,0.011549,1.336798
6.132330,6.784168,-0.321740,-0.086684,6.863551,-0.321001,-0.077993,0.079387,0.008691,6.864892,-0.319840,-0.077765,0.080746,0.008919,6.866489,-0.313091,-0.076125,0.082774,0.010559,1.357589
6.187207,6.927194,-0.334019,-0.083366,7.014479,-0.332614,-0.075585,0.087296,0.007781,7.015768,-0.331515,-0.075390,0.088610,0.007976,7.017438,-0.324421,-0.073717,0.090753,0.009649,2.674899
6.278613,6.994083,-0.339444,-0.080364,7.120567,-0.340532,-0.073416,0.126488,0.006947,7.121807,-0.339500,-0.073250,0.127724,0.007113,7.123540,-0.332141,-0.071548,0.129663,0.008815,0.731190
6.378073,7.135368,-0.350374,-0.075850,7.225915,-0.348037,-0.068827,0.090578,0.007024,7.696058,-0.344677,-0.068935,0.560720,0.006915,7.228903,-0.339450,-0.066959,0.094171,0.008892,1.415116
6.486052,7.284479,-0.362073,-0.081227,7.374110,-0.358647,-0.074110,0.089697,0.007117,7.842162,-0.355450,-0.074241,0.557723,0.006986,7.377117,-0.349782,-0.072242,0.093450,0.008985,1.397747
6.582355,7.440996,-0.377254,-0.114887,7.530851,-0.371389,-0.088126,0.090047,0.026761,7.531958,-0.370524,-0.088029,0.091211,0.026858,7.533882,-0.362232,-0.086258,0.094093,0.028629,1.623130
6.644878,7.605634,-0.399798,-0.157292,7.694788,-0.389070,-0.126744,0.089798,0.030548,7.695854,-0.388254,-0.126666,0.090955,0.030625,7.697851,-0.379606,-0.124876,0.094402,0.032416,2.634044
6.745444,7.708404,-0.417569,-0.179078,7.829676,-0.408044,-0.152763,0.121646,0.026315,7.830703,-0.407279,-0.152702,0.122731,0.026375,7.832775,-0.398329,-0.150895,0.125850,0.028183,1.040244
6.848414,7.864726,-0.446462,-0.184821,7.959742,-0.428596,-0.160658,0.096681,0.024163,8.419152,-0.426112,-0.160878,0.554799,0.023943,7.962878,-0.418637,-0.158790,0.102020,0.026031,1.565164
6.947037,8.021730,-0.474735,-0.169877,8.116886,-0.454043,-0.160433,0.097379,0.009445,8.574064,-0.451761,-0.160678,0.552811,0.009199,8.120069,-0.443791,-0.158565,0.103093,0.011313,1.590699
7.009021,8.176135,-0.499683,-0.151041,8.273579,-0.478028,-0.143342,0.099821,0.007699,8.274495,-0.477399,-0.143323,0.100853,0.007718,8.276807,-0.467483,-0.141474,0.105697,0.009567,2.546155
7.119451,8.274436,-0.515185,-0.168324,8.401539,-0.496358,-0.141220,0.128490,0.027104,8.402420,-0.495771,-0.141212,0.129449,0.027111,8.404801,-0.485574,-0.139352,0.133686,0.028972,0.901367
7.238512,8.450606,-0.548793,-0.206357,8.540117,-0.518674,-0.178109,0.094443,0.028248,8.990439,-0.517046,-0.178440,0.540766,0.027916,8.543421,-0.507631,-0.176241,0.101533,0.030116,1.512594
7.304972,8.607202,-0.583581,-0.229792,8.706934,-0.550937,-0.203978,0.104939,0.025813,9.154901,-0.549553,-0.204339,0.548755,0.025453,8.710298,-0.539582,-0.202110,0.112092,0.027681,2.390013
7.397996,8.685192,-0.602384,-0.241313,8.824921,-0.576269,-0.219006,0.142149,0.022308,9.270513,-0.575126,-0.219398,0.585956,0.021915,8.828332,-0.564694,-0.217137,0.148019,0.024176,0.859802
7.514676,8.850227,-0.645126,-0.267326,8.948554,-0.605088,-0.239025,0.106166,0.028301,9.391740,-0.604197,-0.239452,0.543057,0.027875,8.952018,-0.593282,-0.237157,0.114233,0.030169,1.472626
7.620910,8.995803,-0.689544,-0.326802,9.106705,-0.647455,-0.284460,0.118620,0.042343,9.107430,-0.647049,-0.284490,0.119442,0.042313,9.110249,-0.635353,-0.282592,0.126627,0.044211,1.419227
7.673409,9.130662,-0.740280,-0.392102,9.248924,-0.694293,-0.351844,0.126889,0.040258,9.249620,-0.693919,-0.351879,0.127673,0.040223,9.252555,-0.681926,-0.349976,0.135141,0.042126,2.743997
7.785737,9.213481,-0.776949,-0.437151,9.358251,-0.736786,-0.389570,0.150238,0.047581,9.793991,-0.736756,-0.390115,0.581900,0.047036,9.361961,-0.724215,-0.387702,0.157567,0.049449,0.809552
7.846953,9.347469,-0.845619,-0.485512,9.469862,-0.787532,-0.463889,0.135477,0.021623,9.903049,-0.787812,-0.464482,0.558579,0.021030,9.473666,-0.774752,-0.462021,0.144734,0.023491,2.470252
7.951686,9.427735,-0.887266,-0.472071,9.574032,-0.838867,-0.451843,0.154096,0.020228,9.574647,-0.838571,-0.451889,0.154772,0.020182,9.577933,-0.825892,-0.449975,0.162253,0.022096,0.866912
8.047827,9.524983,-0.938214,-0.503155,9.642572,-0.872101,-0.451135,0.134900,0.052020,9.643162,-0.871827,-0.451183,0.135549,0.051972,9.646534,-0.858998,-0.449266,0.145086,0.053888,1.139006
8.146248,9.576471,-0.967505,-0.521530,9.701296,-0.901652,-0.481314,0.141131,0.040217,10.126659,-0.902885,-0.482076,0.553969,0.039455,9.705313,-0.888440,-0.479446,0.151168,0.042085,0.596129
8.246361,9.643445,-1.006243,-0.526070,9.763313,-0.934307,-0.488001,0.139797,0.038070,9.763857,-0.934070,-0.488052,0.140385,0.038018,9.767392,-0.920979,-0.486132,0.150442,0.039938,0.774230
8.347536,9.720613,-1.051382,-0.530192,9.838388,-0.974471,-0.494496,0.140664,0.035696,10.258358,-0.976351,-0.495359,0.542955,0.034833,9.842541,-0.961003,-0.492628,0.151773,0.037564,0.885319
8.419265,9.772357,-1.082567,-0.561025,9.903672,-1.010227,-0.507645,0.149922,0.053380,9.904172,-1.010022,-0.507698,0.150460,0.053327,9.907892,-0.996636,-0.505777,0.160480,0.055248,0.854637
8.536196,9.816813,-1.110866,-0.563988,9.954592,-1.039417,-0.533390,0.155203,0.030598,9.955073,-1.039226,-0.533443,0.155718,0.030545,9.958866,-1.025731,-0.531522,0.165611,0.032466,0.451665
8.605771,9.899858,-1.165335,-0.595137,10.024249,-1.080936,-0.541630,0.150320,0.053506,10.024710,-1.080758,-0.541682,0.150802,0.053454,10.028601,-1.067120,-0.539762,0.161928,0.055374,1.393469
8.712180,9.961035,-1.207646,-0.612066,10.098784,-1.126704,-0.559740,0.159769,0.052325,10.507551,-1.129917,-0.560793,0.552016,0.051273,10.103220,-1.112748,-0.557872,0.170945,0.054194,0.699348
8.815875,10.036164,-1.261649,-0.632712,10.169392,-1.172187,-0.584770,0.160478,0.047942,10.169816,-1.172034,-0.584821,0.160915,0.047891,10.173914,-1.158099,-0.582902,0.172330,0.049810,0.895479
8.913663,10.109823,-1.316697,-0.649455,10.245704,-1.223743,-0.603553,0.164633,0.045902,10.648627,-1.227674,-0.604702,0.546109,0.044753,10.250322,-1.209513,-0.601685,0.176715,0.047770,0.936996
9.015535,10.170789,-1.365416,-0.712214,10.316050,-1.273750,-0.632412,0.171765,0.079802,10.715986,-1.278047,-0.633611,0.552153,0.078603,10.320761,-1.259388,-0.630544,0.183667,0.081670,0.765886
9.116701,10.225868,-1.418012,-0.803472,10.377899,-1.323618,-0.724703,0.178952,0.078769,10.378272,-1.323496,-0.724752,0.179332,0.078720,10.382704,-1.309140,-0.722835,0.190920,0.080637,0.754646
9.217214,10.275684,-1.475364,-0.896945,10.434158,-1.378203,-0.815907,0.185888,0.081039,10.434514,-1.378090,-0.815954,0.186250,0.080992,10.439064,-1.363620,-0.814038,0.197938,0.082907,0.753736
9.315323,10.318063,-1.534938,-0.996742,10.484247,-1.436864,-0.912215,0.192965,0.084526,10.484587,-1.436759,-0.912262,0.193312,0.084480,10.489263,-1.422188,-0.910347,0.204992,0.086394,0.752383
9.417119,10.361491,-1.606286,-1.032530,10.529364,-1.501319,-1.007952,0.197989,0.024577,10.916885,-1.507061,-1.009376,0.564188,0.023154,10.534500,-1.486559,-1.006084,0.210397,0.026446,0.816627
9.475275,10.398185,-1.669829,-1.054230,10.570606,-1.568663,-1.034657,0.199909,0.019573,10.954892,-1.574766,-1.036146,0.564765,0.018084,10.575867,-1.553825,-1.032789,0.212198,0.021441,1.288559
9.567597,10.423101,-1.714012,-1.059829,10.602191,-1.622213,-1.041140,0.201246,0.018689,10.602488,-1.622127,-1.041183,0.201550,0.018645,10.607552,-1.607316,-1.039272,0.213087,0.020557,0.544583
9.625450,10.460195,-1.780945,-1.068797,10.634308,-1.677691,-1.050896,0.202427,0.017900,11.012046,-1.684499,-1.052532,0.560215,0.016264,10.639773,-1.662734,-1.049028,0.214993,0.019768,1.315580
9.733990,10.489544,-1.836302,-1.101323,10.669263,-1.739548,-1.061971,0.204109,0.039352,10.669535,-1.739472,-1.062013,0.204384,0.039310,10.674844,-1.724526,-1.060103,0.216403,0.041220,0.577653
9.836383,10.529128,-1.919769,-1.150789,10.706267,-1.809964,-1.111944,0.208412,0.038845,10.706526,-1.809893,-1.111984,0.208669,0.038804,10.711979,-1.794872,-1.110076,0.221436,0.040713,0.904016
9.887224,10.549779,-1.968580,-1.195144,10.737122,-1.876641,-1.162824,0.208687,0.032320,10.737369,-1.876574,-1.162864,0.208938,0.032280,10.742959,-1.861491,-1.160956,0.220876,0.034188,1.025999
9.997012,10.582953,-2.065342,-1.275927,10.767249,-1.951198,-1.210727,0.216781,0.065200,10.767485,-1.951136,-1.210766,0.217014,0.065161,10.773225,-1.935992,-1.208859,0.230076,0.067068,0.931685
10.095106,10.607445,-2.159459,-1.351837,10.799561,-2.049007,-1.292742,0.221603,0.059095,10.799784,-2.048949,-1.292780,0.221826,0.059057,10.805719,-2.033741,-1.290874,0.234772,0.060963,0.991550
10.198021,10.627387,-2.275621,-1.445518,10.826294,-2.159442,-1.373834,0.230351,0.071684,10.826506,-2.159388,-1.373871,0.230561,0.071647,10.832659,-2.144126,-1.371966,0.243778,0.073552,1.151146
10.297742,10.637527,-2.412181,-1.546382,10.846372,-2.292121,-1.467384,0.240896,0.078998,10.846572,-2.292070,-1.467420,0.241094,0.078962,10.852985,-2.276767,-1.465516,0.254478,0.080866,1.366266
10.344445,10.633313,-2.543763,-1.657101,10.852939,-2.432332,-1.580604,0.246277,0.076497,11.201779,-2.441976,-1.582985,0.577506,0.074116,10.859814,-2.416965,-1.578736,0.259577,0.078365,2.831332
10.449174,10.622317,-2.632026,-1.731532,10.848385,-2.546736,-1.640567,0.241622,0.090965,10.848561,-2.546690,-1.640602,0.241803,0.090930,10.855473,-2.531378,-1.638699,0.253953,0.092833,0.848109
10.546100,10.587610,-2.781217,-1.863729,10.831112,-2.671431,-1.776314,0.267107,0.087415,10.831278,-2.671386,-1.776348,0.267276,0.087380,10.838433,-2.656105,-1.774446,0.280295,0.089283,1.579489
10.648982,10.545387,-2.896115,-1.978841,10.798209,-2.791142,-1.901743,0.273748,0.077098,10.798365,-2.791099,-1.901777,0.273909,0.077064,10.805754,-2.775877,-1.899875,0.286789,0.078966,1.189179
10.748093,10.502657,-2.983716,-2.057642,10.762488,-2.882802,-1.983061,0.278739,0.074581,10.762635,-2.882759,-1.983094,0.278892,0.074548,10.770204,-2.867603,-1.981193,0.291656,0.076449,0.983438
10.847309,10.459640,-3.058220,-2.120380,10.722881,-2.965518,-2.051675,0.279087,0.068706,11.050832,-2.976284,-2.054916,0.596842,0.065465,10.730752,-2.950393,-2.049807,0.291767,0.070574,0.867303
10.935237,10.420020,-3.119017,-2.166539,10.684844,-3.033950,-2.104536,0.278152,0.062003,11.008461,-3.044847,-2.107941,0.593098,0.058598,10.692843,-3.018896,-2.102668,0.290614,0.063871,0.830616
10.995840,10.383499,-3.169618,-2.217691,10.650259,-3.089747,-2.146814,0.278461,0.070877,10.650385,-3.089706,-2.146844,0.278593,0.070847,10.658362,-3.074758,-2.144946,0.290772,0.072745,1.027608
11.100733,10.366915,-3.190718,-2.242809,10.628185,-3.122369,-2.184579,0.270062,0.058229,10.628305,-3.122329,-2.184608,0.270188,0.058200,10.636349,-3.107421,-2.182711,0.282015,0.060097,0.255582
11.211141,10.347980,-3.213487,-2.270470,10.612534,-3.143812,-2.217980,0.273576,0.052490,10.923164,-3.155120,-2.221789,0.578138,0.048681,10.620738,-3.128893,-2.216112,0.285575,0.054358,0.270600
11.313064,10.317384,-3.247906,-2.313838,10.588135,-3.174977,-2.252071,0.280401,0.061767,10.588246,-3.174940,-2.252098,0.280518,0.061740,10.596397,-3.160104,-2.250203,0.292503,0.063635,0.446056
11.414091,10.284474,-3.281894,-2.357842,10.559092,-3.209210,-2.296618,0.284074,0.061224,10.559198,-3.209174,-2.296644,0.284186,0.061198,10.567419,-3.194391,-2.294750,0.296166,0.063092,0.468475
11.517421,10.276311,-3.290038,-2.370393,10.545441,-3.223933,-2.340265,0.277130,0.030128,10.842759,-3.235507,-2.344250,0.569067,0.026143,10.553795,-3.209139,-2.338397,0.289037,0.031996,0.112397
11.618637,10.272716,-3.293646,-2.375709,10.545441,-3.223933,-2.340265,0.281494,0.035444,10.540556,-3.229020,-2.344905,0.275527,0.030804,10.548822,-3.214269,-2.343014,0.287289,0.032696,0.050455
11.704415,10.245940,-3.318548,-2.413137,10.515218,-3.254464,-2.360801,0.276798,0.052336,10.803656,-3.266109,-2.364443,0.560176,0.048694,10.523629,-3.239727,-2.358933,0.288659,0.054205,0.429186
11.798124,10.223312,-3.338226,-2.442032,10.494205,-3.274251,-2.411630,0.278345,0.030401,10.494635,-3.274076,-2.411312,0.278804,0.030719,10.502653,-3.259553,-2.409762,0.290209,0.032269,0.314634
11.897351,10.223212,-3.338229,-2.442162,10.494205,-3.274251,-2.411630,0.278443,0.030532,10.494319,-3.274340,-2.413919,0.278533,0.028242,10.502363,-3.259813,-2.412344,0.289956,0.029818,0.001010
11.999259,10.219696,-3.341134,-2.446941,10.494205,-3.274251,-2.411630,0.282540,0.035311,10.490611,-3.277685,-2.418138,0.278245,0.028803,10.498612,-3.263150,-2.416733,0.289613,0.030208,0.044659
12.101603,10.191462,-3.364078,-2.479553,10.465932,-3.298968,-2.430183,0.282088,0.049370,10.736069,-3.310800,-2.433054,0.547208,0.046499,10.474427,-3.284323,-2.428315,0.293990,0.051238,0.355640
12.183124,10.130424,-3.407701,-2.558839,10.412360,-3.342651,-2.484869,0.289343,0.073970,10.677629,-3.354389,-2.487748,0.549795,0.071091,10.420936,-3.328106,-2.483001,0.301219,0.075838,0.919925
12.236209,10.089945,-3.432708,-2.611188,10.372949,-3.370854,-2.556078,0.289685,0.055110,10.373668,-3.370715,-2.555258,0.290416,0.055929,10.381578,-3.356382,-2.554210,0.301455,0.056978,0.919621
12.335666,10.078825,-3.438939,-2.623879,10.372949,-3.370854,-2.556078,0.301902,0.067801,10.615931,-3.390644,-2.581718,0.539273,0.042161,10.369030,-3.364532,-2.576932,0.299592,0.046946,0.127191
12.388750,10.062286,-3.448032,-2.640829,10.346993,-3.387246,-2.598523,0.291124,0.042306,10.598074,-3.398930,-2.599766,0.538033,0.041064,10.355652,-3.372822,-2.596655,0.302853,0.044174,0.354896
12.481355,10.046433,-3.456604,-2.653526,10.329167,-3.397872,-2.609549,0.288770,0.043977,10.330654,-3.397753,-2.607328,0.290250,0.046198,10.337846,-3.383482,-2.607681,0.300447,0.045845,0.193763
12.583175,10.003851,-3.478172,-2.686763,10.299290,-3.414857,-2.639786,0.302147,0.046977,10.300720,-3.414779,-2.637730,0.303562,0.049033,10.308001,-3.400523,-2.637918,0.313905,0.048845,0.468443
12.687199,9.984511,-3.487248,-2.706127,10.271259,-3.429586,-2.675770,0.292488,0.030357,10.272632,-3.429539,-2.673867,0.293843,0.032259,10.279997,-3.415304,-2.673902,0.304118,0.032225,0.205416
12.800072,9.935027,-3.508819,-2.752847,10.229599,-3.450091,-2.692631,0.300369,0.060215,10.230929,-3.450095,-2.690874,0.301672,0.061973,10.238375,-3.435887,-2.690763,0.311993,0.062083,0.478171
12.898465,9.868036,-3.533810,-2.809955,10.161752,-3.480230,-2.754480,0.298563,0.055475,10.387549,-3.491415,-2.756173,0.521240,0.053782,10.170585,-3.466153,-2.752612,0.310021,0.057343,0.729536
12.999270,9.792790,-3.557044,-2.868203,10.089833,-3.507300,-2.808734,0.301179,0.059470,10.310385,-3.518270,-2.810492,0.519045,0.057712,10.098717,-3.493357,-2.806866,0.312486,0.061338,0.780361
13.098063,9.713224,-3.576303,-2.931858,10.015792,-3.530263,-2.872989,0.306050,0.058869,10.231043,-3.540995,-2.874812,0.519021,0.057046,10.024719,-3.516458,-2.871121,0.317191,0.060737,0.826515
13.207535,9.666569,-3.585286,-2.963167,9.967917,-3.542155,-2.923261,0.304418,0.039906,10.177826,-3.552677,-2.925144,0.512296,0.038023,9.976866,-3.528439,-2.921393,0.315461,0.041774,0.439629
13.301948,9.637600,-3.590144,-2.980927,9.940052,-3.548037,-2.943839,0.305368,0.037088,9.941177,-3.548279,-2.942673,0.306449,0.038254,9.949012,-3.534373,-2.941971,0.316366,0.038956,0.307799
13.400684,9.609713,-3.594370,-2.993932,9.911707,-3.553498,-2.958673,0.304747,0.035259,9.912781,-3.553734,-2.957600,0.305780,0.036333,9.920678,-3.539888,-2.956805,0.315701,0.037128,0.285805
