time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad
24.225077,8.051120,-3.053507,2.731543,8.173460,-3.142382,2.733883,0.151215,0.002341,8.175242,-3.143142,2.733987,0.153104,0.002445,8.173460,-3.142382,2.733883,0.151215,0.002341
25.231092,7.337560,-2.732516,2.713565,7.471387,-2.828813,2.715254,0.164872,0.001688,7.471750,-2.828975,2.715265,0.165262,0.001700,7.471387,-2.828813,2.715254,0.164872,0.001688
26.294229,6.537952,-2.392225,2.782436,6.669378,-2.485336,2.777105,0.161066,0.005331,6.669436,-2.485363,2.777106,0.161129,0.005330,6.669378,-2.485336,2.777105,0.161066,0.005331
27.331231,5.817423,-2.191865,2.985825,5.937492,-2.272568,2.966872,0.144671,0.018953,5.937503,-2.272573,2.966872,0.144683,0.018953,5.937492,-2.272568,2.966872,0.144671,0.018953
28.364292,5.014325,-2.228802,-2.943525,5.132615,-2.287833,-2.968074,0.132202,0.024549,5.132617,-2.287834,-2.968074,0.132204,0.024549,5.132615,-2.287833,-2.968074,0.132202,0.024549
29.417177,4.209397,-2.417644,-2.902665,4.322053,-2.463438,-2.913233,0.121608,0.010568,4.322054,-2.463438,-2.913233,0.121608,0.010569,4.322053,-2.463438,-2.913233,0.121608,0.010568
30.469414,3.384338,-2.624231,-2.886311,3.480829,-2.667582,-2.891085,0.105782,0.004775,3.480829,-2.667582,-2.891085,0.105782,0.004775,3.480829,-2.667582,-2.891085,0.105782,0.004775
31.505345,2.569075,-2.841760,-2.880523,2.663445,-2.882974,-2.881924,0.102977,0.001402,2.663445,-2.882974,-2.881924,0.102977,0.001402,2.663445,-2.882974,-2.881924,0.102977,0.001402
32.534259,1.790543,-3.041298,-2.905147,1.885150,-3.082165,-2.904495,0.103056,0.000652,1.885150,-3.082165,-2.904495,0.103056,0.000652,1.885150,-3.082165,-2.904495,0.103056,0.000652
33.538571,1.042874,-3.201695,-2.962402,1.142656,-3.243681,-2.958061,0.108256,0.004341,1.142656,-3.243681,-2.958061,0.108256,0.004341,1.142656,-3.243681,-2.958061,0.108256,0.004341
34.621937,0.192825,-3.289609,-3.140184,0.288356,-3.340590,-3.127346,0.108283,0.012838,0.288356,-3.340590,-3.127346,0.108283,0.012838,0.288356,-3.340590,-3.127346,0.108283,0.012838
35.643902,-0.612760,-3.177860,2.851462,-0.518079,-3.247145,2.876370,0.117324,0.024907,-0.518079,-3.247145,2.876370,0.117324,0.024907,-0.518079,-3.247145,2.876370,0.117324,0.024907
36.671056,-1.283102,-2.842006,2.486649,-1.211980,-2.927087,2.517262,0.110892,0.030614,-1.211980,-2.927087,2.517262,0.110892,0.030614,-1.211980,-2.927087,2.517262,0.110892,0.030614
37.772014,-1.783562,-2.186084,1.935365,-1.745548,-2.284954,1.982294,0.105927,0.046929,-1.745548,-2.284954,1.982294,0.105927,0.046929,-1.745548,-2.284954,1.982294,0.105927,0.046929
38.825629,-1.840890,-1.447055,1.373245,-1.843062,-1.538343,1.421297,0.091314,0.048052,-1.843062,-1.538343,1.421297,0.091314,0.048052,-1.843062,-1.538343,1.421297,0.091314,0.048052
39.890563,-1.453833,-0.813453,0.656700,-1.477477,-0.859920,0.718185,0.052137,0.061485,-1.477477,-0.859920,0.718185,0.052137,0.061485,-1.477477,-0.859920,0.718185,0.052137,0.061485
40.961798,-0.706273,-0.473595,0.306916,-0.759170,-0.488822,0.344668,0.055045,0.037752,-0.759170,-0.488822,0.344668,0.055045,0.037752,-0.759170,-0.488822,0.344668,0.055045,0.037752
42.041461,0.099242,-0.228318,0.243775,0.044741,-0.220637,0.266887,0.055040,0.023112,0.044741,-0.220637,0.266887,0.055040,0.023112,0.044741,-0.220637,0.266887,0.055040,0.023112
43.069143,0.911733,-0.138709,0.003530,0.869621,-0.061616,-0.000937,0.087845,0.004467,0.876713,-0.103167,0.021780,0.049896,0.018251,0.872411,-0.108208,0.023256,0.049764,0.019726
44.161775,1.777100,-0.140816,0.005824,1.728857,-0.100192,0.012536,0.063070,0.006713,1.719522,-0.075396,-0.007589,0.087150,0.013413,1.728857,-0.100192,0.012536,0.063070,0.006713
45.213361,2.638694,-0.151428,-0.036373,2.594618,-0.105608,-0.030940,0.063578,0.005432,2.583523,-0.097045,-0.044397,0.077469,0.008025,2.594618,-0.105608,-0.030940,0.063578,0.005432
46.265815,3.491324,-0.185888,-0.032266,3.455825,-0.137400,-0.030945,0.060093,0.001321,3.436385,-0.139501,-0.045407,0.071903,0.013140,3.455825,-0.137400,-0.030945,0.060093,0.001321
47.300359,4.335737,-0.212366,-0.043981,4.293783,-0.162519,-0.041896,0.065152,0.002084,4.288398,-0.164372,-0.043841,0.067412,0.000139,4.293783,-0.162519,-0.041896,0.065152,0.002084
48.331548,5.179688,-0.262664,-0.058406,5.145818,-0.212231,-0.059289,0.060751,0.000883,5.144707,-0.212679,-0.059425,0.061010,0.001019,5.145818,-0.212231,-0.059289,0.060751,0.000883
49.349743,6.039346,-0.305539,-0.051619,6.006879,-0.256105,-0.051790,0.059143,0.000172,6.006655,-0.256190,-0.051789,0.059194,0.000170,6.006879,-0.256105,-0.051790,0.059143,0.000172
50.383833,6.865928,-0.357203,-0.072664,6.830313,-0.306973,-0.071319,0.061576,0.001345,6.830267,-0.306988,-0.071316,0.061590,0.001348,6.830313,-0.306973,-0.071319,0.061576,0.001345
51.434657,7.719748,-0.432346,-0.110319,7.697763,-0.381370,-0.107409,0.055515,0.002910,7.697755,-0.381372,-0.107409,0.055516,0.002911,7.697763,-0.381370,-0.107409,0.055515,0.002910
52.435654,8.498602,-0.543311,-0.176108,8.472329,-0.487736,-0.169667,0.061473,0.006440,8.472327,-0.487736,-0.169667,0.061474,0.006441,8.472329,-0.487736,-0.169667,0.061473,0.006440
53.506964,9.335660,-0.739447,-0.297860,9.336338,-0.683438,-0.287799,0.056013,0.010061,9.336337,-0.683438,-0.287799,0.056013,0.010061,9.336338,-0.683438,-0.287799,0.056013,0.010061
54.590311,10.088190,-1.055091,-0.515311,10.079032,-0.982655,-0.494719,0.073013,0.020593,10.079032,-0.982655,-0.494719,0.073013,0.020593,10.079032,-0.982655,-0.494719,0.073013,0.020593
55.638713,10.659132,-1.560170,-0.996017,10.677353,-1.477968,-0.954173,0.084198,0.041844,10.677353,-1.477968,-0.954173,0.084198,0.041844,10.677353,-1.477968,-0.954173,0.084198,0.041844
56.725574,10.801722,-2.292912,-1.753861,10.867068,-2.219558,-1.699057,0.098239,0.054804,10.867068,-2.219558,-1.699057,0.098239,0.054804,10.867068,-2.219558,-1.699057,0.098239,0.054804
57.744185,10.428444,-3.000171,-2.287971,10.531479,-2.952447,-2.241405,0.113550,0.046566,10.531479,-2.952447,-2.241405,0.113550,0.046566,10.531479,-2.952447,-2.241405,0.113550,0.046566
58.773034,9.869615,-3.428202,-2.709455,9.988263,-3.412217,-2.664693,0.119720,0.044762,9.988263,-3.412217,-2.664693,0.119720,0.044762,9.988263,-3.412217,-2.664693,0.119720,0.044762
59.864966,9.146877,-3.499899,2.922839,9.249126,-3.526586,2.965309,0.105674,0.042470,9.249126,-3.526586,2.965309,0.105674,0.042470,9.249126,-3.526586,2.965309,0.105674,0.042470
60.925135,8.949718,-3.444363,2.833281,9.038046,-3.475033,2.849995,0.093502,0.016714,9.042821,-3.476567,2.852557,0.098515,0.019276,9.038046,-3.475033,2.849995,0.093502,0.016714
61.976141,8.792730,-3.390951,2.798385,8.888833,-3.426643,2.808991,0.102516,0.010606,8.883291,-3.424768,2.808405,0.096669,0.010020,8.877068,-3.422564,2.806673,0.090068,0.008288
63.044539,8.664209,-3.343379,2.779532,8.767262,-3.383012,2.786514,0.110412,0.006982,8.757043,-3.379231,2.785412,0.099516,0.005881,8.750974,-3.376952,2.784285,0.093034,0.004753
64.078336,8.505291,-3.281416,2.762253,8.605692,-3.321188,2.766728,0.107992,0.004476,8.598112,-3.318211,2.766175,0.099848,0.003922,8.591051,-3.315415,2.765317,0.092254,0.003064
65.077977,8.244218,-3.173975,2.742188,8.330052,-3.208923,2.744829,0.092677,0.002641,8.333887,-3.210520,2.745115,0.096831,0.002927,8.330052,-3.208923,2.744829,0.092677,0.002641
66.130532,7.649378,-2.911823,2.714671,7.739807,-2.950884,2.718073,0.098505,0.003402,7.740512,-2.951192,2.718100,0.099274,0.003429,7.739807,-2.950884,2.718073,0.098505,0.003402
67.171751,6.862344,-2.559191,2.744346,6.963718,-2.603997,2.742765,0.110834,0.001581,6.963847,-2.604055,2.742767,0.110976,0.001579,6.963718,-2.603997,2.742765,0.110834,0.001581
68.221445,6.147813,-2.306451,2.877069,6.249798,-2.345813,2.866437,0.109317,0.010631,6.249822,-2.345824,2.866437,0.109344,0.010631,6.249798,-2.345813,2.866437,0.109317,0.010631
69.231523,5.393463,-2.225139,-3.066416,5.489759,-2.246852,-3.091131,0.098713,0.024715,5.489763,-2.246854,-3.091131,0.098718,0.024715,5.489759,-2.246852,-3.091131,0.098713,0.024715
70.250002,4.606724,-2.372278,-2.904890,4.694837,-2.376862,-2.918062,0.088232,0.013172,4.694838,-2.376863,-2.918062,0.088233,0.013172,4.694837,-2.376862,-2.918062,0.088232,0.013172
71.321065,3.767711,-2.577039,-2.896930,3.852743,-2.574501,-2.902898,0.085071,0.005968,3.852743,-2.574501,-2.902898,0.085071,0.005968,3.852743,-2.574501,-2.902898,0.085071,0.005968
72.338370,2.962557,-2.787294,-2.878602,3.040450,-2.782580,-2.881922,0.078036,0.003320,3.040450,-2.782580,-2.881922,0.078036,0.003320,3.040450,-2.782580,-2.881922,0.078036,0.003320
73.419864,2.124309,-3.009441,-2.892114,2.192938,-3.005630,-2.892215,0.068734,0.000102,2.192938,-3.005630,-2.892215,0.068734,0.000102,2.192938,-3.005630,-2.892215,0.068734,0.000102
74.474827,1.383221,-3.183966,-2.932355,1.454372,-3.180721,-2.929561,0.071225,0.002794,1.454372,-3.180721,-2.929561,0.071225,0.002794,1.454372,-3.180721,-2.929561,0.071225,0.002794
75.488198,0.556929,-3.318461,-3.048409,0.625374,-3.320687,-3.040053,0.068482,0.008356,0.625374,-3.320687,-3.040053,0.068482,0.008356,0.625374,-3.320687,-3.040053,0.068482,0.008356
76.537014,-0.242775,-3.299187,2.988060,-0.180219,-3.314327,3.007396,0.064363,0.019336,-0.180219,-3.314327,3.007396,0.064363,0.019336,-0.180219,-3.314327,3.007396,0.064363,0.019336
77.619752,-1.025649,-3.038276,2.636346,-0.976459,-3.071566,2.664595,0.059396,0.028248,-0.976459,-3.071566,2.664595,0.059396,0.028248,-0.976459,-3.071566,2.664595,0.059396,0.028248
78.710200,-1.621258,-2.493744,2.143365,-1.598474,-2.544761,2.185108,0.055873,0.041743,-1.598474,-2.544761,2.185108,0.055873,0.041743,-1.598474,-2.544761,2.185108,0.055873,0.041743
79.773331,-1.838024,-1.736782,1.558935,-1.855894,-1.787531,1.605953,0.053803,0.047017,-1.855894,-1.787531,1.605953,0.053803,0.047017,-1.855894,-1.787531,1.605953,0.053803,0.047017
80.811167,-1.629703,-1.063157,0.951051,-1.681440,-1.094001,1.008866,0.060234,0.057814,-1.681440,-1.094001,1.008866,0.060234,0.057814,-1.681440,-1.094001,1.008866,0.060234,0.057814
81.893407,-0.969413,-0.617399,0.353799,-1.046672,-0.601316,0.407138,0.078915,0.053339,-1.046672,-0.601316,0.407138,0.078915,0.053339,-1.046672,-0.601316,0.407138,0.078915,0.053339
82.963267,-0.167147,-0.355403,0.299123,-0.251029,-0.309781,0.324076,0.095486,0.024953,-0.251029,-0.309781,0.324076,0.095486,0.024953,-0.251029,-0.309781,0.324076,0.095486,0.024953
83.978013,0.629861,-0.195784,0.081278,0.541057,-0.129176,0.103453,0.111008,0.022175,0.550397,-0.131787,0.099148,0.102031,0.017870,0.541057,-0.129176,0.103453,0.111008,0.022175
85.065796,1.472707,-0.171286,0.024043,1.390094,-0.084609,0.002143,0.119741,0.021900,1.399563,-0.095602,0.005416,0.105253,0.018627,1.385349,-0.091061,0.030661,0.118606,0.006618
86.086037,2.280171,-0.147936,-0.000767,2.172744,-0.071608,-0.023076,0.131782,0.022309,2.191248,-0.072974,-0.013941,0.116304,0.013174,2.202789,-0.063136,0.005284,0.114800,0.006051
87.186604,3.184151,-0.191023,-0.063134,3.109395,-0.100327,-0.059006,0.117534,0.004128,3.094913,-0.118143,-0.073221,0.115217,0.010086,3.109395,-0.100327,-0.059006,0.117534,0.004128
88.202251,4.022590,-0.233466,-0.057846,3.955317,-0.141080,-0.055024,0.114284,0.002822,3.952397,-0.144988,-0.055888,0.112940,0.001958,3.955317,-0.141080,-0.055024,0.114284,0.002822
89.251808,4.858173,-0.288791,-0.058406,4.793980,-0.194944,-0.058013,0.113701,0.000393,4.793453,-0.195607,-0.057977,0.113454,0.000429,4.793980,-0.194944,-0.058013,0.113701,0.000393
90.271081,5.682358,-0.329415,-0.048385,5.621138,-0.236032,-0.048428,0.111661,0.000043,5.621030,-0.236152,-0.048404,0.111621,0.000019,5.621138,-0.236032,-0.048428,0.111661,0.000043
91.304332,6.534955,-0.377582,-0.064042,6.476855,-0.283921,-0.063222,0.110217,0.000820,6.476833,-0.283941,-0.063215,0.110212,0.000826,6.476855,-0.283921,-0.063222,0.110217,0.000820
92.368850,7.395981,-0.441627,-0.089730,7.344751,-0.347211,-0.087513,0.107420,0.002217,7.344747,-0.347213,-0.087512,0.107419,0.002218,7.344751,-0.347211,-0.087513,0.107420,0.002217
93.381900,8.233211,-0.539723,-0.147567,8.186954,-0.442744,-0.143531,0.107446,0.004036,8.186953,-0.442744,-0.143531,0.107446,0.004036,8.186954,-0.442744,-0.143531,0.107446,0.004036
94.388914,8.982985,-0.681679,-0.231511,8.938455,-0.580148,-0.224494,0.110866,0.007017,8.938455,-0.580148,-0.224494,0.110866,0.007017,8.938455,-0.580148,-0.224494,0.110866,0.007017
95.438892,9.770138,-0.930571,-0.398049,9.726181,-0.818605,-0.380939,0.120285,0.017109,9.726181,-0.818605,-0.380939,0.120285,0.017109,9.726181,-0.818605,-0.380939,0.120285,0.017109
96.494580,10.439196,-1.322980,-0.713830,10.419267,-1.203933,-0.683890,0.120704,0.029940,10.419267,-1.203933,-0.683890,0.120704,0.029940,10.419267,-1.203933,-0.683890,0.120704,0.029940
97.530267,10.820627,-1.938378,-1.358397,10.836409,-1.812473,-1.305603,0.126890,0.052794,10.836409,-1.812473,-1.305603,0.126890,0.052794,10.836409,-1.812473,-1.305603,0.126890,0.052794
98.556344,10.713907,-2.662898,-2.026294,10.770739,-2.563049,-1.971894,0.114890,0.054400,10.770739,-2.563049,-1.971894,0.114890,0.054400,10.770739,-2.563049,-1.971894,0.114890,0.054400
99.647463,10.207095,-3.277403,-2.467955,10.297784,-3.197616,-2.424544,0.120791,0.043412,10.297784,-3.197616,-2.424544,0.120791,0.043412,10.297784,-3.197616,-2.424544,0.120791,0.043412
100.691184,9.525192,-3.569984,-3.053438,9.620257,-3.530905,-3.000163,0.102784,0.053275,9.620257,-3.530905,-3.000163,0.102784,0.053275,9.620257,-3.530905,-3.000163,0.102784,0.053275
101.742079,9.074942,-3.521934,2.890789,9.161298,-3.507701,2.925548,0.087521,0.034759,9.145661,-3.504303,2.918196,0.072883,0.027407,9.144430,-3.503922,2.916820,0.071784,0.026031
102.828155,8.912104,-3.474182,2.831538,8.994400,-3.463857,2.848858,0.082942,0.017320,8.985191,-3.461148,2.846309,0.074240,0.014772,8.979893,-3.459445,2.843798,0.069373,0.012260
103.912187,8.757928,-3.421195,2.794285,8.826728,-3.408606,2.801230,0.069942,0.006944,8.833794,-3.411139,2.803204,0.076529,0.008919,8.826728,-3.408606,2.801230,0.069942,0.006944
104.945899,8.616345,-3.367770,2.770891,8.697832,-3.361081,2.777154,0.081760,0.006264,8.688223,-3.357408,2.775834,0.072620,0.004944,8.682238,-3.355112,2.774857,0.067097,0.003966
105.967480,8.435127,-3.294901,2.750529,8.506916,-3.285466,2.753443,0.072406,0.002914,8.512317,-3.287662,2.754020,0.077528,0.003491,8.506916,-3.285466,2.753443,0.072406,0.002914
106.996500,8.081543,-3.143524,2.727004,8.160241,-3.138377,2.729644,0.078866,0.002640,8.161821,-3.139055,2.729743,0.080402,0.002739,8.160241,-3.138377,2.729644,0.078866,0.002640
108.055670,7.319725,-2.798618,2.714010,7.403937,-2.798249,2.715516,0.084213,0.001506,7.404223,-2.798377,2.715525,0.084498,0.001515,7.403937,-2.798249,2.715516,0.084213,0.001506
109.086073,6.606559,-2.496023,2.781708,6.689546,-2.493460,2.776794,0.083026,0.004913,6.689600,-2.493485,2.776795,0.083079,0.004912,6.689546,-2.493460,2.776794,0.083026,0.004913
110.132996,5.841452,-2.282153,2.995190,5.915463,-2.268261,2.972686,0.075304,0.022504,5.915473,-2.268265,2.972686,0.075313,0.022504,5.915463,-2.268261,2.972686,0.075304,0.022504
111.163862,5.055962,-2.322920,-2.942896,5.131332,-2.286708,-2.967689,0.083617,0.024793,5.131333,-2.286709,-2.967689,0.083618,0.024793,5.131332,-2.286708,-2.967689,0.083617,0.024793
112.216989,4.239286,-2.517579,-2.901120,4.314555,-2.465872,-2.911415,0.091318,0.010295,4.314555,-2.465872,-2.911415,0.091318,0.010295,4.314555,-2.465872,-2.911415,0.091318,0.010295
113.236977,3.447895,-2.715060,-2.888265,3.509839,-2.660448,-2.893425,0.082581,0.005160,3.509839,-2.660448,-2.893425,0.082581,0.005160,3.509839,-2.660448,-2.893425,0.082581,0.005160
114.335440,2.594779,-2.942307,-2.880527,2.653788,-2.885278,-2.882302,0.082063,0.001775,2.653788,-2.885278,-2.882302,0.082063,0.001775,2.653788,-2.885278,-2.882302,0.082063,0.001775
115.371287,1.834036,-3.137467,-2.905514,1.883658,-3.082484,-2.904427,0.074063,0.001088,1.883658,-3.082484,-2.904427,0.074063,0.001088,1.883658,-3.082484,-2.904427,0.074063,0.001088
116.440100,1.042449,-3.305243,-2.969108,1.093201,-3.252667,-2.964469,0.073076,0.004640,1.093201,-3.252667,-2.964469,0.073076,0.004640,1.093201,-3.252667,-2.964469,0.073076,0.004640
117.491300,0.226889,-3.384830,3.136600,0.272648,-3.341276,-3.133981,0.063174,0.012604,0.272648,-3.341276,-3.133981,0.063174,0.012604,0.272648,-3.341276,-3.133981,0.063174,0.012604
118.533011,-0.590141,-3.264085,2.842562,-0.551756,-3.236877,2.864731,0.047050,0.022169,-0.551756,-3.236877,2.864731,0.047050,0.022169,-0.551756,-3.236877,2.864731,0.047050,0.022169
119.575554,-1.251564,-2.925091,2.476233,-1.228042,-2.916112,2.509401,0.025177,0.033168,-1.228042,-2.916112,2.509401,0.025177,0.033168,-1.228042,-2.916112,2.509401,0.025177,0.033168
120.626205,-1.724289,-2.311140,1.962407,-1.736912,-2.304940,2.005709,0.014063,0.043303,-1.736912,-2.304940,2.005709,0.014063,0.043303,-1.736912,-2.304940,2.005709,0.014063,0.043303
121.694025,-1.799370,-1.570386,1.392971,-1.846897,-1.564730,1.435523,0.047863,0.042551,-1.846897,-1.564730,1.435523,0.047863,0.042551,-1.846897,-1.564730,1.435523,0.047863,0.042551
122.725862,-1.466002,-0.956531,0.729651,-1.545025,-0.923970,0.791238,0.085468,0.061588,-1.545025,-0.923970,0.791238,0.085468,0.061588,-1.545025,-0.923970,0.791238,0.085468,0.061588
123.810632,-0.723108,-0.588187,0.326857,-0.820133,-0.511153,0.367184,0.123888,0.040327,-0.820133,-0.511153,0.367184,0.123888,0.040327,-0.820133,-0.511153,0.367184,0.123888,0.040327
124.894443,0.086386,-0.338302,0.245345,-0.002472,-0.233171,0.272875,0.137652,0.027530,-0.002472,-0.233171,0.272875,0.137652,0.027530,-0.002472,-0.233171,0.272875,0.137652,0.027530
125.982092,0.923986,-0.233815,0.031392,0.823315,-0.146586,0.023060,0.133205,0.008332,0.828353,-0.127166,0.040830,0.143246,0.009438,0.822423,-0.110382,0.050324,0.159846,0.018932
127.018663,1.745104,-0.189891,0.079925,1.622052,-0.099694,0.053723,0.152569,0.026203,1.646346,-0.103936,0.055453,0.130925,0.024472,1.646741,-0.057539,0.085524,0.164901,0.005599
128.036019,2.541665,-0.174036,-0.094590,2.463248,-0.033056,-0.076053,0.161322,0.018537,2.462433,-0.044152,-0.078121,0.152143,0.016469,2.463248,-0.033056,-0.076053,0.161322,0.018537
129.123392,3.391437,-0.280999,-0.080106,3.302610,-0.131146,-0.078819,0.174201,0.001286,3.302469,-0.133023,-0.078703,0.172662,0.001403,3.302610,-0.131146,-0.078819,0.174201,0.001286
130.156230,4.224558,-0.315382,-0.033157,4.139799,-0.166901,-0.033174,0.170969,0.000017,4.139776,-0.167202,-0.033113,0.170720,0.000044,4.139799,-0.166901,-0.033174,0.170969,0.000017
131.205531,5.089433,-0.355116,-0.051316,5.006532,-0.205928,-0.050728,0.170674,0.000588,5.006528,-0.205973,-0.050715,0.170637,0.000601,5.006532,-0.205928,-0.050728,0.170674,0.000588
132.249735,5.923571,-0.397575,-0.052496,5.846891,-0.248333,-0.051897,0.167788,0.000598,5.846891,-0.248340,-0.051895,0.167782,0.000601,5.846891,-0.248333,-0.051897,0.167788,0.000598
133.270656,6.740562,-0.445995,-0.067012,6.660465,-0.295853,-0.065832,0.170172,0.001180,6.660465,-0.295854,-0.065831,0.170171,0.001181,6.660465,-0.295853,-0.065832,0.170172,0.001180
134.340724,7.607252,-0.516092,-0.100299,7.544766,-0.365724,-0.097510,0.162835,0.002789,7.544766,-0.365724,-0.097510,0.162834,0.002789,7.544766,-0.365724,-0.097510,0.162835,0.002789
135.343142,8.394875,-0.618319,-0.161612,8.339349,-0.465831,-0.156897,0.162283,0.004715,8.339349,-0.465831,-0.156897,0.162283,0.004715,8.339349,-0.465831,-0.156897,0.162283,0.004715
136.374436,9.210400,-0.791123,-0.264331,9.150970,-0.632072,-0.256328,0.169791,0.008003,9.150970,-0.632072,-0.256328,0.169791,0.008003,9.150970,-0.632072,-0.256328,0.169791,0.008003
137.408386,9.949966,-1.059798,-0.446622,9.910306,-0.897665,-0.429360,0.166913,0.017261,9.910306,-0.897665,-0.429360,0.166913,0.017261,9.910306,-0.897665,-0.429360,0.166913,0.017261
138.441505,10.569105,-1.489458,-0.814176,10.532644,-1.307694,-0.773772,0.185384,0.040404,10.532644,-1.307694,-0.773772,0.185384,0.040404,10.532644,-1.307694,-0.773772,0.185384,0.040404
139.491309,10.862138,-2.165847,-1.531867,10.870616,-1.988655,-1.480184,0.177395,0.051683,10.870616,-1.988655,-1.480184,0.177395,0.051683,10.870616,-1.988655,-1.480184,0.177395,0.051683
140.545980,10.628910,-2.891759,-2.160219,10.680192,-2.735666,-2.107778,0.164301,0.052441,10.680192,-2.735666,-2.107778,0.164301,0.052441,10.680192,-2.735666,-2.107778,0.164301,0.052441
