time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad,gt_speed_mps
2.602976,1.238492,-0.073348,-0.035856,1.826431,-0.070420,-0.035899,0.587946,0.000043,1.826457,-0.070300,-0.035869,0.587973,0.000012,1.826474,-0.070286,-0.035856,0.587991,0.000000,1.836250
2.717009,1.514232,-0.087634,-0.067722,2.232072,-0.091497,-0.067734,0.717850,0.000012,2.232115,-0.091346,-0.067739,0.717893,0.000017,2.232135,-0.091313,-0.067722,0.717912,0.000000,2.423360
2.813607,1.816352,-0.111047,-0.086552,2.585444,-0.118820,-0.086584,0.769131,0.000031,2.585564,-0.118684,-0.086571,0.769250,0.000019,2.585587,-0.118632,-0.086552,0.769272,0.000000,3.133808
2.917942,2.145050,-0.140080,-0.086865,2.934717,-0.149154,-0.086931,0.789719,0.000065,2.585564,-0.118684,-0.086571,0.441034,0.000294,2.585587,-0.118632,-0.086552,0.441059,0.000313,3.163536
2.987338,2.495694,-0.166965,-0.063871,3.300490,-0.176773,-0.063993,0.804856,0.000123,3.300590,-0.176709,-0.063899,0.804955,0.000028,3.300627,-0.176612,-0.063871,0.804991,0.000000,5.250278
3.088959,2.730757,-0.179248,-0.036736,3.544957,-0.189083,-0.036957,0.814259,0.000221,3.300590,-0.176709,-0.063899,0.569838,0.027163,3.300627,-0.176612,-0.063871,0.569875,0.027135,2.261572
3.201377,3.125696,-0.184920,0.010670,3.955311,-0.194543,0.010342,0.829671,0.000328,3.955469,-0.194439,0.010618,0.829828,0.000051,3.955520,-0.194270,0.010670,0.829877,0.000000,3.523456
3.319622,3.530861,-0.170982,0.058354,4.376258,-0.180222,0.057903,0.845447,0.000450,4.376510,-0.179976,0.058280,0.845697,0.000074,4.376570,-0.179733,0.058354,0.845755,0.000000,3.424287
3.433742,3.935370,-0.141556,0.083541,4.796340,-0.150673,0.083003,0.861018,0.000538,4.796742,-0.150228,0.083434,0.861416,0.000106,4.796815,-0.149868,0.083541,0.861485,0.000000,3.549998
3.536050,4.280913,-0.114168,0.071600,5.155071,-0.123108,0.070962,0.874203,0.000638,5.155669,-0.122486,0.071453,0.874796,0.000147,5.155759,-0.121969,0.071600,0.874881,0.000000,3.386667
3.595243,4.637085,-0.097772,0.014131,5.525528,-0.107455,0.013493,0.888496,0.000638,5.526090,-0.106801,0.013936,0.889051,0.000195,5.526206,-0.106079,0.014131,0.889160,0.000000,6.151784
3.684921,4.802475,-0.098402,-0.029225,5.697202,-0.108860,-0.029863,0.894788,0.000638,5.697738,-0.108268,-0.029464,0.895318,0.000239,5.697881,-0.107375,-0.029225,0.895451,0.000000,1.820067
3.782041,5.140839,-0.122748,-0.119313,6.037233,-0.134379,-0.119952,0.896470,0.000638,6.037754,-0.133773,-0.119590,0.896983,0.000276,6.037929,-0.132677,-0.119313,0.897145,0.000000,3.491644
3.893333,5.436331,-0.169066,-0.195241,6.278782,-0.172843,-0.195879,0.842459,0.000638,6.279291,-0.172265,-0.195553,0.842966,0.000312,6.279502,-0.170987,-0.195241,0.843173,0.000000,2.729313
3.950861,5.661910,-0.219344,-0.239444,6.496780,-0.221130,-0.240082,0.834872,0.000638,6.497279,-0.220584,-0.239788,0.835370,0.000344,6.497531,-0.219134,-0.239444,0.835621,0.000000,3.908338
4.052175,5.809768,-0.256506,-0.247760,6.650054,-0.259328,-0.248398,0.840290,0.000638,6.650538,-0.258828,-0.248133,0.840773,0.000373,6.650829,-0.257235,-0.247760,0.841061,0.000000,1.509699
4.151998,6.025445,-0.310278,-0.238206,6.877846,-0.315948,-0.238845,0.852420,0.000638,6.878320,-0.315467,-0.238605,0.852891,0.000399,6.878658,-0.313709,-0.238206,0.853219,0.000000,2.218050
4.251037,6.265256,-0.364839,-0.206322,7.135923,-0.374446,-0.206960,0.870720,0.000638,7.136386,-0.373978,-0.206745,0.871178,0.000422,7.136772,-0.372042,-0.206322,0.871545,0.000000,2.496000
4.356111,6.561584,-0.419136,-0.150906,7.477852,-0.436403,-0.151545,0.916431,0.000638,7.478303,-0.435934,-0.151351,0.916873,0.000445,7.478740,-0.433781,-0.150906,0.917273,0.000000,2.873412
4.413913,6.886669,-0.457979,-0.082638,7.828352,-0.477745,-0.083276,0.941891,0.000638,7.828786,-0.477282,-0.083105,0.942315,0.000467,7.829266,-0.474900,-0.082638,0.942750,0.000000,5.615710
4.518825,7.107368,-0.471686,-0.040218,8.048643,-0.491435,-0.040856,0.941483,0.000638,8.049057,-0.491004,-0.040705,0.941887,0.000487,8.049566,-0.488449,-0.040218,0.942347,0.000000,2.103040
4.575913,7.403987,-0.478153,-0.003746,8.323848,-0.497662,-0.004384,0.920068,0.000638,8.324241,-0.497252,-0.004251,0.920453,0.000505,8.324775,-0.494500,-0.003746,0.920933,0.000000,5.245525
4.684985,7.571676,-0.478715,-0.006161,8.486351,-0.498570,-0.006800,0.914891,0.000638,8.486725,-0.498195,-0.006683,0.915256,0.000521,8.487279,-0.495305,-0.006161,0.915753,0.000000,1.530356
4.787307,7.810038,-0.480697,-0.010795,8.727379,-0.500768,-0.011433,0.917560,0.000638,8.727735,-0.500415,-0.011331,0.917909,0.000536,8.728307,-0.497349,-0.010795,0.918420,0.000000,2.332675
4.898699,8.040280,-0.488920,-0.074283,8.872678,-0.507045,-0.074921,0.832595,0.000638,8.873018,-0.506722,-0.074831,0.832928,0.000548,8.873610,-0.503533,-0.074283,0.833458,0.000000,2.065048
5.004349,8.172427,-0.502134,-0.124439,8.985184,-0.518333,-0.125077,0.812919,0.000638,8.985510,-0.518038,-0.124998,0.813239,0.000560,8.986124,-0.514750,-0.124439,0.813795,0.000000,1.261823
5.099572,8.272719,-0.517387,-0.173254,9.087624,-0.533762,-0.173892,0.815070,0.000638,9.087937,-0.533492,-0.173823,0.815377,0.000570,9.088574,-0.530113,-0.173254,0.815954,0.000000,1.062412
5.202800,8.370243,-0.537123,-0.220284,9.189699,-0.554178,-0.220922,0.819633,0.000638,9.189999,-0.553929,-0.220862,0.819928,0.000578,9.190661,-0.550464,-0.220284,0.820527,0.000000,0.964334
5.301984,8.482734,-0.565723,-0.275246,9.309145,-0.584474,-0.275884,0.826624,0.000638,9.309434,-0.584244,-0.275831,0.826908,0.000586,9.310127,-0.580684,-0.275246,0.827529,0.000000,1.171363
5.400828,8.605835,-0.604715,-0.335231,9.438609,-0.625357,-0.335869,0.833029,0.000638,9.438887,-0.625142,-0.335824,0.833302,0.000593,9.439617,-0.621484,-0.335231,0.833950,0.000000,1.303037
5.488719,8.729384,-0.652097,-0.395141,9.567647,-0.675096,-0.395835,0.838578,0.000694,9.568055,-0.674641,-0.395740,0.838974,0.000599,9.568826,-0.670886,-0.395141,0.839652,0.000000,1.529453
5.585407,8.828635,-0.696493,-0.441011,9.667006,-0.719545,-0.441791,0.838688,0.000780,9.667463,-0.718925,-0.441623,0.839128,0.000612,9.668280,-0.715069,-0.441011,0.839850,0.000000,1.108403
5.682486,8.934245,-0.749606,-0.488169,9.773865,-0.773457,-0.489027,0.839959,0.000858,9.774405,-0.772672,-0.488801,0.840476,0.000632,9.775277,-0.768694,-0.488169,0.841249,0.000000,1.217851
5.783431,9.025079,-0.800353,-0.525836,9.865484,-0.824710,-0.526765,0.840758,0.000929,9.866117,-0.823775,-0.526494,0.841364,0.000658,9.867051,-0.819668,-0.525836,0.842193,0.000000,1.034040
5.883296,9.108098,-0.850730,-0.559170,9.949601,-0.875756,-0.560156,0.841875,0.000986,9.950293,-0.874697,-0.559859,0.842536,0.000689,9.951294,-0.870453,-0.559170,0.843427,0.000000,0.969077
5.984218,9.181431,-0.898291,-0.588013,10.024106,-0.924254,-0.589051,0.843075,0.001038,10.024892,-0.923078,-0.588737,0.843825,0.000723,10.025964,-0.918694,-0.588013,0.844780,0.000000,0.865972
6.087270,8.981182,-0.264613,0.026938,10.083719,-0.964822,-0.602312,1.306093,0.629250,10.084649,-0.963679,-0.602027,1.306266,0.628965,10.085794,-0.959156,-0.601266,1.304820,0.628205,6.488107
6.185842,9.043082,-0.263690,0.005108,10.153770,-0.986425,0.004063,1.325131,0.001045,10.154660,-0.985350,0.004314,1.325292,0.000795,10.155868,-0.980685,0.005108,1.323773,0.000000,0.624502
6.290917,9.119040,-0.264553,-0.022316,10.231318,-0.987173,-0.023361,1.326402,0.001045,10.232165,-0.986160,-0.023142,1.326560,0.000826,10.233417,-0.981352,-0.022316,1.325004,0.000000,0.722500
6.870867,0.485457,-0.109132,0.035105,0.484857,-0.109153,0.035153,0.000600,0.000048,0.484857,-0.109153,0.035105,0.000600,0.000000,0.484857,-0.109153,0.035105,0.000600,0.000000,0.005991
6.967587,0.485857,-0.109118,0.035045,0.484857,-0.109153,0.035153,0.001000,0.000108,0.484857,-0.109153,0.035068,0.001000,0.000024,0.484857,-0.109153,0.035045,0.001000,0.000000,0.004102
7.068670,0.486057,-0.109111,0.034999,0.484857,-0.109153,0.035153,0.001200,0.000154,0.484857,-0.109153,0.035051,0.001200,0.000052,0.484857,-0.109153,0.034999,0.001200,0.000000,0.001978
7.168975,0.486157,-0.109108,0.035252,0.484857,-0.109153,0.035153,0.001300,0.000099,0.484857,-0.109153,0.035330,0.001300,0.000078,0.484857,-0.109153,0.035252,0.001300,0.000000,0.000997
7.274091,0.486257,-0.109104,0.035228,0.484857,-0.109153,0.035153,0.001400,0.000075,0.484857,-0.109153,0.035269,0.001400,0.000041,0.484857,-0.109153,0.035228,0.001400,0.000000,0.000966
7.369688,0.486356,-0.109101,0.035215,0.484857,-0.109153,0.035153,0.001500,0.000063,0.484857,-0.109153,0.035236,0.001500,0.000021,0.484857,-0.109153,0.035215,0.001500,0.000000,0.001029
7.471743,0.486356,-0.109101,0.035207,0.484857,-0.109153,0.035153,0.001500,0.000054,0.484857,-0.109153,0.035214,0.001500,0.000008,0.484857,-0.109153,0.035207,0.001500,0.000000,0.000000
7.575793,0.486356,-0.109101,0.035202,0.484857,-0.109153,0.035153,0.001500,0.000050,0.484857,-0.109153,0.035202,0.001500,0.000001,0.484857,-0.109153,0.035202,0.001500,0.000000,0.000000
7.687660,0.486456,-0.109097,0.035198,0.484857,-0.109153,0.035153,0.001600,0.000045,0.484857,-0.109153,0.035191,0.001600,0.000007,0.484857,-0.109153,0.035198,0.001600,0.000000,0.000894
7.788755,0.486456,-0.109097,0.035198,0.484857,-0.109153,0.035153,0.001600,0.000045,0.484857,-0.109153,0.035186,0.001600,0.000012,0.484857,-0.109153,0.035198,0.001600,0.000000,0.000000
7.901481,0.486456,-0.109097,0.035198,0.484857,-0.109153,0.035153,0.001600,0.000045,0.484857,-0.109153,0.035183,0.001600,0.000015,0.484857,-0.109153,0.035198,0.001600,0.000000,0.000000
8.002302,0.486456,-0.109097,0.035194,0.484857,-0.109153,0.035153,0.001600,0.000041,0.484857,-0.109153,0.035175,0.001600,0.000019,0.484857,-0.109153,0.035194,0.001600,0.000000,0.000000
8.103557,0.486456,-0.109097,0.035194,0.484857,-0.109153,0.035153,0.001600,0.000041,0.484857,-0.109153,0.035173,0.001600,0.000021,0.484857,-0.109153,0.035194,0.001600,0.000000,0.000000
8.205133,0.486456,-0.109097,0.035194,0.484857,-0.109153,0.035153,0.001600,0.000041,0.484857,-0.109153,0.035171,0.001600,0.000023,0.484857,-0.109153,0.035194,0.001600,0.000000,0.000000
8.267551,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035169,0.001500,0.000025,0.484857,-0.109153,0.035194,0.001500,0.000000,0.001643
8.376910,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035168,0.001500,0.000026,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
8.475355,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035166,0.001500,0.000027,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
8.589707,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035165,0.001500,0.000028,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
8.705685,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035164,0.001500,0.000030,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
8.768072,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035163,0.001500,0.000031,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
8.872704,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035162,0.001500,0.000031,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
8.970491,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035161,0.001500,0.000032,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
9.070233,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035161,0.001500,0.000033,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
9.175109,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035160,0.001500,0.000034,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
9.276663,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035159,0.001500,0.000034,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
9.382776,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035159,0.001500,0.000035,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
9.438830,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035158,0.001500,0.000035,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
9.541276,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035158,0.001500,0.000036,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
9.656984,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035157,0.001500,0.000036,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
9.754173,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035157,0.001500,0.000036,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
9.859082,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035157,0.001500,0.000037,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
9.956913,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035156,0.001500,0.000037,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
10.056598,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035156,0.001500,0.000037,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
10.154932,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035156,0.001500,0.000038,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
10.258540,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035156,0.001500,0.000038,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
10.356971,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035155,0.001500,0.000038,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
10.418136,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035155,0.001500,0.000038,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
10.527436,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035155,0.001500,0.000039,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
10.645598,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035155,0.001500,0.000039,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
10.707505,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035155,0.001500,0.000039,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
10.809886,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035154,0.001500,0.000039,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
10.904666,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035154,0.001500,0.000039,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
11.005808,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035154,0.001500,0.000039,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
11.105159,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035154,0.001500,0.000039,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
11.207728,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035154,0.001500,0.000040,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
11.309361,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035154,0.001500,0.000040,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
11.368664,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035154,0.001500,0.000040,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
11.475047,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035154,0.001500,0.000040,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
11.578125,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035154,0.001500,0.000040,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
11.693021,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035153,0.001500,0.000040,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
11.776011,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035153,0.001500,0.000040,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
11.878967,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035153,0.001500,0.000040,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
11.934365,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035153,0.001500,0.000040,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
12.050140,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035153,0.001500,0.000040,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
12.106339,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035153,0.001500,0.000040,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
12.208505,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035153,0.001500,0.000040,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
12.311183,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035153,0.001500,0.000040,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
12.426143,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035153,0.001500,0.000040,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
12.513713,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035153,0.001500,0.000040,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
12.627033,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
12.733864,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
12.840648,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
12.937528,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
13.041372,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
13.147643,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
13.218034,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
13.325471,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
13.431477,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
13.554961,0.486356,-0.109101,0.035194,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035153,0.001500,0.000041,0.484857,-0.109153,0.035194,0.001500,0.000000,0.000000
13.650420,0.486353,-0.109001,0.035194,0.484857,-0.109153,0.035153,0.001503,0.000041,0.484857,-0.109153,0.035153,0.001503,0.000041,0.484857,-0.109153,0.035194,0.001503,0.000000,0.001062
13.730280,0.486353,-0.109001,0.035194,0.484857,-0.109153,0.035153,0.001503,0.000041,0.484857,-0.109153,0.035153,0.001503,0.000041,0.484857,-0.109153,0.035194,0.001503,0.000000,0.000000
13.827864,0.486353,-0.109001,0.035194,0.484857,-0.109153,0.035153,0.001503,0.000041,0.484857,-0.109153,0.035153,0.001503,0.000041,0.484857,-0.109153,0.035194,0.001503,0.000000,0.000000
13.936927,0.486353,-0.109001,0.035194,0.484857,-0.109153,0.035153,0.001503,0.000041,0.484857,-0.109153,0.035153,0.001503,0.000041,0.484857,-0.109153,0.035194,0.001503,0.000000,0.000000
14.040604,0.486353,-0.109001,0.035194,0.484857,-0.109153,0.035153,0.001503,0.000041,0.484857,-0.109153,0.035153,0.001503,0.000041,0.484857,-0.109153,0.035194,0.001503,0.000000,0.000000
14.146707,0.486353,-0.109001,0.035194,0.484857,-0.109153,0.035153,0.001503,0.000041,0.484857,-0.109153,0.035153,0.001503,0.000041,0.484857,-0.109153,0.035194,0.001503,0.000000,0.000000
14.263205,0.486353,-0.109001,0.035194,0.484857,-0.109153,0.035153,0.001503,0.000041,0.484857,-0.109153,0.035153,0.001503,0.000041,0.484857,-0.109153,0.035194,0.001503,0.000000,0.000000
14.385009,0.486353,-0.109001,0.035194,0.484857,-0.109153,0.035153,0.001503,0.000041,0.484857,-0.109153,0.035153,0.001503,0.000041,0.484857,-0.109153,0.035194,0.001503,0.000000,0.000000
