time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad,gt_speed_mps
2.827169,3.362853,0.076265,0.079436,3.718244,0.052220,0.079210,0.356203,0.000226,3.718587,0.052196,0.079334,0.356547,0.000101,3.727827,-0.058108,0.079436,0.388924,0.000000,3.203133
2.925450,3.691502,0.071082,-0.125102,4.057591,0.044414,-0.125346,0.367058,0.000245,3.718587,0.052196,0.079334,0.033019,0.204436,3.727827,-0.058108,0.079436,0.134199,0.204537,3.337117
3.027584,3.979708,0.019188,-0.226936,4.280241,0.004698,-0.227192,0.300882,0.000257,4.280847,0.004732,-0.227054,0.301485,0.000119,4.286778,-0.135647,-0.226936,0.343898,0.000000,2.864078
3.125579,4.197609,-0.032245,-0.229630,4.375331,-0.017543,-0.229906,0.178330,0.000276,4.280847,0.004732,-0.227054,0.091082,0.002576,4.286778,-0.135647,-0.226936,0.136540,0.002694,2.293067
3.227715,4.362085,-0.067686,-0.187388,4.428063,-0.028866,-0.187682,0.076551,0.000294,4.280814,0.004717,-0.227064,0.108845,0.039676,4.380733,-0.162874,-0.229630,0.096997,0.042242,1.644806
3.328529,4.471243,-0.087851,-0.176080,4.514679,-0.044959,-0.176397,0.061045,0.000317,4.515587,-0.044624,-0.176236,0.061927,0.000155,4.518655,-0.197458,-0.176080,0.119422,0.000000,1.100938
3.392191,4.571483,-0.105784,-0.176897,4.628120,-0.065368,-0.177235,0.069578,0.000338,4.629086,-0.064931,-0.177068,0.070619,0.000172,4.630950,-0.223783,-0.176897,0.132137,0.000000,1.632615
3.497214,4.669522,-0.123534,-0.183252,4.743461,-0.086563,-0.183605,0.082667,0.000352,4.744520,-0.086021,-0.183442,0.083857,0.000190,4.745139,-0.250984,-0.183252,0.148195,0.000000,0.935837
3.607188,4.886949,-0.165469,-0.195113,4.989928,-0.133961,-0.195496,0.107691,0.000383,4.991099,-0.133347,-0.195322,0.108991,0.000209,4.988884,-0.311398,-0.195113,0.178005,0.000000,2.017050
3.711110,5.120409,-0.211583,-0.192822,5.304231,-0.195963,-0.193240,0.184484,0.000418,5.305631,-0.195279,-0.193053,0.185938,0.000231,5.299711,-0.390020,-0.192822,0.252960,0.000000,2.285290
3.830017,5.464615,-0.276248,-0.175476,5.695495,-0.269148,-0.175936,0.230990,0.000460,5.697098,-0.268381,-0.175734,0.232617,0.000258,5.686778,-0.483893,-0.175476,0.304093,0.000000,2.973793
3.927837,5.798135,-0.329796,-0.139605,6.037518,-0.323778,-0.140109,0.239459,0.000504,6.039316,-0.322947,-0.139895,0.241278,0.000290,6.025672,-0.556593,-0.139605,0.321263,0.000000,3.452221
4.029326,6.147248,-0.369423,-0.082658,6.390670,-0.363367,-0.083162,0.243497,0.000504,6.392386,-0.362576,-0.082984,0.245234,0.000326,6.376215,-0.614931,-0.082658,0.335708,0.000000,3.450583
4.126173,6.485805,-0.388531,-0.028889,6.732352,-0.382616,-0.029393,0.246618,0.000504,6.733988,-0.381876,-0.029248,0.248272,0.000359,6.716387,-0.652348,-0.028889,0.350382,0.000000,3.479665
4.227113,6.832358,-0.394177,-0.003142,7.082120,-0.388395,-0.003646,0.249829,0.000504,6.733988,-0.381876,-0.029248,0.099136,0.026106,6.716387,-0.652348,-0.028889,0.283023,0.025747,3.427678
4.326222,7.178944,-0.391022,0.022560,7.430753,-0.385185,0.022056,0.251877,0.000504,7.432239,-0.384559,0.022146,0.253377,0.000415,7.413661,-0.692104,0.022560,0.381762,0.000000,3.500635
4.432813,7.514313,-0.385753,0.004095,7.755722,-0.381018,0.003591,0.241455,0.000504,7.757140,-0.380451,0.003658,0.242885,0.000437,7.738391,-0.705247,0.004095,0.390239,0.000000,3.142850
4.542184,7.881284,-0.393543,-0.053326,8.113310,-0.390002,-0.053830,0.232053,0.000504,8.114665,-0.389491,-0.053781,0.233416,0.000456,8.094992,-0.733260,-0.053326,0.401346,0.000000,3.364010
4.644789,8.156478,-0.417836,-0.123513,8.366928,-0.412614,-0.124017,0.210514,0.000504,8.114665,-0.389491,-0.053781,0.050515,0.069732,8.094992,-0.733260,-0.053326,0.321361,0.070188,2.716971
4.745099,8.391748,-0.452135,-0.162144,8.570966,-0.442061,-0.162648,0.179501,0.000504,8.572207,-0.441661,-0.162629,0.180763,0.000485,8.549227,-0.809616,-0.162144,0.390631,0.000000,2.348857
4.828078,8.571286,-0.482561,-0.172821,8.652293,-0.456099,-0.173343,0.085220,0.000523,8.653626,-0.455525,-0.173317,0.086666,0.000496,8.629848,-0.827752,-0.172821,0.350123,0.000000,2.206160
4.926001,8.683846,-0.503000,-0.186084,8.708211,-0.466523,-0.186607,0.043866,0.000522,8.709590,-0.465778,-0.186594,0.045257,0.000510,8.685246,-0.840912,-0.186084,0.337915,0.000000,1.159937
5.033100,8.764168,-0.518685,-0.196170,8.773216,-0.479401,-0.196688,0.040312,0.000518,8.774602,-0.478475,-0.196694,0.041541,0.000524,8.749552,-0.856983,-0.196170,0.338614,0.000000,0.774692
5.125034,8.844399,-0.535471,-0.213662,8.856318,-0.496980,-0.214171,0.040294,0.000510,8.774602,-0.478475,-0.196694,0.090112,0.016967,8.749552,-0.856983,-0.196170,0.335211,0.017491,0.877914
5.234113,8.939569,-0.557243,-0.235430,8.952729,-0.519312,-0.235941,0.040149,0.000511,8.954160,-0.518073,-0.235983,0.041799,0.000553,8.926876,-0.905917,-0.235430,0.348906,0.000000,0.905962
5.336135,9.041169,-0.582965,-0.258616,9.057384,-0.546025,-0.259127,0.040343,0.000511,8.954160,-0.518073,-0.235983,0.108542,0.022633,8.926876,-0.905917,-0.235430,0.342580,0.023186,1.014967
5.440892,9.185285,-0.623663,-0.290792,9.207620,-0.588718,-0.291292,0.041473,0.000500,9.209122,-0.587211,-0.291374,0.043554,0.000582,9.177932,-0.988326,-0.290792,0.364738,0.000000,1.429924
5.544765,9.330542,-0.669752,-0.323079,9.356146,-0.636141,-0.323580,0.042252,0.000501,9.357671,-0.634520,-0.323677,0.044466,0.000597,9.323825,-1.043360,-0.323079,0.373669,0.000000,1.465935
5.642641,9.483562,-0.723981,-0.356988,9.509595,-0.690796,-0.357452,0.042178,0.000464,9.511180,-0.689071,-0.357601,0.044514,0.000614,9.474289,-1.105881,-0.356988,0.382012,0.000000,1.657424
5.742653,9.629905,-0.781362,-0.389098,9.652178,-0.746964,-0.389508,0.040979,0.000410,9.653834,-0.745149,-0.389726,0.043405,0.000629,9.613836,-1.169344,-0.389098,0.388314,0.000000,1.572115
5.842315,9.756323,-0.835395,-0.418499,9.772589,-0.798750,-0.418848,0.040093,0.000349,9.774295,-0.796859,-0.419139,0.042521,0.000641,9.731456,-1.227264,-0.418499,0.392657,0.000000,1.380842
5.943803,9.859091,-0.883010,-0.446131,9.870286,-0.844166,-0.446411,0.040425,0.000281,9.774295,-0.796859,-0.419139,0.120881,0.026991,9.731456,-1.227264,-0.418499,0.367154,0.027632,1.115144
6.043654,9.937792,-0.922008,-0.470950,9.946590,-0.882140,-0.471125,0.040828,0.000175,9.948389,-0.880093,-0.471602,0.043234,0.000651,9.901040,-1.319398,-0.470950,0.399086,0.000000,0.879443
6.143509,9.999543,-0.954636,-0.494704,10.005144,-0.913139,-0.494768,0.041874,0.000065,9.948317,-0.880206,-0.471597,0.090355,0.023107,9.958007,-1.353284,-0.494704,0.400806,0.000000,0.699274
6.240867,10.046545,-0.980777,-0.516045,10.051004,-0.938798,-0.516009,0.042215,0.000036,10.052905,-0.936604,-0.516678,0.044629,0.000633,10.002563,-1.381165,-0.516045,0.402797,0.000000,0.554363
6.343638,10.094160,-1.008713,-0.539879,10.099286,-0.967238,-0.539722,0.041791,0.000157,10.052905,-0.936604,-0.516678,0.083077,0.023201,10.002563,-1.381165,-0.516045,0.383550,0.023834,0.535505
6.439458,10.147717,-1.042004,-0.569077,10.154023,-1.001421,-0.568815,0.041070,0.000262,10.156016,-0.999097,-0.569660,0.043702,0.000583,10.102362,-1.448847,-0.569077,0.409364,0.000000,0.658245
6.542577,10.212249,-1.085111,-0.605741,10.220240,-1.045783,-0.605365,0.040132,0.000376,10.222273,-1.043416,-0.606289,0.042883,0.000548,10.166246,-1.496529,-0.605741,0.413983,0.000000,0.752601
6.640469,10.287471,-1.139936,-0.649657,10.296197,-1.101132,-0.649133,0.039774,0.000525,10.298274,-1.098775,-0.650164,0.042556,0.000507,10.239269,-1.555759,-0.649657,0.418607,0.000000,0.951171
6.745046,10.366155,-1.202836,-0.696965,10.375067,-1.164247,-0.696315,0.039604,0.000650,10.298274,-1.098775,-0.650164,0.124244,0.046800,10.239269,-1.555759,-0.649657,0.375040,0.047307,0.970191
6.841914,10.446300,-1.273724,-0.748119,10.454922,-1.234835,-0.747345,0.039833,0.000774,10.457007,-1.232510,-0.748523,0.042582,0.000404,10.390795,-1.697591,-0.748119,0.427486,0.000000,1.096045
6.942559,10.521469,-1.347750,-0.802315,10.529099,-1.307681,-0.801411,0.040789,0.000904,10.457007,-1.232510,-0.748523,0.132044,0.053792,10.390795,-1.697591,-0.748119,0.373450,0.054196,1.049268
7.042253,10.591763,-1.425014,-0.860081,10.600096,-1.385645,-0.859064,0.040241,0.001017,10.602128,-1.383347,-0.860363,0.042937,0.000282,10.527785,-1.855809,-0.860081,0.435520,0.000000,1.049085
7.143272,10.655573,-1.504328,-0.921971,10.663398,-1.464116,-0.920859,0.040966,0.001112,10.602128,-1.383347,-0.860363,0.132260,0.061609,10.527785,-1.855809,-0.860081,0.373990,0.061890,1.004752
7.248420,10.712594,-1.585293,-0.986603,10.720449,-1.544699,-0.985349,0.041348,0.001254,10.722379,-1.542398,-0.986748,0.043998,0.000146,10.639462,-2.020924,-0.986603,0.441727,0.000000,0.952428
7.348564,10.763333,-1.668507,-1.055328,10.771270,-1.627716,-1.053974,0.041556,0.001354,10.773134,-1.625380,-1.055398,0.044227,0.000070,10.685742,-2.106440,-1.055328,0.444753,0.000000,0.964956
7.441410,10.810541,-1.760748,-1.132500,10.819298,-1.720646,-1.131019,0.041048,0.001481,10.821074,-1.718327,-1.132493,0.043710,0.000007,10.728664,-2.201758,-1.132500,0.448546,0.000000,1.113088
7.811399,0.854319,-0.105588,0.004985,0.917671,-0.105237,0.005009,0.063353,0.000024,0.917655,-0.105291,0.004985,0.063336,0.000000,0.917655,-0.105361,0.004985,0.063336,0.000000,0.028285
7.909091,0.855819,-0.105575,0.003566,0.852574,-0.105458,0.003619,0.003247,0.000052,0.852591,-0.105543,0.003578,0.003228,0.000012,0.852583,-0.105566,0.003566,0.003236,0.000000,0.015380
8.015285,0.853020,-0.105700,0.006681,0.886682,-0.105227,0.006760,0.033665,0.000079,0.886700,-0.105339,0.006706,0.033681,0.000026,0.886697,-0.105429,0.006681,0.033678,0.000000,0.026442
8.130300,0.850720,-0.105722,0.009224,0.737134,-0.106366,0.009349,0.113588,0.000124,0.737152,-0.106506,0.009264,0.113571,0.000039,0.737153,-0.106449,0.009224,0.113570,0.000000,0.019994
8.230657,0.850620,-0.105723,0.009229,0.737134,-0.106366,0.009349,0.113488,0.000120,0.737149,-0.106480,0.009285,0.113474,0.000056,0.737153,-0.106449,0.009229,0.113470,0.000000,0.000997
8.342130,0.850620,-0.105723,0.009228,0.737134,-0.106366,0.009349,0.113488,0.000121,0.737146,-0.106462,0.009295,0.113477,0.000067,0.737153,-0.106449,0.009228,0.113470,0.000000,0.000000
8.407558,0.850720,-0.105722,0.009227,0.737134,-0.106366,0.009349,0.113588,0.000121,0.737144,-0.106448,0.009303,0.113578,0.000075,0.737153,-0.106449,0.009227,0.113570,0.000000,0.001501
8.501083,0.850620,-0.105723,0.009229,0.737134,-0.106366,0.009349,0.113488,0.000120,0.737143,-0.106438,0.009310,0.113480,0.000082,0.737153,-0.106449,0.009229,0.113470,0.000000,0.001075
8.559141,0.851420,-0.105715,0.009229,0.759338,-0.106100,0.009393,0.092083,0.000164,0.759310,-0.106224,0.009315,0.092112,0.000086,0.759321,-0.106270,0.009229,0.092101,0.000000,0.013729
8.662525,0.857320,-0.105661,0.009233,0.848790,-0.105203,0.009427,0.008543,0.000194,0.848748,-0.105377,0.009328,0.008577,0.000095,0.848757,-0.105545,0.009233,0.008563,0.000000,0.056929
8.762260,0.856020,-0.105673,0.009233,1.028399,-0.103471,0.009450,0.172393,0.000218,1.028394,-0.103682,0.009339,0.172386,0.000106,1.028402,-0.104090,0.009233,0.172389,0.000000,0.013065
8.816805,0.855320,-0.105679,0.009233,1.079964,-0.102953,0.009483,0.224660,0.000251,1.079995,-0.103179,0.009351,0.224688,0.000119,1.080002,-0.103673,0.009233,0.224691,0.000000,0.013003
8.913326,0.854820,-0.105684,0.009233,0.908350,-0.104534,0.009507,0.053542,0.000274,0.908380,-0.104765,0.009365,0.053567,0.000132,0.908388,-0.105063,0.009233,0.053571,0.000000,0.005150
8.972590,0.853820,-0.105693,0.009233,1.083583,-0.102836,0.009534,0.229781,0.000301,1.083616,-0.103103,0.009379,0.229811,0.000146,1.083629,-0.103643,0.009233,0.229818,0.000000,0.017709
9.078864,0.859020,-0.105645,0.009515,0.963001,-0.103952,0.009842,0.103995,0.000326,0.963029,-0.104231,0.009676,0.104019,0.000160,0.963043,-0.104637,0.009515,0.104027,0.000000,0.047438
9.182289,0.854020,-0.105691,0.009233,1.080132,-0.102799,0.009592,0.226130,0.000360,1.080172,-0.103092,0.009408,0.226167,0.000175,1.080189,-0.103672,0.009233,0.226178,0.000000,0.048606
9.308757,0.857520,-0.105659,0.009233,1.141631,-0.102178,0.009621,0.284132,0.000388,1.141709,-0.102490,0.009425,0.284207,0.000192,1.141729,-0.103173,0.009233,0.284220,0.000000,0.027878
9.362493,0.854020,-0.105691,0.009233,1.083524,-0.102708,0.009653,0.229523,0.000420,1.083605,-0.103016,0.009443,0.229600,0.000210,1.083629,-0.103644,0.009233,0.229618,0.000000,0.063532
9.473596,0.879019,-0.105461,0.009797,1.312675,-0.100429,0.010252,0.433685,0.000455,1.312733,-0.100763,0.010025,0.433739,0.000228,1.312765,-0.101723,0.009797,0.433762,0.000000,0.230753
9.563817,0.959215,-0.104622,0.011208,1.651294,-0.096745,0.011704,0.692124,0.000496,1.651366,-0.097097,0.011456,0.692192,0.000248,1.651406,-0.098550,0.011208,0.692217,0.000000,0.862022
9.647554,1.089606,-0.103020,0.013466,1.989909,-0.092452,0.014021,0.900365,0.000556,1.989990,-0.092795,0.013737,0.900443,0.000271,1.990040,-0.094756,0.013466,0.900472,0.000000,1.560260
9.749445,1.240393,-0.100931,0.013181,2.280719,-0.088451,0.013793,1.040401,0.000611,2.280832,-0.088793,0.013479,1.040510,0.000298,2.280891,-0.091211,0.013181,1.040544,0.000000,1.509270
9.846351,1.462681,-0.098583,0.006957,2.622661,-0.084829,0.007626,1.160062,0.000670,2.622806,-0.085191,0.007284,1.160203,0.000327,2.622877,-0.088155,0.006957,1.160243,0.000000,2.253293
9.943661,1.732296,-0.098999,-0.012679,2.959178,-0.085546,-0.011973,1.226956,0.000706,2.959348,-0.085977,-0.012320,1.227121,0.000359,2.959425,-0.089499,-0.012679,1.227166,0.000000,2.757511
10.044641,2.054285,-0.107132,-0.038899,3.299505,-0.094019,-0.038202,1.245290,0.000697,3.299696,-0.094556,-0.038506,1.245475,0.000393,3.299767,-0.098664,-0.038899,1.245512,0.000000,3.189804
10.149470,2.396357,-0.124281,-0.062293,3.646861,-0.111283,-0.061634,1.250572,0.000659,3.647076,-0.111923,-0.061866,1.250780,0.000426,3.647130,-0.116649,-0.062293,1.250796,0.000000,3.277680
10.207495,2.734686,-0.147565,-0.073527,3.987540,-0.134148,-0.072929,1.252925,0.000598,3.987810,-0.134860,-0.073070,1.253188,0.000456,3.987836,-0.140210,-0.073527,1.253172,0.000000,5.889387
10.304805,2.921421,-0.161345,-0.073836,4.175404,-0.147841,-0.073311,1.254056,0.000524,4.175733,-0.148559,-0.073354,1.254377,0.000482,4.175748,-0.154295,-0.073836,1.254347,0.000000,1.919492
10.363541,3.270675,-0.187328,-0.073851,4.526580,-0.173612,-0.073377,1.255980,0.000474,4.526994,-0.174299,-0.073352,1.256387,0.000499,4.526981,-0.180679,-0.073851,1.256323,0.000000,5.909533
10.466473,3.499040,-0.204124,-0.072384,4.755924,-0.190305,-0.071953,1.256960,0.000432,4.756473,-0.190928,-0.071872,1.257502,0.000512,4.756449,-0.197749,-0.072384,1.257425,0.000000,2.236019
10.522307,3.820764,-0.226961,-0.068541,5.079306,-0.213016,-0.068152,1.258619,0.000389,5.080071,-0.213551,-0.068022,1.259379,0.000519,5.080033,-0.220956,-0.068541,1.259283,0.000000,5.825501
10.630410,4.073329,-0.243735,-0.064141,5.333037,-0.229827,-0.063821,1.259785,0.000320,5.334051,-0.230257,-0.063619,1.260794,0.000522,5.334016,-0.238119,-0.064141,1.260700,0.000000,2.320294
10.716004,4.412436,-0.264611,-0.058267,5.674210,-0.250625,-0.057947,1.261852,0.000320,5.675186,-0.250969,-0.057750,1.262824,0.000517,5.675158,-0.259413,-0.058267,1.262734,0.000000,3.977529
10.812982,4.706703,-0.281400,-0.055633,5.969916,-0.267493,-0.055344,1.263289,0.000288,5.971089,-0.267677,-0.055121,1.264460,0.000512,5.971074,-0.276620,-0.055633,1.264380,0.000000,3.037268
10.917142,5.056393,-0.300379,-0.052723,6.321116,-0.286534,-0.052466,1.264799,0.000256,6.322472,-0.286567,-0.052222,1.266155,0.000501,6.322474,-0.296077,-0.052723,1.266089,0.000000,3.359752
11.019867,5.401177,-0.318803,-0.054484,6.666939,-0.305078,-0.054259,1.265837,0.000225,6.668414,-0.304989,-0.053999,1.267313,0.000485,6.668443,-0.315033,-0.054484,1.267271,0.000000,3.390689
11.072528,5.724558,-0.336924,-0.057722,6.991841,-0.323320,-0.057558,1.267356,0.000165,6.993409,-0.323134,-0.057256,1.268926,0.000466,6.993469,-0.333657,-0.057722,1.268916,0.000000,6.046659
11.182126,5.969203,-0.351571,-0.063607,7.233265,-0.338003,-0.063510,1.264134,0.000097,7.234858,-0.337752,-0.063164,1.265730,0.000443,7.234958,-0.348599,-0.063607,1.265759,0.000000,2.236886
11.270086,6.297128,-0.374450,-0.076905,7.558757,-0.360991,-0.076898,1.261701,0.000006,7.560421,-0.360596,-0.076489,1.263369,0.000416,7.560551,-0.371883,-0.076905,1.263426,0.000000,3.807845
11.370005,6.575055,-0.397790,-0.092092,7.834918,-0.384555,-0.092196,1.259933,0.000105,7.836676,-0.383982,-0.091710,1.261697,0.000382,7.836838,-0.395600,-0.092092,1.261786,0.000000,2.746672
11.480913,6.916887,-0.432342,-0.111111,8.156131,-0.417539,-0.111346,1.239332,0.000235,8.158025,-0.416754,-0.110771,1.241236,0.000340,8.158212,-0.428733,-0.111111,1.241330,0.000000,3.097528
11.581463,7.182397,-0.464697,-0.131785,8.411280,-0.448740,-0.132020,1.228987,0.000235,8.413111,-0.447967,-0.131498,1.230828,0.000287,8.413334,-0.460164,-0.131785,1.230946,0.000000,2.662594
11.683093,7.404598,-0.496351,-0.153191,8.584939,-0.473695,-0.153426,1.180558,0.000235,8.586704,-0.472975,-0.152953,1.182337,0.000238,8.586970,-0.485274,-0.153191,1.182424,0.000000,2.211825
11.784809,7.560441,-0.522016,-0.173205,8.688082,-0.490704,-0.173440,1.128076,0.000235,8.689780,-0.490059,-0.173011,1.129791,0.000194,8.690098,-0.502376,-0.173205,1.129828,0.000000,1.561675
11.883056,7.664924,-0.541355,-0.189163,8.786677,-0.508790,-0.189398,1.122227,0.000235,8.788312,-0.508208,-0.189009,1.123877,0.000154,8.788677,-0.520550,-0.189163,1.123946,0.000000,1.073281
11.981976,7.763210,-0.561150,-0.206042,8.885146,-0.528528,-0.206277,1.122410,0.000235,8.886720,-0.527997,-0.205924,1.123999,0.000118,8.887128,-0.540378,-0.206042,1.124110,0.000000,1.012661
12.046995,7.861914,-0.582841,-0.225187,8.984741,-0.550366,-0.225421,1.123296,0.000235,8.986258,-0.549877,-0.225101,1.124827,0.000086,8.986703,-0.562305,-0.225187,1.124976,0.000000,1.555101
12.149697,7.943497,-0.602290,-0.242884,9.072112,-0.571217,-0.243119,1.129043,0.000235,9.073574,-0.570767,-0.242828,1.130517,0.000057,9.074055,-0.583235,-0.242884,1.130719,0.000000,0.816489
12.253872,8.081840,-0.638917,-0.273481,9.213642,-0.608628,-0.273716,1.132208,0.000235,9.215056,-0.608197,-0.273451,1.133632,0.000030,9.215552,-0.620772,-0.273481,1.133857,0.000000,1.374026
12.366940,8.255229,-0.691222,-0.311368,9.388057,-0.661416,-0.311639,1.133220,0.000271,9.389584,-0.660808,-0.311363,1.134762,0.000005,9.390077,-0.673530,-0.311368,1.134986,0.000000,1.600776
12.447993,8.403700,-0.741556,-0.342065,9.535775,-0.711697,-0.342401,1.132469,0.000335,9.537396,-0.710989,-0.342090,1.134109,0.000025,9.537896,-0.723807,-0.342065,1.134336,0.000000,1.941937
12.548494,8.520203,-0.784784,-0.367259,9.647358,-0.753194,-0.367637,1.127598,0.000378,9.648982,-0.752421,-0.367318,1.129243,0.000059,9.649505,-0.765282,-0.367259,1.129471,0.000000,1.232230
12.649506,8.629814,-0.828876,-0.395010,9.750766,-0.794811,-0.395440,1.121469,0.000430,9.752422,-0.793992,-0.395104,1.123150,0.000094,9.752971,-0.806880,-0.395010,1.123372,0.000000,1.169929
12.752797,8.714556,-0.865597,-0.420399,9.831899,-0.830031,-0.420858,1.117909,0.000459,9.833579,-0.829170,-0.420531,1.119616,0.000132,9.834163,-0.842056,-0.420399,1.119855,0.000000,0.900945
12.864501,8.800228,-0.905609,-0.449807,9.916207,-0.869408,-0.450292,1.116566,0.000485,9.917901,-0.868497,-0.449975,1.118289,0.000169,9.918519,-0.881382,-0.449807,1.118553,0.000000,0.840497
12.970522,8.865231,-0.938212,-0.475153,9.980500,-0.901646,-0.475674,1.115868,0.000521,9.982219,-0.900698,-0.475359,1.117618,0.000206,9.982881,-0.913560,-0.475153,1.117921,0.000000,0.685917
13.033521,8.931361,-0.973704,-0.504818,10.046395,-0.936990,-0.505362,1.115638,0.000544,10.048153,-0.936008,-0.505061,1.117428,0.000244,10.048856,-0.948846,-0.504818,1.117772,0.000000,1.198537
13.132295,8.972879,-0.997223,-0.525273,10.088051,-0.960722,-0.525820,1.115768,0.000547,10.089818,-0.959729,-0.525553,1.117567,0.000280,10.090576,-0.972522,-0.525273,1.117970,0.000000,0.482202
13.237547,9.037242,-1.036231,-0.558805,10.152949,-0.999985,-0.559357,1.116296,0.000552,10.154729,-0.998968,-0.559118,1.118108,0.000313,10.155529,-1.011737,-0.558805,1.118556,0.000000,0.713790
13.321234,9.039796,-0.456083,0.007048,10.224622,-1.045669,-0.572178,1.323414,0.579226,10.226540,-1.044667,-0.571878,1.324686,0.578926,10.227379,-1.057417,-0.571534,1.331149,0.578582,7.012693
13.425210,9.083399,-0.456181,-0.014227,10.287003,-1.064524,-0.014871,1.348608,0.000644,10.288845,-1.063582,-0.014608,1.349828,0.000381,10.289751,-1.076303,-0.014227,1.356406,0.000000,0.419095
13.483869,9.165930,-0.459121,-0.047728,10.354243,-1.066651,-0.048373,1.334610,0.000644,10.356009,-1.065763,-0.048142,1.335778,0.000414,10.356991,-1.078463,-0.047728,1.342464,0.000000,1.404819
13.918756,0.629585,-0.026488,0.014389,0.629585,-0.026488,0.014388,0.000000,0.000001,0.629585,-0.026488,0.014389,0.000000,0.000000,0.629585,-0.026488,0.014389,0.000000,0.000000,0.000000
