motion_regime,force_curve_region,wheel_speed_bin_mps,median_wheel_speed_mps,median_body_vx_mps,median_slip_speed_mps,median_slip_ratio,slip_ratio_mad,slip_ratio_p10,slip_ratio_p90,samples
traction,asymptotic,26.0,27.145233142124287,11.52275,15.636315620939275,1.3837467456187125,0.29636689820059325,0.6829281339373083,1.6886822845245726,6
traction,asymptotic,28.0,28.84179777749704,12.4818,16.569864959962644,1.3041865597856335,0.7097329385064814,0.594453621279152,4.2820323029418335,13
traction,asymptotic,30.0,30.757594744986815,15.2848,15.150984983547119,0.9912452229369778,0.060875428307788915,0.896152295867784,1.0521206512447667,3
traction,asymptotic,32.0,33.50123094195641,13.876850000000001,19.96011208198356,1.4410600786792203,0.3253665103244596,0.8742043137110649,2.95553082129298,4
traction,asymptotic,34.0,35.08253712504732,14.2316,21.58160806571064,1.5164569033496331,0.5244438480311318,0.9217351402148526,3.117185204604406,5
traction,asymptotic,36.0,37.10181570404997,10.965,26.567665138064868,2.423063508440796,0.8763314116837052,1.1996220116633298,4.2858395027789475,10
traction,asymptotic,38.0,38.56015485791146,13.41545,25.363214571635236,1.9583698814385628,0.9269306920597561,0.9386937496910873,3.355769199824608,6
traction,asymptotic,40.0,41.16434220609079,14.7668,26.99852498886879,1.8283260414489795,0.2942538203245082,1.6082179580883,8.947155951122433,7
traction,asymptotic,42.0,42.52405061106416,17.4647,26.420933620488398,1.5148342938365156,0.13830284039875695,1.1392283948428843,2.2865804679280184,5
traction,asymptotic,44.0,44.58798745112454,15.359200000000001,29.22878745112454,1.9081164914013395,0.17899223445910883,1.6658882104088337,3.3655826465445284,4
traction,asymptotic,46.0,47.1321244659324,18.4765,28.655624465932398,1.550922764913939,0.20357051809918447,1.2978243613924698,3.6924306144535404,5
traction,asymptotic,48.0,49.030586331249594,13.7144,36.261874507596055,2.6440729822373603,0.42816044453550894,1.96563654584702,8.971225813182981,5
traction,asymptotic,50.0,50.5850549782735,10.604000000000001,39.9810549782735,8.7172065370825,6.9118631680061835,1.805343369076316,15.629069705088684,2
traction,post_extremum,0.0,1.6735170544778002,1.3801,0.2934170544778001,0.2126056477630607,0.0,0.2126056477630607,0.2126056477630607,1
traction,post_extremum,6.0,6.295223801733147,8.0275,-1.7322761982668524,-0.2153460464942152,0.009263265395349635,-0.22460931188956484,-0.20608278109886558,2
traction,post_extremum,8.0,9.327308420154049,7.8377,1.489608420154049,0.19005683046736274,0.0,0.19005683046736274,0.19005683046736274,1
traction,post_extremum,10.0,10.54270862661216,9.1161,1.6430086266121613,0.1846139337968877,0.034250343017442036,-0.2149681941321991,0.20274499265953014,7
traction,post_extremum,12.0,13.04271461601457,16.086,-3.0432853839854292,-0.18918844858792921,0.0,-0.18918844858792921,-0.18918844858792921,1
traction,post_extremum,14.0,15.769684347738474,12.9389,2.830784347738474,0.2187809124221127,0.0,0.2187809124221127,0.2187809124221127,1
traction,post_extremum,16.0,17.30227366290897,14.7749,2.5273736629089694,0.17105859687097505,0.0,0.17105859687097505,0.17105859687097505,1
traction,post_extremum,18.0,19.283620482764842,15.7799,3.5037204827648427,0.22203692563101432,0.0,0.22203692563101432,0.22203692563101432,1
traction,post_extremum,20.0,20.255745068433278,16.844050000000003,3.4116950684332767,0.20339574751634393,0.032503854932205214,0.17089189258413873,0.23589960244854916,2
traction,post_extremum,24.0,24.81877646792227,20.764249999999997,3.9185989599862996,0.18927322580543302,0.022204836750967558,0.16311506794277017,0.23600087184196963,4
traction,post_extremum,26.0,26.174773812609914,21.1425,5.032273812609915,0.2380169711533601,0.0,0.2380169711533601,0.2380169711533601,1
traction,pre_extremum,0.0,1.1147268654248783,1.16635,-0.05162313457512163,-0.026612533264282968,0.06330495587367427,-0.08991748913795723,0.0366924226093913,2
traction,pre_extremum,2.0,2.984823187734057,3.01035,-0.02552681226594289,0.00363973645419282,0.09637747431203872,-0.09273773785784589,0.10001721076623153,2
traction,pre_extremum,4.0,5.606273333164239,5.7994,-0.19312666683576118,-0.03330114612473035,0.0,-0.03330114612473035,-0.03330114612473035,1
traction,pre_extremum,6.0,6.38530084966141,6.4197,-0.03439915033859009,-0.005358373496984297,0.0,-0.005358373496984297,-0.005358373496984297,1
traction,pre_extremum,8.0,9.354648824203839,10.23415,-0.8795011757961619,-0.08661312012132144,0.035123189293316044,-0.12173630941463749,-0.051489930828005404,2
traction,pre_extremum,10.0,11.145227284308325,11.1402,0.005027284308324553,0.0004512741520192235,0.01381714950020152,-0.042459031330782375,0.05821267725480459,5
traction,pre_extremum,12.0,13.328146113890838,13.8039,-0.2333511711337799,-0.01690472773156716,0.06880375948633788,-0.08570848721790504,0.08432081110756347,3
traction,pre_extremum,14.0,15.64647473490528,14.110800000000001,1.53567473490528,0.1090946485326357,0.01793681194355074,0.09115783658908495,0.12703146047618644,2
traction,pre_extremum,16.0,16.660736888853407,15.39835,1.1747156992897638,0.07772501410949809,0.007908444335804309,0.045775955571344104,0.08672773069872006,8
traction,pre_extremum,18.0,19.76637654883056,18.3768,1.5640497657146852,0.08511001728890151,0.03695949615515849,-0.07714027057294012,0.12206951344406,3
traction,pre_extremum,20.0,21.6184463671356,22.3424,-0.7239536328644007,-0.032402679786612036,0.0,-0.032402679786612036,-0.032402679786612036,1
traction,pre_extremum,22.0,23.937493919898184,20.8962,3.041293919898184,0.14554291784622006,0.0,0.14554291784622006,0.14554291784622006,1
traction,pre_extremum,24.0,25.152178505143116,22.505200000000002,2.7055321540883774,0.12149026532725624,0.0026515557126887274,0.11552293751505534,0.12397495199427859,6
