metric,bin,samples,relative_samples,absolute_error_median,absolute_error_p95,absolute_error_max,relative_error_median_pct,relative_error_p95_pct,relative_error_max_pct,reference_median,reference_max
odom_speed_vs_truth,0-1_mps,484,0,0.0,0.08755260049005675,0.978790556202979,nan,nan,nan,nan,nan
odom_speed_vs_truth,1-3_mps,56,56,0.11652061439981598,0.7510520385498607,0.9016350920708143,7.205652683062301,30.080572898872834,53.35744658244836,1.5874000000000001,2.9974
odom_speed_vs_truth,3-5_mps,60,60,0.11952838155643963,0.3983780266859176,0.9045746541346453,3.0467536481774093,9.796880878801808,25.705592942779486,4.35555,4.9981
odom_speed_vs_truth,5-10_mps,115,115,0.08984277197669499,0.7609805656828321,1.047004273203683,1.2018526406429815,9.611010200849126,17.245778703314713,7.9178,9.9151
odom_speed_vs_truth,10-15_mps,104,104,0.10262534808588697,0.794085986368442,1.0624387417181556,0.7879650557919927,6.41902035183923,9.470401145223656,12.679400000000001,14.9882
odom_speed_vs_truth,15-20_mps,171,171,0.15849284127525465,0.17968682442898043,0.5514210939325856,0.8708393160169101,1.0625278242844374,3.141195100587232,18.0036,19.8893
odom_speed_vs_truth,20-23_mps,43,43,0.17645723061139407,0.19248088712818046,0.5696835268129199,0.7742238580672359,0.8411817357080196,2.5729684921386915,22.7297,22.8822
odom_position_vs_truth,distance_ge_1m,642,642,1.825446876917229,4.200511907410861,4.914758159675146,2.702595750643416,20.379296864212346,49.77260422871057,70.61350003387491,305.4159007402443
odom_position_vs_truth,distance_ge_5m,577,577,2.0365732026044814,4.254603194705843,4.914758159675146,2.5155917568957453,9.744031590872789,15.838761397871151,81.05600004060281,305.4159007402443
odom_position_vs_truth,distance_ge_10m,534,534,2.184946012809625,4.267730037792333,4.914758159675146,2.471240954672304,7.260276990533136,11.317048802336851,89.73405004587335,305.4159007402443
odom_position_vs_truth,distance_ge_50m,364,364,2.626474628227859,4.442493090559894,4.914758159675146,1.8844416263850432,3.5486492385765795,4.198226572808881,144.3274001061224,305.4159007402443
odom_position_vs_truth,distance_ge_100m,253,253,2.7409502559237278,4.562956130726347,4.914758159675146,1.4121669134767318,2.516609209361933,2.8474594107994218,244.0187003328035,305.4159007402443
odom_position_endpoint,epoch_0,1,0,0.1573,0.1573,0.1573,nan,nan,nan,0.0,0.0
odom_position_endpoint,epoch_1,1,1,0.3752701587148004,0.3752701587148004,0.3752701587148004,17.153638922832215,17.153638922832215,17.153638922832215,2.1877,2.1877
odom_position_endpoint,epoch_2,1,1,0.4492070843966572,0.4492070843966572,0.4492070843966572,4.067652024705288,4.067652024705288,4.067652024705288,11.043400017217632,11.043400017217632
odom_position_endpoint,epoch_3,1,1,0.789842694073249,0.789842694073249,0.789842694073249,2.473684110301356,2.473684110301356,2.473684110301356,31.929812330687067,31.929812330687067
odom_position_endpoint,epoch_4,1,1,2.2757212434158873,2.2757212434158873,2.2757212434158873,2.801173832314363,2.801173832314363,2.801173832314363,81.24170007455979,81.24170007455979
odom_position_endpoint,epoch_5,1,1,1.0525780738223551,1.0525780738223551,1.0525780738223551,0.8071552533979166,0.8071552533979166,0.8071552533979166,130.40590015257553,130.40590015257553
odom_position_endpoint,epoch_6,1,1,2.626474628227859,2.626474628227859,2.626474628227859,0.8599665642365069,0.8599665642365069,0.8599665642365069,305.4159007402443,305.4159007402443
