gt_source_stamp_s,gt_x_m,gt_y_m,gt_z_m,gt_yaw_rad,gt_vx_mps,gt_vy_mps,gt_vz_mps,gt_speed_mps,gt_ax_mps2,gt_ay_mps2,gt_accel_mps2,gt_longitudinal_accel_mps2,gt_dt_s,gt_yaw_rate_radps,gt_collision_count,odom_diagnostics_match_dt_ms,odom_diagnostics_source_stamp_s,odom_diagnostics_odom_observer_version,odom_diagnostics_odom_observer_source_stamp_s,odom_diagnostics_odom_observer_dt_s,odom_diagnostics_odom_raw_wheel_speed_mps,odom_diagnostics_odom_corrected_wheel_speed_mps,odom_diagnostics_odom_observer_speed_pred_mps,odom_diagnostics_odom_diagnostics_speed_mps,odom_diagnostics_odom_observer_body_u_mps,odom_diagnostics_odom_observer_body_v_mps,odom_diagnostics_odom_observer_ax_mps2,odom_diagnostics_odom_observer_ay_mps2,odom_diagnostics_odom_observer_yaw_rate_radps,odom_diagnostics_odom_observer_wheel_update_used,odom_diagnostics_odom_observer_turn_mode,odom_diagnostics_odom_observer_reset_epoch,odom_diagnostics_odom_observer_timing_degraded,odom_diagnostics_odom_observer_packet_drop_count,odom_diagnostics_odom_observer_packet_coherence_fault_count,odom_diagnostics_odom_observer_x_m,odom_diagnostics_odom_observer_y_m,odom_diagnostics_odom_observer_yaw_rad,odom_diagnostics_odom_observer_sensor_outlier,odom_diagnostics_odom_observer_left_angle_rad,odom_diagnostics_odom_observer_right_angle_rad,odom_diagnostics_odom_observer_imu_yaw_rad,ekf_odom_match_dt_ms,ekf_odom_source_stamp_s,ekf_odom_x_ekf_odom_m,ekf_odom_y_ekf_odom_m,ekf_odom_yaw_ekf_odom_rad,ekf_odom_ekf_odom_xy_variance,ekf_odom_ekf_odom_yaw_variance,ekf_match_dt_ms,ekf_source_stamp_s,ekf_x_ekf_m,ekf_y_ekf_m,ekf_yaw_ekf_rad,ekf_ekf_xy_variance,ekf_ekf_yaw_variance,amcl_match_dt_ms,amcl_source_stamp_s,current_map_pose_match_dt_ms,current_map_pose_source_stamp_s,pp_diagnostics_match_dt_ms,pp_diagnostics_source_stamp_s,amcl_scan_alignment_match_dt_ms,amcl_scan_alignment_source_stamp_s,amcl_localization_health_match_dt_ms,amcl_localization_health_source_stamp_s,collision_match_dt_ms,collision_source_stamp_s,imu_match_dt_ms,imu_source_stamp_s,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,imu_imu_accel_norm_mps2,imu_imu_yaw_rate_radps,imu_imu_yaw_rad,left_encoder_match_dt_ms,left_encoder_source_stamp_s,left_encoder_left_encoder_rad,left_encoder_left_encoder_speed_radps,right_encoder_match_dt_ms,right_encoder_source_stamp_s,right_encoder_right_encoder_rad,right_encoder_right_encoder_speed_radps,lidar_match_dt_ms,lidar_source_stamp_s,lidar_lidar_rate_hz,gt_reset_detected,collision_epoch,pre_collision_valid,gt_local_x_m,gt_local_y_m,gt_local_yaw_rad,gt_map_x_m,gt_map_y_m,gt_map_yaw_rad,observer_x_m,observer_y_m,observer_yaw_rad,ekf_odom_x_m,ekf_odom_y_m,ekf_odom_yaw_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,observer_xy_error_m,observer_yaw_error_rad,ekf_odom_xy_error_m,ekf_odom_yaw_error_rad,ekf_xy_error_m,ekf_yaw_error_rad,collision_gt_collision_count,gt_step_distance_m,gt_step_yaw_change_rad,amcl_scan_alignment_amcl_scan_stamp_s,amcl_scan_alignment_amcl_scan_matched_odom_stamp_s,amcl_scan_alignment_amcl_scan_source_error_ms,amcl_scan_alignment_amcl_scan_accepted,amcl_scan_alignment_amcl_scan_queued,amcl_scan_alignment_amcl_scan_dropped,amcl_scan_alignment_amcl_scan_bracket_before_stamp_s,amcl_scan_alignment_amcl_scan_bracket_after_stamp_s,amcl_scan_alignment_amcl_scan_processing_dropped,amcl_x_amcl_m,amcl_y_amcl_m,amcl_yaw_amcl_rad,amcl_amcl_xy_variance,amcl_amcl_yaw_variance,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_xy_error_m,amcl_yaw_error_rad,current_map_pose_x_current_map_m,current_map_pose_y_current_map_m,current_map_pose_yaw_current_map_rad,current_map_pose_current_map_xy_variance,current_map_pose_current_map_yaw_variance,current_map_x_m,current_map_y_m,current_map_yaw_rad,current_map_xy_error_m,current_map_yaw_error_rad,amcl_localization_health_amcl_health_correction_age_s,amcl_localization_health_amcl_health_correction_accepted,amcl_localization_health_amcl_health_rejected_scans,amcl_localization_health_amcl_health_degraded,amcl_localization_health_amcl_health_xy_variance,amcl_localization_health_amcl_health_yaw_variance,amcl_localization_health_amcl_health_scan_correction_distance_m,amcl_localization_health_amcl_health_scan_correction_yaw_rad,amcl_localization_health_amcl_health_applied_xy_correction_m,amcl_localization_health_amcl_health_applied_yaw_correction_rad,amcl_localization_health_amcl_health_scan_correction_x_m,amcl_localization_health_amcl_health_scan_correction_y_m,amcl_localization_health_amcl_health_applied_x_m,amcl_localization_health_amcl_health_applied_y_m,pp_diagnostics_pp_pose_x_m,pp_diagnostics_pp_pose_y_m,pp_diagnostics_pp_pose_yaw_rad,pp_diagnostics_pp_velocity_mps,pp_diagnostics_pp_valid,pp_diagnostics_pp_cross_track_error_m,pp_diagnostics_pp_closest_distance_m,pp_diagnostics_pp_heading_error_rad,pp_diagnostics_pp_lookahead_distance_m,pp_diagnostics_pp_closest_index,pp_diagnostics_pp_target_index,pp_diagnostics_pp_target_speed_mps,pp_diagnostics_pp_raw_steering_rad,pp_diagnostics_pp_command_steering_rad,pp_diagnostics_pp_command_speed_mps,pp_diagnostics_pp_target_x_m,pp_diagnostics_pp_target_y_m,pp_x_m,pp_y_m,pp_yaw_rad,pp_xy_error_m,pp_yaw_error_rad
1788985471.1968749,0.8005,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050495147705078125,0.0,0,0.0,1788985471.1968749,3.0,1788985471.1968749,0.05049490928649902,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788985471.1968749,0.0,0.0,0.0,0.010158277629699999,0.0001,0.0,1788985471.1968749,0.0,0.0,0.0,0.010158277629699999,0.0001,0.0,1788985471.1968749,0.0,1788985471.1968749,,,0.0,1788985471.1968749,1.4569759368896484,1788985471.1983318,2.047300338745117,1788985471.1989222,0.0,1788985471.1968749,0.0002,0.0002,0.0021,0.002118962010041709,0.0,-1.5707407162970446,0.0,1788985471.1968749,0.0,0.0,0.0,1788985471.1968749,0.0,0.0,0.0,1788985471.1968749,nan,0,0.0,1,0.0,0.0,0.0,0.8006,3.1583,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258192635495943,1.5708,0,0.0,0.0,1788985471.1968749,1788985471.1968749,0.0,0.0,0.0,0.0,1788985471.1968749,1788985471.1968749,0.0,0.8006,3.1583,-1.5707963267948963,0.022532048035005157,0.00011929484231506157,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,0.8006,3.1583,-1.5707963267948963,0.022262716782681918,0.0001175878422729306,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,nan,0.0,0.0,1.0,0.02182606551771167,0.000115078914029601,nan,nan,0.0,0.0,nan,nan,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1788985471.246682,0.8005,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049807071685791016,0.0,0,0.0,1788985471.246682,3.0,1788985471.246682,0.049807071685791016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788985471.246682,0.0,0.0,0.0,0.0101732197429,0.0001,0.0,1788985471.246682,0.0,0.0,0.0,0.0101732197429,0.0001,0.0,1788985471.246682,0.0,1788985471.246682,,,0.0,1788985471.246682,1.9528865814208984,1788985471.2486348,1.3785362243652344,1788985471.2480605,0.0,1788985471.246682,0.0,-0.0006,0.0021,0.002184032966784155,0.0,-1.5707407162970446,0.0,1788985471.246682,0.0,0.0,0.0,1788985471.246682,0.0,0.0,0.0,1788985471.246682,nan,0,0.0,1,0.0,0.0,0.0,0.8006,3.1583,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258192635495943,1.5708,0,0.0,0.0,1788985471.246682,1788985471.246682,0.0,0.0,0.0,0.0,1788985471.246682,1788985471.246682,0.0,0.8006,3.1583,-1.5707963267948963,0.022648815377383173,0.00012014511538851832,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,0.8006,3.1583,-1.5707963267948963,0.022532048035005157,0.00011929484231506157,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,nan,0.0,0.0,1.0,0.022262716782681918,0.0001175878422729306,nan,nan,0.0,0.0,nan,nan,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1788985471.298397,0.8005,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05171513557434082,0.0,0,0.0002384185791015625,1788985471.2983973,3.0,1788985471.2983973,0.05171537399291992,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788985471.298397,0.0,0.0,0.0,0.010188734334099999,0.0001,0.0,1788985471.298397,0.0,0.0,0.0,0.010188734334099999,0.0001,0.0,1788985471.298397,0.0,1788985471.298397,,,0.0002384185791015625,1788985471.2983973,1.9679069519042969,1788985471.300365,0.9019374847412109,1788985471.299299,0.0,1788985471.298397,-0.0001,-0.0004,0.0,0.0004123105625617661,0.0,-1.5707407162970446,0.0,1788985471.298397,0.0,0.0,0.0,1788985471.298397,0.0,0.0,0.0,1788985471.298397,nan,0,0.0,1,0.0,0.0,0.0,0.8006,3.1583,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258192635495943,1.5708,0,0.0,0.0,1788985471.2983973,1788985471.2983973,0.0,0.0,0.0,0.0,1788985471.2983973,1788985471.2983973,0.0,0.8006,3.1583,-1.5707963267948963,0.022633635131831795,0.00012021615719257416,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,0.8006,3.1583,-1.5707963267948963,0.022648815377383173,0.00012014511538851832,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,nan,0.0,0.0,1.0,0.022532048035005157,0.00011929484231506157,nan,nan,0.0,0.0,nan,nan,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1788985471.3487387,0.8005,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05034160614013672,0.0,0,0.0,1788985471.3487387,3.0,1788985471.3487387,0.05034136772155762,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788985471.3487387,0.0,0.0,0.0,0.010203836795199999,0.0001,0.0,1788985471.3487387,0.0,0.0,0.0,0.010203836795199999,0.0001,0.0,1788985471.3487387,0.0,1788985471.3487387,,,0.0,1788985471.3487387,3.2732486724853516,1788985471.352012,2.839326858520508,1788985471.351578,0.0,1788985471.3487387,0.0002,-0.0005,-0.0026,0.0026551836094703507,0.0,-1.5707407162970446,0.0,1788985471.3487387,0.0,0.0,0.0,1788985471.3487387,0.0,0.0,0.0,1788985471.3487387,nan,0,0.0,1,0.0,0.0,0.0,0.8006,3.1583,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258192635495943,1.5708,0,0.0,0.0,1788985471.3487387,1788985471.3487387,0.0,0.0,0.0,0.0,1788985471.3487387,1788985471.3487387,0.0,0.8006,3.1583,-1.5707963267948963,0.02250746780797306,0.0001196799337546712,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,0.8006,3.1583,-1.5707963267948963,0.022633635131831795,0.00012021615719257416,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,nan,0.0,0.0,1.0,0.022648815377383173,0.00012014511538851832,nan,nan,0.0,0.0,nan,nan,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1788985471.3981624,0.8005,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0494236946105957,0.0,0,0.0002384185791015625,1788985471.3981626,3.0,1788985471.3981626,0.049423933029174805,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788985471.3981624,0.0,0.0,0.0,0.010218663925,0.0001,0.0,1788985471.3981624,0.0,0.0,0.0,0.010218663925,0.0001,0.0,1788985471.3981624,0.0,1788985471.3981624,0.0,1788985471.3981624,0.0,1788985471.3981624,1.6982555389404297,1788985471.3998606,0.7653236389160156,1788985471.3989277,0.0,1788985471.3981624,-0.0004,0.0003,0.0055,0.00552268050859363,0.0,-1.5707407162970446,0.0,1788985471.3981624,0.0,0.0,0.0,1788985471.3981624,0.0,0.0,0.0,1788985471.3981624,nan,0,0.0,1,0.0,0.0,0.0,0.8006,3.1583,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258192635495943,1.5708,0,0.0,0.0,1788985471.3981624,1788985471.3981624,0.0,0.0,0.0,0.0,1788985471.3981624,1788985471.3981624,0.0,0.8006,3.1583,-1.5707963267948963,0.02228934735301075,0.00011860372259502807,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,0.8006,3.1583,-1.5707963267948963,0.02250746780797306,0.0001196799337546712,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,nan,0.0,0.0,1.0,0.022633635131831795,0.00012021615719257416,nan,nan,0.0,0.0,nan,nan,0.0,0.0,0.8006,3.1583,-1.5707963267948963,0.0,1.0,-0.1656917405269845,0.16569174294470637,0.30154953786449834,0.38828531263697824,0.0,18.0,2.375024333926486,-0.2389500625795956,-0.0032,0.003,0.7439223747136279,2.7741735484225365,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06
1788985471.4704072,0.8005,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07224488258361816,0.0,0,0.0002384185791015625,1788985471.4704075,3.0,1788985471.4704075,0.07224488258361816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788985471.4704072,0.0,0.0,0.0,0.0102403373953,0.0001,0.0,1788985471.4704072,0.0,0.0,0.0,0.0102403373953,0.0001,0.0,1788985471.4704072,0.0,1788985471.4704072,0.0002384185791015625,1788985471.4704075,0.0002384185791015625,1788985471.4704075,,,,,0.0,1788985471.4704072,0.0,0.0,0.0008,0.0008,0.0,-1.5707407162970446,0.0,1788985471.4704072,0.0,0.0,0.0,1788985471.4704072,0.0,0.0,0.0,1788985471.4704072,nan,0,0.0,1,0.0,0.0,0.0,0.8006,3.1583,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258192635495943,1.5708,,0.0,0.0,1788985471.4704075,1788985471.4704075,0.0,0.0,0.0,0.0,1788985471.4704075,1788985471.4704075,0.0,0.8006,3.1583,-1.5707963267948963,0.02199456072400972,0.00011706545637329417,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,0.8006,3.1583,-1.5707963267948963,0.02228934735301075,0.00011860372259502807,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,,,,,,,,,,,,,,,0.8006,3.1583,-1.5707963267948963,0.0,1.0,-0.1656917405269845,0.16569174294470637,0.30154953786449834,0.38828531263697824,0.0,18.0,2.375024333926486,-0.2389500625795956,-0.22567605440000002,0.211571301,0.7439223747136279,2.7741735484225365,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06
1788985471.5197003,0.8005,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04929304122924805,0.0,0,0.0,1788985471.5197003,3.0,1788985471.5197003,0.049292802810668945,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788985471.5197003,0.0,0.0,0.0,0.0102551252833,0.0001,0.0,1788985471.5197003,0.0,0.0,0.0,0.0102551252833,0.0001,0.0,1788985471.5197003,0.0,1788985471.5197003,0.0,1788985471.5197003,0.0,1788985471.5197003,1.6376972198486328,1788985471.521338,0.7402896881103516,1788985471.5204406,0.0,1788985471.5197003,0.0005,0.0,-0.0016,0.001676305461424021,0.0,-1.5707407162970446,0.0,1788985471.5197003,0.0,0.0,0.0,1788985471.5197003,0.0,0.0,0.0,1788985471.5197003,nan,0,0.0,1,0.0,0.0,0.0,0.8006,3.1583,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258192635495943,1.5708,0,0.0,0.0,1788985471.5197003,1788985471.5197003,0.0,0.0,0.0,0.0,1788985471.5197003,1788985471.5197003,0.0,0.8006,3.1583,-1.5707963267948963,0.021636726235777996,0.00011517218709560743,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,0.8006,3.1583,-1.5707963267948963,0.02199456072400972,0.00011706545637329417,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,nan,0.0,0.0,1.0,0.02228934735301075,0.00011860372259502807,nan,nan,0.0,0.0,nan,nan,0.0,0.0,0.8006,3.1583,-1.5707963267948963,0.0,1.0,-0.1656917405269845,0.16569174294470637,0.30154953786449834,0.38828531263697824,0.0,18.0,2.375024333926486,-0.2389500625795956,-0.29868757822449454,0.36184167899999997,0.7439223747136279,2.7741735484225365,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06
1788985471.5698931,0.8005,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050192832946777344,0.0,0,0.0,1788985471.5698931,3.0,1788985471.5698931,0.050192832946777344,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,-0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788985471.5698931,0.0,0.0,0.0,0.0102701831017,0.0001,0.0,1788985471.5698931,0.0,0.0,0.0,0.0102701831017,0.0001,0.0,1788985471.5698931,0.0,1788985471.5698931,0.0,1788985471.5698931,0.0,1788985471.5698931,4.020929336547852,1788985471.573914,3.4525394439697266,1788985471.5733457,0.0,1788985471.5698931,0.0001,-0.0003,0.0018,0.0018275666882497064,0.0,-1.5707407162970446,0.0,1788985471.5698931,0.0,0.0,0.0,1788985471.5698931,0.0,0.0,0.0,1788985471.5698931,nan,0,0.0,1,0.0,0.0,0.0,0.8006,3.1583,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258192635495943,1.5708,0,0.0,0.0,1788985471.5698931,1788985471.5698931,0.0,0.0,0.0,0.0,1788985471.5698931,1788985471.5698931,0.0,0.8006,3.1583,-1.5707963267948963,0.021227322070404737,0.00011300930548030102,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,0.8006,3.1583,-1.5707963267948963,0.021636726235777996,0.00011517218709560743,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,nan,0.0,0.0,1.0,0.02199456072400972,0.00011706545637329417,nan,nan,0.0,0.0,nan,nan,0.0,0.0,0.8006,3.1583,-1.5707963267948963,0.0,1.0,-0.1656917405269845,0.16569174294470637,0.30154953786449834,0.38828531263697824,0.0,18.0,2.375024333926486,-0.2389500625795956,-0.29791257820223593,0.508610907,0.7439223747136279,2.7741735484225365,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06
1788985471.6197574,0.8006,3.1523,0.0586,-1.572675568782751,0.1996,-0.0142,0.005,0.20010447271363027,4.002864402857334,-0.2847729184397502,4.01298131602168,4.01298131602168,0.04986429214477539,-0.0952,0,0.0,1788985471.6197574,3.0,1788985471.6197574,0.04986429214477539,0.037022302020580225,0.036874212812497906,0.06294868240356445,0.036874212812497906,0.036874212812497906,0.0,1.2624,-0.4185,-0.0952,1.0,0.0,0.0,0.0,0.0,0.0,0.0018387056598559227,-1.7788126631656012e-06,-0.001934852485706351,0.0,0.1407,0.1374,-0.001934852485706351,0.0,1788985471.6197574,0.0018387056598559227,-1.7788126631656012e-06,-0.001934852485706351,0.010285144581090372,0.000100003773559006,0.0,1788985471.6197574,0.0018387056598559227,-1.7788126631656012e-06,-0.001934852485706351,0.010285144581090372,0.000100003773559006,0.0,1788985471.6197574,0.0,1788985471.6197574,0.0,1788985471.6197574,0.0,1788985471.6197574,1.1553764343261719,1788985471.6209128,0.24247169494628906,1788985471.62,0.0,1788985471.6197574,1.2624,-0.4185,0.051,1.3309383945171918,-0.0952,-1.572675568782751,0.0,1788985471.6197574,0.1407,2.8216584242586515,0.0,1788985471.6197574,0.1374,2.755478802367724,0.0,1788985471.6197574,nan,0,0.0,1,0.0060000055517724265,9.966633685842241e-05,-0.001934852485706351,0.8006996442976066,3.152299994082173,-1.5727348524857063,0.0018387056598559227,-1.7788126631656012e-06,-0.001934852485706351,0.0018387056598559227,-1.7788126631656012e-06,-0.001934852485706351,0.0018387056598559227,-1.7788126631656012e-06,-0.001934852485706351,0.00416253623513667,0.0,0.00416253623513667,0.0,3.2519509938922995,1.5708,0,0.006000833275471226,0.001934852485706351,1788985471.6197574,1788985471.6197574,0.0,0.0,0.0,0.0,1788985471.6197574,1788985471.6197574,0.0,0.8005982211873368,3.156461294340144,-1.572731179280603,0.020882957523295446,0.00012095823568065884,0.8005982211873368,3.156461294340144,-1.572731179280603,0.004162536064022097,3.673205103416066e-06,0.8005982211873368,3.156461294340144,-1.572731179280603,0.021227322070404737,0.00011300930548030102,0.8005982211873368,3.156461294340144,-1.572731179280603,0.004162536064022097,3.673205103416066e-06,nan,0.0,0.0,1.0,0.021636726235777996,0.00011517218709560743,nan,nan,0.0,0.0,nan,nan,0.0,0.0,0.8005831949109943,3.154691934728862,-1.5801115504524963,0.036874212812497906,1.0,-0.1646046878228024,0.16460468782665885,0.31068708487989216,0.3878330744944975,0.0,19.0,2.3781301508306165,-0.2207954657822029,-0.23601933354501628,0.659485506,0.7449047973156112,2.770876341360035,0.8005831949109943,3.154691934728862,-1.5801115504524963,0.002394773583645103,-0.007376697966789969
1788985471.6700563,0.8005,3.1367,0.0582,-1.584299393633804,0.3555,-0.0509,0.0088,0.3591254098500968,3.099469559982746,-0.7296377989183245,3.1841926560542806,3.161517344800563,0.05029892921447754,-0.3255,0,0.0002384185791015625,1788985471.6700566,3.0,1788985471.6700566,0.05029916763305664,0.16629965761258406,0.16563445898213372,0.2920620098820475,0.1845985916171208,0.1845985916171208,0.0,5.0734,-0.8207,-0.3255,1.0,0.0,0.0,0.0,0.0,0.0,0.011123582553747,-7.370801007608875e-05,-0.013558677336759306,0.0,0.4418,0.4058,-0.013558677336759306,0.0,1788985471.6700563,0.011123582553747,-7.370801007608875e-05,-0.013558677336759306,0.010300255603996224,0.00010002468253936163,0.0,1788985471.6700563,0.011123582553747,-7.370801007608875e-05,-0.013558677336759306,0.010300255603996224,0.00010002468253936163,0.0,1788985471.6700563,0.0,1788985471.6700563,0.0,1788985471.6700563,0.0,1788985471.6700563,3.1599998474121094,1788985471.6732163,2.1958351135253906,1788985471.6722522,0.0,1788985471.6700563,5.0734,-0.8207,0.1432,5.141346349935978,-0.3255,-1.584299393633804,0.0,1788985471.6700563,0.4418,5.986210933359878,0.0,1788985471.6700563,0.4058,5.336097690181969,0.0,1788985471.6700563,nan,0,0.0,1,0.02159999996660099,-1.2011867529846782e-06,-0.013558677336759306,0.8005987194720169,3.136700000037957,-1.5843586773367593,0.011123582553747,-7.370801007608875e-05,-0.013558677336759306,0.011123582553747,-7.370801007608875e-05,-0.013558677336759306,0.011123582553747,-7.370801007608875e-05,-0.013558677336759306,0.010476668318114241,0.0,0.010476668318114241,0.0,3.23459739184238,1.5708,0,0.01560032050952806,0.011623824851052955,1788985471.6700563,1788985471.6700563,0.0,0.0,0.0,0.0,1788985471.6700563,1788985471.6700563,0.0,0.8005262919899239,3.147176417446253,-1.5843550041316559,0.020905172028377897,0.00017927807899592704,0.8005262919899239,3.147176417446253,-1.5843550041316559,0.01047666776475285,3.673205103416066e-06,0.8005262919899239,3.147176417446253,-1.5843550041316559,0.020882957523295446,0.00012095823568065884,0.8005262919899239,3.147176417446253,-1.5843550041316559,0.01047666776475285,3.673205103416066e-06,nan,0.0,0.0,1.0,0.021227322070404737,0.00011300930548030102,nan,nan,0.0,0.0,nan,nan,0.0,0.0,0.8002581235355468,3.137889897048288,-1.605483343424603,0.1845985916171208,1.0,-0.15931262475606428,0.1593126271591402,0.33525294701315717,0.3878993824401476,1.0,19.0,2.3933668702856883,-0.15687789900456975,-0.15687789900456975,0.817457559,0.7501593511529355,2.7532393492738136,0.8002581235355468,3.137889897048288,-1.605483343424603,0.001237683516547989,-0.02112466608784369
