bag_time,time,d0,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,d21,d22,d23,d24,d25,d26
1788881639.9900656,1788881639.9900656,1788881639.9898949,0.8597865104675293,-1.5664284857921302,0.27058657707709705,0.5236,0.08000000000000002,0.16,0.0,0.980048041343689,0.8397865104675293,0.9994639754295349,0.8598272204399109,0.06981767527759075,2.356198977679014,0.980048041343689,9.784586410522461,2.2863813024014235,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788881640.0542002,1788881640.0542002,1788881640.0541317,0.8597865104675293,-1.5664284857921302,0.2705867040146968,0.5236,0.28613660160000004,0.16,0.0,0.980048041343689,0.8397865104675293,0.9994639754295349,0.8598272204399109,0.06981767527759075,2.356198977679014,0.980048041343689,9.784572105407715,2.2863813024014235,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788881640.1195836,1788881640.1195836,1788881640.1193583,0.8597865104675293,-1.5664284857921302,0.27058657707709705,0.5236,0.49466511040000005,0.16,0.0,0.980048041343689,0.8397865104675293,0.9994639754295349,0.8598272204399109,0.06981767527759075,2.356198977679014,0.980048041343689,9.784586410522461,2.2863813024014235,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788881640.173567,1788881640.173567,1788881640.1734843,0.8599839806556702,-1.5664284857921302,0.27104123511099104,0.5236,0.5236,0.16,0.0,0.9798993873596191,0.8399839806556701,0.9993466138839722,0.8600150942802429,0.06981767527759075,2.356198977679014,0.9798993873596191,9.731556396484375,2.2863813024014235,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788881640.2301884,1788881640.2301884,1788881640.2301018,0.8613902926445007,-1.5707918088883162,0.26087442717911347,0.5236,0.5236,0.16,0.0,0.9785973238945007,0.8413902926445007,0.9982091188430786,0.8613902926445007,0.061091029085218906,2.356198977679014,0.9785973238945007,9.908714752197266,2.2951079485937953,2.0,0.0,0.0,0.0,671.0,11.0,0.0,1.0,0.0,0.0
1788881640.2791018,1788881640.2791018,1788881640.2790296,0.8635764122009277,-1.5707918088883162,0.252062667425512,0.5236,0.5236,0.16,0.0,0.9764262843132019,0.8435764122009277,0.996224582195282,0.8635476231575012,0.05236438289284706,2.356198977679014,0.9764262843132019,9.947863082885743,2.303834594786167,2.0,0.0,0.0,0.0,671.0,11.0,0.0,1.0,0.0,0.0
1788881640.3285532,1788881640.3285532,1788881640.3284664,0.86686772108078,-1.5707918088883162,0.24537228998072935,0.5236,0.5236,0.16,0.0,0.973274986743927,0.84686772108078,0.9932332038879395,0.8667094707489014,0.043637736700475216,2.356198977679014,0.973274986743927,9.792925338745118,2.312561240978539,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788881640.3792088,1788881640.3792088,1788881640.379156,0.8705769181251526,-1.5707918088883162,0.23222450147436605,0.5236,0.5236,0.16,0.0,0.969944577217102,0.8505769181251526,0.989964485168457,0.8701642751693726,0.030547767411917448,2.356198977679014,0.969944577217102,9.853549461364747,2.3256512102670968,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788881640.42816,1788881640.42816,1788881640.4280863,0.8744776248931885,-1.5707918088883162,0.21840339065528008,0.5236,0.5236,0.16,0.0,0.9665828156471252,0.8544776248931885,0.9867436289787292,0.8736928105354309,0.01745779812335968,2.356198977679014,0.9665828156471252,9.915375213623047,2.3387411795556545,2.0,0.0,0.0,0.0,671.0,11.0,0.0,1.0,0.0,0.0
1788881640.4791508,1788881640.4791508,1788881640.4791014,0.8785737752914429,-1.5707918088883162,0.2050359718010287,0.5236,0.5236,0.16,0.0,0.9631439256668091,0.8585737752914429,0.9835789203643799,0.8772950172424316,0.004367828834801912,2.356198977679014,0.9631439256668091,9.977718811035157,2.3518311488442123,2.0,0.0,0.0,0.0,671.0,10.0,0.0,1.0,0.0,0.0
1788881640.528071,1788881640.528071,1788881640.5280213,0.8828662037849426,-1.5707918088883162,0.1985614011803403,0.5236,0.5236,0.16,0.0,0.9596255826950073,0.8628662037849426,0.980470597743988,0.8809680938720703,-0.004358817357569933,2.356198977679014,0.9596255826950073,9.783317070007325,2.360557795036584,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788881640.578216,1788881640.578216,1788881640.578152,0.887359082698822,-1.5707918088883162,0.18492551922158088,0.5236,0.5236,0.16,0.0,0.956039171218872,0.867359082698822,0.9774150252342224,0.8847180008888245,-0.0174487866461277,2.356198977679014,0.956039171218872,9.843088607788086,2.373647764325142,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788881640.6283844,1788881640.6283844,1788881640.6283226,0.8920525908470154,-1.5707918088883162,0.17138269893321972,0.5236,0.5236,0.16,0.0,0.9523758101463318,0.8720525908470154,0.974413275718689,0.8885396718978882,-0.03053875593468547,2.356198977679014,0.9523758101463318,9.90346477508545,2.3867377336136997,2.0,0.0,0.0,0.0,671.0,11.0,0.0,1.0,0.0,0.0
1788881640.6790085,1788881640.6790085,1788881640.6789489,0.8969497084617615,-1.5707918088883162,0.15805419762409997,0.5236,0.5236,0.16,0.0,0.9486328172683716,0.8769497084617615,0.9714630246162415,0.8924341201782227,-0.04362872522324324,2.356198977679014,0.9486328172683716,9.964759330749512,2.3998277029022574,2.0,0.0,0.0,0.0,671.0,11.0,0.0,1.0,0.0,0.0
1788881640.7282884,1788881640.7282884,1788881640.7282221,0.9020534157752991,-1.5707918088883162,0.15157357629544896,0.49671359823889505,0.49671359823889505,0.16,0.0,0.9448231863975525,0.882053415775299,0.9685630798339844,0.8964040875434875,-0.05235537141561508,2.356198977679014,0.9448231863975525,9.767165641784668,2.4085543490946293,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788881640.778197,1788881640.778197,1788881640.7781398,0.9073665738105774,-1.5707918088883162,0.13790078625074847,0.4579118406733451,0.4579118406733451,0.16,0.0,0.9409345197677612,0.8873665738105774,0.9657127857208252,0.9004467129707336,-0.06544534070417285,2.356198977679014,0.9409345197677612,9.825641136169434,2.421644318383187,2.0,0.0,0.0,0.0,670.0,10.0,0.0,1.0,0.0,0.0
1788881640.8292797,1788881640.8292797,1788881640.8292217,0.9128909111022949,-1.5707918088883162,0.12441813953741054,0.41607018476580315,0.41607018476580315,0.16,0.0,0.9369681882858276,0.8928909111022949,0.9629117250442505,0.9045612812042236,-0.07853530999273062,2.356198977679014,0.9369681882858276,9.884719352722168,2.434734287671745,2.0,0.0,0.0,0.0,671.0,10.0,0.0,1.0,0.0,0.0
1788881640.8783019,1788881640.8783019,1788881640.8782268,0.918424129486084,-1.5707918088883162,0.1104073005127899,0.37213340857839033,0.37213340857839033,0.16,0.0,0.9330708193778992,0.898424129486084,0.9602289795875549,0.9086204767227173,-0.09162527928128839,2.356198977679014,0.9330708193778992,9.977783660888672,2.4478242569603026,2.0,0.0,0.0,0.0,671.0,10.0,0.0,1.0,0.0,0.0
1788881640.9282238,1788881640.9282238,1788881640.928167,0.9238243103027344,-1.5707918088883162,0.10319518815476161,0.34279724404018314,0.34279724404018314,0.1690614041099377,0.0,0.9293055939674377,0.9038243103027344,0.9576963186264038,0.9125339984893799,-0.10035192547366023,2.356198977679014,0.9293055939674377,9.857959251403809,2.4565509031526744,2.0,0.0,0.0,0.0,671.0,10.0,0.0,1.0,0.0,0.0
