bag_time,time,x,y,z,yaw,vx,vy,vz,wx,wy,wz
1788891630.7161589,1788891630.6658478,0.1589,-7.2758,0.0591,-1.7411622910548832,0.3008,-0.0101,0.0092,0.003,0.0012,-0.0617
1788891630.7710104,1788891630.7176933,0.1562,-7.2909,0.0591,-1.7442831881248337,0.3009,-0.0101,0.0093,0.0028,0.0011,-0.0618
1788891630.8389564,1788891630.790387,0.1523,-7.3129,0.0591,-1.7489711010159705,0.3009,-0.01,0.0093,0.0025,0.0007,-0.0618
1788891630.889612,1788891630.8405492,0.1496,-7.3277,0.0591,-1.751940754016479,0.3009,-0.01,0.0093,0.0024,0.0006,-0.0618
1788891630.9464018,1788891630.8912048,0.1468,-7.3427,0.0591,-1.75521975180347,0.3008,-0.01,0.0093,0.0023,0.0005,-0.0618
1788891631.0137453,1788891630.9650185,0.1427,-7.3643,0.0591,-1.7596259865539492,0.3008,-0.01,0.0093,0.0022,0.0003,-0.0618
1788891631.0639322,1788891631.015092,0.1399,-7.3786,0.0592,-1.7593315471572801,0.2778,0.0106,0.0087,0.0141,0.0032,0.0732
1788891631.1171594,1788891631.0657089,0.1374,-7.3922,0.0592,-1.7550510450444787,0.2753,0.0139,0.0086,-0.0043,-0.0012,0.0852
1788891631.169882,1788891631.118112,0.1348,-7.406,0.0592,-1.7508008109131366,0.2751,0.0139,0.0086,-0.004,-0.0013,0.0851
1788891631.2212524,1788891631.1712384,0.1322,-7.4206,0.0592,-1.7461149535955476,0.2751,0.0139,0.0086,-0.0037,-0.001,0.0852
1788891631.288523,1788891631.239904,0.129,-7.4394,0.0592,-1.7403037962241417,0.2752,0.0138,0.0086,-0.0034,-0.0007,0.0852
1788891631.3379705,1788891631.2898078,0.1268,-7.4529,0.0592,-1.7358978694394787,0.2752,0.0138,0.0086,-0.0033,-0.0005,0.0852
1788891631.3910081,1788891631.3404815,0.1243,-7.4676,0.0591,-1.7386029538226226,0.2984,-0.0094,0.0091,0.0028,-0.0029,-0.0576
1788891631.4466605,1788891631.393173,0.1217,-7.483,0.0591,-1.7417261194642535,0.3007,-0.0101,0.0092,0.0031,0.0012,-0.0617
1788891631.5156388,1788891631.465236,0.1179,-7.5046,0.0591,-1.7461276821092222,0.3009,-0.0101,0.0092,0.0028,0.0011,-0.0618
1788891631.5704927,1788891631.5168233,0.1152,-7.5197,0.0591,-1.74938122030232,0.3009,-0.01,0.0093,0.0026,0.0009,-0.0618
1788891631.6208682,1788891631.5715785,0.1122,-7.5357,0.0591,-1.7526599632132425,0.3009,-0.01,0.0093,0.0025,0.0007,-0.0618
1788891631.6906834,1788891631.6400986,0.1083,-7.5564,0.0591,-1.7570641245653726,0.3008,-0.01,0.0093,0.0023,0.0005,-0.0618
1788891631.7461126,1788891631.6926336,0.1055,-7.5715,0.0591,-1.7601893582906158,0.3008,-0.01,0.0093,0.0022,0.0004,-0.0618
1788891631.814975,1788891631.7655797,0.1015,-7.592,0.0592,-1.7578944629642075,0.2759,0.0138,0.0087,-0.0027,-0.0001,0.0854
1788891631.869965,1788891631.817546,0.0989,-7.6058,0.0592,-1.7536443267450825,0.2752,0.0139,0.0086,-0.0042,-0.0014,0.0852
1788891631.921313,1788891631.8710463,0.0963,-7.6204,0.0592,-1.7489563424063583,0.2751,0.0139,0.0086,-0.0038,-0.0011,0.0851
1788891631.988943,1788891631.940025,0.093,-7.6394,0.0592,-1.7429920783743298,0.2751,0.0138,0.0086,-0.0035,-0.0008,0.0852
1788891632.0397835,1788891631.9903233,0.0905,-7.6538,0.0591,-1.7454126219184687,0.2983,-0.0088,0.0091,0.0024,-0.0034,-0.0543
1788891632.0944057,1788891632.0411916,0.0878,-7.6688,0.0591,-1.7485377332765502,0.3007,-0.0101,0.0092,0.003,0.001,-0.0617
1788891632.1473114,1788891632.0959451,0.0849,-7.6845,0.0591,-1.7516609289860094,0.3009,-0.0101,0.0093,0.0028,0.0011,-0.0617
1788891632.2138383,1788891632.1657856,0.081,-7.7055,0.0591,-1.7560669095551464,0.3009,-0.01,0.0093,0.0025,0.0008,-0.0618
1788891632.2694638,1788891632.2151847,0.0781,-7.7206,0.0591,-1.7591901303709265,0.3009,-0.01,0.0093,0.0024,0.0006,-0.0618
1788891632.3211913,1788891632.2708135,0.0753,-7.7354,0.0591,-1.7623128549436808,0.3008,-0.01,0.0093,0.0023,0.0005,-0.0618
1788891632.3899875,1788891632.3405428,0.071,-7.7572,0.0591,-1.7668715606835388,0.3008,-0.01,0.0093,0.0022,0.0003,-0.0618
1788891632.4442096,1788891632.3919554,0.0679,-7.7723,0.0591,-1.7699967809036847,0.3008,-0.01,0.0093,0.0021,0.0003,-0.0618
1788891632.4945843,1788891632.4452577,0.0649,-7.787,0.0591,-1.7731219137447944,0.3008,-0.01,0.0093,0.0021,0.0002,-0.0618
1788891632.5465782,1788891632.49576,0.0616,-7.8029,0.0591,-1.7765283906505789,0.3008,-0.01,0.0093,0.002,0.0002,-0.0618
1788891632.6138408,1788891632.5649786,0.0573,-7.8232,0.0591,-1.7808040496581052,0.3008,-0.01,0.0093,0.002,0.0001,-0.0618
1788891632.6666992,1788891632.6152287,0.0542,-7.8375,0.0592,-1.780356802597536,0.2778,0.0106,0.0087,0.0139,0.0031,0.0732
1788891632.7196078,1788891632.668259,0.0513,-7.8512,0.0592,-1.7759483591943552,0.2753,0.0139,0.0086,-0.0044,-0.0013,0.0852
1788891632.770238,1788891632.7206054,0.0484,-7.8656,0.0592,-1.7715466239646516,0.2751,0.0139,0.0086,-0.0041,-0.0014,0.0851
1788891632.8212109,1788891632.7715917,0.0456,-7.8796,0.0592,-1.7671424187277929,0.2751,0.0139,0.0086,-0.0037,-0.0011,0.0852
1788891632.8895485,1788891632.840628,0.0417,-7.8994,0.0591,-1.7705617946513048,0.2998,-0.0093,0.0092,0.0027,-0.0007,-0.0574
1788891632.944486,1788891632.8916984,0.0386,-7.9145,0.0591,-1.7738419014648565,0.3008,-0.01,0.0093,0.0028,0.001,-0.0617
1788891632.995744,1788891632.9455957,0.0353,-7.9301,0.0591,-1.7770907618736103,0.3009,-0.01,0.0093,0.0026,0.0009,-0.0618
1788891633.0643692,1788891633.0149465,0.0309,-7.9507,0.0591,-1.7813687560256477,0.3009,-0.01,0.0093,0.0024,0.0007,-0.0618
1788891633.1148207,1788891633.0660555,0.0277,-7.9657,0.0591,-1.7844935962083568,0.3008,-0.01,0.0093,0.0023,0.0005,-0.0618
1788891633.1708353,1788891633.1166675,0.0244,-7.9807,0.0591,-1.787772317486978,0.3008,-0.01,0.0093,0.0022,0.0004,-0.0618
1788891633.2398536,1788891633.1903863,0.0195,-8.0024,0.0591,-1.7923343452028297,0.3008,-0.01,0.0093,0.0021,0.0003,-0.0618
1788891633.2939634,1788891633.2413158,0.0161,-8.0174,0.0591,-1.7954565742312738,0.3008,-0.01,0.0093,0.0021,0.0002,-0.0618
1788891633.346794,1788891633.2953968,0.0127,-8.032,0.0591,-1.7985810227104377,0.3008,-0.01,0.0093,0.002,0.0002,-0.0618
1788891633.4133494,1788891633.3654397,0.0076,-8.0537,0.0591,-1.8031412546500036,0.3008,-0.01,0.0093,0.002,0.0001,-0.0618
1788891633.4646218,1788891633.4151745,0.0041,-8.0684,0.0591,-1.806265365489712,0.3008,-0.01,0.0093,0.002,0.0001,-0.0618
1788891633.5151675,1788891633.4658263,0.0005,-8.083,0.0591,-1.809265582194238,0.3008,-0.01,0.0093,0.002,0.0001,-0.0618
1788891633.570176,1788891633.5173917,-0.0031,-8.0979,0.0591,-1.8123869466780145,0.3008,-0.01,0.0093,0.002,0.0001,-0.0618
1788891633.6230118,1788891633.571485,-0.0071,-8.1139,0.0591,-1.815825838439307,0.3008,-0.01,0.0093,0.0019,0.0001,-0.0618
1788891633.6897333,1788891633.6405396,-0.0122,-8.1341,0.0591,-1.8201056860621376,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788891633.7390227,1788891633.6909854,-0.016,-8.1486,0.0591,-1.8232291003872871,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788891633.7904053,1788891633.740407,-0.0198,-8.1632,0.0591,-1.8262298744022678,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788891633.8442693,1788891633.7926025,-0.0237,-8.178,0.0591,-1.8295088960019545,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788891633.8965793,1788891633.8455443,-0.0278,-8.1934,0.0591,-1.8327903871097584,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788891633.9640324,1788891633.915188,-0.0333,-8.2138,0.0591,-1.8370722022691337,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788891634.0153801,1788891633.9654934,-0.0374,-8.2286,0.0591,-1.8401926060093596,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788891634.0709584,1788891634.0167463,-0.0418,-8.2441,0.0591,-1.8419097819213404,0.3238,-0.0054,0.0099,0.0006,-0.0023,-0.0335
1788891634.139898,1788891634.0906093,-0.0483,-8.2674,0.0591,-1.8443501591344675,0.3262,-0.0054,0.01,0.0007,0.0016,-0.0337
1788891634.19625,1788891634.1421795,-0.0528,-8.2834,0.0591,-1.8461913508150647,0.3263,-0.0054,0.01,0.0009,0.0013,-0.0337
1788891634.264343,1788891634.2149358,-0.0593,-8.3063,0.0591,-1.848631899246334,0.3263,-0.0054,0.0101,0.0009,0.0009,-0.0337
1788891634.3138936,1788891634.265819,-0.0639,-8.3223,0.0591,-1.8503506063858137,0.3263,-0.0054,0.0101,0.0009,0.0007,-0.0337
1788891634.365715,1788891634.3154342,-0.0684,-8.338,0.0591,-1.8519113296338543,0.3263,-0.0054,0.0101,0.0009,0.0006,-0.0337
1788891634.4185913,1788891634.367389,-0.0731,-8.354,0.0591,-1.8536319246034294,0.3262,-0.0054,0.0101,0.001,0.0004,-0.0337
1788891634.4707794,1788891634.419776,-0.0779,-8.3706,0.0591,-1.8554725668272867,0.3262,-0.0054,0.0101,0.001,0.0003,-0.0337
1788891634.5390415,1788891634.4900591,-0.0845,-8.3928,0.0591,-1.8579134725430044,0.3262,-0.0054,0.0101,0.001,0.0002,-0.0337
1788891634.5901432,1788891634.540672,-0.0891,-8.4085,0.0591,-1.8596323426733967,0.3262,-0.0054,0.0101,0.001,0.0002,-0.0337
1788891634.6463847,1788891634.591736,-0.0939,-8.4244,0.0591,-1.8613531172443896,0.3262,-0.0054,0.0101,0.001,0.0001,-0.0337
1788891634.713945,1788891634.6656113,-0.1008,-8.4475,0.0591,-1.8639137274282267,0.3262,-0.0054,0.0101,0.001,0.0001,-0.0337
1788891634.7671251,1788891634.7152846,-0.1056,-8.4631,0.0591,-1.8654738141438625,0.3262,-0.0054,0.0101,0.001,0.0001,-0.0337
1788891634.8208735,1788891634.7678738,-0.1104,-8.4791,0.0591,-1.867192063254045,0.3262,-0.0054,0.0101,0.001,0.0001,-0.0337
1788891634.8713992,1788891634.8223572,-0.1157,-8.4962,0.0591,-1.8690737724241044,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788891634.938863,1788891634.8898473,-0.1222,-8.5174,0.0591,-1.8713542519605153,0.3262,-0.0054,0.0101,0.001,0.0,-0.0337
1788891634.9949305,1788891634.940208,-0.1273,-8.5336,0.0591,-1.8730751736467144,0.3262,-0.0055,0.0101,0.001,0.0,-0.0337
1788891635.0497656,1788891634.9960525,-0.1323,-8.5496,0.0592,-1.8763571812327495,0.3027,-0.0101,0.0095,0.0025,0.0016,-0.0621
1788891635.1147504,1788891635.065224,-0.1387,-8.5697,0.0592,-1.8807968467108973,0.3008,-0.01,0.0094,0.0022,-0.0015,-0.0618
1788891635.1645725,1788891635.1159484,-0.1433,-8.584,0.0592,-1.883797606472502,0.3007,-0.01,0.0094,0.0022,-0.0013,-0.0618
1788891635.2160597,1788891635.1658168,-0.148,-8.5983,0.0592,-1.886960207180417,0.3007,-0.01,0.0094,0.0021,-0.001,-0.0618
1788891635.269088,1788891635.2176757,-0.1528,-8.6129,0.0592,-1.8899601205304524,0.3007,-0.01,0.0094,0.0021,-0.0008,-0.0618
1788891635.3213806,1788891635.270276,-0.1581,-8.6288,0.0591,-1.891840185059256,0.324,-0.0054,0.0099,0.0007,-0.0026,-0.0335
1788891635.3897424,1788891635.339887,-0.1654,-8.6504,0.0591,-1.894119864673162,0.3262,-0.0054,0.01,0.0008,0.0011,-0.0337
1788891635.4454875,1788891635.39184,-0.1705,-8.6657,0.0592,-1.897284328261343,0.3031,-0.0101,0.0095,0.0023,0.0031,-0.0622
1788891635.516206,1788891635.4658124,-0.1782,-8.6881,0.0591,-1.8997231982782596,0.3255,-0.0054,0.01,0.0008,-0.0004,-0.0336
1788891635.5714498,1788891635.5178387,-0.1833,-8.7031,0.0592,-1.9027268378070952,0.3031,-0.0101,0.0095,0.0023,0.0031,-0.0622
1788891635.6411307,1788891635.5901418,-0.1907,-8.7242,0.0592,-1.9073296770149775,0.3008,-0.01,0.0094,0.0021,-0.0009,-0.0618
1788891635.6946433,1788891635.6429868,-0.1958,-8.7386,0.0592,-1.9106086290190232,0.3008,-0.01,0.0094,0.0021,-0.0008,-0.0618
1788891635.7447271,1788891635.6961143,-0.2012,-8.7539,0.0592,-1.9137719027423672,0.3008,-0.01,0.0093,0.0021,-0.0006,-0.0618
1788891635.7965567,1788891635.7460794,-0.2063,-8.7681,0.0591,-1.9169327012385957,0.3008,-0.01,0.0093,0.002,-0.0005,-0.0618
1788891635.8662162,1788891635.8151,-0.2135,-8.7879,0.0591,-1.9213728034594686,0.3008,-0.01,0.0093,0.002,-0.0003,-0.0618
1788891635.9204655,1788891635.868103,-0.2188,-8.8023,0.0591,-1.924536159637557,0.3008,-0.01,0.0093,0.002,-0.0003,-0.0618
1788891635.987954,1788891635.9399629,-0.2265,-8.8229,0.0591,-1.928861045949132,0.3008,-0.01,0.0093,0.002,-0.0002,-0.0618
1788891636.0386133,1788891635.9904563,-0.2318,-8.837,0.0591,-1.9320245616851761,0.3008,-0.01,0.0093,0.002,-0.0001,-0.0618
1788891636.0886369,1788891636.0398543,-0.2372,-8.851,0.0591,-1.9351880697761246,0.3008,-0.01,0.0093,0.0019,-0.0001,-0.0618
1788891636.1377592,1788891636.0899622,-0.2426,-8.8651,0.0591,-1.9381866162446617,0.3008,-0.01,0.0093,0.0019,-0.0001,-0.0618
1788891636.194622,1788891636.1418257,-0.2482,-8.8796,0.0591,-1.9415124283824903,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788891636.2458212,1788891636.1957622,-0.2542,-8.8948,0.0591,-1.9446758130955464,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788891636.3158436,1788891636.2651715,-0.2619,-8.9144,0.0591,-1.9490021869359437,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788891636.3706791,1788891636.3171608,-0.2677,-8.9286,0.0591,-1.9521655062676595,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788891636.4387846,1788891636.3901088,-0.276,-8.9492,0.0591,-1.9567688472320084,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788891636.4899974,1788891636.4400241,-0.2816,-8.9629,0.0591,-1.9598204503574514,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788891636.5441904,1788891636.4914837,-0.2876,-8.9774,0.0591,-1.9629836281915127,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788891636.5963528,1788891636.545465,-0.2937,-8.9921,0.0591,-1.9663131547179307,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788891636.665053,1788891636.6158097,-0.302,-9.0118,0.0591,-1.9707478901627307,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788891636.7198803,1788891636.6669078,-0.308,-9.0259,0.0591,-1.9738001933198785,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788891636.7713513,1788891636.721395,-0.3146,-9.0411,0.0591,-1.9772399551610502,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788891636.8387341,1788891636.7899606,-0.3227,-9.0599,0.0591,-1.9814582211750353,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788891636.8899229,1788891636.8402486,-0.3289,-9.0739,0.0591,-1.9846205742251382,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788891636.944696,1788891636.891901,-0.3351,-9.0879,0.0591,-1.9876709185553085,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788891636.9955785,1788891636.946198,-0.3418,-9.1031,0.0591,-1.9911096932301027,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788891637.065932,1788891637.0148892,-0.3503,-9.1217,0.0591,-1.9953270743521199,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788891637.1190152,1788891637.067523,-0.3567,-9.136,0.0591,-1.998656960806007,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788891637.1700475,1788891637.1200466,-0.3634,-9.1505,0.0591,-2.001815771466519,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788891637.2208753,1788891637.1711607,-0.3699,-9.1644,0.0591,-2.0050377887861517,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788891637.2895648,1788891637.2404263,-0.3788,-9.1835,0.0591,-2.0093651139881623,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788891637.3459096,1788891637.2921445,-0.3853,-9.1973,0.0591,-2.012418787459545,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788891637.4152534,1788891637.3653646,-0.3949,-9.2174,0.0591,-2.0169122550320746,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788891637.4688468,1788891637.416159,-0.4016,-9.2313,0.0591,-2.02024032135997,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788891637.5211077,1788891637.4699311,-0.4085,-9.2455,0.0591,-2.02185003548963,0.3237,-0.0054,0.0099,0.0006,-0.0025,-0.0335
1788891637.5911605,1788891637.5400932,-0.419,-9.2672,0.0591,-2.024287339758537,0.3262,-0.0054,0.01,0.0007,0.0016,-0.0337
1788891637.6452816,1788891637.5924795,-0.426,-9.2814,0.0592,-2.0273447592700924,0.3032,-0.0101,0.0095,0.0022,0.0037,-0.0622
1788891637.6964562,1788891637.6467004,-0.4334,-9.2963,0.0592,-2.0308424853785465,0.301,-0.01,0.0094,0.0021,-0.0004,-0.0618
1788891637.7689793,1788891637.7158356,-0.4428,-9.3151,0.0592,-2.0350629789213524,0.3008,-0.01,0.0094,0.002,-0.0006,-0.0618
1788891637.8206491,1788891637.7704093,-0.4496,-9.3285,0.0591,-2.0381143300609414,0.3008,-0.01,0.0093,0.002,-0.0005,-0.0618
1788891637.888876,1788891637.8398361,-0.4595,-9.3481,0.0591,-2.0427806573012557,0.3008,-0.01,0.0093,0.002,-0.0003,-0.0618
1788891637.9404671,1788891637.8903043,-0.4665,-9.3618,0.0591,-2.0458347217320463,0.3008,-0.01,0.0093,0.002,-0.0003,-0.0618
1788891637.9941971,1788891637.9422488,-0.4732,-9.3747,0.0592,-2.0501603189176327,0.2774,-0.0139,0.0088,0.0033,0.0021,-0.0858
1788891638.0455563,1788891637.9958663,-0.48,-9.3876,0.0592,-2.0547214667278735,0.2753,-0.0138,0.0086,0.003,-0.0017,-0.0852
1788891638.114806,1788891638.0650828,-0.4892,-9.4049,0.0592,-2.0608281757486164,0.2751,-0.0138,0.0086,0.0029,-0.0014,-0.0852
1788891638.1689754,1788891638.1167965,-0.4959,-9.4172,0.0592,-2.0650458368619953,0.2751,-0.0138,0.0086,0.0029,-0.0011,-0.0852
1788891638.21991,1788891638.170391,-0.5032,-9.4308,0.0591,-2.068267604214939,0.2987,-0.0099,0.0091,0.0015,-0.0027,-0.0614
1788891638.2711842,1788891638.2211802,-0.5104,-9.444,0.0591,-2.07132120363138,0.3007,-0.01,0.0092,0.0017,0.0008,-0.0617
1788891638.3378384,1788891638.2899013,-0.5206,-9.4624,0.0591,-2.075713505902131,0.3009,-0.01,0.0093,0.0018,0.0009,-0.0618
1788891638.3907642,1788891638.3403246,-0.5281,-9.4759,0.0591,-2.0789393711041884,0.3009,-0.01,0.0093,0.0018,0.0007,-0.0618
