scan_index,bag_time,time,finite_count,min_range,max_range,angle_min,angle_max,angle_increment,range_min,range_max,odom_index,odom_dt
0,1788891627.6430984,1788891627.6430984,1081,0.9374279975891113,6.074977874755859,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,0,0.0
1,1788891627.7148883,1788891627.7148883,1081,0.9350916147232056,6.061845779418945,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,1,0.0
2,1788891627.767882,1788891627.767882,1081,0.9315115809440613,6.0420241355896,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,2,0.0
3,1788891627.8219192,1788891627.8219192,1081,0.9290931820869446,6.01839017868042,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,3,0.0
4,1788891627.8924868,1788891627.8924868,1081,0.9254143238067627,5.998538017272949,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,4,0.0
5,1788891627.9657776,1788891627.9657776,1081,0.9216774106025696,5.978693962097168,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,5,0.0
6,1788891628.039816,1788891628.039816,1081,0.919151782989502,5.965493202209473,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,6,0.0
7,1788891628.0901368,1788891628.0901368,1081,0.9169023036956787,5.950372219085693,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,7,0.0
8,1788891628.1402397,1788891628.1402397,1081,0.9161794185638428,5.936286926269531,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,8,0.0
9,1788891628.1916625,1788891628.1916625,1081,0.91550612449646,5.919576168060303,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,9,0.0
10,1788891628.2462103,1788891628.2462103,1081,0.9151291847229004,5.904963970184326,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,10,0.0
11,1788891628.315204,1788891628.315204,1081,0.9148092865943909,5.9008588790893555,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,11,0.0
12,1788891628.366108,1788891628.366108,1081,0.9138160943984985,5.881943225860596,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,12,0.0
13,1788891628.4210804,1788891628.4210804,1081,0.910497784614563,5.862275123596191,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,13,0.0
14,1788891628.4902477,1788891628.4902477,1081,0.9082193970680237,5.848979949951172,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,14,0.0
15,1788891628.5419993,1788891628.5419993,1081,0.904747724533081,5.829031944274902,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,15,0.0
16,1788891628.5961044,1788891628.5961044,1081,0.9024044275283813,5.815730094909668,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,16,0.0
17,1788891628.6649966,1788891628.6649966,1081,0.9000306129455566,5.802440166473389,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,17,0.0
18,1788891628.7175245,1788891628.7175245,1081,0.8964239954948425,5.771891117095947,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,18,0.0
19,1788891628.79001,1788891628.79001,1081,0.895021378993988,5.762391090393066,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,19,0.0
20,1788891628.8422735,1788891628.8422735,1081,0.8944519758224487,5.745480060577393,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,20,0.0
21,1788891628.8955934,1788891628.8955934,1081,0.8941527009010315,5.730742931365967,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,21,0.0
22,1788891628.9658315,1788891628.9658315,1081,0.8938087821006775,5.724723815917969,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,22,0.0
23,1788891629.0402396,1788891629.0402396,1081,0.8920012712478638,5.700899124145508,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,23,0.0
24,1788891629.0903726,1788891629.0903726,1081,0.8898509740829468,5.687603950500488,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,24,0.0
