stamp_s,time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,current_map_x_m,current_map_y_m,current_map_yaw_rad,current_map_error_m,current_map_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad,gt_speed_mps,collision_count
1788938413.525554,0.007936,-2.660850,4.200993,-2.985663,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
1788938413.615878,0.098260,-2.660850,4.200993,-2.985663,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,0.000000,0
1788938413.615878,0.098260,-2.660850,4.200993,-2.985663,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,0.000000,0
1788938413.691444,0.173826,-2.660850,4.200993,-2.985663,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,0.000000,0
1788938413.691444,0.173826,-2.660850,4.200993,-2.985663,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,0.000000,0
1788938413.766886,0.249268,-2.660850,4.200993,-2.985663,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,0.000000,0
1788938413.766886,0.249268,-2.660850,4.200993,-2.985663,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,0.000000,0
1788938413.823333,0.305715,-2.660850,4.200993,-2.985663,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,0.000000,0
1788938413.823333,0.305715,-2.660850,4.200993,-2.985663,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,0.000000,0
1788938413.891435,0.373817,-2.660850,4.200993,-2.985663,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,0.000000,0
1788938413.891435,0.373817,-2.660850,4.200993,-2.985663,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,0.000000,0
1788938413.947217,0.429599,-2.660850,4.200993,-2.985663,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,0.000000,0
1788938413.947217,0.429599,-2.660850,4.200993,-2.985663,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,0.000000,0
1788938414.016231,0.498612,-2.660850,4.200993,-2.985663,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,0.000000,0
1788938414.016231,0.498612,-2.660850,4.200993,-2.985663,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,0.000000,0
1788938414.073539,0.555921,-2.660850,4.200993,-2.985663,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,0.000000,0
1788938414.073539,0.555921,-2.660850,4.200993,-2.985663,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,0.000000,0
1788938414.141669,0.624051,-2.660850,4.200993,-2.985663,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,0.000000,0
1788938414.141669,0.624051,-2.660850,4.200993,-2.985663,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,0.000000,0
1788938414.195931,0.678313,-2.660850,4.200993,-2.985663,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,-2.660850,4.200993,-2.985663,0.000000,0.000000,0.000000,0
