phase,time_s,throttle,speed_mps,acceleration_mps2
grid_throttle_0.000_at_0.00,1788423541.2625668,0.0,0.0,nan
grid_throttle_0.000_at_0.00,1788423541.3628669,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788423541.4629064,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788423541.5621815,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788423541.6636431,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788423541.7501576,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788423541.8485646,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788423541.9479513,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788423542.0018609,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788423542.0956404,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788423542.1959553,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788423542.2953763,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788423542.3956602,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788423542.496746,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788423542.5968647,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788423542.696863,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788423542.7980614,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788423542.8954518,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788423542.9966927,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788423543.096881,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788423543.196537,0.0,0.0,0.0
grid_throttle_0.030_at_0.00,1788423549.3110633,0.03,0.0,nan
grid_throttle_0.030_at_0.00,1788423549.4028091,0.03,0.0,0.0
grid_throttle_0.030_at_0.00,1788423549.4838648,0.03,0.0041,0.050582537385431746
grid_throttle_0.030_at_0.00,1788423549.5846581,0.03,0.4716,4.6382022812105275
grid_throttle_0.030_at_0.00,1788423549.685758,0.03,0.7465,2.7190908717019937
grid_throttle_0.030_at_0.00,1788423549.7866974,0.03,0.7537,0.07133001582540079
grid_throttle_0.030_at_0.00,1788423549.8872335,0.03,0.753,-0.006962672554241834
grid_throttle_0.030_at_0.00,1788423549.9511192,0.03,0.7525,-0.007298302435346781
grid_throttle_0.030_at_0.00,1788423550.0517075,0.03,0.7522,-0.0029824535788267816
grid_throttle_0.030_at_0.00,1788423550.151756,0.03,0.752,-0.001999029630582621
grid_throttle_0.030_at_0.00,1788423550.2529783,0.03,0.7518,-0.001975849650341197
grid_throttle_0.030_at_0.00,1788423550.3527453,0.03,0.7517,-0.0010023357461888284
grid_throttle_0.030_at_0.00,1788423550.4525886,0.03,0.7516,-0.0010015698242244696
grid_throttle_0.030_at_0.00,1788423550.5525484,0.03,0.7516,0.0
grid_throttle_0.030_at_0.00,1788423550.6517131,0.03,0.7516,0.0
grid_throttle_0.030_at_0.00,1788423550.752797,0.03,0.7516,0.0
grid_throttle_0.030_at_0.00,1788423550.8375843,0.03,0.7516,0.0
grid_throttle_0.030_at_0.00,1788423550.9359953,0.03,0.7516,0.0
grid_throttle_0.030_at_0.00,1788423551.0364797,0.03,0.7516,0.0
grid_throttle_0.030_at_0.00,1788423551.13614,0.03,0.7516,0.0
grid_throttle_0.030_at_0.00,1788423551.219725,0.03,0.7516,0.0
grid_throttle_0.060_at_0.00,1788423557.4439082,0.06,0.0,nan
grid_throttle_0.060_at_0.00,1788423557.5417473,0.06,0.0,0.0
grid_throttle_0.060_at_0.00,1788423557.6431065,0.06,0.0737,0.7271175350656621
grid_throttle_0.060_at_0.00,1788423557.6929786,0.06,0.5765,3.8120418344342673
grid_throttle_0.060_at_0.00,1788423557.7974782,0.06,0.8618,2.7301545533569245
grid_throttle_0.060_at_0.00,1788423557.8551056,0.06,1.407,5.12252683342892
grid_throttle_0.060_at_0.00,1788423557.9601698,0.06,1.4858,0.750017939006651
grid_throttle_0.060_at_0.00,1788423558.0597737,0.06,1.5005,0.14758459531463494
grid_throttle_0.060_at_0.00,1788423558.1607563,0.06,1.5004,-0.0009902689634329522
grid_throttle_0.060_at_0.00,1788423558.2102559,0.06,1.4996,-0.005980774690731445
