throttle,speed_bin_mps,acceleration_mps2,acceleration_std_mps2,samples
0.0,0.0,-0.002714806107185106,1.7358365808207519,88
0.0,0.5,-5.671492432354496,0.395696360023283,5
0.0,1.0,-5.755392925876302,1.269626677591317,7
0.0,1.5,-4.879624520817876,2.3133082362047177,4
0.0,2.0,-6.015588314615306,0.11363269143409507,5
0.0,2.5,-6.067111805702876,0.7789925459079661,4
0.0,3.0,-6.364957609421946,1.5047097651128618,4
0.0,3.5,-4.548622915261534,3.024252172658937,6
0.0,4.0,-7.169753877689605,0.6903950175806258,4
0.0,4.5,-6.242656416742272,1.1494859114158589,3
0.0,5.0,-7.235037889851133,0.9418504317785935,3
0.0,5.5,-7.030110780164605,0.02659532197269554,2
0.0,6.0,-4.687172778882102,3.153968514455306,5
0.0,6.5,-8.10648797982013,0.9593646888243739,2
0.0,7.0,-5.840141180142689,1.7047387505419995,2
0.0,7.5,-7.129665577584782,1.5010684181972227,3
0.0,8.0,-1.0848601046088029,4.008857849123496,3
0.0,8.5,-7.535246867782684,0.0,1
0.0,9.0,-7.863713032580145,0.12664356361823836,2
0.0,9.5,-4.646523698439333,0.0,1
0.0,10.0,-8.501168185438072,0.167048381837418,2
0.0,11.0,-6.493671076087063,1.9273770532189025,2
0.0,11.5,-0.7621482821279509,5.2976849912865385,3
0.0,12.0,-9.00288877053872,0.0,1
0.0,13.0,-9.14710431001076,0.0,1
0.0,14.0,-9.483874885463203,0.0,1
0.0,15.0,-0.5281793878742419,0.5281793878742419,2
0.03,0.0,0.050582537385431746,2.1746451539005602,3
0.03,0.5,0.0009944764795143063,1.345349267425732,87
0.03,1.0,-5.6541624949924305,0.9399754780154509,6
0.03,1.5,-4.2000732769582,2.308683323079274,7
0.03,2.0,-6.078528188165278,1.4248655690956755,5
0.03,2.5,-6.121624503600677,1.3942145966817667,5
0.03,3.0,-6.704557957972386,1.6040993760623699,4
0.03,3.5,-5.216381740482261,2.7325105404314964,5
0.03,4.0,-6.918900389580552,1.370881997984173,4
0.03,4.5,-6.784899094837191,1.087530093728028,3
0.03,5.0,-6.592285343443374,1.4802184265388223,3
0.03,5.5,-6.586629646023736,1.1715428927568468,3
0.03,6.0,-7.2275119781547215,3.1389035326095067,3
0.03,6.5,-5.232321091933887,2.195268050564563,4
0.03,7.0,-7.823817804538093,1.1012803608896458,2
0.03,7.5,-7.67837607454076,0.0,1
0.03,8.0,-2.4972727049823,2.97496496544176,4
0.03,8.5,-7.182170822554797,3.1815298593210968,2
0.03,9.0,-9.164038568153284,1.235913451633356,2
0.03,10.0,-8.061884278151219,0.08744634375812277,2
0.03,10.5,-8.547763203067383,0.057471712041762935,2
0.03,11.5,-5.0363827341637455,3.7802595098028346,2
0.03,12.5,-9.009345278422606,0.0,1
0.03,13.5,-9.257288075347555,0.0,1
0.03,14.0,-6.963040835887915,0.0,1
0.03,15.0,-0.5706879614689997,0.5706879614689997,2
0.06,0.0,0.36355876753283106,0.36355876753283106,2
0.06,0.5,3.271098193895596,0.5409436405386714,2
0.06,1.0,0.000990144163958969,0.5725804674540769,86
0.06,1.5,-2.208323773929333,2.685804704042201,13
0.06,2.0,-5.620715623321997,1.679436603237418,6
0.06,2.5,-6.794499436554755,0.8025636606819193,4
0.06,3.0,-6.274546679259413,1.145847782999667,4
0.06,3.5,-6.31351206593931,3.033432083970214,5
0.06,4.0,-6.345979084142741,0.15761675701047845,3
0.06,4.5,-5.495242545443924,1.4628708388572444,4
0.06,5.0,-6.897056487394215,1.2818018785960017,4
0.06,5.5,-6.514782786577034,0.36145985929301894,2
0.06,6.0,-0.973274872210345,3.061688392235466,3
0.06,6.5,-7.202531156980138,1.4282612112905186,3
0.06,7.0,-6.8019390900661065,0.46456434511349415,3
0.06,7.5,-8.528208433111915,0.0,1
0.06,8.0,-2.321557833011098,2.9890160252121816,4
0.06,8.5,-6.6691849512207,1.0600843144728955,2
0.06,9.0,-7.341740682228091,2.4603579031363445,2
0.06,9.5,-10.504665056986498,0.0,1
0.06,10.0,-8.533749585334785,0.0,1
0.06,10.5,-8.217527678702078,0.008435912961324732,2
0.06,11.5,-1.2149432256526331,3.872662402054877,3
0.06,12.0,-7.597725836080624,0.0,1
0.06,13.0,-10.877838163652118,0.0,1
0.06,14.0,-5.405693811784602,0.6326237755298751,2
0.06,15.0,0.0005793525644908068,0.0005793525644908068,2
0.1,0.0,0.42620216665262045,0.42620216665262045,2
0.1,0.5,5.190972751928911,0.0,1
0.1,1.0,5.113193806818314,0.0,1
0.1,1.5,2.5280150045974694,2.5280150045974694,2
0.1,2.0,0.0,0.800086161386241,92
0.1,2.5,-5.39649794574448,2.5481021219220388,9
0.1,3.0,-6.405977462202023,1.3515689786132419,4
0.1,3.5,-1.9135817812094522,2.6922354836905993,4
0.1,4.0,-6.545740808025203,1.325218220129878,4
0.1,4.5,-6.74617121003606,0.33765076052825976,4
0.1,5.0,-6.84297757313689,1.3107780974205772,4
0.1,5.5,-9.225635504897868,0.0,1
0.1,6.0,-7.067933707442371,3.4119741658678704,5
0.1,6.5,-7.306491743489317,0.1529221961527698,2
0.1,7.0,-7.408632789166414,0.0,1
0.1,7.5,-7.596887690652012,1.316714012872158,3
0.1,8.0,-5.272188755852691,4.215915445023794,2
0.1,8.5,-7.5790116383153014,0.17833795541854425,2
0.1,9.0,-8.134208071603705,0.0,1
0.1,9.5,-8.12109663750841,0.0,1
0.1,10.0,-7.884602640876196,0.5889037281646288,2
0.1,10.5,-8.448407178634621,0.0,1
0.1,11.0,-9.711998869384612,0.0,1
0.1,11.5,-0.6421136322268879,0.6421136322268879,2
0.1,12.0,-4.943092430914468,0.0,1
0.1,12.5,-11.663260423604628,0.0,1
0.1,13.0,-8.95926093693989,0.0,1
0.1,14.0,-9.486136549344062,0.0,1
0.1,15.0,-0.48394186734100336,0.48394186734100336,2
0.15,0.0,0.6946290694574553,1.4131836888682612,3
0.15,0.5,5.126060844992894,0.0,1
0.15,1.0,5.034023162964041,0.0,1
0.15,1.5,2.7761001395750715,2.7761001395750715,2
0.15,2.0,2.5392834357463756,1.7752299627138715,2
0.15,2.5,4.598768340633351,0.033053585869907476,2
0.15,3.0,5.7245029051524705,0.5519694602652656,2
0.15,3.5,0.0,1.3977865925478465,104
0.15,4.0,-6.531014467832458,1.8364909656267354,2
0.15,4.5,-7.77336839647609,0.7393446841108186,3
0.15,5.0,-6.818559379631608,0.09973711391533369,4
0.15,5.5,-7.154672435438233,0.0,1
0.15,6.0,-6.9969407480789805,2.950993506818228,3
0.15,6.5,-7.009496222967758,2.0259656046243713,4
0.15,7.0,-7.458974526781564,0.6997551608587411,2
0.15,7.5,-7.484919258837777,0.16446912590606821,2
0.15,8.0,-0.9343746534653354,3.917907111087198,3
0.15,8.5,-7.297581951825561,0.3965024764051597,2
0.15,9.0,-8.179027916099951,0.0,1
0.15,9.5,-9.23466077636252,0.0,1
0.15,10.0,-7.572471161364108,0.5809581180500363,2
0.15,11.0,-9.018050790727655,0.35628957212505874,2
0.15,11.5,-0.26366195766491984,3.8740882688190195,3
0.15,12.5,-9.27659747946494,0.0,1
0.15,13.5,-8.922194194716287,0.0,1
0.15,14.5,-6.098979814514331,0.0,1
0.15,15.0,-0.4345471065906462,0.43548375749129,2
0.2,0.0,0.3847119686821648,0.3847119686821648,2
0.2,0.5,3.408941742974174,0.27873894495470464,2
0.2,1.0,4.919244223994326,0.0,1
0.2,1.5,0.022229212813621526,2.3319417240109463,3
0.2,2.0,4.145449042508074,0.7918296355308294,2
0.2,2.5,4.669921346611391,0.14338777647775425,2
0.2,3.0,4.976628806891164,0.43067230146719915,2
0.2,3.5,2.154035766250053,2.0159748167276783,4
0.2,4.0,5.372206425175824,1.1687539379297984,3
0.2,4.5,0.0,1.059074032112715,99
0.2,5.0,-3.3137320168076774,3.0579842410189193,8
0.2,5.5,-8.824716458082735,1.8417022216974508,2
0.2,6.0,-4.274302518034348,3.6959633253869364,4
0.2,6.5,-8.021015956967968,0.5248841009140004,2
0.2,7.0,-7.338091596940716,0.087741440325666,2
0.2,7.5,-7.110980563127999,0.37115479826190656,2
0.2,8.0,-1.1658142577115522,3.369827332917135,3
0.2,8.5,-8.578280821510813,0.6969015861576393,2
0.2,9.0,-7.985426611755536,0.0,1
0.2,9.5,-7.607390035617566,3.220569313245188,2
0.2,10.0,-8.461274466380736,0.0,1
0.2,10.5,-8.304598648613803,0.0,1
0.2,11.0,-8.39749090636479,0.0,1
0.2,11.5,-4.970360470317063,3.801436557751187,2
0.2,12.5,-9.139190025714955,0.0,1
0.2,13.0,-9.210218264173983,0.0,1
0.2,14.0,-9.378486789300027,0.0,1
0.2,15.0,-0.4753515484072046,0.4753515484072046,2
0.3,0.0,0.048739460587028244,1.525998251261073,3
0.3,0.5,3.2943143188288384,0.0,1
