wheel_speed_mps,body_speed_mps,source_samples
0.0,0.0,84
2.0,1.9886012931245898,84
4.0,3.9679249705774433,84
6.0,5.888532112278561,84
8.0,8.549802131114381,84
10.0,9.662430002363529,84
12.0,11.536113924986175,84
14.0,13.4733284812235,84
16.0,15.270019676755117,84
18.0,16.855770171718675,84
20.0,18.570086142746963,84
22.0,19.279927937330882,84
24.0,19.98752845695557,84
26.0,20.287599999999998,84
28.0,20.287599999999998,84
30.0,20.287599999999998,84
