estimate_x_m,estimate_y_m,estimate_yaw_rad,position_error_m,r_error_radps,source_stamp_ns,topic,truth_com_v_mps,truth_pose_u_mps,truth_pose_v_mps,truth_x_m,truth_y_m,truth_yaw_rad,u_error_mps,v_error_mps,v_error_mps_com
0.8,3.1595,-1.5708002669615655,0.0,0.0,1789486937834488491,/odom,0.0,,,0.8,3.1595,-1.5708002669615655,,,0.0
0.8,3.1595,-1.5708141277945988,0.00019999999999997797,0.0,1789486937859488486,/odom,0.0,0.008000001599526763,8.696468287558097e-08,0.8,3.1593,-1.5708141277945988,-0.008000001599526763,-8.696468287558097e-08,0.0
0.8,3.1595,-1.5708291691332592,0.000300000000000189,0.0,1789486937884488481,/odom,0.0,0.004000000798726226,1.0128669637633663e-07,0.8,3.1592,-1.5708291691332592,-0.004000000798726226,-1.0128669637633663e-07,0.0
0.8,3.1595,-1.570844430953945,0.00041231056256172067,0.0,1789486937909488490,/odom,0.0,0.003999836663778534,0.004000160449660409,0.8001,3.1591,-1.570844430953945,-0.003999836663778534,-0.004000160449660409,0.0
0.8,3.1595,-1.5708590731384695,0.00050990195135944,0.0,1789486937934488496,/odom,0.0,0.003999999033864758,2.217009519214765e-07,0.8001,3.159,-1.5708590731384695,-0.003999999033864758,-2.217009519214765e-07,0.0
0.8,3.1595,-1.5708723754947211,0.000608276253029755,0.0,1789486937959488481,/odom,0.0,0.004000002390360079,2.775902531255123e-07,0.8001,3.1589,-1.5708723754947211,-0.004000002390360079,-2.775902531255123e-07,0.0
0.8,3.1595,-1.5708866784229052,0.0007071067811866894,0.0,1789486937984488493,/odom,0.0,0.0039999980661648326,3.328004955386955e-07,0.8001,3.1588,-1.5708866784229052,-0.0039999980661648326,-3.328004955386955e-07,0.0
0.8,3.1595,-1.5709019820088543,0.0007071067811866894,0.0,1789486938009488481,/odom,0.0,-0.0,0.0,0.8001,3.1588,-1.5709019820088543,0.0,0.0,0.0
0.8,3.1595,-1.570911644514106,0.0008062257748297661,0.0,1789486938034488481,/odom,0.0,0.003999999975576165,4.419458654345151e-07,0.8001,3.1587,-1.570911644514106,-0.003999999975576165,-4.419458654345151e-07,0.0
0.8,3.1595,-1.5709250883102341,0.0008062257748297661,0.0,1789486938060488481,/odom,0.0,-0.0,0.0,0.8001,3.1587,-1.5709250883102341,0.0,0.0,0.0
0.8,3.1595,-1.570652700976375,0.0009055385138138627,0.0,1789486938084488502,/odom,0.0,0.004166663020730243,-3.096727120340274e-08,0.8001,3.1586,-1.570652700976375,-0.004166663020730243,3.096727120340274e-08,0.0
0.8,3.1595,-1.570659902291341,0.0009055385138138627,0.0,1789486938109488508,/odom,0.0,0.0,0.0,0.8001,3.1586,-1.570659902291341,0.0,0.0,0.0
0.8,3.1595,-1.5706710045218433,0.0010049875621119784,0.0,1789486938135488501,/odom,0.0,0.00384615484870995,-5.033593198677733e-07,0.8001,3.1585,-1.5706710045218433,-0.00384615484870995,5.033593198677733e-07,0.0
0.8,3.1595,-1.5706785895374573,0.0010198039027184446,0.0,1789486938159488481,/odom,0.0,5.063744425923189e-07,0.004166670108121544,0.8002,3.1585,-1.5706785895374573,-5.063744425923189e-07,-0.004166670108121544,0.0
