gt_source_stamp_s,gt_x_m,gt_y_m,gt_z_m,gt_yaw_rad,gt_vx_mps,gt_vy_mps,gt_vz_mps,gt_speed_mps,gt_ax_mps2,gt_ay_mps2,gt_accel_mps2,gt_longitudinal_accel_mps2,gt_dt_s,gt_yaw_rate_radps,gt_collision_count,odom_diagnostics_match_dt_ms,odom_diagnostics_source_stamp_s,odom_diagnostics_odom_observer_version,odom_diagnostics_odom_observer_source_stamp_s,odom_diagnostics_odom_observer_dt_s,odom_diagnostics_odom_raw_wheel_speed_mps,odom_diagnostics_odom_corrected_wheel_speed_mps,odom_diagnostics_odom_observer_speed_pred_mps,odom_diagnostics_odom_diagnostics_speed_mps,odom_diagnostics_odom_observer_body_u_mps,odom_diagnostics_odom_observer_body_v_mps,odom_diagnostics_odom_observer_ax_mps2,odom_diagnostics_odom_observer_ay_mps2,odom_diagnostics_odom_observer_yaw_rate_radps,odom_diagnostics_odom_observer_wheel_update_used,odom_diagnostics_odom_observer_turn_mode,odom_diagnostics_odom_observer_reset_epoch,odom_diagnostics_odom_observer_timing_degraded,odom_diagnostics_odom_observer_packet_drop_count,odom_diagnostics_odom_observer_packet_coherence_fault_count,odom_diagnostics_odom_observer_x_m,odom_diagnostics_odom_observer_y_m,odom_diagnostics_odom_observer_yaw_rad,odom_diagnostics_odom_observer_sensor_outlier,odom_diagnostics_odom_observer_left_angle_rad,odom_diagnostics_odom_observer_right_angle_rad,odom_diagnostics_odom_observer_imu_yaw_rad,ekf_odom_match_dt_ms,ekf_odom_source_stamp_s,ekf_odom_x_ekf_odom_m,ekf_odom_y_ekf_odom_m,ekf_odom_yaw_ekf_odom_rad,ekf_odom_ekf_odom_xy_variance,ekf_odom_ekf_odom_yaw_variance,ekf_match_dt_ms,ekf_source_stamp_s,ekf_x_ekf_m,ekf_y_ekf_m,ekf_yaw_ekf_rad,ekf_ekf_xy_variance,ekf_ekf_yaw_variance,amcl_match_dt_ms,amcl_source_stamp_s,current_map_pose_match_dt_ms,current_map_pose_source_stamp_s,pp_diagnostics_match_dt_ms,pp_diagnostics_source_stamp_s,amcl_scan_alignment_match_dt_ms,amcl_scan_alignment_source_stamp_s,amcl_scan_alignment_amcl_scan_stamp_s,amcl_scan_alignment_amcl_scan_matched_odom_stamp_s,amcl_scan_alignment_amcl_scan_source_error_ms,amcl_scan_alignment_amcl_scan_accepted,amcl_scan_alignment_amcl_scan_queued,amcl_scan_alignment_amcl_scan_dropped,amcl_scan_alignment_amcl_scan_bracket_before_stamp_s,amcl_scan_alignment_amcl_scan_bracket_after_stamp_s,amcl_scan_alignment_amcl_scan_processing_dropped,amcl_localization_health_match_dt_ms,amcl_localization_health_source_stamp_s,collision_match_dt_ms,collision_source_stamp_s,imu_match_dt_ms,imu_source_stamp_s,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,imu_imu_accel_norm_mps2,imu_imu_yaw_rate_radps,imu_imu_yaw_rad,left_encoder_match_dt_ms,left_encoder_source_stamp_s,left_encoder_left_encoder_rad,left_encoder_left_encoder_speed_radps,right_encoder_match_dt_ms,right_encoder_source_stamp_s,right_encoder_right_encoder_rad,right_encoder_right_encoder_speed_radps,lidar_match_dt_ms,lidar_source_stamp_s,lidar_lidar_rate_hz,gt_reset_detected,collision_epoch,pre_collision_valid,gt_local_x_m,gt_local_y_m,gt_local_yaw_rad,gt_map_x_m,gt_map_y_m,gt_map_yaw_rad,observer_x_m,observer_y_m,observer_yaw_rad,ekf_odom_x_m,ekf_odom_y_m,ekf_odom_yaw_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,observer_xy_error_m,observer_yaw_error_rad,ekf_odom_xy_error_m,ekf_odom_yaw_error_rad,ekf_xy_error_m,ekf_yaw_error_rad,collision_gt_collision_count,gt_step_distance_m,gt_step_yaw_change_rad,amcl_x_amcl_m,amcl_y_amcl_m,amcl_yaw_amcl_rad,amcl_amcl_xy_variance,amcl_amcl_yaw_variance,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_xy_error_m,amcl_yaw_error_rad,current_map_pose_x_current_map_m,current_map_pose_y_current_map_m,current_map_pose_yaw_current_map_rad,current_map_pose_current_map_xy_variance,current_map_pose_current_map_yaw_variance,current_map_x_m,current_map_y_m,current_map_yaw_rad,current_map_xy_error_m,current_map_yaw_error_rad,amcl_localization_health_amcl_health_correction_age_s,amcl_localization_health_amcl_health_correction_accepted,amcl_localization_health_amcl_health_rejected_scans,amcl_localization_health_amcl_health_degraded,amcl_localization_health_amcl_health_xy_variance,amcl_localization_health_amcl_health_yaw_variance,amcl_localization_health_amcl_health_scan_correction_distance_m,amcl_localization_health_amcl_health_scan_correction_yaw_rad,amcl_localization_health_amcl_health_applied_xy_correction_m,amcl_localization_health_amcl_health_applied_yaw_correction_rad,amcl_localization_health_amcl_health_scan_correction_x_m,amcl_localization_health_amcl_health_scan_correction_y_m,amcl_localization_health_amcl_health_applied_x_m,amcl_localization_health_amcl_health_applied_y_m,pp_diagnostics_pp_pose_x_m,pp_diagnostics_pp_pose_y_m,pp_diagnostics_pp_pose_yaw_rad,pp_diagnostics_pp_velocity_mps,pp_diagnostics_pp_valid,pp_diagnostics_pp_cross_track_error_m,pp_diagnostics_pp_closest_distance_m,pp_diagnostics_pp_heading_error_rad,pp_diagnostics_pp_lookahead_distance_m,pp_diagnostics_pp_closest_index,pp_diagnostics_pp_target_index,pp_diagnostics_pp_target_speed_mps,pp_diagnostics_pp_raw_steering_rad,pp_diagnostics_pp_command_steering_rad,pp_diagnostics_pp_command_speed_mps,pp_diagnostics_pp_target_x_m,pp_diagnostics_pp_target_y_m,pp_x_m,pp_y_m,pp_yaw_rad,pp_xy_error_m,pp_yaw_error_rad
1788986053.6872177,0.8019,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0002384185791015625,1788986053.687218,3.0,1788986053.687218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,-0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788986053.6872177,0.0,0.0,0.0,0.01,0.0001,0.0,1788986053.6872177,0.0,0.0,0.0,0.01,0.0001,,,,,,,0.0002384185791015625,1788986053.687218,1788986053.687218,1788986053.687218,0.0,0.0,0.0,0.0,1788986053.687218,1788986053.687218,0.0,,,,,0.0,1788986053.6872177,0.0002,-0.0003,-0.0038,0.003817066936798463,0.0,-1.5707407162970446,0.0,1788986053.6872177,0.0,nan,0.0,1788986053.6872177,0.0,nan,0.0,1788986053.6872177,nan,0,,1,0.0,0.0,0.0,0.8006,3.1583,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258192635495943,1.5708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788986053.7631052,0.8019,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07588744163513184,0.0,0,0.0,1788986053.7631052,3.0,1788986053.7631052,0.07588720321655273,0.0,0.0,1.5177440643310548e-05,0.0,0.0,0.0,0.0002,0.0005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788986053.7631052,0.0,0.0,0.0,0.0100227661801,0.0001,0.0,1788986053.7631052,0.0,0.0,0.0,0.0100227661801,0.0001,,,,,,,-0.0002384185791015625,1788986053.763105,1788986053.763105,1788986053.763105,0.0,0.0,0.0,0.0,1788986053.763105,1788986053.763105,0.0,,,2.5415420532226562,1788986053.7656467,0.0,1788986053.7631052,0.0002,0.0005,-0.0046,0.004631414470763764,0.0,-1.5707407162970446,0.0,1788986053.7631052,0.0,0.0,0.0,1788986053.7631052,0.0,0.0,0.0,1788986053.7631052,nan,0,0.0,1,0.0,0.0,0.0,0.8006,3.1583,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258192635495943,1.5708,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788986053.8167126,0.8019,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05360746383666992,0.0,0,0.0002384185791015625,1788986053.8167129,3.0,1788986053.8167129,0.05360770225524902,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,-0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788986053.8167126,0.0,0.0,0.0,0.0100388484532,0.0001,0.0,1788986053.8167126,0.0,0.0,0.0,0.0100388484532,0.0001,,,,,,,0.0,1788986053.8167126,1788986053.8167126,1788986053.8167126,0.0,0.0,0.0,0.0,1788986053.8167126,1788986053.8167126,0.0,,,1.0602474212646484,1788986053.8177729,0.0,1788986053.8167126,0.0002,-0.0003,-0.0043,0.004315089802078283,0.0,-1.5707407162970446,0.0,1788986053.8167126,0.0,0.0,0.0,1788986053.8167126,0.0,0.0,0.0,1788986053.8167126,nan,0,0.0,1,0.0,0.0,0.0,0.8006,3.1583,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258192635495943,1.5708,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788986053.8673851,0.8019,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.05067253112792969,0.0,0,0.0002384185791015625,1788986053.8673854,3.0,1788986053.8673854,0.05067253112792969,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003,-0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788986053.8673851,0.0,0.0,0.0,0.010054050221499999,0.0001,0.0,1788986053.8673851,0.0,0.0,0.0,0.010054050221499999,0.0001,,,,,,,0.0002384185791015625,1788986053.8673854,1788986053.8673854,1788986053.8673854,0.0,0.0,0.0,0.0,1788986053.8673854,1788986053.8673854,0.0,,,0.7603168487548828,1788986053.8681455,0.0,1788986053.8673851,-0.0003,-0.0004,0.0035,0.0035355339059327377,0.0,-1.5707407162970446,0.0,1788986053.8673851,0.0,0.0,0.0,1788986053.8673851,0.0,0.0,0.0,1788986053.8673851,nan,0,0.0,1,0.0,0.0,0.0,0.8006,3.1583,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258192635495943,1.5708,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788986053.9379685,0.8019,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07058334350585938,0.0,0,0.0,1788986053.9379685,3.0,1788986053.9379685,0.07058310508728027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788986053.9379685,0.0,0.0,0.0,0.010075225192899998,0.0001,0.0,1788986053.9379685,0.0,0.0,0.0,0.010075225192899998,0.0001,0.0,1788986053.9379685,,,,,0.0,1788986053.9379685,1788986053.9379685,1788986053.9379685,0.0,0.0,0.0,0.0,1788986053.9379685,1788986053.9379685,0.0,,,,,0.0,1788986053.9379685,0.0,0.0002,0.0056,0.00560357029044876,0.0,-1.5707407162970446,0.0,1788986053.9379685,0.0,0.0,0.0,1788986053.9379685,0.0,0.0,0.0,1788986053.9379685,nan,0,0.0,1,0.0,0.0,0.0,0.8006,3.1583,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258192635495943,1.5708,,0.0,0.0,0.8006,3.1583,-1.5707963267948963,0.013584587895972583,0.0001,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788986053.9887025,0.8019,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05073404312133789,0.0,0,0.0,1788986053.9887025,3.0,1788986053.9887025,0.05073404312133789,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788986053.9887025,0.0,0.0,0.0,0.010090445379699999,0.0001,0.0,1788986053.9887025,0.0,0.0,0.0,0.010090445379699999,0.0001,0.0,1788986053.9887025,0.0,1788986053.9887025,,,0.0,1788986053.9887025,1788986053.9887025,1788986053.9887025,0.0,0.0,0.0,0.0,1788986053.9887025,1788986053.9887025,0.0,,,1.2285709381103516,1788986053.989931,0.0,1788986053.9887025,-0.0004,-0.0005,0.0056,0.00563648826841678,0.0,-1.5707407162970446,0.0,1788986053.9887025,0.0,0.0,0.0,1788986053.9887025,0.0,0.0,0.0,1788986053.9887025,nan,0,0.0,1,0.0,0.0,0.0,0.8006,3.1583,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258192635495943,1.5708,0,0.0,0.0,0.8006,3.1583,-1.5707963267948963,0.011185758088076217,0.0001,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,0.8006,3.1583,-1.5707963267948963,0.013584587895972583,0.0001,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788986054.0394979,0.8019,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05079531669616699,0.0,0,0.0,1788986054.0394979,3.0,1788986054.0394979,0.05079531669616699,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006,-0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788986054.0394979,0.0,0.0,0.0,0.010105683996999999,0.0001,0.0,1788986054.0394979,0.0,0.0,0.0,0.010105683996999999,0.0001,0.0,1788986054.0394979,0.0,1788986054.0394979,,,-0.0002384185791015625,1788986054.0394976,1788986054.0394976,1788986054.0394976,0.0,0.0,0.0,0.0,1788986054.0394976,1788986054.0394976,0.0,2.603769302368164,1788986054.0421016,1.9783973693847656,1788986054.0414762,0.0,1788986054.0394979,-0.0006,-0.0007,0.0021,0.0022934689882359426,0.0,-1.5707407162970446,0.0,1788986054.0394979,0.0,0.0,0.0,1788986054.0394979,0.0,0.0,0.0,1788986054.0394979,nan,0,0.0,1,0.0,0.0,0.0,0.8006,3.1583,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258192635495943,1.5708,0,0.0,0.0,0.8006,3.1583,-1.5707963267948963,0.008801918938652217,0.0001,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,0.8006,3.1583,-1.5707963267948963,0.011185758088076217,0.0001,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,nan,0.0,0.0,1.0,0.013584587895972583,0.0001,nan,nan,0.0,0.0,nan,nan,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1788986054.0916336,0.8019,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05213570594787598,0.0,0,0.0,1788986054.0916336,3.0,1788986054.0916336,0.05213570594787598,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002,-0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788986054.0916336,0.0,0.0,0.0,0.0101213246845,0.0001,0.0,1788986054.0916336,0.0,0.0,0.0,0.0101213246845,0.0001,0.0,1788986054.0916336,0.0,1788986054.0916336,,,-0.0002384185791015625,1788986054.0916333,1788986054.0916333,1788986054.0916333,0.0,0.0,0.0,0.0,1788986054.0916333,1788986054.0916333,0.0,1.5554428100585938,1788986054.093189,2.061128616333008,1788986054.0936947,0.0,1788986054.0916336,-0.0002,-0.0002,0.0039,0.00391024295920343,0.0,-1.5707407162970446,0.0,1788986054.0916336,0.0,0.0,0.0,1788986054.0916336,0.0,0.0,0.0,1788986054.0916336,nan,0,0.0,1,0.0,0.0,0.0,0.8006,3.1583,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258192635495943,1.5708,0,0.0,0.0,0.8006,3.1583,-1.5707963267948963,0.006701876679670592,0.0001,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,0.8006,3.1583,-1.5707963267948963,0.0101213246845,0.0001,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,nan,0.0,0.0,1.0,0.011185758088076217,0.0001,nan,nan,0.0,0.0,nan,nan,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1788986054.1625633,0.8019,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07092976570129395,0.0,0,0.0,1788986054.1625633,3.0,1788986054.1625633,0.07092976570129395,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788986054.1625633,0.0,0.0,0.0,0.0101426036755,0.0001,0.0,1788986054.1625633,0.0,0.0,0.0,0.0101426036755,0.0001,0.0,1788986054.1625633,0.0,1788986054.1625633,,,0.0,1788986054.1625633,1788986054.1625633,1788986054.1625633,0.0,0.0,0.0,0.0,1788986054.1625633,1788986054.1625633,0.0,,,,,0.0,1788986054.1625633,0.0002,0.0,-0.0035,0.003505709628591621,0.0,-1.5707407162970446,0.0,1788986054.1625633,0.0,0.0,0.0,1788986054.1625633,0.0,0.0,0.0,1788986054.1625633,nan,0,0.0,1,0.0,0.0,0.0,0.8006,3.1583,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258192635495943,1.5708,,0.0,0.0,0.8006,3.1583,-1.5707963267948963,0.004944185748848055,0.0001,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,0.8006,3.1583,-1.5707963267948963,0.0101426036755,0.0001,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788986054.214542,0.8019,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05197858810424805,0.0,0,0.0,1788986054.214542,3.0,1788986054.214542,0.05197858810424805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788986054.214542,0.0,0.0,0.0,0.0101581972075,0.0001,0.0,1788986054.214542,0.0,0.0,0.0,0.0101581972075,0.0001,0.0,1788986054.214542,0.0,1788986054.214542,,,0.0,1788986054.214542,1788986054.214542,1788986054.214542,0.0,0.0,0.0,0.0,1788986054.214542,1788986054.214542,0.0,1.7652511596679688,1788986054.2163072,1.3289451599121094,1788986054.2158709,0.0,1788986054.214542,0.0,0.0005,-0.0009,0.0010295630140987001,0.0,-1.5707407162970446,0.0,1788986054.214542,0.0,0.0,0.0,1788986054.214542,0.0,0.0,0.0,1788986054.214542,nan,0,0.0,1,0.0,0.0,0.0,0.8006,3.1583,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258192635495943,1.5708,0,0.0,0.0,0.8006,3.1583,-1.5707963267948963,0.003572215103158244,0.0001,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,0.8006,3.1583,-1.5707963267948963,0.0101581972075,0.0001,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,nan,0.0,0.0,1.0,0.0101426036755,0.0001,nan,nan,0.0,0.0,nan,nan,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
