bag_time,time,x,y,yaw,vx,vy,wz
1788878271.4939427,1788878271.4080508,0.8002,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788878271.5530148,1788878271.5061269,0.8002,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788878271.6022232,1788878271.556066,0.8002,3.1522,-1.5695192666100282,0.2006,0.0076,0.048
1788878271.6521873,1788878271.6054947,0.8003,3.1417,-1.5644209134041533,0.2212,0.0239,0.1539
1788878271.7019994,1788878271.6562762,0.8004,3.1305,-1.553803985017488,0.2155,0.0418,0.2648
1788878271.753304,1788878271.7059546,0.8007,3.12,-1.5378151504437931,0.2053,0.0561,0.3493
1788878271.8019245,1788878271.7555244,0.8012,3.11,-1.5206982801581648,0.2045,0.0562,0.3485
1788878271.8517263,1788878271.8061068,0.802,3.0996,-1.503015906535498,0.2044,0.0562,0.3485
1788878271.9018831,1788878271.855836,0.8028,3.0894,-1.4856075230645405,0.2043,0.0561,0.3485
1788878271.952756,1788878271.9059024,0.8039,3.0792,-1.4680488336090605,0.2042,0.0561,0.3485
1788878272.0019553,1788878271.95584,0.8051,3.0691,-1.4506260880526065,0.2041,0.0561,0.3485
1788878272.052395,1788878272.0059938,0.8065,3.059,-1.4333357137212432,0.2041,0.056,0.3485
1788878272.1019845,1788878272.0556583,0.8081,3.0489,-1.4158923597775697,0.204,0.056,0.3485
1788878272.151945,1788878272.106114,0.8098,3.0388,-1.3985791129041532,0.2043,0.0556,0.3461
1788878272.202682,1788878272.1562867,0.8118,3.0286,-1.3829615592163718,0.2087,0.0499,0.3105
1788878272.2529342,1788878272.205924,0.8139,3.0182,-1.3691844049925779,0.2126,0.0442,0.2751
1788878272.3029861,1788878272.2562532,0.8164,3.0069,-1.3568163572959153,0.2391,0.0405,0.2523
1788878272.352955,1788878272.306065,0.8193,2.9943,-1.3452899311838127,0.2661,0.0381,0.2377
1788878272.4020953,1788878272.3560944,0.8226,2.9805,-1.3338870461344776,0.2922,0.0374,0.233
1788878272.4519093,1788878272.4060798,0.8264,2.9654,-1.3226395306055636,0.3181,0.0365,0.2274
1788878272.5018432,1788878272.456,0.8307,2.9492,-1.312080666874292,0.3441,0.0349,0.2173
1788878272.5527287,1788878272.50585,0.8354,2.9317,-1.3019584595047222,0.37,0.0326,0.2033
1788878272.601903,1788878272.5557609,0.8405,2.9138,-1.2933971662161379,0.3737,0.0279,0.1737
1788878272.6517732,1788878272.606078,0.846,2.8951,-1.2853970354593536,0.3968,0.0262,0.1633
