gt_source_stamp_s,gt_x_m,gt_y_m,gt_z_m,gt_yaw_rad,gt_vx_mps,gt_vy_mps,gt_vz_mps,gt_speed_mps,gt_ax_mps2,gt_ay_mps2,gt_accel_mps2,gt_longitudinal_accel_mps2,gt_dt_s,gt_yaw_rate_radps,gt_collision_count,odom_diagnostics_match_dt_ms,odom_diagnostics_source_stamp_s,odom_diagnostics_odom_observer_version,odom_diagnostics_odom_observer_source_stamp_s,odom_diagnostics_odom_observer_dt_s,odom_diagnostics_odom_raw_wheel_speed_mps,odom_diagnostics_odom_corrected_wheel_speed_mps,odom_diagnostics_odom_observer_speed_pred_mps,odom_diagnostics_odom_diagnostics_speed_mps,odom_diagnostics_odom_observer_body_u_mps,odom_diagnostics_odom_observer_body_v_mps,odom_diagnostics_odom_observer_ax_mps2,odom_diagnostics_odom_observer_ay_mps2,odom_diagnostics_odom_observer_yaw_rate_radps,odom_diagnostics_odom_observer_wheel_update_used,odom_diagnostics_odom_observer_turn_mode,odom_diagnostics_odom_observer_reset_epoch,odom_diagnostics_odom_observer_timing_degraded,odom_diagnostics_odom_observer_packet_drop_count,odom_diagnostics_odom_observer_packet_coherence_fault_count,odom_diagnostics_odom_observer_x_m,odom_diagnostics_odom_observer_y_m,odom_diagnostics_odom_observer_yaw_rad,odom_diagnostics_odom_observer_sensor_outlier,odom_diagnostics_odom_observer_left_angle_rad,odom_diagnostics_odom_observer_right_angle_rad,odom_diagnostics_odom_observer_imu_yaw_rad,ekf_odom_match_dt_ms,ekf_odom_source_stamp_s,ekf_odom_x_ekf_odom_m,ekf_odom_y_ekf_odom_m,ekf_odom_yaw_ekf_odom_rad,ekf_odom_ekf_odom_xy_variance,ekf_odom_ekf_odom_yaw_variance,ekf_match_dt_ms,ekf_source_stamp_s,ekf_x_ekf_m,ekf_y_ekf_m,ekf_yaw_ekf_rad,ekf_ekf_xy_variance,ekf_ekf_yaw_variance,amcl_match_dt_ms,amcl_source_stamp_s,current_map_pose_match_dt_ms,current_map_pose_source_stamp_s,pp_diagnostics_match_dt_ms,pp_diagnostics_source_stamp_s,amcl_scan_alignment_match_dt_ms,amcl_scan_alignment_source_stamp_s,amcl_scan_alignment_amcl_scan_stamp_s,amcl_scan_alignment_amcl_scan_matched_odom_stamp_s,amcl_scan_alignment_amcl_scan_source_error_ms,amcl_scan_alignment_amcl_scan_accepted,amcl_scan_alignment_amcl_scan_queued,amcl_scan_alignment_amcl_scan_dropped,amcl_scan_alignment_amcl_scan_bracket_before_stamp_s,amcl_scan_alignment_amcl_scan_bracket_after_stamp_s,amcl_scan_alignment_amcl_scan_processing_dropped,amcl_localization_health_match_dt_ms,amcl_localization_health_source_stamp_s,collision_match_dt_ms,collision_source_stamp_s,imu_match_dt_ms,imu_source_stamp_s,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,imu_imu_accel_norm_mps2,imu_imu_yaw_rate_radps,imu_imu_yaw_rad,left_encoder_match_dt_ms,left_encoder_source_stamp_s,left_encoder_left_encoder_rad,left_encoder_left_encoder_speed_radps,right_encoder_match_dt_ms,right_encoder_source_stamp_s,right_encoder_right_encoder_rad,right_encoder_right_encoder_speed_radps,lidar_match_dt_ms,lidar_source_stamp_s,lidar_lidar_rate_hz,gt_reset_detected,collision_epoch,pre_collision_valid,gt_local_x_m,gt_local_y_m,gt_local_yaw_rad,gt_map_x_m,gt_map_y_m,gt_map_yaw_rad,observer_x_m,observer_y_m,observer_yaw_rad,ekf_odom_x_m,ekf_odom_y_m,ekf_odom_yaw_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,observer_xy_error_m,observer_yaw_error_rad,ekf_odom_xy_error_m,ekf_odom_yaw_error_rad,ekf_xy_error_m,ekf_yaw_error_rad,collision_gt_collision_count,gt_step_distance_m,gt_step_yaw_change_rad,amcl_x_amcl_m,amcl_y_amcl_m,amcl_yaw_amcl_rad,amcl_amcl_xy_variance,amcl_amcl_yaw_variance,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_xy_error_m,amcl_yaw_error_rad,current_map_pose_x_current_map_m,current_map_pose_y_current_map_m,current_map_pose_yaw_current_map_rad,current_map_pose_current_map_xy_variance,current_map_pose_current_map_yaw_variance,current_map_x_m,current_map_y_m,current_map_yaw_rad,current_map_xy_error_m,current_map_yaw_error_rad,amcl_localization_health_amcl_health_correction_age_s,amcl_localization_health_amcl_health_correction_accepted,amcl_localization_health_amcl_health_rejected_scans,amcl_localization_health_amcl_health_degraded,amcl_localization_health_amcl_health_xy_variance,amcl_localization_health_amcl_health_yaw_variance,amcl_localization_health_amcl_health_scan_correction_distance_m,amcl_localization_health_amcl_health_scan_correction_yaw_rad,amcl_localization_health_amcl_health_applied_xy_correction_m,amcl_localization_health_amcl_health_applied_yaw_correction_rad,amcl_localization_health_amcl_health_scan_correction_x_m,amcl_localization_health_amcl_health_scan_correction_y_m,amcl_localization_health_amcl_health_applied_x_m,amcl_localization_health_amcl_health_applied_y_m,pp_diagnostics_pp_pose_x_m,pp_diagnostics_pp_pose_y_m,pp_diagnostics_pp_pose_yaw_rad,pp_diagnostics_pp_velocity_mps,pp_diagnostics_pp_valid,pp_diagnostics_pp_cross_track_error_m,pp_diagnostics_pp_closest_distance_m,pp_diagnostics_pp_heading_error_rad,pp_diagnostics_pp_lookahead_distance_m,pp_diagnostics_pp_closest_index,pp_diagnostics_pp_target_index,pp_diagnostics_pp_target_speed_mps,pp_diagnostics_pp_raw_steering_rad,pp_diagnostics_pp_command_steering_rad,pp_diagnostics_pp_command_speed_mps,pp_diagnostics_pp_target_x_m,pp_diagnostics_pp_target_y_m,pp_x_m,pp_y_m,pp_yaw_rad,pp_xy_error_m,pp_yaw_error_rad
1788989029.2017438,0.8007,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0002384185791015625,1788989029.201744,3.0,1788989029.201744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003,-0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788989029.2017438,0.0,0.0,0.0,0.01,0.0001,0.0,1788989029.2017438,0.0,0.0,0.0,0.01,0.0001,,,,,,,0.0,1788989029.2017438,1788989029.2017438,1788989029.2017438,0.0,0.0,0.0,0.0,1788989029.2017438,1788989029.2017438,0.0,,,,,0.0,1788989029.2017438,-0.0003,-0.0002,0.0013,0.001349073756323204,0.0,-1.5707407162970446,0.0,1788989029.2017438,0.0,nan,0.0,1788989029.2017438,0.0,nan,0.0,1788989029.2017438,nan,0,,1,0.0,0.0,0.0,0.8006,3.1583,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258192635495943,1.5708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788989029.2769527,0.8007,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07520890235900879,0.0,0,0.0002384185791015625,1788989029.276953,3.0,1788989029.276953,0.07520890235900879,0.0,0.0,1.5041780471801759e-05,0.0,0.0,0.0,0.0002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788989029.2769527,0.0,0.0,0.0,0.0100225627027,0.0001,0.0,1788989029.2769527,0.0,0.0,0.0,0.0100225627027,0.0001,,,,,,,0.0,1788989029.2769527,1788989029.2769527,1788989029.2769527,0.0,0.0,0.0,0.0,1788989029.2769527,1788989029.2769527,0.0,,,1.6069412231445312,1788989029.2785597,0.0,1788989029.2769527,0.0002,0.0,0.0008,0.0008246211251235322,0.0,-1.5707407162970446,0.0,1788989029.2769527,0.0,0.0,0.0,1788989029.2769527,0.0,0.0,0.0,1788989029.2769527,nan,0,0.0,1,0.0,0.0,0.0,0.8006,3.1583,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258192635495943,1.5708,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788989029.3294528,0.8007,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052500009536743164,0.0,0,0.0002384185791015625,1788989029.329453,3.0,1788989029.329453,0.052500009536743164,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788989029.3294528,0.0,0.0,0.0,0.0100383126841,0.0001,0.0,1788989029.3294528,0.0,0.0,0.0,0.0100383126841,0.0001,,,,,,,0.0,1788989029.3294528,1788989029.3294528,1788989029.3294528,0.0,0.0,0.0,0.0,1788989029.3294528,1788989029.3294528,0.0,,,2.184152603149414,1788989029.331637,0.0,1788989029.3294528,-0.0005,0.0004,0.0026,0.002677685567799177,0.0,-1.5707407162970446,0.0,1788989029.3294528,0.0,0.0,0.0,1788989029.3294528,0.0,0.0,0.0,1788989029.3294528,nan,0,0.0,1,0.0,0.0,0.0,0.8006,3.1583,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258192635495943,1.5708,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788989029.3808208,0.8007,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051367998123168945,0.0,0,0.0,1788989029.3808208,3.0,1788989029.3808208,0.051367759704589844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788989029.3808208,0.0,0.0,0.0,0.0100537231054,0.0001,0.0,1788989029.3808208,0.0,0.0,0.0,0.0100537231054,0.0001,,,,,,,0.0,1788989029.3808208,1788989029.3808208,1788989029.3808208,0.0,0.0,0.0,0.0,1788989029.3808208,1788989029.3808208,0.0,,,2.0503997802734375,1788989029.3828712,0.0,1788989029.3808208,0.0,-0.0004,0.0005,0.0006403124237432849,0.0,-1.5707407162970446,0.0,1788989029.3808208,0.0,0.0,0.0,1788989029.3808208,0.0,0.0,0.0,1788989029.3808208,nan,0,0.0,1,0.0,0.0,0.0,0.8006,3.1583,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258192635495943,1.5708,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788989029.4319398,0.8007,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051119089126586914,0.0,0,0.0,1788989029.4319398,3.0,1788989029.4319398,0.051119089126586914,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,-0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788989029.4319398,0.0,0.0,0.0,0.0100690587886,0.0001,0.0,1788989029.4319398,0.0,0.0,0.0,0.0100690587886,0.0001,0.0,1788989029.4319398,,,,,0.0,1788989029.4319398,1788989029.4319398,1788989029.4319398,0.0,0.0,0.0,0.0,1788989029.4319398,1788989029.4319398,0.0,,,1.249551773071289,1788989029.4331894,0.0,1788989029.4319398,0.0001,-0.0003,0.0004,0.0005099019513592785,0.0,-1.5707407162970446,0.0,1788989029.4319398,0.0,0.0,0.0,1788989029.4319398,0.0,0.0,0.0,1788989029.4319398,nan,0,0.0,1,0.0,0.0,0.0,0.8006,3.1583,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258192635495943,1.5708,0,0.0,0.0,0.8006,3.1583,-1.5707963267948963,0.007830425972342929,0.0001,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788989029.4828997,0.8007,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05095982551574707,0.0,0,0.0002384185791015625,1788989029.4829,3.0,1788989029.4829,0.05096006393432617,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788989029.4828997,0.0,0.0,0.0,0.0100843467388,0.0001,0.0,1788989029.4828997,0.0,0.0,0.0,0.0100843467388,0.0001,0.0,1788989029.4828997,0.0,1788989029.4828997,,,0.0,1788989029.4828997,1788989029.4828997,1788989029.4828997,0.0,0.0,0.0,0.0,1788989029.4828997,1788989029.4828997,0.0,,,2.2194385528564453,1788989029.485119,0.0,1788989029.4828997,0.0001,-0.0005,0.0026,0.002649528259898354,0.0,-1.5707407162970446,0.0,1788989029.4828997,0.0,0.0,0.0,1788989029.4828997,0.0,0.0,0.0,1788989029.4828997,nan,0,0.0,1,0.0,0.0,0.0,0.8006,3.1583,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258192635495943,1.5708,0,0.0,0.0,0.8006,3.1583,-1.5707963267948963,0.007625044918297914,0.0001,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,0.8006,3.1583,-1.5707963267948963,0.0100843467388,0.0001,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788989029.5521617,0.8007,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06926202774047852,0.0,0,0.0,1788989029.5521617,3.0,1788989029.5521617,0.06926178932189941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788989029.5521617,0.0,0.0,0.0,0.010105125349,0.0001,0.0,1788989029.5521617,0.0,0.0,0.0,0.010105125349,0.0001,0.0,1788989029.5521617,0.0,1788989029.5521617,,,-0.0002384185791015625,1788989029.5521615,1788989029.5521615,1788989029.5521615,0.0,0.0,0.0,0.0,1788989029.5521615,1788989029.5521615,0.0,,,,,0.0,1788989029.5521617,0.0,0.0004,0.0008,0.0008944271909999159,0.0,-1.5707407162970446,0.0,1788989029.5521617,0.0,0.0,0.0,1788989029.5521617,0.0,0.0,0.0,1788989029.5521617,nan,0,0.0,1,0.0,0.0,0.0,0.8006,3.1583,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258192635495943,1.5708,,0.0,0.0,0.8006,3.1583,-1.5707963267948963,0.007414698424483241,0.0001,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,0.8006,3.1583,-1.5707963267948963,0.010105125349,0.0001,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788989029.6033251,0.8007,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051163434982299805,0.0,0,0.0002384185791015625,1788989029.6033254,3.0,1788989029.6033254,0.051163673400878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788989029.6033251,0.0,0.0,0.0,0.010120474392100001,0.0001,0.0,1788989029.6033251,0.0,0.0,0.0,0.010120474392100001,0.0001,0.0,1788989029.6033251,0.0,1788989029.6033251,,,0.0,1788989029.6033251,1788989029.6033251,1788989029.6033251,0.0,0.0,0.0,0.0,1788989029.6033251,1788989029.6033251,0.0,1.7824172973632812,1788989029.6051075,1.2836456298828125,1788989029.6046088,0.0,1788989029.6033251,0.0004,0.0001,0.0017,0.0017492855684535901,0.0,-1.5707407162970446,0.0,1788989029.6033251,0.0,0.0,0.0,1788989029.6033251,0.0,0.0,0.0,1788989029.6033251,nan,0,0.0,1,0.0,0.0,0.0,0.8006,3.1583,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258192635495943,1.5708,0,0.0,0.0,0.8006,3.1583,-1.5707963267948963,0.007212187902184429,0.0001,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,0.8006,3.1583,-1.5707963267948963,0.010120474392100001,0.0001,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,nan,0.0,0.0,1.0,0.010105125349,0.0001,nan,nan,0.0,0.0,nan,nan,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1788989029.6541297,0.8007,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05080461502075195,0.0,0,0.0002384185791015625,1788989029.65413,3.0,1788989029.65413,0.05080461502075195,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788989029.6541297,0.0,0.0,0.0,0.010135715806000001,0.0001,0.0,1788989029.6541297,0.0,0.0,0.0,0.010135715806000001,0.0001,0.0,1788989029.6541297,0.0,1788989029.6541297,,,0.0002384185791015625,1788989029.65413,1788989029.65413,1788989029.65413,0.0,0.0,0.0,0.0,1788989029.65413,1788989029.65413,0.0,3.6306381225585938,1788989029.6577604,3.1027793884277344,1788989029.6572325,0.0,1788989029.6541297,0.0004,0.0002,-0.0072,0.007213875518748573,0.0,-1.5707407162970446,0.0,1788989029.6541297,0.0,0.0,0.0,1788989029.6541297,0.0,0.0,0.0,1788989029.6541297,nan,0,0.0,1,0.0,0.0,0.0,0.8006,3.1583,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258192635495943,1.5708,0,0.0,0.0,0.8006,3.1583,-1.5707963267948963,0.007018166363146414,0.0001,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,0.8006,3.1583,-1.5707963267948963,0.010135715806000001,0.0001,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,nan,0.0,0.0,1.0,0.010120474392100001,0.0001,nan,nan,0.0,0.0,nan,nan,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1788989029.7047212,0.8007,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050591468811035156,0.0,0,0.0,1788989029.7047212,3.0,1788989029.7047212,0.050591230392456055,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788989029.7047212,0.0,0.0,0.0,0.0101508932356,0.0001,0.0,1788989029.7047212,0.0,0.0,0.0,0.0101508932356,0.0001,0.0,1788989029.7047212,0.0,1788989029.7047212,,,0.0,1788989029.7047212,1788989029.7047212,1788989029.7047212,0.0,0.0,0.0,0.0,1788989029.7047212,1788989029.7047212,0.0,2.216815948486328,1788989029.706938,1.711130142211914,1788989029.7064323,0.0,1788989029.7047212,0.0002,0.0,-0.0033,0.003306055050963308,0.0,-1.5707407162970446,0.0,1788989029.7047212,0.0,0.0,0.0,1788989029.7047212,0.0,0.0,0.0,1788989029.7047212,nan,0,0.0,1,0.0,0.0,0.0,0.8006,3.1583,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258192635495943,1.5708,0,0.0,0.0,0.8006,3.1583,-1.5707963267948963,0.006825269798706422,0.0001,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,0.8006,3.1583,-1.5707963267948963,0.0101508932356,0.0001,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,nan,0.0,0.0,1.0,0.010135715806000001,0.0001,nan,nan,0.0,0.0,nan,nan,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
