stamp_s,time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,current_map_x_m,current_map_y_m,current_map_yaw_rad,current_map_error_m,current_map_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad,gt_speed_mps,collision_count
1788899936.305460,-0.021370,-2.665588,4.213570,-2.985663,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
1788899936.354140,0.027310,-2.665588,4.213570,-2.985663,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000,0
1788899936.354140,0.027310,-2.665588,4.213570,-2.985663,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000,0
1788899936.402492,0.075662,-2.665588,4.213570,-2.985663,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000,0
1788899936.402492,0.075662,-2.665588,4.213570,-2.985663,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000,0
1788899936.452336,0.125506,-2.665588,4.213570,-2.985663,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000,0
1788899936.452336,0.125506,-2.665588,4.213570,-2.985663,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000,0
1788899936.501889,0.175059,-2.665588,4.213570,-2.985663,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000,0
1788899936.501889,0.175059,-2.665588,4.213570,-2.985663,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000,0
1788899936.551022,0.224192,-2.671614,4.212623,-2.983900,-2.665588,4.213570,-2.985663,0.006100,0.001763,-2.669659,4.212926,-2.983900,0.001979,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.124153,0
1788899936.551022,0.224192,-2.671614,4.212623,-2.983900,-2.665588,4.213570,-2.985663,0.006100,0.001763,-2.669659,4.212926,-2.983900,0.001979,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.124153,0
1788899936.601349,0.274519,-2.683370,4.210775,-2.977688,-2.665588,4.213570,-2.985663,0.018000,0.007975,-2.677504,4.211658,-2.979450,0.005932,0.001763,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.236453,0
1788899936.601349,0.274519,-2.683370,4.210775,-2.977688,-2.665588,4.213570,-2.985663,0.018000,0.007975,-2.677504,4.211658,-2.979450,0.005932,0.001763,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.236453,0
1788899936.651279,0.324449,-2.695588,4.208653,-2.971227,-2.665588,4.213570,-2.985663,0.030401,0.014436,-2.677535,4.211652,-2.979202,0.018300,0.007975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.248380,0
1788899936.651279,0.324449,-2.695588,4.208653,-2.971227,-2.693505,4.208980,-2.971227,0.002109,0.000000,-2.677535,4.211652,-2.979202,0.018300,0.007975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.248380,0
1788899936.701885,0.375055,-2.708088,4.206385,-2.964789,-2.693505,4.208980,-2.971227,0.014812,0.006438,-2.705648,4.206851,-2.964789,0.002484,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.251030,0
1788899936.701885,0.375055,-2.708088,4.206385,-2.964789,-2.693505,4.208980,-2.971227,0.014812,0.006438,-2.705648,4.206851,-2.964789,0.002484,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.251030,0
1788899936.751229,0.424399,-2.720093,4.204194,-2.958369,-2.693505,4.208980,-2.971227,0.027015,0.012858,-2.705382,4.206898,-2.964807,0.014958,0.006438,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.247316,0
1788899936.751229,0.424399,-2.720093,4.204194,-2.958369,-2.717511,4.204692,-2.958369,0.002630,0.000000,-2.705382,4.206898,-2.964807,0.014958,0.006438,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.247316,0
1788899936.801844,0.475014,-2.732562,4.201729,-2.951687,-2.717511,4.204692,-2.958369,0.015340,0.006682,-2.729727,4.202386,-2.951687,0.002910,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.251108,0
1788899936.801844,0.475014,-2.732562,4.201729,-2.951687,-2.717511,4.204692,-2.958369,0.015340,0.006682,-2.729727,4.202386,-2.951687,0.002910,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.251108,0
1788899936.851867,0.525037,-2.745623,4.199170,-2.946128,-2.717511,4.204692,-2.958369,0.028649,0.012241,-2.730023,4.202338,-2.952810,0.015918,0.006682,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.266069,0
1788899936.851867,0.525037,-2.745623,4.199170,-2.946128,-2.742223,4.199948,-2.946128,0.003487,0.000000,-2.730023,4.202338,-2.952810,0.015918,0.006682,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.266069,0
1788899936.901268,0.574439,-2.759064,4.196451,-2.940594,-2.742223,4.199948,-2.946128,0.017200,0.005534,-2.754805,4.197421,-2.940594,0.004368,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.277584,0
1788899936.901268,0.574439,-2.759064,4.196451,-2.940594,-2.742223,4.199948,-2.946128,0.017200,0.005534,-2.754805,4.197421,-2.940594,0.004368,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.277584,0
1788899936.951636,0.624806,-2.772489,4.193632,-2.934798,-2.742223,4.199948,-2.946128,0.030917,0.011330,-2.755168,4.197346,-2.940332,0.017715,0.005534,-2.742223,4.199948,-2.946128,0.030917,0.011330,nan,nan,nan,nan,nan,0.272356,0
1788899936.951636,0.624806,-2.772489,4.193632,-2.934798,-2.767735,4.194748,-2.934798,0.004883,0.000000,-2.755168,4.197346,-2.940332,0.017715,0.005534,-2.742223,4.199948,-2.946128,0.030917,0.011330,nan,nan,nan,nan,nan,0.272356,0
1788899937.001833,0.675003,-2.785898,4.190715,-2.929290,-2.767735,4.194748,-2.934798,0.018606,0.005508,-2.780744,4.191981,-2.929290,0.005308,0.000000,-2.742223,4.199948,-2.946128,0.044640,0.016838,nan,nan,nan,nan,nan,0.273390,0
1788899937.001833,0.675003,-2.785898,4.190715,-2.929290,-2.767735,4.194748,-2.934798,0.018606,0.005508,-2.780744,4.191981,-2.929290,0.005308,0.000000,-2.755113,4.196670,-2.940620,0.031356,0.011330,nan,nan,nan,nan,nan,0.273390,0
1788899937.051863,0.725033,-2.799407,4.187782,-2.923523,-2.767735,4.194748,-2.934798,0.032429,0.011275,-2.780783,4.191971,-2.929031,0.019089,0.005508,-2.755113,4.196670,-2.940620,0.045177,0.017097,nan,nan,nan,nan,nan,0.276295,0
1788899937.051863,0.725033,-2.799407,4.187782,-2.923523,-2.793777,4.189132,-2.923523,0.005790,0.000000,-2.780783,4.191971,-2.929031,0.019089,0.005508,-2.768023,4.193308,-2.934853,0.031866,0.011330,nan,nan,nan,nan,nan,0.276295,0
1788899937.101917,0.775087,-2.812801,4.184767,-2.917759,-2.793777,4.189132,-2.923523,0.019519,0.005764,-2.806883,4.186188,-2.917759,0.006086,0.000000,-2.781003,4.189848,-2.929089,0.032202,0.011330,nan,nan,nan,nan,nan,0.274294,0
1788899937.101917,0.775087,-2.812801,4.184767,-2.917759,-2.793777,4.189132,-2.923523,0.019519,0.005764,-2.806883,4.186188,-2.917759,0.006086,0.000000,-2.781003,4.189848,-2.929089,0.032202,0.011330,nan,nan,nan,nan,nan,0.274294,0
1788899937.153266,0.826437,-2.826362,4.181522,-2.912025,-2.793777,4.189132,-2.923523,0.033462,0.011497,-2.807258,4.186104,-2.917789,0.019646,0.005764,-2.794333,4.186213,-2.923355,0.032371,0.011330,nan,nan,nan,nan,nan,0.271542,0
1788899937.153266,0.826437,-2.826362,4.181522,-2.912025,-2.820346,4.183083,-2.912025,0.006215,0.000000,-2.807258,4.186104,-2.917789,0.019646,0.005764,-2.794333,4.186213,-2.923355,0.032371,0.011330,nan,nan,nan,nan,nan,0.271542,0
1788899937.201755,0.874925,-2.839444,4.178454,-2.906298,-2.820346,4.183083,-2.912025,0.019651,0.005727,-2.833130,4.180057,-2.906298,0.006515,0.000000,-2.806987,4.182684,-2.917628,0.032732,0.011330,nan,nan,nan,nan,nan,0.277122,0
1788899937.201755,0.874925,-2.839444,4.178454,-2.906298,-2.820346,4.183083,-2.912025,0.019651,0.005727,-2.833130,4.180057,-2.906298,0.006515,0.000000,-2.806987,4.182684,-2.917628,0.032732,0.011330,nan,nan,nan,nan,nan,0.277122,0
1788899937.251734,0.924905,-2.852792,4.175142,-2.900582,-2.820346,4.183083,-2.912025,0.033403,0.011443,-2.833570,4.179953,-2.906310,0.019815,0.005727,-2.806987,4.182684,-2.917628,0.046422,0.017046,nan,nan,nan,nan,nan,0.275162,0
1788899937.251734,0.924905,-2.852792,4.175142,-2.900582,-2.846335,4.176851,-2.900582,0.006680,0.000000,-2.833570,4.179953,-2.906310,0.019815,0.005727,-2.820055,4.178959,-2.911912,0.032959,0.011330,nan,nan,nan,nan,nan,0.275162,0
1788899937.301813,0.974983,-2.866139,4.171829,-2.894887,-2.846335,4.176851,-2.900582,0.020431,0.005696,-2.859579,4.173556,-2.894887,0.006783,0.000000,-2.833159,4.175143,-2.906216,0.033147,0.011330,nan,nan,nan,nan,nan,0.274619,0
1788899937.301813,0.974983,-2.866139,4.171829,-2.894887,-2.846335,4.176851,-2.900582,0.020431,0.005696,-2.859579,4.173556,-2.894887,0.006783,0.000000,-2.833159,4.175143,-2.906216,0.033147,0.011330,nan,nan,nan,nan,nan,0.274619,0
1788899937.351305,1.024475,-2.879175,4.168465,-2.889484,-2.846335,4.176851,-2.900582,0.033894,0.011098,-2.859426,4.173596,-2.895180,0.020404,0.005696,-2.846090,4.171299,-2.900814,0.033206,0.011330,nan,nan,nan,nan,nan,0.272024,0
1788899937.351305,1.024475,-2.879175,4.168465,-2.889484,-2.872652,4.170226,-2.889484,0.006756,0.000000,-2.859426,4.173596,-2.895180,0.020404,0.005696,-2.846090,4.171299,-2.900814,0.033206,0.011330,nan,nan,nan,nan,nan,0.272024,0
1788899937.401017,1.074187,-2.892492,4.164955,-2.883820,-2.872652,4.170226,-2.889484,0.020528,0.005664,-2.885809,4.166797,-2.883820,0.006932,0.000000,-2.846090,4.171299,-2.900814,0.046833,0.016994,nan,nan,nan,nan,nan,0.277020,0
1788899937.401017,1.074187,-2.892492,4.164955,-2.883820,-2.872652,4.170226,-2.889484,0.020528,0.005664,-2.885809,4.166797,-2.883820,0.006932,0.000000,-2.859101,4.167353,-2.895150,0.033476,0.011330,nan,nan,nan,nan,nan,0.277020,0
1788899937.451837,1.125007,-2.905990,4.161315,-2.877900,-2.872652,4.170226,-2.889484,0.034508,0.011584,-2.886117,4.166715,-2.883564,0.020594,0.005664,-2.872393,4.163237,-2.889230,0.033652,0.011330,nan,nan,nan,nan,nan,0.275102,0
1788899937.451837,1.125007,-2.905990,4.161315,-2.877900,-2.899254,4.163210,-2.877900,0.006998,0.000000,-2.886117,4.166715,-2.883564,0.020594,0.005664,-2.872393,4.163237,-2.889230,0.033652,0.011330,nan,nan,nan,nan,nan,0.275102,0
1788899937.501120,1.174290,-2.918995,4.157753,-2.872250,-2.899254,4.163210,-2.877900,0.020482,0.005650,-2.912271,4.159656,-2.872250,0.006988,0.000000,-2.872393,4.163237,-2.889230,0.046923,0.016980,nan,nan,nan,nan,nan,0.273598,0
1788899937.501120,1.174290,-2.918995,4.157753,-2.872250,-2.899254,4.163210,-2.877900,0.020482,0.005650,-2.912271,4.159656,-2.872250,0.006988,0.000000,-2.885260,4.159172,-2.883580,0.033765,0.011330,nan,nan,nan,nan,nan,0.273598,0
1788899937.551544,1.224714,-2.932463,4.153916,-2.866650,-2.899254,4.163210,-2.877900,0.034485,0.011250,-2.912606,4.159565,-2.872300,0.020645,0.005650,-2.898433,4.154928,-2.877980,0.034044,0.011330,nan,nan,nan,nan,nan,0.277716,0
1788899937.551544,1.224714,-2.932463,4.153916,-2.866650,-2.925602,4.155936,-2.866650,0.007152,0.000000,-2.912606,4.159565,-2.872300,0.020645,0.005650,-2.898433,4.154928,-2.877980,0.034044,0.011330,nan,nan,nan,nan,nan,0.277716,0
1788899937.601171,1.274341,-2.945337,4.150172,-2.861030,-2.925602,4.155936,-2.866650,0.020560,0.005620,-2.938676,4.152208,-2.861030,0.006965,0.000000,-2.911350,4.150686,-2.872360,0.033991,0.011330,nan,nan,nan,nan,nan,0.270178,0
1788899937.601171,1.274341,-2.945337,4.150172,-2.861030,-2.925602,4.155936,-2.866650,0.020560,0.005620,-2.938676,4.152208,-2.861030,0.006965,0.000000,-2.911350,4.150686,-2.872360,0.033991,0.011330,nan,nan,nan,nan,nan,0.270178,0
1788899937.651011,1.324181,-2.958607,4.146365,-2.856768,-2.925602,4.155936,-2.866650,0.034365,0.009882,-2.938764,4.152193,-2.862388,0.020681,0.005620,-2.911350,4.150686,-2.872360,0.047454,0.015592,nan,nan,nan,nan,nan,0.276989,0
1788899937.651011,1.324181,-2.958607,4.146365,-2.856768,-2.951818,4.148391,-2.856768,0.007086,0.000000,-2.938764,4.152193,-2.862388,0.020681,0.005620,-2.924330,4.146352,-2.868098,0.034277,0.011330,nan,nan,nan,nan,nan,0.276989,0
1788899937.701792,1.374962,-2.972044,4.142331,-2.852246,-2.951818,4.148391,-2.856768,0.021115,0.004522,-2.965217,4.144435,-2.852246,0.007144,0.000000,-2.937563,4.141870,-2.863576,0.034484,0.011330,nan,nan,nan,nan,nan,0.276268,0
1788899937.701792,1.374962,-2.972044,4.142331,-2.852246,-2.951818,4.148391,-2.856768,0.021115,0.004522,-2.965217,4.144435,-2.852246,0.007144,0.000000,-2.937563,4.141870,-2.863576,0.034484,0.011330,nan,nan,nan,nan,nan,0.276268,0
1788899937.751819,1.424989,-2.985184,4.138342,-2.847998,-2.951818,4.148391,-2.856768,0.034847,0.008770,-2.965024,4.144494,-2.852519,0.021078,0.004522,-2.950585,4.137395,-2.859328,0.034612,0.011330,nan,nan,nan,nan,nan,0.274495,0
1788899937.751819,1.424989,-2.985184,4.138342,-2.847998,-2.978405,4.140478,-2.847998,0.007107,0.000000,-2.965024,4.144494,-2.852519,0.021078,0.004522,-2.950585,4.137395,-2.859328,0.034612,0.011330,nan,nan,nan,nan,nan,0.274495,0
1788899937.801146,1.474316,-2.998127,4.134385,-2.844021,-2.978405,4.140478,-2.847998,0.020641,0.003977,-2.991379,4.136528,-2.844021,0.007080,0.000000,-2.963392,4.132934,-2.855351,0.034765,0.011330,nan,nan,nan,nan,nan,0.274372,0
1788899937.801146,1.474316,-2.998127,4.134385,-2.844021,-2.978405,4.140478,-2.847998,0.020641,0.003977,-2.991379,4.136528,-2.844021,0.007080,0.000000,-2.963392,4.132934,-2.855351,0.034765,0.011330,nan,nan,nan,nan,nan,0.274372,0
1788899937.851435,1.524605,-3.011548,4.130251,-2.839533,-2.978405,4.140478,-2.847998,0.034684,0.008465,-2.991699,4.136427,-2.843509,0.020787,0.003977,-2.976497,4.128308,-2.850863,0.035105,0.011330,nan,nan,nan,nan,nan,0.279251,0
