stamp_s,time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,current_map_x_m,current_map_y_m,current_map_yaw_rad,current_map_error_m,current_map_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad,gt_speed_mps,collision_count
1788895861.933859,1.124942,-2.665588,4.213570,-2.985663,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,0.000000,0
1788895861.933859,1.124942,-2.665588,4.213570,-2.985663,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,0.000000,0
1788895861.982055,1.173138,-2.665588,4.213570,-2.985663,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,0.000000,0
1788895861.982055,1.173138,-2.665588,4.213570,-2.985663,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,0.000000,0
1788895862.032042,1.223125,-2.665588,4.213570,-2.985663,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,0.000000,0
1788895862.032042,1.223125,-2.665588,4.213570,-2.985663,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,0.000000,0
1788895862.081147,1.272230,-2.665588,4.213570,-2.985663,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,0.000000,0
1788895862.081147,1.272230,-2.665588,4.213570,-2.985663,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,0.000000,0
1788895862.129983,1.321066,-2.665588,4.213570,-2.985663,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,0.000000,0
1788895862.129983,1.321066,-2.665588,4.213570,-2.985663,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,0.000000,0
1788895862.179729,1.370811,-2.665588,4.213570,-2.985663,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,0.000000,0
1788895862.179729,1.370811,-2.665588,4.213570,-2.985663,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,0.000000,0
1788895862.228806,1.419889,-2.665588,4.213570,-2.985663,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,0.000000,0
1788895862.228806,1.419889,-2.665588,4.213570,-2.985663,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,-2.665588,4.213570,-2.985663,0.000000,0.000000,0.000000,0
1788895862.279023,1.470106,-2.672108,4.212545,-2.985597,-2.665588,4.213570,-2.985663,0.006600,0.000066,-2.678825,4.211488,-2.985597,0.006800,0.000000,-2.678825,4.211488,-2.985597,0.006800,0.000000,-2.678825,4.211488,-2.985597,0.006800,0.000000,0.131430,0
1788895862.279023,1.470106,-2.672108,4.212545,-2.985597,-2.665588,4.213570,-2.985663,0.006600,0.000066,-2.678825,4.211488,-2.985597,0.006800,0.000000,-2.678825,4.211488,-2.985597,0.006800,0.000000,-2.678825,4.211488,-2.985597,0.006800,0.000000,0.131430,0
1788895862.329068,1.520151,-2.692162,4.209394,-2.979879,-2.665588,4.213570,-2.985663,0.026900,0.005784,-2.691557,4.209411,-2.979945,0.000605,0.000066,-2.678825,4.211488,-2.985597,0.013500,0.005718,-2.678825,4.211488,-2.985597,0.013500,0.005718,0.405639,0
1788895862.329068,1.520151,-2.692162,4.209394,-2.979879,-2.704794,4.207328,-2.979879,0.012800,0.000000,-2.691557,4.209411,-2.979945,0.000605,0.000066,-2.704794,4.207328,-2.979879,0.012800,0.000000,-2.704794,4.207328,-2.979879,0.012800,0.000000,0.405639,0
1788895862.379415,1.570498,-2.724502,4.203906,-2.960465,-2.704794,4.207328,-2.979879,0.020003,0.019415,-2.743574,4.200614,-2.960465,0.019354,0.000000,-2.743574,4.200614,-2.960465,0.019354,0.000000,-2.743574,4.200614,-2.960465,0.019354,0.000000,0.651526,0
1788895862.379415,1.570498,-2.724502,4.203906,-2.960465,-2.743574,4.200614,-2.960465,0.019354,0.000000,-2.743574,4.200614,-2.960465,0.019354,0.000000,-2.743574,4.200614,-2.960465,0.019354,0.000000,-2.743574,4.200614,-2.960465,0.019354,0.000000,0.651526,0
1788895862.429399,1.620482,-2.764361,4.196023,-2.926647,-2.743574,4.200614,-2.960465,0.021288,0.033818,-2.784020,4.192498,-2.926647,0.019972,0.000000,-2.743574,4.200614,-2.960465,0.021288,0.033818,-2.784020,4.192498,-2.926647,0.019972,0.000000,0.812883,0
1788895862.429399,1.620482,-2.764361,4.196023,-2.926647,-2.784020,4.192498,-2.926647,0.019972,0.000000,-2.784020,4.192498,-2.926647,0.019972,0.000000,-2.784020,4.192498,-2.926647,0.019972,0.000000,-2.784020,4.192498,-2.926647,0.019972,0.000000,0.812883,0
1788895862.479173,1.670256,-2.803349,4.186454,-2.874788,-2.784020,4.192498,-2.926647,0.020251,0.051859,-2.821444,4.183305,-2.874788,0.018368,0.000000,-2.784020,4.192498,-2.926647,0.020251,0.051859,-2.784020,4.192498,-2.926647,0.020251,0.051859,0.806539,0
1788895862.479173,1.670256,-2.803349,4.186454,-2.874788,-2.821444,4.183305,-2.874788,0.018368,0.000000,-2.821444,4.183305,-2.874788,0.018368,0.000000,-2.821444,4.183305,-2.874788,0.018368,0.000000,-2.821444,4.183305,-2.874788,0.018368,0.000000,0.806539,0
1788895862.528732,1.719815,-2.839836,4.175153,-2.814648,-2.821444,4.183305,-2.874788,0.020118,0.060140,-2.857065,4.172408,-2.814648,0.017445,0.000000,-2.857065,4.172408,-2.814648,0.017445,0.000000,-2.857065,4.172408,-2.814648,0.017445,0.000000,0.770757,0
1788895862.528732,1.719815,-2.839836,4.175153,-2.814648,-2.857065,4.172408,-2.814648,0.017445,0.000000,-2.857065,4.172408,-2.814648,0.017445,0.000000,-2.857065,4.172408,-2.814648,0.017445,0.000000,-2.857065,4.172408,-2.814648,0.017445,0.000000,0.770757,0
1788895862.578960,1.770043,-2.876316,4.161221,-2.748883,-2.857065,4.172408,-2.814648,0.022266,0.065765,-2.893709,4.158622,-2.748883,0.017586,0.000000,-2.857065,4.172408,-2.814648,0.022266,0.065765,-2.857065,4.172408,-2.814648,0.022266,0.065765,0.777440,0
1788895862.578960,1.770043,-2.876316,4.161221,-2.748883,-2.893709,4.158622,-2.748883,0.017586,0.000000,-2.893709,4.158622,-2.748883,0.017586,0.000000,-2.893709,4.158622,-2.748883,0.017586,0.000000,-2.893709,4.158622,-2.748883,0.017586,0.000000,0.777440,0
1788895862.629275,1.820358,-2.911830,4.145011,-2.690248,-2.893709,4.158622,-2.748883,0.022663,0.058635,-2.928209,4.143132,-2.690248,0.016486,0.000000,-2.893709,4.158622,-2.748883,0.022663,0.058635,-2.893709,4.158622,-2.748883,0.022663,0.058635,0.775889,0
1788895862.629275,1.820358,-2.911830,4.145011,-2.690248,-2.928209,4.143132,-2.690248,0.016486,0.000000,-2.928209,4.143132,-2.690248,0.016486,0.000000,-2.928209,4.143132,-2.690248,0.016486,0.000000,-2.928209,4.143132,-2.690248,0.016486,0.000000,0.775889,0
1788895862.678663,1.869745,-2.946129,4.126866,-2.635271,-2.928209,4.143132,-2.690248,0.024201,0.054977,-2.961175,4.126018,-2.635271,0.015070,0.000000,-2.961175,4.126018,-2.635271,0.015070,0.000000,-2.961175,4.126018,-2.635271,0.015070,0.000000,0.785676,0
