phase,time_s,throttle,speed_mps,acceleration_mps2
grid_throttle_0.000_at_0.00,1788525161.0680337,0.0,0.0,nan
grid_throttle_0.000_at_0.00,1788525161.0696957,0.0,0.0,nan
grid_throttle_0.000_at_0.00,1788525161.0707963,0.0,0.0,nan
grid_throttle_0.000_at_0.00,1788525161.1259809,0.0,0.0,nan
grid_throttle_0.000_at_0.00,1788525161.183814,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525161.1852703,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525161.1862993,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525161.1872692,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525161.2838142,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525161.2852147,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525161.2863154,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525161.2875862,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525161.3409538,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525161.3577995,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525161.40151,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525161.4027321,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525161.4037566,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525161.458832,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525161.519779,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525161.5220141,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525161.5265853,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525161.5755448,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525161.6408556,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525161.6438763,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525161.6509247,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525161.654256,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525161.692949,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525161.7352812,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525161.7369776,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525161.7411978,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525161.7921689,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525161.8116682,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525161.8558702,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525161.8646598,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525161.8699074,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525161.9099405,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525161.9294724,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525161.974629,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525161.980145,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525161.9849117,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.0271902,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.0692296,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.070782,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.0718806,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.12495,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.1415312,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.183308,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.1849315,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.2427168,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.2609272,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.3038845,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.305445,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.3073876,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.363363,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.4213452,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.4229407,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.4257464,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.4775553,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.5435472,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.5480807,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.5505579,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.5521655,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.5935175,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.6357915,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.637132,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.6394413,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.6936595,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.7156227,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.7599573,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.7615504,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.7626922,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.81103,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.831447,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.8743827,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.8762732,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.8803456,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.9280202,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.9537644,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.9962678,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.9978707,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788525162.9995906,0.0,0.0,0.0
grid_throttle_0.030_at_0.00,1788525168.9321136,0.03,0.0,nan
grid_throttle_0.030_at_0.00,1788525168.960513,0.03,0.0,nan
grid_throttle_0.030_at_0.00,1788525169.0043988,0.03,0.0,nan
grid_throttle_0.030_at_0.00,1788525169.0061045,0.03,0.0,nan
grid_throttle_0.030_at_0.00,1788525169.0072775,0.03,0.1325,nan
grid_throttle_0.030_at_0.00,1788525169.0647404,0.03,0.3979,3.8176176776976902
grid_throttle_0.030_at_0.00,1788525169.082085,0.03,0.681,5.601628965168295
grid_throttle_0.030_at_0.00,1788525169.124594,0.03,0.681,4.67538728734852
grid_throttle_0.030_at_0.00,1788525169.1261241,0.03,0.681,4.615190898713887
grid_throttle_0.030_at_0.00,1788525169.1272838,0.03,0.7183,4.881409462732173
grid_throttle_0.030_at_0.00,1788525169.1814156,0.03,0.7476,0.670487818483377
grid_throttle_0.030_at_0.00,1788525169.2408354,0.03,0.7533,0.3082298696117741
