metric,bin,samples,relative_samples,absolute_error_median,absolute_error_p95,absolute_error_max,relative_error_median_pct,relative_error_p95_pct,relative_error_max_pct,reference_median,reference_max
odom_speed_vs_truth,0-1_mps,26451,0,0.0,0.048266743199973594,8.555909227577576,nan,nan,nan,nan,nan
odom_speed_vs_truth,1-3_mps,5779,5779,0.03754472531627773,0.32359497587665986,8.476911987739175,1.8708022594780531,18.16135221908759,813.7637756388947,1.993,2.9974
odom_speed_vs_truth,3-5_mps,4897,4897,0.048922849314161354,0.34675635296986496,2.961062606001329,1.2258964296788124,8.62215114361636,98.66729578608788,3.7106,4.9999
odom_speed_vs_truth,5-10_mps,9680,9680,0.06711121044584756,0.4430911736555778,1.153005565934567,0.9238436331963988,6.533566729231306,17.99286792744431,7.1895,9.9994
odom_speed_vs_truth,10-15_mps,6132,6132,0.10334218485253643,0.5318468648174157,1.4654777651604665,0.841558152427919,4.140360223357077,12.430883455574149,11.9725,14.9984
odom_speed_vs_truth,15-20_mps,6387,6387,0.13906701391779208,0.8684663844700893,1.4801053225383143,0.8539598508235625,4.634035723707159,7.521267986093964,16.754,19.9964
odom_speed_vs_truth,20-23_mps,1351,1351,0.39610480104248325,1.4051291753285895,1.7669745086205388,1.7347815840775274,6.330603716814321,8.490089988663085,22.8428,22.8835
odom_speed_vs_truth_acceleration,all_speeds,14191,13430,0.10425267888660983,0.660265566088917,8.555909227577576,1.4846901350945658,6.527330901540268,813.7637756388947,8.8568,22.7129
odom_speed_vs_truth_acceleration,0-1_mps,761,0,0.08293314063586138,0.361,8.555909227577576,nan,nan,nan,nan,nan
odom_speed_vs_truth_acceleration,1-3_mps,1711,1711,0.05848823442162443,0.19036507878836262,8.418986019837233,2.857921965954746,10.934220701998449,813.7637756388947,1.993,2.9964
odom_speed_vs_truth_acceleration,3-5_mps,1790,1790,0.057158113355980866,0.23980733856766,0.5102540967141209,1.4464069485954418,5.707336301711035,12.8637743810871,3.9498,4.9999
odom_speed_vs_truth_acceleration,5-10_mps,4141,4141,0.0774462089770438,0.44523179779055244,1.153005565934567,1.0829885591303252,6.305797049782406,13.634225713748473,7.4889,9.9994
odom_speed_vs_truth_acceleration,10-15_mps,3445,3445,0.15015057918151697,0.5773807554801529,1.4654777651604665,1.219965995855224,4.68036060140323,12.430883455574149,12.1069,14.9984
odom_speed_vs_truth_acceleration,15-20_mps,1898,1898,0.2791049010841462,0.8641493679452701,1.4801053225383143,1.7174391056098683,4.662779871065392,7.521267986093964,16.746850000000002,19.9964
odom_speed_vs_truth_acceleration,20-23_mps,445,445,0.7925702160694321,1.490947697275999,1.7669745086205388,3.756441417665766,7.159798974538791,8.490089988663085,21.6674,22.7129
odom_speed_vs_truth_steady-state,all_speeds,14719,14339,0.042387643691975896,0.5994442975790149,8.028867958671077,0.5632765889635393,5.675455431979558,415.20258841198483,8.4936,22.8835
odom_speed_vs_truth_steady-state,0-1_mps,380,0,0.006485334130962528,0.18113686910649007,0.48552939223227465,nan,nan,nan,nan,nan
