event_index,source_stamp_ns,status,steering_rate_radps,target_speed_rate_mps2,steering_command_rad,target_speed_mps,iterations,primal_residual,dual_residual,rti_iterations_used,rti2_triggered,rti2_trigger_reason_mask,rti2_budget_skipped,r1_status,r2_status,r1_objective,r2_objective,r1_slack_m,r2_slack_m,selected_candidate,r1_iterations,r2_iterations,r1_solve_us,r2_solve_us,total_rti_us,rho_start,rho_final,rho_u_start,rho_u_final,rho_change_count,factorization_count,progress_m,e_y_m,e_psi_rad,u_mps,v_mps,r_radps,target_speed_state_mps,steering_state_rad,state_age_s,path_curvature_per_m,lateral_accel_proxy_mps2,minimum_predicted_corridor_slack_m,candidate_progress_error_max_m,candidate_curvature_error_max_per_m,candidate_left_bound_error_max_m,candidate_right_bound_error_max_m,nonlinear_failure_stage,nonlinear_failure_reason
4954,1789729644218999060,0,-0.5489947796,1.922400355,-0.2354151607,2.567125559,6,0,0.005205243826,1,0,0,0,0,-1,458.9872742,nan,0.2281067669,nan,R1,6,0,161.0020001,0,207.779,1,1,4,1,2,3,34.86472252,0.005818773061,-0.02655502595,2.504580975,0.005152678117,-1.257099986,2.519065619,-0.2216902971,0.004683704,-0.6269287733,6.898464203,0.2281067669,0.03299054876,0.03819215298,0.04437482357,0.01449298859,-1,-1
4976,1789729644243979324,0,-0.5614075065,1.861967325,-0.2531148791,2.5656147,5,0,0.005658864975,1,0,0,0,0,-1,374.9360046,nan,0.2260079831,nan,R1,5,0,122.039,0,168.747,1,1,1,1,0,1,34.92561109,0.002401020844,-0.02219073102,2.498243809,0.00541949179,-1.335199952,2.519065619,-0.239079684,0.003776809,-0.5186464508,6.853803635,0.2260079831,0.01637526229,0.03048485518,0.02352416515,0.00843423605,-1,-1
5000,1789729644268492058,0,-0.3359398246,1.814960599,-0.2540600598,2.564439535,5,0,0.005170226097,1,0,0,0,0,-1,312.8529358,nan,0.2237911522,nan,R1,5,0,122.53,0,169.5180001,1,1,1,1,0,1,34.98667354,0.001534114941,-0.03407895565,2.505031586,0.006011860445,-1.46570003,2.519065619,-0.2456615567,0.003800564,-0.3767026436,6.833053589,0.2237911522,0.03080179542,0.05972656608,0.02304792404,0.01356428862,-1,-1
5022,1789729644294130438,0,-0.444570452,1.795762658,-0.2641476989,2.563959599,5,0,0.005488276482,1,0,0,0,0,-1,295.927063,nan,0.2313062102,nan,R1,5,0,126.9879999,0,174.046,1,1,1,1,0,1,35.04930574,0.003746672766,-0.0382001251,2.486924887,0.006242231932,-1.565400004,2.519065619,-0.2530334294,0.003717648,-0.7631276299,6.838231087,0.2313062102,0.0397974737,0.08061346412,0.02922594547,0.01948148012,-1,-1
5045,1789729644318565326,0,-0.4264610708,1.743930817,-0.2706227601,2.562663794,5,0,0.003789544106,1,0,0,0,0,-1,261.0087585,nan,0.2325022519,nan,R1,5,0,122.8110001,0,169.809,1,1,1,1,0,1,35.11151519,0.002764666453,-0.03325765952,2.515720367,0.006831387058,-1.638599992,2.519065619,-0.2599612474,0.00348995,-0.7666742296,7.219923019,0.2325022519,0.03253257275,0.04954880476,0.02199792862,0.01249998808,-1,-1
5069,1789729644344122624,0,-0.3607913256,1.765681982,-0.2755013704,2.563207626,3,0,0.00908601284,1,0,0,0,0,-1,277.2286377,nan,0.2313233316,nan,R1,3,0,111.6600001,0,159.039,1,1,1,1,0,1,35.17434505,8.001124661e-05,-0.02709183656,2.473245621,0.006886054762,-1.764999986,2.519065619,-0.2664815784,0.003246292,-0.8581386225,6.904016018,0.2313233316,0.02731996775,0.04288759828,0.01935613155,0.007925033569,-1,-1
5094,1789729644368821819,0,-0.2626751661,1.72359705,-0.270083636,2.562155485,4,0,0.008033752441,1,0,0,0,0,-1,283.1243591,nan,0.2335658669,nan,R1,4,0,121.368,0,168.777,1,1,1,1,0,1,35.23501456,-0.0002662374172,-0.02002872154,2.490273714,0.007243362721,-1.806900024,2.519065619,-0.2635167539,0.004344035,-0.9353029156,6.905014992,0.2335658669,0.04599099606,0.1949415207,0.02676320076,0.01139363647,-1,-1
5115,1789729644393915896,0,-0.3681108952,1.731317401,-0.2796863914,2.562348604,5,0,0.00674366951,1,0,0,0,0,-1,306.2481079,nan,0.2371502072,nan,R1,5,0,123.2910001,0,170.5799999,1,1,1,1,0,1,35.29712271,0.001391925267,-0.007292520255,2.464475393,0.007140077185,-1.856400013,2.519065619,-0.270483613,0.003922513,-0.9806147879,6.836790085,0.2371502072,0.02578602359,0.1014143229,0.01470899582,0.01115453243,-1,-1
5138,1789729644418722172,0,-0.2648046315,1.735388041,-0.2783307433,2.562450409,9,0.007957935333,0.008937835693,1,0,0,0,0,-1,326.8285217,nan,0.2383987159,nan,R1,9,0,176.3500001,0,223.779,1,1,1,4,2,3,35.35597377,0.002741865115,0.004641110543,2.442777872,0.007055471186,-1.90199995,2.519065619,-0.2717106342,0.003790866,-0.9922114188,6.833837032,0.2383987159,0.03368652239,0.1298300922,0.01924514771,0.01250004768,-1,-1
5161,1789729644443781414,0,-0.2337581664,1.701052785,-0.2806923389,2.561591864,11,0.005346298218,0.004463195801,1,0,0,0,0,-1,322.2585144,nan,0.2392180711,nan,R1,11,0,202.931,0,254.0769999,1,1,4,2,3,4,35.4184186,0.005553215742,0.01287701726,2.466316223,0.007513051387,-1.94749999,2.519065619,-0.2748483717,0.003345819,-0.9513396911,6.79613018,0.2392180711,0.02751069516,0.09472641349,0.01517653465,0.01225692034,-1,-1
5186,1789729644468826679,0,-0.3715661764,1.681107402,-0.2848159373,2.56109333,9,0.004714488983,0.009375095367,1,0,0,0,0,-1,338.5571289,nan,0.2455336303,nan,R1,9,0,205.836,0,253.0540001,1,1,2,2,4,5,35.48129179,0.008576722816,0.03905120119,2.468225241,0.007445918396,-1.924100041,2.519065619,-0.2755267918,0.004124152,-0.9191164482,6.95303154,0.2455336303,0.04577713832,0.09322538972,0.02075076103,0.01264107227,-1,-1
5209,1789729644493863990,0,-0.3761257529,1.683442712,-0.2886955142,2.561151743,11,0.009771347046,0.006340026855,1,0,0,0,0,-1,346.2805481,nan,0.2457490861,nan,R1,11,0,192.842,0,240.05,1,1,2,8,2,3,35.54236458,0.01191847399,0.04451301694,2.466728926,0.00762118632,-1.97420001,2.519065619,-0.2792923748,0.0047992,-0.8935259895,6.914849758,0.2457490861,0.03435165063,0.04304164648,0.0134292841,0.01246422529,-1,-1
5230,1789729644519337480,0,-0.3401942551,1.704711914,-0.2880838215,2.561683416,11,0.006072282791,0.00959777832,1,0,0,0,0,-1,362.9222717,nan,0.2470139861,nan,R1,11,0,204.273,0,251.562,1,1,8,4,3,4,35.60270412,0.01651453599,0.04625845328,2.451337814,0.007452339865,-1.980200052,2.519065619,-0.279578954,0.003691138,-0.7748680807,6.947588444,0.2470139861,0.03902162239,0.03143703938,0.01171064377,0.009406507015,-1,-1
5253,1789729644544452647,0,-0.331061393,1.723989129,-0.2894445956,2.56216526,11,0.008578777313,0.003127098083,1,0,0,0,0,-1,368.6478577,nan,0.2485843152,nan,R1,11,0,191.0379999,0,238.507,1,1,4,4,2,3,35.66225731,0.02134603821,0.03747826815,2.449977398,0.00751309609,-2.00090003,2.519065619,-0.2811680734,0.004150211,-0.6960444186,6.896673203,0.2485843152,0.0317091085,0.0545848012,0.01100993156,0.01154255867,-1,-1
5278,1789729644569472204,0,-0.3143414259,1.306373954,-0.2899776399,2.526542664,11,0.008236646652,0.006685256958,1,0,0,0,0,-1,409.5563049,nan,0.2488804311,nan,R1,11,0,204.3140001,0,252.1229999,1,1,4,8,3,4,35.72413455,0.02388042025,0.0275976751,2.449631214,0.007518864237,-2.003599882,2.493883371,-0.2821190953,0.004006801,-0.6641033745,6.847147465,0.2488804311,0.040486902,0.08836990595,0.01528358459,0.006695210934,-1,-1
5301,1789729644595899277,0,-0.2742026746,1.565354705,-0.286616534,2.514485121,15,0.004911899567,0.00994682312,1,0,0,0,0,-1,442.9272461,nan,0.2505275607,nan,R1,15,0,272.7819998,0,320.3610001,1,1,8,8,6,7,35.78628458,0.02552754991,0.01660905965,2.418105602,0.007208356634,-2.028199911,2.475351334,-0.2797614634,0.005496771,-0.6644704138,6.833398819,0.2505275607,0.03883118927,0.06543427706,0.02054345608,0.01068228483,-1,-1
5324,1789729644620712336,0,-0.3027672172,1.756025434,-0.2853241563,2.504293919,14,0.009941577911,0.005761146545,1,0,0,0,0,-1,428.6559753,nan,0.2518856525,nan,R1,14,0,255.95,0,303.4190001,1,1,8,4,5,6,35.84623953,0.02688563056,0.004303643946,2.481315613,0.008027098142,-2.030999899,2.46039319,-0.2777549624,0.006107219,-0.6898618621,6.809589386,0.2518856525,0.03692466021,0.05431711674,0.02210402489,0.0112760067,-1,-1
5345,1789729644644293248,0,-0.3304301798,2.288498163,-0.2876290083,2.509109735,37,0.006723403931,0.009296417236,1,0,0,0,0,-1,437.2625427,nan,0.2498230189,nan,R1,37,0,333.5960002,0,381.2049999,1,1,4,8,1,2,35.90636207,0.02482301369,-0.003803928383,2.506191015,0.008387298323,-2.041199923,2.451897383,-0.2793682516,0.003767933,-0.7435436211,6.712582111,0.2498230189,0.0173824355,0.01591828465,0.008982419968,0.004702925682,-1,-1
5370,1789729644669767480,0,-0.2974494696,2.92419076,-0.2819273472,2.532265902,30,0.006774902344,0.009269714355,1,0,0,0,0,-1,486.4092102,nan,0.2621623576,nan,R1,30,0,305.6730001,0,356.648,1,1,8,8,2,3,35.96772946,0.02483785711,-0.005523485132,2.449804306,0.007574726827,-2.01789999,2.459161043,-0.2744911015,0.005401042,-0.8258193431,6.744470596,0.2621623576,0.02986679226,0.010869205,0.01250004768,0.01249998808,-1,-1
5393,1789729644695395100,0,-0.4026543498,3,-0.2829325497,2.53692627,28,0.009520530701,0.008415222168,1,0,0,0,0,-1,548.8435669,nan,0.2633441389,nan,R1,28,0,262.7219999,0,309.8510001,1,1,8,8,0,1,36.02777913,0.0258441437,-0.003187888535,2.450965881,0.007501485292,-1.994500041,2.461926222,-0.2728661895,0.005423214,-0.9961069423,6.668813705,0.2633441389,0.02157850564,0.0154543519,0.00859940052,0.001999676228,-1,-1
5416,1789729644720515837,0,-0.4359599948,3,-0.2872169614,2.535530567,30,0.009642601013,0.00811958313,1,0,0,0,0,-1,629.6078491,nan,0.2714614868,nan,R1,30,0,278.2820001,0,325.5209999,1,1,8,8,0,1,36.08644655,0.02393531054,0.007570456248,2.46610117,0.007670067251,-1.988899946,2.460530519,-0.2763179541,0.004734439,-1.024089493,6.496853828,0.2714614868,0.01383395121,0.006750822067,0.005246758461,0.003261446953,-1,-1
5439,1789729644745541286,0,-0.3138561547,3,-0.2793340683,2.541759729,27,0.009473323822,0.008180618286,1,0,0,0,0,-1,757.1983032,nan,0.2865539491,nan,R1,27,0,258.0540001,0,305.6340001,1,1,8,8,0,1,36.14615377,0.02405396104,0.0159085393,2.392166376,0.006659570616,-1.964100003,2.466759682,-0.2714876533,0.006076451,-0.8858585689,6.330635071,0.2865539491,0.02838135138,0.00484213233,0.01180410385,0.003709971905,-1,-1
5462,1789729644769870876,0,-0.3635284603,3,-0.2787345648,2.571363688,26,0.00555062294,0.008953094482,1,0,0,0,0,-1,786.0161133,nan,0.3124071062,nan,R1,26,0,271.1689999,0,318.9990001,1,1,8,16,1,2,36.20427025,0.02490710095,0.01760265604,2.441260815,0.007220438216,-1.951500058,2.49636364,-0.2696463466,0.005287208,-0.8007471342,6.26962328,0.3124071062,0.01590757817,0.003979355097,0.00703895092,0.01178556681,-1,-1
5485,1789729644795270046,0,-0.3279981315,3,-0.2764217556,2.597589731,17,0.009379386902,0.001358032227,1,0,0,0,0,-1,892.1821289,nan,0.3490121067,nan,R1,17,0,357.6210001,0,405.21,1,1,16,8,11,12,36.266587,0.02630036138,0.01368897036,2.42833662,0.007147300988,-1.975200057,2.522589684,-0.2682217956,0.004726815,-0.7252995716,6.103364944,0.3490121067,0.01532027498,0.006460607052,0.007842898369,3.230571747e-05,-1,-1
5508,1789729644820099746,0,-0.3140878081,3,-0.2714932263,2.62252593,17,0.009777545929,0.009241104126,1,0,0,0,0,-1,990.4909058,nan,0.3876523674,nan,R1,17,0,230.993,0,278.322,1,1,8,8,2,3,36.32585394,0.02835370786,0.007091824431,2.424265385,0.006978076417,-1.942199945,2.547525883,-0.2636410296,0.005295534,-0.6905569751,6.037584782,0.3876523674,0.02506922558,0.01053616405,0.01109623909,0.009049743414,-1,-1
5531,1789729644845129523,0,-0.3315883577,3,-0.2708443403,2.632721663,20,0.009569406509,0.003702163696,1,0,0,0,0,-1,1147.231201,nan,0.3926121294,nan,R1,20,0,244.428,0,291.937,1,1,8,8,2,3,36.38631497,0.0273642689,1.660381167e-05,2.429052353,0.007006216329,-1.933799982,2.557721615,-0.2625546455,0.005097551,-0.6965479499,5.872997284,0.3926121294,0.01627525687,0.008330255747,0.005753397942,5.185604095e-06,-1,-1
5554,1789729644870602803,0,-0.2549721599,3,-0.2630378604,2.651427984,19,0.009835243225,0.003986358643,1,0,0,0,0,-1,1303.349609,nan,0.3809139729,nan,R1,19,0,243.7970002,0,291.437,1,1,8,8,2,3,36.44825878,0.02691679448,-0.005482735112,2.413813353,0.006818089634,-1.933099985,2.576427937,-0.2566635609,0.005853973,-0.7366575887,5.72217989,0.3809139729,0.02709786594,0.05730557442,0.01488244534,0.00919264555,-1,-1
5576,1789729644895256602,0,-0.2601121366,3,-0.2579375207,2.663977385,21,0.002527713776,0.009490966797,1,0,0,0,0,-1,1521.994141,nan,0.3742778301,nan,R1,21,0,382.096,0,429.766,1,1,8,16,11,12,36.50781833,0.02686770074,-0.007446050644,2.434373379,0.007009611465,-1.917000055,2.588977337,-0.2514347136,0.00528847,-0.8051960885,5.582611561,0.3742778301,0.02323618159,0.04747486115,0.02099525928,0.008859843016,-1,-1
5600,1789729644920907486,0,-0.2365140468,3,-0.2531529665,2.672824383,18,0.009321928024,0.003831863403,1,0,0,0,0,-1,1772.571167,nan,0.3464894593,nan,R1,18,0,282.3199999,0,329.7179999,1,1,16,8,5,6,36.57021578,0.02726347186,-0.005058548879,2.449460983,0.007204957306,-1.92050004,2.597824335,-0.2472401112,0.005817374,-0.862800954,5.415201664,0.3464894593,0.01879868656,0.03956981003,0.005882024765,0.0004197955132,-1,-1
5623,1789729644945680219,0,-0.1740657091,3,-0.2441209406,2.674154758,13,0.00976896286,0.008348464966,1,0,0,0,0,-1,2088.040039,nan,0.3459304273,nan,R1,13,0,406.753,0,454.1620002,1,1,8,4,7,8,36.63190081,0.02736389451,-0.0005110097118,2.479177237,0.007465633098,-1.895400047,2.599154711,-0.2397692949,0.005267852,-0.8582774571,5.221026897,0.3459304273,0.02246733382,0.04043462873,0.01379084587,0.004020363092,-1,-1
5646,1789729644970250462,0,-0.14141123,3,-0.2384254336,2.675132275,17,0.006919622421,0.00541305542,1,0,0,0,0,-1,2452.149658,nan,0.3459592462,nan,R1,17,0,313.8080001,0,362.2290001,1,1,4,4,8,9,36.69463471,0.02857893333,0.003738670843,2.498337507,0.007587255444,-1.868999958,2.600132227,-0.234890148,0.006563086,-0.8442137317,4.993107319,0.3459592462,0.01356563345,0.02143126726,0.00962638855,0.004229873419,-1,-1
5669,1789729644996318319,0,-0.1890010089,3,-0.2325437218,2.672998905,17,0.009150028229,0.007091522217,1,0,0,0,0,-1,2892.289795,nan,0.3458205462,nan,R1,17,0,268.6440001,0,316.073,1,1,4,8,5,6,36.75848646,0.03014295548,0.02433460392,2.498367071,0.007497071754,-1.846699953,2.597998857,-0.2278186977,0.005818356,-0.8288573442,4.95891571,0.3458205462,0.02468805015,0.04457240552,0.01900732517,0.01946845651,-1,-1
5692,1789729645020230905,0,0.007905323058,3,-0.2183191776,2.670116663,13,0.008364677429,0.005708694458,1,0,0,0,0,-1,3346.022217,nan,0.3465207517,nan,R1,13,0,259.7869999,0,307.5669999,1,1,8,8,6,7,36.81795833,0.03429974988,0.009894380346,2.552608252,0.007943703793,-1.804800034,2.595116615,-0.2185168117,0.005151112,-0.8049337099,4.606947422,0.3465207517,0.01037490368,0.01111766696,0.009429931641,0.003356635571,-1,-1
5714,1789729645045703123,0,-0.134912461,3,-0.2169964463,2.664037704,13,0.006347417831,0.008310317993,1,0,0,0,0,-1,3918.917236,nan,0.3454967737,nan,R1,13,0,257.5320001,0,304.441,1,1,8,8,6,7,36.88017311,0.03721765801,0.03159694001,2.521504641,0.007401224226,-1.759899974,2.589037657,-0.213623628,0.004972707,-0.7563629541,4.527420521,0.3454967737,0.01790224016,0.0290594697,0.01548433304,0.003752440214,-1,-1
5738,1789729645071182825,0,0.02056776732,3,-0.202408269,2.697633743,17,0.007483243942,0.002876400948,1,0,0,0,0,-1,4223.056641,nan,0.3340624273,nan,R1,17,0,265.608,0,320.631,1,1,8,32,4,5,36.94134453,0.03807305172,0.02948814258,2.525859118,0.007297541481,-1.723999977,2.622633696,-0.2029224634,0.006435527,-0.6850193334,4.354580879,0.3340624273,0.01704047993,0.01894162595,0.02076768875,0.006506860256,-1,-1
5761,1789729645095029117,0,0.08552711457,3,-0.1905768514,2.759153128,14,0.008367776871,0.009456813335,1,0,0,0,0,-1,4395.541504,nan,0.3349235356,nan,R1,14,0,277.5209999,0,324.579,1,1,32,64,7,8,37.00463925,0.03850885108,0.02474089712,2.57320714,0.007493254263,-1.653699994,2.68415308,-0.1927150339,0.006051484,-0.6094002813,4.255312443,0.3349235356,0.0107036829,0.01111248136,0.01201796532,0.004519551992,-1,-1
5784,1789729645120027875,0,0.1587409079,3,-0.1769809872,2.828701496,18,0.008422374725,0.004947662354,1,0,0,0,0,-1,4548.904297,nan,0.3097560406,nan,R1,18,0,287.8,0,340.3889999,1,1,64,16,6,7,37.06695967,0.04201443493,0.01929719746,2.576380014,0.007368384395,-1.618999958,2.753701448,-0.1809495091,0.006302837,-0.5169470669,4.171159267,0.3097560406,0.01235295087,0.01016800106,0.01128184795,0.001784086227,-1,-1
5807,1789729645145352465,0,0.218712613,3,-0.1622668654,2.8993783,15,0.005132198334,0.006950378418,1,0,0,0,0,-1,4740.275879,nan,0.3103286922,nan,R1,15,0,314.4890001,0,361.848,1,1,16,8,9,10,37.12943457,0.04258754849,0.007663187571,2.528445482,0.006570548285,-1.546300054,2.824378252,-0.1677346826,0.004777951,-0.3673324521,4.116501331,0.3103286922,0.0118034482,0.006520733237,0.009945392609,0.00842037797,-1,-1
5830,1789729645170469576,0,0.1841007322,3,-0.1541080326,2.973735571,18,0.005565404892,0.006156876683,1,0,0,0,0,-1,4847.136719,nan,0.2983309329,nan,R1,18,0,303.6589999,0,355.5470002,1,1,8,64,7,8,37.19343332,0.04349654168,-0.00557563547,2.58930707,0.006884094793,-1.485999942,2.898735523,-0.1587105542,0.005599384,-0.5756528362,4.126245022,0.2983309329,0.005379989743,0.003565818071,0.004655599594,0.003715574741,-1,-1
5853,1789729645195578160,0,0.1535082161,3,-0.1443917006,3.049511909,17,0.008489370346,0.005363464355,1,0,0,0,0,-1,4964.34375,nan,0.284224242,nan,R1,17,0,283.0910001,0,330.2290001,1,1,64,16,6,7,37.25460577,0.04585086554,-0.0005322063807,2.566423655,0.006384398788,-1.422399998,2.974511862,-0.1482294053,0.006169947,-0.6333054933,4.149744034,0.284224242,0.01387448609,0.007402747869,0.01258993149,0.002263039351,-1,-1
5876,1789729645220822580,0,0.1059322134,3,-0.136128068,3.080018759,14,0.003050804138,0.009123802185,1,0,0,0,0,-1,5400.165039,nan,0.2595077455,nan,R1,14,0,222.187,0,274.5650001,1,1,16,32,3,4,37.3204828,0.04694425315,0.009680368938,2.63963151,0.006647418719,-1.343000054,3.005018711,-0.1387763768,0.005285515,-0.4845829261,4.120239258,0.2595077455,0.01239455491,0.00549146533,0.009387016296,0.001550972462,-1,-1
5899,1789729645246266935,0,0.1801044792,3,-0.1267819405,3.152322769,13,0.009811878204,0.005844116211,1,0,0,0,0,-1,5522.84668,nan,0.2610508204,nan,R1,13,0,229.7310002,0,276.809,1,1,32,32,4,5,37.38830938,0.04799578711,0.002728579566,2.701810598,0.006946499459,-1.300500035,3.077322721,-0.1312845498,0.004990601,-0.3648281673,4.114439487,0.2610508204,0.002261780202,0.0004882514477,0.0002745389938,0.0008805394173,-1,-1
5922,1789729645270470829,0,0.2718539834,3,-0.1148173884,3.229035616,12,0.009795188904,0.009945869446,1,0,0,0,0,-1,5541.557617,nan,0.2617741823,nan,R1,12,0,368.1200001,0,429.766,1,1,32,64,5,6,37.45790759,0.04613277316,-0.009261205792,2.825184584,0.007611004636,-1.243899941,3.154035568,-0.1216137409,0.00493685,-0.3313295561,4.03250885,0.2617741823,0.003448478878,0.0002631247044,0.001113057137,0.001460909843,-1,-1
5945,1789729645295540320,0,0.2372272909,3,-0.1061352044,3.301691771,14,0.009269952774,0.005386352539,1,0,0,0,0,-1,5680.625488,nan,0.2617279291,nan,R1,14,0,252.1329999,0,300.5239999,1,1,64,32,5,6,37.53262837,0.04527666047,-0.01178444549,2.82306838,0.007233596407,-1.184800029,3.226691723,-0.1120658889,0.005795574,-0.3091129101,3.984901667,0.2617279291,0.006976991892,0.001636683941,0.002931952477,0.002924621105,-1,-1
5968,1789729645320382825,0,0.209261477,3,-0.09654525667,3.379111052,12,0.007567882538,0.006679534912,1,0,0,0,0,-1,5627.441895,nan,0.2622083724,nan,R1,12,0,238.5880001,0,292.4489999,1,1,32,64,5,6,37.60344421,0.04412232339,-0.01663485542,2.892336369,0.007490268443,-1.144999981,3.304111004,-0.1017767936,0.005287458,-0.2877739961,3.976306915,0.2622083724,0.007053896785,0.000972121954,0.008659124374,0.008658826351,-1,-1
5991,1789729645345342780,0,0.2037263662,3,-0.08976467699,3.452957153,14,0.009339332581,0.007904052734,1,0,0,0,0,-1,5565.160156,nan,0.263120532,nan,R1,14,0,265.608,0,312.8569999,1,1,64,16,6,7,37.67700675,0.04158442095,-0.02674504556,2.963024139,0.007551605348,-1.080800056,3.377957106,-0.09485783428,0.005626846,-0.2737481263,4.011819363,0.263120532,0.0005466043949,0.0004573762417,0.0005919933319,0.0005918443203,-1,-1
6014,1789729645371314256,0,0.1553546786,3,-0.0826555118,3.528441429,14,0.007415771484,0.009105682373,1,0,0,0,0,-1,5521.677734,nan,0.2626446187,nan,R1,14,0,270.447,0,317.615,1,1,16,16,6,7,37.75714185,0.04148871079,-0.03081405349,2.988902092,0.007283789106,-1.018700004,3.453441381,-0.08653938025,0.005937931,-0.2601520081,4.068244934,0.2626446187,0.006860129535,0.0007148087025,0.007685065269,0.006219923496,-1,-1
6037,1789729645395857237,0,0.04528232291,3,-0.08185564727,3.606477022,14,0.004867315292,0.006824493408,1,0,0,0,0,-1,5269.496094,nan,0.2626481354,nan,R1,14,0,235.4619999,0,282.26,1,1,16,16,4,5,37.83358801,0.04011292011,-0.03404808789,3.103671312,0.007429872174,-0.9437000155,3.531476974,-0.08298770338,0.006215743,-0.2514843005,4.228556633,0.2626481354,0.001183763146,0.0002834796906,0.001722216606,0.001482874155,-1,-1
6060,1789729645421195123,0,0.01313682925,3,-0.0814063102,3.679587841,13,0.006488084793,0.007293701172,1,0,0,0,0,-1,5119.121582,nan,0.2626412511,nan,R1,13,0,262.9230001,0,309.891,1,1,16,64,6,7,37.91575269,0.03771728277,-0.03670281172,3.161020994,0.007409342565,-0.8998000026,3.604587793,-0.08173473179,0.006059409,-0.2455821019,4.568966866,0.2626412511,0.0007426217198,8.571147919e-05,0.0004165172577,0.0004067718983,-1,-1
6083,1789729645447234356,0,-0.03060975857,3,-0.07934433222,3.755655766,8,0.008284330368,0.007817745209,1,0,0,0,0,-1,4920.990723,nan,0.2625135481,nan,R1,8,0,291.506,0,348.6440001,1,1,64,2,5,6,37.99972235,0.03295602649,-0.03423084319,3.230754614,0.007272942457,-0.8385000229,3.680655718,-0.07857909054,0.005345127,-0.2429355414,4.788753986,0.2625135481,0.01004573703,0.001179143786,0.009421110153,0.006639331579,-1,-1
6106,1789729645470914987,0,-0.04843662307,3,-0.07809966803,3.832734108,15,0.009993553162,0.00757598877,1,0,0,0,0,-1,4687.378906,nan,0.2628492415,nan,R1,15,0,217.4879999,0,264.4660001,1,1,2,8,2,3,38.08107827,0.0291367732,-0.03533363342,3.310137033,0.007540916093,-0.8220000267,3.75773406,-0.07688875496,0.005153627,-0.2414815647,4.895886421,0.2628492415,0.004772521555,0.0004515945911,0.005843639374,0.002268493176,-1,-1
6129,1789729645497871645,0,-0.05365664884,3,-0.07665009797,3.903820515,16,0.009075164795,0.007444381714,1,0,0,0,0,-1,4600.358887,nan,0.2630024254,nan,R1,16,0,291.3770001,0,338.605,1,1,8,4,7,8,38.17065677,0.02761534415,-0.03566232324,3.346192837,0.007794381585,-0.8291000128,3.828820467,-0.07530868053,0.005968338,-0.239793165,4.799231052,0.2630024254,0.005142055452,0.0008826702833,0.004396557808,0.002512574196,-1,-1
6152,1789729645521205393,0,-0.07260311395,3,-0.07535454631,3.984939337,29,0.009500980377,0.005530357361,1,0,0,0,0,-1,4225.356934,nan,0.2634735703,nan,R1,29,0,356.6889999,0,403.9880002,1,1,4,4,6,7,38.25187479,0.02764295042,-0.03771474585,3.526823521,0.008587167598,-0.814800024,3.909939289,-0.07353946567,0.004522731,-0.2394999362,3.969873428,0.2634735703,0.005374856293,0.0271705687,0.007326722145,0.004085958004,-1,-1
6175,1789729645546124642,0,-0.1214455739,3,-0.0806485638,4.05338335,12,0.00951385498,0.007753372192,1,0,0,0,0,-1,4169.685059,nan,0.262929827,nan,R1,12,0,225.4130001,0,273.263,1,1,4,4,4,5,38.34503287,0.0240675211,-0.03400893509,3.560577393,0.008762584068,-0.8149999976,3.978383303,-0.07761242241,0.006898867,-0.2410327746,4.840919971,0.262929827,0.003860682249,0.02149246633,0.005736231804,0.002063393593,-1,-1
6198,1789729645571041165,0,-0.01181392744,3,-0.07330621779,4.131953716,11,0.007355451584,0.009506225586,1,0,0,0,0,-1,3970.362549,nan,0.2637665868,nan,R1,11,0,234.4389999,0,282.49,1,1,4,8,5,6,38.43567389,0.02121527307,-0.03496311232,3.642187357,0.0091737248,-0.8143000007,4.056953907,-0.07301086932,0.005257202,-0.2447000861,5.304432869,0.2637665868,0.01687587798,0.07055743784,0.01335585117,0.0126273036,-1,-1
6220,1789729645596263343,0,-0.06065572426,3,-0.07404308766,4.203696728,12,0.006065368652,0.009610176086,1,0,0,0,0,-1,3880.367676,nan,0.2651422024,nan,R1,12,0,299.7720001,0,347.652,1,1,8,4,9,10,38.5283384,0.01679828018,-0.03031223454,3.673161745,0.009250108153,-0.807099998,4.128696918,-0.07252669334,0.005989348,-0.2497574266,4.095522404,0.2651422024,0.00602850318,0.01551352441,0.002542972565,0.004140675068,-1,-1
6244,1789729645620957619,0,0.01204609312,3,-0.06922318786,4.280899525,10,0.009670257568,0.008290290833,1,0,0,0,0,-1,3590.982178,nan,0.2657616436,nan,R1,10,0,213.671,0,265.9389999,1,1,4,4,4,5,38.62068085,0.01304821111,-0.02610663697,3.843801498,0.01090251561,-0.8697000146,4.205899715,-0.06952434033,0.005181679,-0.2633903577,4.143537521,0.2657616436,0.01019258797,0.03268870711,0.01490032673,0.01067191362,-1,-1
6267,1789729645646102171,0,0.05020487681,3,-0.06323043257,4.322383881,32,0.009872436523,0.005867481232,1,0,0,0,0,-1,3751.872803,nan,0.2662136555,nan,R1,32,0,289.3430002,0,336.892,1,1,4,4,0,1,38.7164526,0.008433142677,-0.02503046021,3.833367348,0.0103702303,-0.8316000104,4.247384071,-0.06448555738,0.00495316,-0.2883414113,4.106695652,0.2662136555,0.0165759176,0.03350361809,0.009438276291,0.01887655258,-1,-1
