simulation_time_k_s,simulation_time_k1_s,simulation_physics_step_k,simulation_physics_step_k1,physics_step_delta,dt_sim_s,x_k_m,y_k_m,yaw_k_rad,u_k_mps,v_k_mps,r_k_radps,applied_command_sequence_k1,commanded_throttle_norm_k1,commanded_steering_norm_k1,applied_throttle_norm_k1,applied_steering_rad_k1,simulator_feedback_steering_rad_k1,wheel_speed_mps_k1,encoder_left_rad_k1,encoder_right_rad_k1,reset_epoch,segment_id,x_k1_m,y_k1_m,yaw_k1_rad,u_k1_mps,v_k1_mps,r_k1_radps
11.725,11.750001,11726.0,11751.0,25.0,0.025000999999999607,0.8079,3.1589,-1.5709377943740872,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8079,3.1589,-1.5709377943740872,0.0,0.0,0.0
11.750001,11.776001,11751.0,11777.0,26.0,0.026000000000001577,0.8079,3.1589,-1.5709377943740872,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8079,3.1589,-1.5709377943740872,0.0,0.0,0.0
11.776001,11.8,11777.0,11801.0,24.0,0.02399899999999988,0.8079,3.1589,-1.5709377943740872,0.0,0.0,0.0,7.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8079,3.1589,-1.5709377943740872,0.0,0.0,0.0
11.8,11.826,11801.0,11827.0,26.0,0.0259999999999998,0.8079,3.1589,-1.5709377943740872,0.0,0.0,0.0,8.0,0.8,0.0,0.8,0.0,0.0,19.003219230769375,8.3743,8.3743,0.0,0.0,0.8079,3.1572,-1.5709377901143071,0.1325,0.0,0.0
11.826,11.8510008,11827.0,11852.0,25.0,0.025000799999999046,0.8079,3.1572,-1.5709377901143071,0.1325,0.0,0.0,9.0,0.8,0.0,0.8,0.0,0.0,20.118120220153724,16.8992,16.8992,0.0,0.0,0.8079,3.1521,-1.5709377850453627,0.2656,0.0,0.0
11.8510008,11.875001,11852.0,11876.0,24.0,0.024000199999999694,0.8079,3.1521,-1.5709377850453627,0.2656,0.0,0.0,10.0,0.8,0.0,0.8,0.0,0.0,20.127928100599416,25.0869,25.0869,0.0,0.0,0.808,3.1442,-1.570937780924813,0.3926,0.0,0.0
11.875001,11.901001,11876.0,11902.0,26.0,0.026000000000001577,0.808,3.1442,-1.570937780924813,0.3926,0.0,0.0,11.0,0.8,0.0,0.8,0.0,0.0,20.117184615383398,33.9521,33.9521,0.0,0.0,0.808,3.1321,-1.5709377771667188,0.5293,0.0,0.0
11.901001,11.925,11902.0,11926.0,24.0,0.02399899999999988,0.808,3.1321,-1.5709377771667188,0.5293,0.0,0.0,12.0,0.8,0.0,0.8,0.0,0.0,20.129180382516026,42.1399,42.1399,0.0,0.0,0.808,3.1178,-1.5709377745859743,0.6547,0.0,0.0
11.925,11.9500008,11926.0,11951.0,25.0,0.025000799999999046,0.808,3.1178,-1.5709377745859743,0.6547,0.0,0.0,13.0,0.8,0.0,0.8,0.0,0.0,20.117884227705495,50.6647,50.6647,0.0,0.0,0.808,3.0997,-1.5709377722090565,0.7844,0.0,0.0
11.9500008,11.9760008,11951.0,11977.0,26.0,0.0259999999999998,0.808,3.0997,-1.5709377722090565,0.7844,0.0,0.0,14.0,0.8,0.0,0.8,0.0,0.0,20.124673076923226,59.5332,59.5332,0.0,0.0,0.808,3.0775,-1.5709377703839769,0.9183,0.0,0.0
11.9760008,12.001,11977.0,12002.0,25.0,0.024999199999999888,0.808,3.0775,-1.5709377703839769,0.9183,0.0,0.0,15.0,0.8,0.0,0.8,0.0,0.0,20.1269600627221,68.0613,68.0613,0.0,0.0,0.808,3.0528,-1.5707963267948966,1.0462,0.0,0.0
