event_index,source_stamp_ns,status,steering_rate_radps,target_speed_rate_mps2,steering_command_rad,target_speed_mps,iterations,primal_residual,dual_residual
1266,1789654030561355037,0,0.0117470026,3,0.0002936750825,0.07500000298,95,0.009807109833,0.002221345901
1286,1789654030586355011,0,0.01000458002,3,0.0002501145063,0.07500000298,60,0.009346008301,0.002134561539
1306,1789654030610355032,0,0.009200930595,3,0.0002300232736,0.07500000298,60,0.009337186813,0.002146244049
1326,1789654030636355011,0,0.009197294712,3,0.0002299323678,0.07500000298,60,0.009334087372,0.002129554749
1348,1789654030657355011,0,0.009278595448,3,0.000231964892,0.07500000298,60,0.009339809418,0.002129554749
1369,1789654030681355041,0,0.05831150711,3,0.004657787737,0.07800000161,60,0.009284257889,0.002126216888
1389,1789654030703355026,0,1.445074916,3,0.1087257862,0.1453104615,58,0.009381771088,0.00216126442
1409,1789654030726355028,0,-0.07269404829,3,0.07078950107,0.2195679694,58,0.009240150452,0.002131223679
1430,1789654030748355043,0,-0.06264076382,3,0.07104486972,0.290456593,57,0.0098092556,0.002271413803
1451,1789654030783355011,0,-0.04857825488,3,0.07140462846,0.3711123466,57,0.009389877319,0.00217962265
1472,1789654030810355011,0,-0.05675508454,3,0.07042937726,0.4372800589,57,0.009553432465,0.002228021622
1493,1789654030836355042,0,-0.3324762583,3,0.04547438025,0.5128769875,56,0.009981870651,0.002331495285
1514,1789654030862355065,0,0.01016152557,3,0.05371646211,0.5885753632,56,0.009820222855,0.002308130264
1535,1789654030886355054,0,0.01886965521,3,0.05344537646,0.6614733338,56,0.009797811508,0.002299785614
1556,1789654030912355011,0,0.0405048877,3,0.05385595933,0.7374591827,56,0.00951051712,0.002239704132
1577,1789654030937355053,0,0.08072540909,3,0.05599107966,0.8122319579,56,0.009476661682,0.002243041992
1598,1789654030962355011,0,0.1779470742,3,0.06499177963,0.8881603479,56,0.009352684021,0.002209663391
1619,1789654030987355065,0,0.1111044511,3,0.06519259512,0.9638169408,56,0.009284496307,0.002192974091
1640,1789654031012355042,0,0.1239519864,3,0.0675246492,1.037166476,56,0.009249210358,0.002191305161
1661,1789654031037355011,0,0.1266109496,3,0.06893888861,1.11218679,56,0.009218215942,0.00218129158
1682,1789654031062355053,0,0.1503315866,3,0.07190289348,1.1873281,55,0.009961605072,0.002361536026
1703,1789654031087355011,0,0.1109255701,3,0.06989809871,1.260573864,55,0.009906053543,0.002349853516
1724,1789654031112355065,0,0.1590940058,3,0.07205828279,1.336707354,55,0.009897947311,0.002333164215
1745,1789654031137355042,0,0.1711675674,3,0.07364975661,1.410805702,55,0.009773015976,0.002319812775
1766,1789654031163355064,0,0.169430092,3,0.07406910509,1.48745811,55,0.009771347046,0.002328157425
1787,1789654031187355053,0,0.1823897958,3,0.07493400574,1.562375903,55,0.009657144547,0.002298116684
1807,1789654031213355076,0,0.1989163607,3,0.07695613056,1.631073475,55,0.009801387787,0.002326488495
1829,1789654031237355065,0,0.1671433002,3,0.07624278218,1.636675239,56,0.009974479675,0.002381563187
1850,1789654031263355011,0,0.1581238806,3,0.07581741363,1.647901297,56,0.009932279587,0.002366542816
1871,1789654031287355011,0,0.1408451647,3,0.0748302117,1.653503776,57,0.009233474731,0.002194643021
1892,1789654031312355111,0,0.1213180944,3,0.07345403731,1.66471231,56,0.009981393814,0.002376556396
1913,1789654031338355011,0,0.09548596293,3,0.07060794532,1.675926447,57,0.009292602539,0.002211332321
1935,1789654031362355011,0,0.0945449248,3,0.06873707473,1.681517601,57,0.00927567482,0.002214670181
1955,1789654031388355091,0,0.08583785594,3,0.06637815386,1.692744732,57,0.009307146072,0.002228021622
1976,1789654031413355011,0,0.07505987585,3,0.06432688236,1.703947783,57,0.009257555008,0.002207994461
1997,1789654031437355111,0,0.06889851391,3,0.06148309261,1.715175271,57,0.009198188782,0.002202987671
2018,1789654031463355011,0,0.06920164078,3,0.05927397311,1.726402998,57,0.009318590164,0.002209663391
2039,1789654031488355111,0,0.06077810749,3,0.05643630028,1.737619638,57,0.009316205978,0.002213001251
