event_index,source_stamp_ns,stage,progress_m,e_y_m,e_psi_rad,u_mps,v_mps,r_radps,target_speed_mps,steering_command_rad,steering_rate_radps,target_speed_rate_mps2
13549,1789654044665355911,18,64.25397504,0.001934055472,0.00843201112,4.45597744,0.01126502268,-0.9340437055,4.05550909,-0.07315652072,-0.2307214886,-4.725654602
13549,1789654044665355911,19,64.36390063,0.003019571537,0.005563152954,4.342711449,0.01126502268,-0.9622881413,3.937367678,-0.07892455906,-0.2823306024,-4.100575924
13549,1789654044665355911,20,64.47098177,0.003656920278,0.0003535980359,4.229250908,0.01126502268,-0.9995799065,3.834853172,-0.08598282188,-0.3243266344,-3.443066359
13549,1789654044665355911,21,64.57526649,0.003666124772,-0.006402123719,4.119238853,0.01126502268,-1.045914531,3.748776436,-0.09409099072,-0.350461334,-2.798147202
13549,1789654044665355911,22,64.6768839,0.002946530702,-0.01420967933,4.015615463,0.01126502268,-1.100106001,3.678822756,-0.1028525233,-0.3559501171,-2.201482773
13549,1789654044665355911,23,64.7760261,0.001500755083,-0.02161246911,3.920531273,0.01126502268,-1.159878373,3.623785734,-0.1117512733,-0.3386838436,-1.678970218
13549,1789654044665355911,24,64.87293958,-0.0005186074413,-0.02690106444,3.835338593,0.01126502268,-1.222130179,3.581811428,-0.1202183664,-0.3004984856,-1.247873068
13549,1789654044665355911,25,64.96795743,-0.001974696293,-0.01089829952,3.760636806,0.01126502268,-1.283373117,3.550614595,-0.1277308315,-0.2513150573,-0.9145277739
13549,1789654044665355911,26,65.06128917,-0.001820705016,0.007019554731,3.696359396,0.01126502268,-1.340563655,3.527751446,-0.1340137124,-0.2077819109,-0.6740570068
13549,1789654044665355911,27,65.15304622,-0.001440049149,-0.005665328819,3.641904116,0.01126502268,-1.392099142,3.510900021,-0.1392082572,-0.1647395939,-0.5148274302
13549,1789654044665355911,28,65.2436206,-0.0001593416091,0.02676201612,3.596291304,0.01126502268,-1.436977386,3.498029232,-0.1433267444,-0.1197146773,-0.4226331711
13549,1789654044665355911,29,65.33296047,0.002705787541,0.0303175915,3.558320284,0.01126502268,-1.474389672,3.487463474,-0.1463196129,-0.09445178509,-0.3827472329
13549,1789654044665355911,30,65.42127577,0.006014416926,0.03743679076,3.52670145,0.01126502268,-1.505081058,3.477894783,-0.1486809105,,
13571,1789654044687355011,0,62.227005,0.004269070458,-0.006730709225,4.662105083,0.01136840414,-0.6425999999,4.465254784,-0.04637646303,-0.06642318517,3
13571,1789654044687355011,1,62.34276803,0.003748017363,-0.007358331233,4.603993893,0.01136840414,-0.6496015191,4.540254593,-0.04803704098,-0.0653815195,3
13571,1789654044687355011,2,62.45746578,0.003166886745,-0.007887274958,4.576305866,0.01136840414,-0.6589432955,4.615254402,-0.04967157915,-0.06515646726,3
13571,1789654044687355011,3,62.57177266,0.002534093335,-0.008307594806,4.572060108,0.01136840414,-0.6709545255,4.690254211,-0.05130049214,-0.064043127,3
13571,1789654044687355011,4,62.68620857,0.001859710785,-0.008598059416,4.585877895,0.01136840414,-0.6856609583,4.765254021,-0.05290156975,-0.06120608002,3
13571,1789654044687355011,5,62.80117444,0.001156589482,-0.008735495619,4.613614082,0.01136840414,-0.7028138638,4.84025383,-0.05443172157,-0.05643605068,3
13571,1789654044687355011,6,62.91697952,0.0004414030118,-0.00868627429,4.652075291,0.01136840414,-0.7219568491,4.915253639,-0.05584262311,-0.05002052709,2.590848923
13571,1789654044687355011,7,63.03385622,-0.0002635098062,-0.008402982727,4.698319435,0.01136840414,-0.7425014377,4.980024815,-0.05709313601,-0.04267448187,1.390274525
13571,1789654044687355011,8,63.15193684,-0.0009283364052,-0.007836838253,4.747298717,0.01136840414,-0.7637594938,5.014781475,-0.05815999955,-0.03549076617,-0.1406220794
13571,1789654044687355011,9,63.27119181,-0.001514448668,-0.006932499353,4.791158199,0.01136840414,-0.78493613,5.011265755,-0.05904726684,-0.02989131398,-1.700120687
13571,1789654044687355011,10,63.39139752,-0.001975336578,-0.005652152933,4.822318077,0.01136840414,-0.8052099347,4.968762875,-0.0597945489,-0.02755004726,-3.100897789
13571,1789654044687355011,11,63.51216187,-0.002259610454,-0.00397052709,4.834996223,0.01136840414,-0.8239295483,4.891240597,-0.0604832992,-0.03028842993,-4.237248898
13571,1789654044687355011,12,63.6329757,-0.002314379439,-0.001876234426,4.825764179,0.01136840414,-0.8408272266,4.785309315,-0.06124050915,-0.03993457928,-5.0605793
13571,1789654044687355011,13,63.75327136,-0.002089998685,0.0006095519057,4.793544769,0.01136840414,-0.8561857343,4.65879488,-0.06223887205,-0.05812755227,-5.560873032
13571,1789654044687355011,14,63.87247774,-0.001544794999,0.003446823917,4.739302635,0.01136840414,-0.8709173799,4.519773006,-0.06369206309,-0.08604928851,-5.755358696
13571,1789654044687355011,15,63.99006601,-0.0006502775359,0.0065422724,4.665600777,0.01136840414,-0.8865358829,4.375888824,-0.06584329903,-0.1240210831,-5.679592609
13571,1789654044687355011,16,64.10558434,0.0005917923409,0.009560897946,4.576114178,0.01136840414,-0.9050120115,4.233899117,-0.06894382834,-0.1708492935,-5.380001068
13571,1789654044687355011,17,64.21868532,0.002054822398,0.01071186364,4.475159645,0.01136840414,-0.9285053015,4.09939909,-0.07321505994,-0.2228358239,-4.910614014
13571,1789654044687355011,18,64.32914753,0.003439315129,0.008552821353,4.367275238,0.01136840414,-0.9589543343,3.976633787,-0.07878595591,-0.2739199996,-4.327979565
13571,1789654044687355011,19,64.43686566,0.004424431361,0.003714700229,4.256857872,0.01136840414,-0.9976201057,3.868434191,-0.0856339559,-0.3171707392,-3.686575413
13571,1789654044687355011,20,64.54183485,0.004791116342,-0.002978901146,4.14787674,0.01136840414,-1.044751525,3.776269913,-0.0935632214,-0.3460186422,-3.036082745
13571,1789654044687355011,21,64.64413866,0.004411736503,-0.01090636197,4.04366684,0.01136840414,-1.099441409,3.700367928,-0.1022136882,-0.3551919758,-2.416751385
13571,1789654044687355011,22,64.74393173,0.003264436033,-0.01875733584,3.946802139,0.01136840414,-1.15966773,3.639949083,-0.1110934913,-0.341809541,-1.859512448
13571,1789654044687355011,23,64.84143359,0.001361103263,-0.02710806578,3.859052181,0.01136840414,-1.222512364,3.593461275,-0.1196387261,-0.3067299128,-1.385013342
13571,1789654044687355011,24,64.93690926,-0.0007716554683,-0.02461350523,3.781402349,0.01136840414,-1.284564495,3.558835983,-0.127306968,-0.2577744424,-1.005541086
13571,1789654044687355011,25,65.03071995,-0.001211668598,0.007903123274,3.714126348,0.01136840414,-1.342651725,3.533697367,-0.1337513328,-0.2099306583,-0.7199171782
13571,1789654044687355011,26,65.12287479,-0.0004244777956,0.002138456795,3.656895161,0.01136840414,-1.394797802,3.515699387,-0.1389995962,-0.1623452157,-0.518917501
13571,1789654044687355011,27,65.21370272,0.0002602463937,0.005856296513,3.608931541,0.01136840414,-1.439752221,3.502726555,-0.1430582255,-0.1116482988,-0.3896064758
13571,1789654044687355011,28,65.30338532,0.00168086472,0.01872782037,3.569169521,0.01136840414,-1.476481557,3.492986441,-0.1458494365,-0.0773164928,-0.316942364
13571,1789654044687355011,29,65.39204252,0.004148051143,0.02981727198,3.536397219,0.01136840414,-1.505366087,3.485062838,-0.1477823555,-0.05896774307,-0.2865783274
13571,1789654044687355011,30,65.47983586,0.007189169992,0.03233787417,3.509374857,0.01136840414,-1.527730227,3.477898359,-0.1492565423,,
13593,1789654044715356111,0,62.35353124,0.005296185613,-0.009330068715,4.589794636,0.01159445848,-0.6726999879,4.432369232,-0.0470341742,-0.03441627324,3
13593,1789654044715356111,1,62.46758339,0.004466702696,-0.01032650843,4.540782452,0.01159445848,-0.6693187952,4.507369041,-0.04789458215,-0.04521010444,3
13593,1789654044715356111,2,62.58077644,0.003552255221,-0.0109759355,4.520105362,0.01159445848,-0.6693616509,4.582368851,-0.04902483523,-0.05522767082,3
13593,1789654044715356111,3,62.69373905,0.002587590134,-0.01127596851,4.521261692,0.01159445848,-0.6737090349,4.65736866,-0.0504055284,-0.06207262352,3
13593,1789654044715356111,4,62.80695588,0.001606622362,-0.01124203112,4.539242268,0.01159445848,-0.6826027632,4.732368469,-0.05195734277,-0.06490441412,3
13593,1789654044715356111,5,62.92080045,0.0006424253806,-0.01088822819,4.570186138,0.01159445848,-0.6957759261,4.807368279,-0.05357995257,-0.06389150769,3
13593,1789654044715356111,6,63.03556045,-0.0002717507887,-0.01022189017,4.61111927,0.01159445848,-0.7126144171,4.882368088,-0.05517724156,-0.05989943072,2.106609583
13593,1789654044715356111,7,63.15144421,-0.001100976253,-0.009240879677,4.658698082,0.01159445848,-0.7323027849,4.935033321,-0.05667472631,-0.0542986542,0.6820957661
13593,1789654044715356111,8,63.26852694,-0.001806049142,-0.007927051745,4.705684185,0.01159445848,-0.7538750172,4.952085495,-0.05803219229,-0.04884330556,-0.8993774652
13593,1789654044715356111,9,63.38669026,-0.002343323082,-0.00627254881,4.743914127,0.01159445848,-0.7762704492,4.929601192,-0.05925327539,-0.04554404691,-2.396148443
13593,1789654044715356111,10,63.50562595,-0.002667149995,-0.004277582746,4.766488075,0.01159445848,-0.798517704,4.869697571,-0.06039187685,-0.04654462636,-3.664023876
13593,1789654044715356111,11,63.62487928,-0.002732621972,-0.001947151264,4.768741131,0.01159445848,-0.8199677467,4.778097153,-0.06155549362,-0.05395759642,-4.628937244
13593,1789654044715356111,12,63.74390781,-0.002499573166,0.0006854338571,4.748470306,0.01159445848,-0.8404970169,4.662373543,-0.06290443242,-0.06965899467,-5.264875412
13593,1789654044715356111,13,63.86214026,-0.001936718472,0.00357276178,4.705734253,0.01159445848,-0.860626936,4.530751705,-0.06464590877,-0.0950185582,-5.579030514
13593,1789654044715356111,14,63.97902857,-0.001025764039,0.0066261678,4.642443657,0.01159445848,-0.8815305233,4.391275883,-0.06702136993,-0.1305070072,-5.600440979
13593,1789654044715356111,15,64.09408857,0.0002271629637,0.009598135017,4.561869621,0.01159445848,-0.9049118757,4.251265049,-0.07028404623,-0.1750818193,-5.3745327
13593,1789654044715356111,16,64.20693222,0.00170483964,0.01084578503,4.468147278,0.01159445848,-0.9327503443,4.116901875,-0.07466109097,-0.2251819223,-4.955768585
13593,1789654044715356111,17,64.31729493,0.003113274928,0.0087339608,4.36580658,0.01159445848,-0.9668916464,3.99300766,-0.08029063791,-0.2747307718,-4.402712822
13593,1789654044715356111,18,64.42503181,0.004116334021,0.003730512923,4.259368896,0.01159445848,-1.00857091,3.882939816,-0.08715890348,-0.3166691363,-3.773665428
13593,1789654044715356111,19,64.53010245,0.004474799149,-0.003282980761,4.153014183,0.01159445848,-1.058048368,3.788598061,-0.09507562965,-0.344211489,-3.121329308
13593,1789654044715356111,20,64.63256009,0.00404882431,-0.0116193071,4.050333977,0.01159445848,-1.114435673,3.710564852,-0.1036809161,-0.351914227,-2.489561081
13593,1789654044715356111,21,64.73253654,0.002801554278,-0.02011343092,3.954177141,0.01159445848,-1.175721645,3.64832592,-0.1124787703,-0.33670941,-1.912269115
13593,1789654044715356111,22,64.83023334,0.0007313608658,-0.02919720486,3.86658144,0.01159445848,-1.238981485,3.60051918,-0.1208965033,-0.2993495166,-1.413193703
13593,1789654044715356111,23,64.92591064,-0.001739799045,-0.02959238179,3.78877902,0.01159445848,-1.30078125,3.565189362,-0.128380239,-0.2474721819,-1.00725019
13593,1789654044715356111,24,65.01998046,-0.00262646121,0.00329749845,3.721256018,0.01159445848,-1.357905507,3.540008068,-0.1345670372,-0.196045503,-0.6950950623
13593,1789654044715356111,25,65.11236466,-0.002182148863,-0.0008209827356,3.66385603,0.01159445848,-1.40832305,3.522630692,-0.1394681782,-0.1454302967,-0.4689416587
13593,1789654044715356111,26,65.20342339,-0.002224507043,-0.007205900736,3.61593318,0.01159445848,-1.450801849,3.510907173,-0.1431039423,-0.09216615558,-0.3168921769
13593,1789654044715356111,27,65.29346088,-0.001716258936,0.0113474438,3.576514006,0.01159445848,-1.484367609,3.502984762,-0.1454080939,-0.05505004153,-0.2242058069
13593,1789654044715356111,28,65.38250638,0.0001036379253,0.02247896604,3.544443607,0.01159445848,-1.509440184,3.497379541,-0.1467843503,-0.03162472695,-0.1759341806
13593,1789654044715356111,29,65.47071051,0.002510089427,0.02508128434,3.518511534,0.01159445848,-1.527225018,3.492981195,-0.1475749612,-0.02107115462,-0.1581095755
13593,1789654044715356111,30,65.55823264,0.005006277002,0.02495361678,3.49754858,0.01159445848,-1.539407849,3.489028454,-0.148101747,,
13615,1789654044740355711,0,62.46533229,0.005892544053,-0.008072373457,4.551764965,0.01036083512,-0.6096000075,4.389193058,-0.04670343176,-0.1150623262,3
13615,1789654044740355711,1,62.57840922,0.005289362743,-0.0074608,4.501640797,0.01036083512,-0.6261941791,4.464192867,-0.04957998917,-0.1458037347,3
13615,1789654044740355711,2,62.69059827,0.004752836656,-0.00704212347,4.480106831,0.01036083512,-0.6496032476,4.539192677,-0.05322508141,-0.1325431317,3
13615,1789654044740355711,3,62.80253101,0.004253350664,-0.006853780709,4.480603218,0.01036083512,-0.6779099703,4.614192486,-0.05653866008,-0.1025834382,3
13615,1789654044740355711,4,62.91469451,0.003761184169,-0.006876698695,4.498075008,0.01036083512,-0.7082047462,4.689192295,-0.05910324678,-0.06964220107,3
13615,1789654044740355711,5,63.02746462,0.003253208008,-0.007028731983,4.528626919,0.01036083512,-0.7379384637,4.764192104,-0.06084430218,-0.04034600779,2.763608217
13615,1789654044740355711,6,63.14112813,0.002718847943,-0.007183684502,4.56897974,0.01036083512,-0.7653520107,4.833282471,-0.0618529506,-0.01771492325,1.655279279
13615,1789654044740355711,7,63.25587335,0.002164910547,-0.007184441667,4.614512444,0.01036083512,-0.7894790173,4.874664307,-0.06229582429,-0.003045917489,0.1631396115
13615,1789654044740355711,8,63.37173149,0.001618392649,-0.006877644453,4.657270908,0.01036083512,-0.8099448681,4.878742695,-0.06237197295,0.003091251012,-1.386207581
13615,1789654044740355711,9,63.48853462,0.00112473499,-0.006144159939,4.689324856,0.01036083512,-0.8268101215,4.844087601,-0.0622946918,0.0003490434028,-2.790449619
13615,1789654044740355711,10,63.60593705,0.0007435784792,-0.004894917831,4.70447588,0.01036083512,-0.8405624032,4.774326324,-0.06228596717,-0.01160880085,-3.930925846
13615,1789654044740355711,11,63.72346609,0.000542091555,-0.003098354675,4.698913097,0.01036083512,-0.8521511555,4.676053047,-0.06257618964,-0.03313242272,-4.75266552
13615,1789654044740355711,12,63.840582,0.0005861415993,-0.0007777952123,4.671267986,0.01036083512,-0.8629992008,4.557236195,-0.06340450048,-0.0644390136,-5.244847298
13615,1789654044740355711,13,63.95673511,0.0009321524994,0.001996415202,4.622313499,0.01036083512,-0.8749549985,4.426115036,-0.06501547247,-0.105323188,-5.42514801
13615,1789654044740355711,14,64.07141405,0.001615932211,0.005032172427,4.554502964,0.01036083512,-0.8901700974,4.290486336,-0.06764855236,-0.1545798033,-5.331212521
13615,1789654044740355711,15,64.18418468,0.002588103525,0.007121969014,4.471458435,0.01036083512,-0.9108839035,4.157206059,-0.0715130493,-0.2091139257,-5.014846325
13615,1789654044740355711,16,64.29472304,0.003610710613,0.006095204502,4.377472401,0.01036083512,-0.9390953779,4.031835079,-0.07674089819,-0.2632654905,-4.533756256
13615,1789654044740355711,17,64.40282084,0.004354009405,0.002161293523,4.277050972,0.01036083512,-0.9761362076,3.918491125,-0.08332253247,-0.3102231622,-3.947330236
13615,1789654044740355711,18,64.50837902,0.004560946487,-0.003954185173,4.174535275,0.01036083512,-1.022326469,3.819807768,-0.09107811004,-0.3432668149,-3.311364174
13615,1789654044740355711,19,64.61139828,0.004074163735,-0.01142292842,4.073804855,0.01036083512,-1.076805472,3.737023592,-0.09965977818,-0.356772244,-2.674412251
13615,1789654044740355711,20,64.71196804,0.002832479309,-0.01939095184,3.978073835,0.01036083512,-1.137550592,3.670163393,-0.1085790843,-0.3470693231,-2.075500488
13615,1789654044740355711,21,64.8102542,0.0008303138893,-0.02762846276,3.889778852,0.01036083512,-1.201562405,3.618275881,-0.1172558144,-0.3139650822,-1.543435574
13615,1789654044740355711,22,64.90648874,-0.001610614359,-0.02956023067,3.810546398,0.01036083512,-1.265237093,3.57968998,-0.125104934,-0.2625401318,-1.09882009
13615,1789654044740355711,23,65.00105918,-0.002685898216,4.518218338e-05,3.741225243,0.01036083512,-1.324964285,3.552219391,-0.1316684335,-0.2060402781,-0.7466496229
13615,1789654044740355711,24,65.09394279,-0.002229417907,0.003249599366,3.681965113,0.01036083512,-1.378061771,3.533553123,-0.1368194371,-0.1538484693,-0.482537508
13615,1789654044740355711,25,65.18540316,-0.002508158097,-0.01568571292,3.632359743,0.01036083512,-1.423106551,3.52148962,-0.1406656504,-0.1015372798,-0.2975758314
13615,1789654044740355711,26,65.27590644,-0.002282171976,0.01416471601,3.591605425,0.01036083512,-1.459192038,3.514050245,-0.1432040781,-0.05751148984,-0.1780437976
13615,1789654044740355711,27,65.36533315,-0.0003298153169,0.02315795608,3.558647871,0.01036083512,-1.486280918,3.509599209,-0.1446418613,-0.02605505101,-0.1092802882
13615,1789654044740355711,28,65.453902,0.002151872497,0.02658922039,3.532319307,0.01036083512,-1.505190134,3.50686717,-0.1452932358,-0.008923554793,-0.07715603709
13615,1789654044740355711,29,65.54177375,0.004823373631,0.02792697586,3.511447191,0.01036083512,-1.517431259,3.504938364,-0.1455163211,-0.002572707832,-0.0678922832
13615,1789654044740355711,30,65.62909257,0.007445317227,0.02584677748,3.494935751,0.01036083512,-1.524763346,3.503241062,-0.1455806345,,
13637,1789654044766355711,0,62.57904589,0.005020441487,-0.007048808038,4.510980606,0.0105892038,-0.6326000094,4.350149632,-0.05300117284,-0.1414448619,3
13637,1789654044766355711,1,62.6911211,0.004529774655,-0.006921309046,4.461318016,0.0105892038,-0.6653629541,4.425149441,-0.0565372929,-0.07133036852,3
13637,1789654044766355711,2,62.80231722,0.00402877247,-0.007245047018,4.440140247,0.0105892038,-0.694452107,4.50014925,-0.05832055211,-0.03245767206,3
13637,1789654044766355711,3,62.91326497,0.003475413891,-0.007793010212,4.440910816,0.0105892038,-0.7185839415,4.575149059,-0.05913199484,-0.01196870487,3
13637,1789654044766355711,4,63.02445128,0.002854622435,-0.008335883729,4.458593845,0.0105892038,-0.73813802,4.650148869,-0.05943121389,-0.002532371553,3
13637,1789654044766355711,5,63.13625212,0.002175715519,-0.008673650213,4.489308357,0.0105892038,-0.7541313171,4.725148678,-0.05949452147,-8.333276492e-05,2.339869738
13637,1789654044766355711,6,63.24894795,0.001469480339,-0.008636853658,4.529288292,0.0105892038,-0.7677384615,4.78364563,-0.05949660391,-0.002593798563,1.038690329
13637,1789654044766355711,7,63.36268884,0.0007857474266,-0.008096564561,4.571892738,0.0105892038,-0.7800297737,4.809612751,-0.05956145003,-0.009363146499,-0.4912727177
13637,1789654044766355711,8,63.47743728,0.0001889347914,-0.006981136277,4.608838081,0.0105892038,-0.79185009,4.797330856,-0.05979552865,-0.02056938224,-1.977811217
13637,1789654044766355711,9,63.59295847,-0.0002484193246,-0.00526720006,4.632759094,0.0105892038,-0.8038810492,4.747885704,-0.060309764,-0.03695569932,-3.25630188
13637,1789654044766355711,10,63.70885783,-0.0004531580489,-0.00298175239,4.638421059,0.0105892038,-0.8168061972,4.666478157,-0.06123365462,-0.05953717232,-4.238154411
13637,1789654044766355711,11,63.8246384,-0.0003602016659,-0.0002076313831,4.6230793,0.0105892038,-0.8314720988,4.560524464,-0.06272208691,-0.08928453922,-4.887979984
13637,1789654044766355711,12,63.93976155,7.988364086e-05,0.002938169288,4.586351395,0.0105892038,-0.848987639,4.438324928,-0.0649541989,-0.1267321706,-5.210041523
13637,1789654044766355711,13,64.05370174,0.0008925214643,0.006250858307,4.529827595,0.0105892038,-0.8707279563,4.308073997,-0.06812250614,-0.1713866442,-5.234375954
13637,1789654044766355711,14,64.16599204,0.002037740778,0.008877911605,4.456566334,0.0105892038,-0.8982198238,4.177214622,-0.07240717113,-0.2208237499,-5.008740902
13637,1789654044766355711,15,64.27626471,0.003290480003,0.008376821876,4.370563507,0.0105892038,-0.9328808784,4.051996231,-0.07792776823,-0.2699246407,-4.590371132
13637,1789654044766355711,16,64.3842671,0.004304293077,0.004727745894,4.276254654,0.0105892038,-0.9756227732,3.937237024,-0.08467588574,-0.3121019602,-4.040449142
13637,1789654044766355711,17,64.48985673,0.004792097956,-0.001362769864,4.178083897,0.0105892038,-1.026492119,3.836225748,-0.09247843176,-0.3406587541,-3.418258905
13637,1789654044766355711,18,64.59299412,0.004567300435,-0.009068058804,4.080154419,0.0105892038,-1.084466457,3.750769377,-0.1009948999,-0.349847436,-2.776222229
13637,1789654044766355711,19,64.6937342,0.003533765674,-0.01769609749,3.985978842,0.0105892038,-1.147434235,3.681363821,-0.1097410843,-0.3358458877,-2.157460451
13637,1789654044766355711,20,64.79221285,0.001680382877,-0.02633124031,3.898325682,0.0105892038,-1.21235013,3.62742734,-0.118137233,-0.2982203364,-1.5950073
13637,1789654044766355711,21,64.88863672,-0.0007634031354,-0.03088273108,3.819156647,0.0105892038,-1.275583863,3.587552071,-0.1255927384,-0.2416782081,-1.113480806
13637,1789654044766355711,22,64.98334776,-0.002345914021,-0.009333755821,3.749634027,0.0105892038,-1.333490133,3.559715033,-0.1316346973,-0.1792839319,-0.7215474844
13637,1789654044766355711,23,65.07646266,-0.002433219925,0.0007948316634,3.690181732,0.0105892038,-1.383339643,3.541676283,-0.1361168027,-0.121683903,-0.4182622135
13637,1789654044766355711,24,65.16813579,-0.002887917683,-0.01711862721,3.640617609,0.0105892038,-1.423740745,3.531219721,-0.1391589046,-0.06509267539,-0.1975496858
13637,1789654044766355711,25,65.2588994,-0.002535801148,0.01831820048,3.600303411,0.0105892038,-1.453911066,3.52628088,-0.1407862157,-0.01909823902,-0.04853227735
13637,1789654044766355711,26,65.3485477,-0.0003269056324,0.02461281791,3.56828928,0.0105892038,-1.474076986,3.525067568,-0.1412636787,0.01329204626,0.04106190056
13637,1789654044766355711,27,65.43736543,0.002377938945,0.02997707203,3.543449879,0.0105892038,-1.485323548,3.526094198,-0.1409313828,0.03020269983,0.08394073695
13637,1789654044766355711,28,65.52551062,0.0054211854,0.03274735063,3.524594307,0.0105892038,-1.489434242,3.528192759,-0.1401763111,0.03502348065,0.09432019293
13637,1789654044766355711,29,65.61313849,0.008543854579,0.03218059242,3.510555744,0.0105892038,-1.488446951,3.530550718,-0.1393007189,0.03333433345,0.08943525702
13637,1789654044766355711,30,65.70039695,0.01143232174,0.0276982747,3.50026989,0.0105892038,-1.484206676,3.532786608,-0.1384673566,,
13659,1789654044791355011,0,62.68894098,0.003078519832,-0.008068273775,4.476932049,0.01048986241,-0.6348000169,4.317080021,-0.05292868242,-0.05621774122,3
13659,1789654044791355011,1,62.80019975,0.002492588712,-0.007556786761,4.427546978,0.01048986241,-0.6582363844,4.39207983,-0.05433412641,-0.07280991226,3
13659,1789654044791355011,2,62.91058784,0.001953645144,-0.007271380164,4.406582832,0.01048986241,-0.6804557443,4.467079639,-0.05615437403,-0.06939142942,3
13659,1789654044791355011,3,63.02073377,0.001440875698,-0.007069871761,4.407518387,0.01048986241,-0.7024735808,4.542079449,-0.05788915977,-0.05790552497,3
13659,1789654044791355011,4,63.1311222,0.0009482964524,-0.006837926339,4.425328255,0.01048986241,-0.7242287397,4.617079258,-0.0593367964,-0.04480064288,2.903023481
13659,1789654044791355011,5,63.24212534,0.0004833139537,-0.006462251768,4.456026554,0.01048986241,-0.7453933954,4.689654827,-0.06045681238,-0.03374233842,1.872984409
13659,1789654044791355011,6,63.35400781,6.736983778e-05,-0.005828617141,4.495006084,0.01048986241,-0.7657150626,4.736479282,-0.06130037084,-0.0270327162,0.4221125245
13659,1789654044791355011,7,63.4668729,-0.0002639814338,-0.00484353397,4.534004211,0.01048986241,-0.7850722075,4.747032166,-0.06197618693,-0.02633787505,-1.108215332
13659,1789654044791355011,8,63.58061495,-0.0004640786792,-0.00344476942,4.564658165,0.01048986241,-0.8034894466,4.719326973,-0.06263463199,-0.03302017227,-2.501483917
13659,1789654044791355011,9,63.6949393,-0.0004799043236,-0.001604177989,4.580326557,0.01048986241,-0.8212550879,4.65678978,-0.06346013397,-0.04822858423,-3.632407188
13659,1789654044791355011,10,63.80941386,-0.0002588228672,0.0006535267457,4.576819897,0.01048986241,-0.8390439153,4.565979481,-0.06466584653,-0.07281666249,-4.441166878
13659,1789654044791355011,11,63.9235314,0.0002438203082,0.003258483484,4.552474976,0.01048986241,-0.857980907,4.454950333,-0.06648626179,-0.107095696,-4.914666176
13659,1789654044791355011,12,64.03676923,0.001056623994,0.006071032956,4.507860184,0.01048986241,-0.8796076775,4.332083702,-0.06916365772,-0.1503851563,-5.071913242
13659,1789654044791355011,13,64.14864095,0.002156728879,0.008400738239,4.445301533,0.01048986241,-0.9057322741,4.205286026,-0.07292328775,-0.2002144009,-4.955828667
13659,1789654044791355011,14,64.2587428,0.003357322421,0.00802813191,4.368341923,0.01048986241,-0.9381402731,4.081390381,-0.0779286474,-0.251529634,-4.620936394
13659,1789654044791355011,15,64.36677785,0.004334823228,0.004494847264,4.2812047,0.01048986241,-0.9781714678,3.965867043,-0.08421688527,-0.2976047993,-4.128805161
13659,1789654044791355011,16,64.47255648,0.004798693582,-0.001497782767,4.188317776,0.01048986241,-1.026314855,3.862646818,-0.09165700525,-0.3314507008,-3.540316582
13659,1789654044791355011,17,64.57599392,0.004554904532,-0.009186493233,4.093916893,0.01048986241,-1.08195591,3.774138927,-0.09994327277,-0.3468822241,-2.911473751
13659,1789654044791355011,18,64.67710464,0.003487571143,-0.01807313412,4.001749039,0.01048986241,-1.143317103,3.701352119,-0.1086153314,-0.3394262493,-2.288785934
13659,1789654044791355011,19,64.77598811,0.001587326289,-0.0266638305,3.914877176,0.01048986241,-1.207580328,3.644132376,-0.1171009839,-0.3076967895,-1.708884358
13659,1789654044791355011,20,64.87282456,-0.0009989406681,-0.0331867449,3.835582733,0.01048986241,-1.271201372,3.601410151,-0.1247934029,-0.2546650469,-1.199189663
13659,1789654044791355011,21,64.96792892,-0.003133102786,-0.01839393005,3.765347958,0.01048986241,-1.330412507,3.571430445,-0.1311600357,-0.1918383837,-0.7732568383
13659,1789654044791355011,22,65.06150206,-0.003748682328,-0.001439960673,3.704898834,0.01048986241,-1.382124424,3.552098989,-0.1359559894,-0.1351871043,-0.4336738586
13659,1789654044791355011,23,65.1535706,-0.004213101696,-0.01504060812,3.654314518,0.01048986241,-1.424808025,3.541257143,-0.1393356621,-0.07909757644,-0.1768541783
13659,1789654044791355011,24,65.24474137,-0.003796814475,0.01766663231,3.613168716,0.01048986241,-1.457577944,3.53683567,-0.1413131058,-0.02507116459,0.005933836102
13659,1789654044791355011,25,65.33475764,-0.001756373094,0.02140410431,3.580671787,0.01048986241,-1.480028629,3.536983967,-0.1419398785,0.01406929176,0.1247360632
13659,1789654044791355011,26,65.42395821,0.0007600265089,0.02879633754,3.555804968,0.01048986241,-1.492895484,3.540102482,-0.1415881515,0.03677588329,0.1898377091
13659,1789654044791355011,27,65.51248644,0.003724301467,0.03196998313,3.537431002,0.01048986241,-1.497786283,3.544848442,-0.1406687498,0.04573146626,0.2125407457
13659,1789654044791355011,28,65.60050945,0.006803836673,0.03179546818,3.524381161,0.01048986241,-1.496728301,3.550162077,-0.1395254582,0.04480128363,0.2072195709
13659,1789654044791355011,29,65.68818203,0.009693761356,0.02793908492,3.515530109,0.01048986241,-1.491782427,3.555342674,-0.1384054273,0.04003277048,0.1929695159
13659,1789654044791355011,30,65.77561554,0.01216267049,0.02237471938,3.509873629,0.01048986241,-1.484632254,3.560166836,-0.1374046057,,
