metric,bin,samples,relative_samples,absolute_error_median,absolute_error_p95,absolute_error_max,relative_error_median_pct,relative_error_p95_pct,relative_error_max_pct,reference_median,reference_max
odom_speed_vs_truth,0-1_mps,16561,0,0.0,0.3789,6.687928808410584,nan,nan,nan,nan,nan
odom_speed_vs_truth,1-3_mps,2410,2410,0.3524338132762761,3.491578908734912,6.626261745122712,20.152987481025946,149.37322144855287,601.0759928449486,2.0103999999999997,2.9969
odom_speed_vs_truth,3-5_mps,2209,2209,0.5109723333471088,2.3564439165469295,6.478793301895241,12.286447177325993,65.58309733098461,201.59805973991803,3.9529,4.9941
odom_speed_vs_truth,5-10_mps,5412,5412,0.598705785246191,2.714190548862568,6.446388930137023,8.465944594773834,43.484324998553674,119.61569916501217,7.3128,9.9977
odom_speed_vs_truth,10-15_mps,5120,5120,0.6469635531413331,2.147688399843638,6.2319395449893396,5.213814203877952,17.322772449455336,60.55379475308946,12.293849999999999,14.9997
odom_speed_vs_truth,15-20_mps,4818,4818,1.3279689053957124,3.456340955325828,6.079746032409279,7.534875120647724,18.71232985463,40.147561874132656,17.3495,19.9951
odom_speed_vs_truth,20-23_mps,1628,1628,0.8971232193678915,5.569235653242469,6.786384208678424,4.2760476405533385,24.360120533635882,29.656103972619793,21.42605,22.8836
odom_position_vs_truth,distance_ge_1m,24801,24801,2.560370600168735,17.991855098312964,55.59999205386829,5.71374278865146,34.26114782764493,124.82034446043231,43.75840004569525,285.14060163745535
odom_position_vs_truth,distance_ge_5m,22099,22099,3.2052523295236734,19.278733349503117,55.59999205386829,5.4595741021230815,26.791777700141587,110.17872652771516,53.43310007186541,285.14060163745535
odom_position_vs_truth,distance_ge_10m,20074,20074,3.6698175456248796,20.562253261367697,55.59999205386829,5.541572217639131,24.18328177200841,110.17872652771516,60.687950067861145,285.14060163745535
odom_position_vs_truth,distance_ge_50m,11475,11475,5.976084815536481,29.731579093283724,55.59999205386829,5.858192458817971,18.04393950931424,32.26178969064939,103.5824001086859,285.14060163745535
odom_position_vs_truth,distance_ge_100m,6004,6004,9.157960775715352,42.39585893173611,55.59999205386829,5.905429953220786,18.101687223619283,29.229891423402186,146.28250031259861,285.14060163745535
odom_position_endpoint,epoch_0,1,0,99.51121600548352,99.51121600548352,99.51121600548352,nan,nan,nan,0.0,0.0
odom_position_endpoint,epoch_1,1,0,0.1589,0.1589,0.1589,nan,nan,nan,0.0,0.0
odom_position_endpoint,epoch_2,1,1,0.1581,0.1581,0.1581,22585.714285714086,22585.714285714086,22585.714285714086,0.0007000000000000062,0.0007000000000000062
odom_position_endpoint,epoch_3,1,1,0.7073980313293362,0.7073980313293362,0.7073980313293362,137.94813403458193,137.94813403458193,137.94813403458193,0.5128,0.5128
odom_position_endpoint,epoch_4,1,1,4.652274090431247,4.652274090431247,4.652274090431247,107.54216575199368,107.54216575199368,107.54216575199368,4.3260000000000005,4.3260000000000005
odom_position_endpoint,epoch_5,1,1,4.715454419939704,4.715454419939704,4.715454419939704,84.63983378697053,84.63983378697053,84.63983378697053,5.571200000000002,5.571200000000002
odom_position_endpoint,epoch_6,1,1,0.8719074139671577,0.8719074139671577,0.8719074139671577,28.738831667726615,28.738831667726615,28.738831667726615,3.0338999999999996,3.0338999999999996
odom_position_endpoint,epoch_7,1,1,8.347495182281268,8.347495182281268,8.347495182281268,108.0861735372429,108.0861735372429,108.0861735372429,7.722999999999999,7.722999999999999
odom_position_endpoint,epoch_8,1,1,0.32520937768083336,0.32520937768083336,0.32520937768083336,6.845936714399491,6.845936714399491,6.845936714399491,4.750399999999999,4.750399999999999
odom_position_endpoint,epoch_9,1,1,0.2701731258962661,0.2701731258962661,0.2701731258962661,7.224653061724946,7.224653061724946,7.224653061724946,3.7396,3.7396
odom_position_endpoint,epoch_10,1,1,2.025976171762153,2.025976171762153,2.025976171762153,35.96237169415921,35.96237169415921,35.96237169415921,5.6335999999999995,5.6335999999999995
odom_position_endpoint,epoch_11,1,1,1.0053006180782056,1.0053006180782056,1.0053006180782056,7.919057701861452,7.919057701861452,7.919057701861452,12.694699999999997,12.694699999999997
odom_position_endpoint,epoch_12,1,1,2.30749008506507,2.30749008506507,2.30749008506507,36.286996148216225,36.286996148216225,36.286996148216225,6.359000000000001,6.359000000000001
odom_position_endpoint,epoch_13,1,1,0.9007764481615945,0.9007764481615945,0.9007764481615945,10.737334288866574,10.737334288866574,10.737334288866574,8.389199999999999,8.389199999999999
odom_position_endpoint,epoch_14,1,1,22.472246496535913,22.472246496535913,22.472246496535913,101.66183247483006,101.66183247483006,101.66183247483006,22.104900088339154,22.104900088339154
odom_position_endpoint,epoch_15,1,1,0.027320626286262067,0.027320626286262067,0.027320626286262067,0.2693359058949108,0.2693359058949108,0.2693359058949108,10.1437,10.1437
odom_position_endpoint,epoch_16,1,1,0.9911443418769714,0.9911443418769714,0.9911443418769714,11.181556411558661,11.181556411558661,11.181556411558661,8.8641,8.8641
