motion_regime,force_curve_region,wheel_speed_bin_mps,median_wheel_speed_mps,median_body_vx_mps,median_slip_speed_mps,median_slip_ratio,slip_ratio_mad,slip_ratio_p10,slip_ratio_p90,samples
braking,asymptotic,0.0,0.0,6.2095,-6.2091,-1.0,0.0,-1.0,-1.0,3559
braking,asymptotic,2.0,3.226357570082243,4.5165500000000005,-1.1938214298280923,-0.26170288210106685,0.29632265649083844,-0.6716120091630551,1.2310132273557832,12
braking,asymptotic,4.0,4.762442894282342,6.8386,-1.9624952402380176,-0.2599228163434589,0.06588931548229554,-0.33692955257181717,0.7434627669799172,9
braking,asymptotic,6.0,6.975789153109423,4.6801,2.415723258172908,0.5161691541148496,0.6726267812617752,-0.3873147525725985,1.1517076152636556,11
braking,asymptotic,8.0,9.03312126258483,10.118450000000001,-0.8426498149576482,-0.005341278373704794,0.43421219004733724,-0.428855157610176,0.990318503164931,10
braking,asymptotic,10.0,11.147819557234723,6.74355,3.9585080991755195,0.606802329349287,0.9610023978863313,-0.3655896135730041,1.6549108471006155,8
braking,asymptotic,12.0,12.732389440048642,7.31265,5.964541973079952,0.8217349719227092,0.49412937753335673,0.34009513774738087,1.3903858381190015,8
braking,asymptotic,14.0,15.11548973054036,8.2583,6.5357310265171655,0.7665737372614229,0.1805677875080205,-0.28437846908283865,1.2900522279433921,5
braking,asymptotic,16.0,17.19589568683528,7.7295,9.046040437919132,1.1720646395410417,0.2485890236695532,0.8829829823525013,8.583825138131958,6
braking,asymptotic,18.0,18.895917068970164,10.1282,8.471888220875599,0.8574800963020452,0.3096953473487584,0.5107955820989385,1.203939727007829,8
braking,asymptotic,20.0,20.848774163279586,9.89415,10.914090027010763,1.0898375299684524,0.4335810360734057,0.401440181221705,1.9107240737271527,6
braking,asymptotic,22.0,23.297690444884932,12.2013,11.096390444884932,0.9094432925085796,0.46826940827599395,0.33156145232321427,1.3777127007845735,3
braking,asymptotic,24.0,24.504003935103718,12.8851,11.571536369841157,0.8980556122840457,0.228766565315335,0.5703752140519321,1.598515793754371,5
braking,asymptotic,26.0,26.80860633827672,16.6904,11.07186488648155,0.6633672582131973,0.23828661175330185,0.4639477216571251,1.477003265109186,9
braking,asymptotic,28.0,28.692424712885412,14.8002,13.740215122816616,0.932079607814667,0.20711591139628116,0.27407758894434636,1.2764422514826526,4
braking,asymptotic,30.0,31.32457724038608,14.2418,17.510545962551603,1.2295177549573513,0.09659051077827607,0.8523524892751976,1.3261082657356273,3
braking,asymptotic,32.0,33.349483797175566,14.9137,18.435783797175567,1.2377054444576676,0.051383612413930524,1.1863218320437372,1.2890890568715982,2
braking,asymptotic,34.0,34.01806847789999,20.3714,13.646668477899986,0.6698935015708289,0.0,0.6698935015708289,0.6698935015708289,1
braking,asymptotic,38.0,39.26085307316839,18.6545,20.69554056876344,1.1098477497866608,0.10121961856211242,0.9261655159722441,2.0109164435662192,4
braking,asymptotic,40.0,40.37658598926488,16.0276,24.370129609329137,1.519191019819866,0.13203398734513083,1.387157032474735,4.144946801325409,5
braking,asymptotic,42.0,43.39138679729157,19.4099,23.981486797291566,1.2355091147276271,0.1443261647984425,0.9503836382509308,14.70727593093397,4
braking,asymptotic,44.0,45.42577709235218,10.614600000000001,34.81117709235218,15.385497024563172,14.095136303509648,1.2903607210535233,29.48063332807282,2
braking,asymptotic,46.0,46.458875926979935,22.6271,23.831775926979937,1.0532404031882097,0.0,1.0532404031882097,1.0532404031882097,1
braking,asymptotic,50.0,51.02628711578998,21.0066,30.019687115789978,1.4290597772028781,0.0,1.4290597772028781,1.4290597772028781,1
braking,asymptotic,52.0,53.13966212047869,21.00205,32.137612120478686,1.5341280723502373,0.09744872465139609,1.436679347698841,1.6315767970016333,2
braking,asymptotic,56.0,57.73748100044743,17.3495,40.38798100044743,2.327904608227755,0.0,2.327904608227755,2.327904608227755,1
braking,asymptotic,58.0,58.599563734788575,18.0044,40.59516373478857,2.2547357165353232,0.0,2.2547357165353232,2.2547357165353232,1
braking,post_extremum,0.0,1.6545421250298573,1.993,-0.3384578749701428,-0.184360245561778,0.014536926459849858,-0.2304590089804786,-0.16982331910192813,3
braking,post_extremum,2.0,2.845599934371146,3.7096,-0.8640000656288542,-0.23290922623162988,0.00793221963696955,-0.24084144586859943,-0.16526465088960024,3
braking,post_extremum,4.0,4.753472633090837,6.0035,-1.0923558507327908,-0.16782535525763048,0.03994290145977242,-0.23024643304350248,0.16308249088018367,8
braking,post_extremum,6.0,6.880005791363732,8.37545,-1.5078124325006064,-0.17870222393889096,0.012290945406056991,-0.22210785552233606,-0.1577130556008123,4
braking,post_extremum,8.0,8.538475275405162,10.823,-2.0920547513196404,-0.2065574091467033,0.01421220230491918,-0.2207696114516225,-0.15944773088775185,5
braking,post_extremum,10.0,10.823302367747779,13.7909,-2.5253862817213326,-0.18374028862105707,0.015762380995930053,-0.23945793182238345,-0.17164360253237246,6
braking,post_extremum,14.0,15.023817541408336,15.72965,-0.7058324585916633,0.013343698235136814,0.21722015858431867,-0.20387646034918186,0.2305638568194555,2
braking,post_extremum,16.0,17.48853738304917,21.2168,-3.728262616950829,-0.17572219264690384,0.04589905424197724,-0.22162124688888107,0.18694608173969965,3
braking,post_extremum,18.0,18.828194346643542,16.02595,3.0943137739961086,0.19725406385002708,0.028589423777237957,-0.16291769338756368,0.23814750210512906,6
braking,post_extremum,20.0,21.24327292336293,18.2364,3.0068729233629305,0.16488303192312795,0.0,0.16488303192312795,0.16488303192312795,1
braking,post_extremum,24.0,24.070016432492046,19.3026,4.767416432492045,0.2469831231280783,0.0,0.2469831231280783,0.2469831231280783,1
