throttle,speed_bin_mps,acceleration_mps2,acceleration_std_mps2,samples
0.0,0.0,0.0,0.0,61
0.01,0.0,0.0,0.4144811380366358,45
0.02,0.0,3.2418762771767327,1.4021308432439745,3
0.02,0.5,0.0,0.19411391434746375,207
0.03,0.0,0.3450396721925245,1.5171472170477345,4
0.03,0.5,0.0,0.5774096341342634,167
0.04,0.0,0.5753321386960487,1.6227209020823818,3
0.04,0.5,4.9457212415678065,2.2858832887850915,4
0.04,1.0,0.0,0.06386994180398856,67
0.05,0.0,2.4565550551166315,1.9920095570699357,4
0.05,0.5,5.741529075938736,0.633569918816018,2
0.05,1.0,0.0,0.5599435431154136,135
0.06,0.0,1.5518552783234187,1.5518552783234187,2
0.06,0.5,5.627046654964958,1.196256232956265,2
0.06,1.0,0.0,1.1564524798544167,64
0.06,1.5,0.00799879982200662,0.06110025726158652,3
0.07,0.0,1.119983915672167,1.119983915672167,2
0.07,0.5,4.22490443863816,0.6078273833414001,3
0.07,1.0,4.808692599088403,0.0,1
0.07,1.5,0.0,1.1206297282146356,39
0.08,0.0,2.849986569746317,2.095149357023685,4
0.08,0.5,4.510795198432481,0.9208954017802524,2
0.08,1.0,4.317658979419169,0.6894773314884712,2
0.08,1.5,0.0,1.1781740224442216,58
0.09,0.0,2.1109880852804714,1.2705815091016017,2
0.09,0.5,6.010963862490238,0.3199478193181893,2
0.09,1.0,4.763403223522792,0.8276819008083371,2
0.09,1.5,6.193603278243739,1.1549976438841507,2
0.09,2.0,0.0,0.6189869586897236,119
0.1,0.0,2.1657984270623034,1.5310374495220902,3
0.1,0.5,4.66717011737524,1.0239410231746282,2
0.1,1.0,4.789476248477466,0.497149567978391,3
0.1,1.5,5.437084609441918,0.5653680938057764,2
0.1,2.0,0.0,1.170652558198007,48
0.11,0.0,2.402533782237333,1.3494290462762906,3
0.11,0.5,3.9350897455186793,0.5847476601901651,2
0.11,1.0,6.508934658487716,0.0,1
0.11,1.5,4.250670863015327,1.1545426027446162,2
0.11,2.0,4.6475126946002625,0.49933501478362197,4
0.11,2.5,0.0,0.7883120913439905,63
0.12,0.0,0.7483505195024484,1.6633989923511385,5
