run_id,event_index,request_sequence,request_monotonic_ns,packet_sequence,associated_packet_sequence,response_received,bridge_arrival_monotonic_ns,telemetry_sequence,simulation_time_s,simulation_physics_step,simulation_render_frame,sent_throttle_norm,sent_steering_norm,sent_reset,commanded_throttle_norm,commanded_steering_norm,applied_command_sequence,applied_throttle_norm,applied_steering_norm,simulator_angular_velocity_x,simulator_angular_velocity_y,simulator_angular_velocity_z,simulator_encoder_angles_left,simulator_encoder_angles_right,simulator_feedback_steering_norm,simulator_feedback_throttle_norm,simulator_linear_acceleration_x,simulator_linear_acceleration_y,simulator_linear_acceleration_z,simulator_linear_velocity_x,simulator_linear_velocity_y,simulator_linear_velocity_z,simulator_orientation_euler_x,simulator_orientation_euler_y,simulator_orientation_euler_z,simulator_orientation_quaternion_w,simulator_orientation_quaternion_x,simulator_orientation_quaternion_y,simulator_orientation_quaternion_z,simulator_position_x,simulator_position_y,simulator_position_z
open_plane_source_step_stationary_steering_20260913,408,4,8357849866454,1,1,True,8357853488839,5,0.09900001,100,93,0.0,0.0,False,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5484,0.0,0.0,-0.9581,0.0,0.0,4.7124,0.7071,0.0,0.0,-0.7071,0.8002,3.16,0.1119
open_plane_source_step_stationary_steering_20260913,417,5,8357874930501,2,2,True,8357877960372,6,0.124000005,125,136,0.0,0.0,False,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.4835,0.0,0.0,-1.1959,0.0,0.0,4.7124,0.7071,0.0,0.0,-0.7071,0.8005,3.1601,0.0849
open_plane_source_step_stationary_steering_20260913,426,6,8357899786687,3,3,True,8357904057081,7,0.149,150,168,0.0,0.0,False,0.0,0.0,5,0.0,0.0,-0.0014,0.3605,0.0,0.0,0.0,0.0,0.0,-2.9999,-0.0115,16.5215,0.0307,0.0001,-0.2101,0.0029,0.0233,4.7124,0.7071,0.0082,0.0083,-0.7071,0.8005,3.1588,0.0723
open_plane_source_step_stationary_steering_20260913,435,7,8357924928560,4,4,True,8357928634443,8,0.17400001,175,208,0.0,0.0,False,0.0,0.0,6,0.0,0.0,0.0001,0.048,0.0,0.0,0.0,0.0,0.0,-0.2481,-0.0012,1.3943,0.0052,0.0,-0.0697,0.0035,0.0268,4.7124,0.707,0.0094,0.0095,-0.707,0.8005,3.1586,0.0701
open_plane_source_step_stationary_steering_20260913,444,8,8357949353575,5,5,True,8357953159365,9,0.199000016,200,244,0.0,0.0,False,0.0,0.0,7,0.0,0.0,0.0002,0.0209,0.0,0.0,0.0,0.0,0.0,-0.0335,-0.0004,0.3597,0.0029,0.0,-0.0535,0.0032,0.0275,4.7124,0.707,0.0097,0.0097,-0.707,0.8005,3.1586,0.0687
open_plane_source_step_stationary_steering_20260913,453,9,8357974917412,6,6,True,8357978551289,10,0.224,225,284,0.0,0.0,False,0.0,0.0,8,0.0,0.0,0.0002,0.0167,0.0,0.0,0.0,0.0,0.0,-0.0139,0.0003,0.2439,0.0024,0.0,-0.0465,0.0029,0.028,4.7124,0.707,0.0099,0.0099,-0.707,0.8005,3.1585,0.0675
open_plane_source_step_stationary_steering_20260913,462,10,8357999656237,7,7,True,8358003127037,11,0.249000013,250,320,0.0,0.0,False,0.0,0.0,9,0.0,0.0,0.0002,0.0146,0.0,0.0,0.0,0.0,0.0,-0.0109,0.0001,0.2113,0.0022,0.0,-0.0408,0.0026,0.0283,4.7124,0.707,0.01,0.01,-0.707,0.8005,3.1585,0.0665
open_plane_source_step_stationary_steering_20260913,470,11,8358024568609,8,8,True,8358028699841,12,0.274000019,275,358,0.0,0.0,False,0.0,0.0,10,0.0,0.0,0.0001,0.0129,0.0,0.0,0.0,0.0,0.0,-0.0098,0.0002,0.191,0.0019,0.0,-0.0358,0.0023,0.0287,4.7124,0.707,0.0101,0.0102,-0.707,0.8005,3.1585,0.0656
open_plane_source_step_stationary_steering_20260913,480,12,8358049367537,9,9,True,8358053342105,13,0.299000025,300,401,0.0,0.0,False,0.0,0.0,11,0.0,0.0,0.0001,0.0115,0.0,0.0,0.0,0.0,0.0,-0.0084,0.0001,0.1618,0.0017,0.0,-0.0314,0.0021,0.029,4.7124,0.707,0.0102,0.0103,-0.707,0.8005,3.1585,0.0648
open_plane_source_step_stationary_steering_20260913,489,13,8358074507417,10,10,True,8358080814703,14,0.324,325,438,0.0,0.0,False,0.0,0.0,12,0.0,0.0,0.0002,0.0102,0.0,0.0,0.0,0.0,0.0,-0.0074,0.0005,0.1362,0.0015,0.0,-0.0275,0.0019,0.0293,4.7124,0.707,0.0103,0.0104,-0.707,0.8005,3.1585,0.0641
open_plane_source_step_stationary_steering_20260913,498,14,8358099600548,11,11,True,8358103116503,15,0.349,350,474,0.0,0.0,False,0.0,0.0,13,0.0,0.0,0.0001,0.009,0.0,0.0,0.0,0.0,0.0,-0.0066,0.0001,0.1277,0.0013,0.0,-0.0242,0.0016,0.0295,4.7124,0.707,0.0104,0.0104,-0.707,0.8005,3.1584,0.0635
open_plane_source_step_stationary_steering_20260913,507,15,8358124241078,12,12,True,8358128283133,16,0.374,375,500,0.0,0.0,False,0.0,0.0,14,0.0,0.0,0.0001,0.008,0.0,0.0,0.0,0.0,0.0,-0.0058,0.0005,0.1093,0.0012,0.0,-0.0212,0.0015,0.0297,4.7124,0.707,0.0105,0.0105,-0.707,0.8005,3.1584,0.063
open_plane_source_step_stationary_steering_20260913,515,16,8358149911256,13,13,True,8358153513884,17,0.399000019,400,539,0.0,0.0,False,0.0,0.0,15,0.0,0.0,0.0001,0.0071,0.0,0.0,0.0,0.0,0.0,-0.0045,0.0004,0.0829,0.001,0.0,-0.0186,0.0013,0.0299,4.7124,0.707,0.0106,0.0106,-0.707,0.8005,3.1584,0.0625
open_plane_source_step_stationary_steering_20260913,525,17,8358174650301,14,14,True,8358178334603,18,0.424000025,425,579,0.0,0.0,False,0.0,0.0,16,0.0,0.0,0.0001,0.0063,0.0,0.0,0.0,0.0,0.0,-0.0042,-0.0003,0.0849,0.0009,0.0,-0.0164,0.0012,0.0301,4.7124,0.707,0.0106,0.0106,-0.707,0.8005,3.1584,0.0621
open_plane_source_step_stationary_steering_20260913,534,18,8358200129278,15,15,True,8358203207570,19,0.449000031,450,616,0.0,0.0,False,0.0,0.0,17,0.0,0.0,0.0001,0.0056,0.0,0.0,0.0,0.0,0.0,-0.0041,-0.0001,0.0726,0.0008,0.0,-0.0143,0.0011,0.0302,4.7124,0.707,0.0107,0.0107,-0.707,0.8005,3.1584,0.0618
open_plane_source_step_stationary_steering_20260913,542,19,8358224506062,16,16,True,8358228265165,20,0.474000037,475,653,0.0,0.0,False,0.0,0.0,18,0.0,0.0,0.0001,0.0049,0.0,0.0,0.0,0.0,0.0,-0.0035,0.0002,0.0639,0.0007,0.0,-0.0126,0.0009,0.0303,4.7124,0.707,0.0107,0.0107,-0.707,0.8005,3.1584,0.0614
open_plane_source_step_stationary_steering_20260913,551,20,8358250020366,17,17,True,8358252820585,21,0.499,500,689,0.0,0.0,False,0.0,0.0,19,0.0,0.0,0.0001,0.0044,0.0,0.0,0.0,0.0,0.0,-0.0035,-0.0008,0.0694,0.0006,0.0,-0.0111,0.0008,0.0305,4.7124,0.707,0.0108,0.0108,-0.707,0.8005,3.1584,0.0612
open_plane_source_step_stationary_steering_20260913,560,21,8358274453256,18,18,True,8358278739560,22,0.524000049,525,729,0.0,0.0,False,0.0,0.0,20,0.0,0.0,0.0,0.0039,0.0,0.0,0.0,0.0,0.0,-0.0022,0.0007,0.0473,0.0006,0.0,-0.0097,0.0007,0.0306,4.7124,0.707,0.0108,0.0108,-0.707,0.8006,3.1584,0.0609
