event_index,source_stamp_ns,status,steering_rate_radps,target_speed_rate_mps2,steering_command_rad,target_speed_mps,iterations,primal_residual,dual_residual,rti_iterations_used,rti2_triggered,rti2_trigger_reason_mask,rti2_budget_skipped,r1_status,r2_status,r1_objective,r2_objective,r1_slack_m,r2_slack_m,selected_candidate,r1_iterations,r2_iterations,r1_solve_us,r2_solve_us,total_rti_us,rho_start,rho_final,rho_u_start,rho_u_final,rho_change_count,factorization_count,progress_m,e_y_m,e_psi_rad,u_mps,v_mps,r_radps,target_speed_state_mps,steering_state_rad,state_age_s,path_curvature_per_m,lateral_accel_proxy_mps2,minimum_predicted_corridor_slack_m,candidate_progress_error_max_m,candidate_curvature_error_max_per_m,candidate_left_bound_error_max_m,candidate_right_bound_error_max_m,nonlinear_failure_stage,nonlinear_failure_reason
377,1789729639134360753,0,-0.334449023,3,0.04593281448,0.4534084201,30,0.008768081665,0.005370303988,2,1,32,0,0,0,315863.9688,315863.9062,0.8066209555,0.8066209555,R1,30,26,264.1350002,270.5469999,588.0829999,1,1,14,14,2,4,21.806365,0.1654754132,-0.3004916906,0.04131979123,0,0.02859999985,0.378408432,0.05429404229,0.003169297,-0.0518272547,0.5780075192,0.8066209555,0.002591569209,0.001201458275,0.001259684563,0.001435041428,-1,-1
398,1789729639160174143,0,0.002596209059,3,0.05425021052,0.5269630551,24,0.009819746017,0.005007572472,2,1,32,0,0,0,310133.5312,310133.5625,0.8058640361,0.8058640957,R2,24,24,257.7640002,283.9719999,595.277,1,1,14,14,6,8,21.8078656,0.1650099158,-0.2999103665,0.08064716309,0,0.04170000181,0.4519630671,0.05418530479,0.004218759,-0.05170675071,0.6069818735,0.8058640957,3.525987267e-06,2.987682819e-06,2.026557922e-06,2.205371857e-06,-1,-1
420,1789729639184937809,0,0.008457154036,3,0.05394309014,0.6061162949,21,0.009768009186,0.004949629307,2,1,32,0,0,0,303737.8438,303737.8125,0.8057857752,0.8057857752,R1,21,24,267.2710001,311.6639998,632.556,1,1,14,14,10,12,21.81060961,0.1641617268,-0.2984783053,0.1517612189,0,0.05840000138,0.5311163068,0.05373166129,0.003464572,-0.05148639535,0.654986918,0.8057857752,0.0004256153479,0.0001607462764,0.0001779198647,0.0002460479736,-1,-1
443,1789729639209767990,0,0.04101645947,3,0.05502755195,0.6790174842,21,0.007442474365,0.006803810596,2,1,32,0,0,0,297885.7812,297885.7812,0.8056465387,0.8056465387,R1,21,21,286.187,266.5799999,606.3570001,1,1,14,28,9,11,21.81507788,0.1627875566,-0.2970553935,0.225509569,0,0.05579999834,0.6040174961,0.05400213972,0.003264045,-0.05112757542,0.7030277848,0.8056465387,0.0004487950355,0.0001861006021,0.000280380249,0.0002479553223,-1,-1
465,1789729639234453268,0,0.1284056902,3,0.06233581528,0.7539866567,19,0.004391431808,0.009151160717,2,1,32,0,0,0,292066.7188,292066.7812,0.8054746985,0.8054746985,R1,19,20,282.96,263.0630002,599.2440002,1,1,28,28,10,12,21.82108078,0.1609079242,-0.2943619192,0.2967967093,0,0.06650000066,0.6789866686,0.05912567303,0.003280026,-0.0506529573,0.7200177312,0.8054746985,0.0002978239208,0.0001480355859,0.0001791119576,0.0001862645149,-1,-1
486,1789729639259980139,0,0.07165060192,3,0.06202398613,0.8276954293,20,0.008916854858,0.00434140861,2,1,32,0,0,0,286823.7812,286823.7812,0.8058135509,0.8058135509,R1,20,20,219.9319999,316.1630001,589.826,1,1,28,14,9,11,21.82885858,0.1585618705,-0.292660296,0.3385326862,0,0.07800000161,0.7526954412,0.06023272127,0.00381983,-0.05005678887,0.7619876862,0.8058135509,0.0004344945773,0.0001133084297,0.0002614855766,0.0002716779709,-1,-1
508,1789729639285268211,0,0.08527580649,3,0.06311245263,0.904694438,19,0.005954265594,0.009967267513,2,1,32,0,0,0,280787.4062,280787.4062,0.8057094216,0.8057094216,R1,19,19,269.6560001,254.8179998,577.974,1,1,14,28,9,11,21.83838327,0.1557094455,-0.2904006839,0.4463653862,0,0.08959999681,0.8296944499,0.0609805584,0.003674186,-0.04932672155,0.7940081954,0.8057094216,0.0002352055162,6.461888552e-05,0.0001466274261,0.0001466870308,-1,-1
531,1789729639310347420,0,0.1191534996,3,0.06617727131,0.9806748629,19,0.00696849823,0.009476602077,2,1,32,0,0,0,275371.3438,275371.3438,0.7875208259,0.7875211239,R2,14,19,286.878,254.5380001,594.865,1,1,28,28,12,14,21.84988114,0.1522559673,-0.2868088186,0.5227734447,0,0.1106999964,0.9056748748,0.06319843233,0.003472938,-0.04845403766,0.806450963,0.7875211239,1.022592187e-06,1.184642315e-06,6.556510925e-07,6.556510925e-07,-1,-1
552,1789729639334922071,0,0.09896853566,3,0.06570313126,1.055254102,20,0.005850791931,0.008947968483,2,1,32,0,0,0,270252.25,270252.25,0.7738165855,0.7738193274,R2,17,20,202.089,279.1329999,535.003,1,1,28,28,6,8,21.86295318,0.1483869553,-0.2827786207,0.5972497463,0,0.1254000068,0.9802541137,0.0632289201,0.003571332,-0.04746540605,0.8282015324,0.7738193274,1.842156053e-06,1.855194569e-06,1.132488251e-06,1.192092896e-06,-1,-1
575,1789729639359864824,0,0.1442067623,3,0.06836266071,1.1295259,19,0.008957862854,0.006095141172,2,1,32,0,0,0,265713.8125,265713.8125,0.7600522041,0.7600580454,R2,14,19,283.1209998,214.141,551.003,1,1,28,14,9,11,21.87770659,0.1441224217,-0.2796878815,0.6347994804,0,0.1389999986,1.054525852,0.06475748867,0.003400591,-0.04635736924,0.8491104245,0.7600580454,3.017485142e-07,3.87430191e-07,2.384185791e-07,1.788139343e-07,-1,-1
597,1789729639385145431,0,0.1465048045,3,0.06943081319,1.203170657,18,0.009053707123,0.008415475488,2,1,32,0,0,0,260981.875,260981.8906,0.7401903868,0.740201354,R2,15,18,303.299,208.4910002,565.9319999,1,1,14,14,10,12,21.89389795,0.1394750029,-0.2748469412,0.7101778388,0,0.1589999944,1.128170609,0.06576818973,0.003334408,-0.04515099401,0.8593050838,0.740201354,1.359730959e-06,1.333653927e-06,8.344650269e-07,8.344650269e-07,-1,-1
619,1789729639409818417,0,0.1614103168,3,0.07094756514,1.279158473,18,0.007794618607,0.008737891912,2,1,32,0,0,0,256287.3438,256287.3594,0.7200506926,0.7200585008,R2,15,18,306.4650002,208.631,569.0279999,1,1,14,14,10,12,21.91154819,0.1345189959,-0.2697637379,0.7844997048,0,0.172299996,1.204158425,0.06691230834,0.003380764,-0.04305706713,0.8716709614,0.7200585008,1.460313797e-06,1.274049282e-06,8.940696716e-07,8.344650269e-07,-1,-1
641,1789729639435913566,0,0.1799568385,3,0.07280027121,1.354352236,14,0.009869098663,0.005029320717,2,1,32,0,0,0,251787.7188,251787.7344,0.7045302391,0.7045252323,R1,14,18,297.698,212.529,564.3280001,1,1,14,28,10,12,21.93221354,0.1288394481,-0.2647127807,0.8646309972,0,0.1895000041,1.279352188,0.06830134988,0.004080179,-0.04013967034,0.8832321167,0.7045302391,0.0001002345234,9.354203939e-06,6.258487701e-05,6.252527237e-05,-1,-1
663,1789729639459906653,0,0.1796854138,3,0.07374575734,1.432008743,19,0.004874706268,0.006934821606,2,1,32,0,0,0,247122.3438,247122.3281,0.6926950216,0.6927015781,R2,18,19,195.2360001,214.352,463.76,1,1,28,14,1,3,21.95328243,0.1231734976,-0.258651942,0.9619137049,0,0.2073000073,1.357008696,0.06925362349,0.004575891,-0.03712151815,0.8895037174,0.6927015781,6.854534149e-07,3.650784492e-07,4.172325134e-07,4.172325134e-07,-1,-1
685,1789729639484737105,0,0.1937600523,3,0.07580390573,1.506388068,14,0.009748935699,0.00420153141,2,1,32,0,0,0,243294.5,243294.5156,0.6918356419,0.691808939,R1,14,19,301.7059999,214.5119998,570.1489999,1,1,14,28,10,12,21.97683486,0.1169926971,-0.2523778379,1.009199262,0,0.2247000039,1.431388021,0.0709599033,0.003722256,-0.0337637427,1.004425049,0.6918356419,9.835697711e-05,8.501112461e-06,3.892183304e-05,3.892183304e-05,-1,-1
707,1789729639511341561,0,0.1719612777,3,0.07529207319,1.578286529,18,0.004924535751,0.009649753571,2,1,32,0,0,0,239506.1406,239506.1406,0.6784759164,0.6784830689,R2,17,18,189.2950001,194.2649999,437.48,1,1,28,28,0,2,22.00375438,0.1101229414,-0.2452210933,1.088531256,0,0.2425999939,1.503286481,0.07099304348,0.003746492,-0.03236936803,1.166240096,0.6784830689,3.091990948e-07,2.235174179e-08,1.192092896e-07,1.192092896e-07,-1,-1
729,1789729639536614104,0,0.1758877486,3,0.07580336183,1.631073475,16,0.008435726166,0.002759158611,2,1,32,0,0,0,236591.3281,236591.375,0.6653991938,0.6653931737,R1,16,18,266.99,194.3640001,515.1360002,1,1,28,28,6,8,22.03177615,0.1032032594,-0.2379640788,1.200046301,0,0.2614000142,1.556073427,0.07140617073,0.003541085,-0.03165159424,1.306161284,0.6653991938,0.0002270489931,9.648501873e-06,4.190206528e-05,0.0001106262207,-1,-1
751,1789729639561282030,0,0.1607704014,3,0.07622698694,1.636675239,16,0.006893157959,0.005238771439,2,1,32,0,0,0,236655.4531,236655.4531,0.6527558565,0.6527653933,R2,16,16,747.2809999,281.0370002,1083.131,1,1,28,56,11,13,22.06130874,0.09613040835,-0.2295741737,1.274542451,0,0.2845000029,1.561675191,0.07220772654,0.003273943,-0.03048413899,1.356203437,0.6527653933,3.203749657e-07,5.960464478e-08,1.788139343e-07,1.788139343e-07,-1,-1
773,1789729639586146816,0,0.1290292889,3,0.07459234446,1.647901297,17,0.006422519684,0.009144902229,2,1,32,0,0,0,236489.2812,236489.2969,0.6524583697,0.6524868011,R2,16,17,198.1919999,188.8440001,441.8890002,1,1,56,28,1,3,22.09307794,0.08883381635,-0.2216342539,1.348781109,0,0.2991999984,1.572901249,0.07136661559,0.003824609,-0.02244297597,1.420365214,0.6524868011,9.275972843e-07,1.490116119e-08,5.36441803e-07,4.768371582e-07,-1,-1
795,1789729639611716577,0,0.1211525202,3,0.07372047007,1.653503776,16,0.00829076767,0.004670917988,2,1,32,0,0,0,236711.8438,236711.8594,0.6519821286,0.6519998312,R2,15,16,247.2940001,257.7939999,559.5599999,1,1,28,28,10,12,22.12770532,0.08116934448,-0.2132951915,1.430438757,0,0.3116999865,1.578503728,0.07069166005,0.004070942,-0.01224445794,1.481039286,0.6519998312,8.046627045e-07,1.490116119e-08,3.576278687e-07,1.192092896e-07,-1,-1
816,1789729639636491534,0,0.1047148407,3,0.07241206616,1.66471231,16,0.008314371109,0.004464805126,2,1,32,0,0,0,237128.4844,237128.5,0.651714623,0.6517344117,R2,15,16,249.678,254.247,558.6170001,1,1,28,28,10,12,22.16269739,0.07374164462,-0.2051410228,1.457000732,0,0.3230000138,1.589712262,0.06979419291,0.003156563,-0.005066325254,1.533689499,0.6517344117,9.052455425e-07,1.490116119e-08,4.172325134e-07,3.576278687e-07,-1,-1
838,1789729639661069001,0,0.08665844798,3,0.0705384165,1.675926447,16,0.008336305618,0.004260778427,2,1,32,0,0,0,237458.625,237458.6406,0.6395366192,0.6395584345,R2,15,16,249.2379999,254.0369999,558.477,1,1,28,28,10,12,22.19835567,0.06648539752,-0.1968469024,1.500751734,0,0.324000001,1.600926399,0.06837195158,0.003235391,-0.00170916147,1.585930347,0.6395584345,9.164214134e-07,7.450580597e-09,2.980232239e-07,1.192092896e-07,-1,-1
861,1789729639686967530,0,0.08298437297,3,0.06923259795,1.687122464,15,0.009794473648,0.005753219128,2,1,32,0,0,0,238070.4062,238070.4219,0.6394571066,0.6394898891,R2,15,15,232.1950002,248.4759998,535.6439998,1,1,28,28,8,10,22.23675114,0.05897532031,-0.188799873,1.525569081,0,0.3249000013,1.612122416,0.06715799123,0.004019134,-0.009745928067,1.634747028,0.6394898891,1.404434443e-06,1.490116119e-08,5.36441803e-07,8.344650269e-07,-1,-1
883,1789729639711695809,0,0.05933485925,3,0.06643877923,1.698356748,15,0.007416725159,0.007083564997,2,1,32,0,0,0,238650.6406,238650.6562,0.626984179,0.6270009875,R2,14,15,213.5609999,232.8859999,500.789,1,1,28,14,7,9,22.27416985,0.05200855434,-0.1794409007,1.553106666,0,0.324000001,1.6233567,0.06495540589,0.00347939,-0.06012833873,1.671991825,0.6270009875,5.252659321e-07,7.450580597e-09,5.960464478e-08,1.192092896e-07,-1,-1
905,1789729639736777713,0,0.04846288264,3,0.06443245709,1.703947783,15,0.008516550064,0.004130810499,2,1,32,0,0,0,239482,239482,0.6271059513,0.6271222234,R2,14,15,271.4289999,220.1130002,546.4949999,1,1,14,14,10,12,22.31284475,0.04519735277,-0.1675505787,1.597324491,0,0.3185000122,1.628947735,0.06322088838,0.003567045,-0.1088443298,1.699221969,0.6271222234,5.513429642e-07,7.450580597e-09,2.980232239e-07,2.384185791e-07,-1,-1
926,1789729639761272093,0,0.0360369198,3,0.06181180105,1.715175271,15,0.00856089592,0.004073649645,2,1,32,0,0,0,240423.8438,240423.8594,0.6259519458,0.6259729266,R2,14,15,322.825,220.1829998,597.951,1,1,14,14,10,12,22.35115404,0.03892769665,-0.1559317559,1.588544965,0,0.3170999885,1.640175223,0.06091087684,0.003151264,-0.1091613835,1.732094884,0.6259729266,8.605420589e-07,7.450580597e-09,2.384185791e-07,5.960464478e-07,-1,-1
949,1789729639786474173,0,0.01688856073,3,0.05783898383,1.726402998,15,0.009403944016,0.004890590906,2,1,32,0,0,0,241370.4531,241370.4688,0.6258661151,0.6258953214,R2,14,15,271.2679999,228.569,555.0109999,1,1,14,14,10,12,22.39059924,0.03295336664,-0.1439398676,1.590088725,0,0.3091000021,1.65140295,0.05741677061,0.002995331,-0.10223318,1.765028,0.6258953214,1.329928637e-06,1.490116119e-08,6.556510925e-07,1.192092896e-07,-1,-1
971,1789729639812528856,0,0.03466343135,3,0.05617042258,1.737619638,15,0.008592844009,0.003697097301,2,1,32,0,0,0,242468.875,242468.875,0.6249760985,0.624992013,R2,14,15,271.8299999,220.073,546.825,1,1,14,14,10,12,22.43141836,0.02726453729,-0.132555753,1.583463192,0,0.3025000095,1.662619591,0.0553038381,0.004054992,-0.09434710348,1.793229342,0.624992013,8.23289156e-07,7.450580597e-09,2.384185791e-07,0,-1,-1
993,1789729639836497889,0,0.01101650577,3,0.05232885107,1.748836279,15,0.008613824844,0.00369104743,2,1,32,0,0,0,243156.75,243156.75,0.614869535,0.6148929596,R2,14,15,271.9299998,220.4630001,547.3769999,1,1,14,14,10,12,22.46936036,0.02241833508,-0.121278137,1.615086198,0,0.2924000025,1.673836231,0.05205343664,0.00453847,-0.08651496272,1.81561625,0.6148929596,9.387731552e-07,1.490116119e-08,5.960464478e-08,2.384185791e-07,-1,-1
1015,1789729639862376380,0,0.01633285172,3,0.04993128404,1.760049462,15,0.004717111588,0.008768558502,2,1,32,0,0,0,244247.5156,244247.5312,0.6090851426,0.6090919375,R2,14,15,310.0619998,192.691,557.987,1,1,14,28,9,11,22.51078191,0.01758105122,-0.1110901088,1.612713337,0,0.2786000073,1.685049415,0.04952296242,0.003487175,-0.08106795861,1.841782331,0.6090919375,3.539025784e-07,7.450580597e-09,2.384185791e-07,2.384185791e-07,-1,-1
1036,1789729639888700770,0,-0.004270894453,3,0.04563361406,1.77126193,14,0.008447408676,0.00451028347,2,1,32,0,0,0,245310.2656,245310.2812,0.6025649309,0.602589488,R2,14,14,215.3729999,276.6990001,547.3860002,1,1,28,28,10,12,22.55305785,0.01308396365,-0.1010748595,1.621276498,0,0.2709000111,1.696261883,0.04574038461,0.003476624,-0.07738016843,1.863796949,0.602589488,1.017004251e-06,1.490116119e-08,1.788139343e-07,5.960464478e-07,-1,-1
1059,1789729639911598378,0,-0.001857180498,3,0.04224774987,1.782476425,15,0.007548093796,0.004135608673,2,1,32,0,0,0,246087.1875,246087.1875,0.5902211666,0.5902389884,R2,13,15,279.5539999,234.1689999,568.336,1,1,28,28,12,14,22.59019811,0.009497154504,-0.0917423442,1.641207814,0,0.2542000115,1.707476377,0.04229417816,0.003788151,-0.07418947178,1.881005764,0.5902389884,6.593763828e-07,7.450580597e-09,3.576278687e-07,1.192092896e-07,-1,-1
1081,1789729639937355842,0,-0.004626033828,3,0.03962486237,1.793691397,14,0.008482694626,0.00374341011,2,1,32,0,0,0,247303.3594,247303.3594,0.5903949142,0.5904119611,R2,13,14,246.0909998,270.527,571.4219999,1,1,28,28,12,14,22.6321662,0.005829925649,-0.08282639831,1.631642818,0,0.2446999997,1.718691349,0.03974051401,0.004401754,-0.07054775292,1.895943284,0.5904119611,8.121132851e-07,1.490116119e-08,1.192092896e-07,3.576278687e-07,-1,-1
1103,1789729639962635218,0,0.02720496431,3,0.03616684303,1.804906607,15,0.009603738785,0.005068957806,2,1,32,0,0,0,248610.7656,248610.7656,0.5774765015,0.5775100589,R2,16,15,184.145,243.6169999,482.595,1,1,28,28,4,6,22.68295307,-0.003830072237,-0.07295718789,1.663648725,0,0.2257000059,1.729906559,0.0354867205,0.004497223,-0.0672950355,1.982704639,0.5775100589,1.270323992e-06,1.490116119e-08,0,1.192092896e-07,-1,-1
1125,1789729639987975037,0,0.02483958378,3,0.04007619619,1.821727633,15,0.008157491684,0.009319514036,2,1,32,0,0,0,249215.8125,249215.8281,0.5733351707,0.5733072758,R1,15,13,223.8499999,210.575,489.859,1,1,28,14,6,8,22.72279721,0.001525599277,-0.06487479806,1.679588437,0,0.2110999972,1.746727586,0.0394552052,0.003795314,-0.06538561477,1.886691213,0.5733351707,0.001110319048,1.29789114e-05,0.0006993412971,0.0006994009018,-1,-1
1147,1789729640012754563,0,-0.1718298644,3,0.02210504562,1.832941651,14,0.009801626205,0.005180358887,2,1,32,0,0,0,250329.0156,250329.0312,0.5657665133,0.5657970905,R2,17,14,255.4090002,260.9989998,571.6619999,1,1,14,14,10,12,22.76504413,-0.002815066837,-0.05708549172,1.688807487,0,0.1996999979,1.757941604,0.02640079334,0.003327815,-0.06358238268,1.952267051,0.5657970905,2.298504114e-06,2.235174179e-08,1.192092896e-07,7.152557373e-07,-1,-1
1169,1789729640037818714,0,-0.02807078697,3,0.02401368134,1.844156623,14,0.009690761566,0.005207374692,2,1,32,0,0,0,251313.4688,251313.4688,0.5640576482,0.5640380979,R1,14,13,233.448,291.2259998,580.418,1,1,14,14,12,14,22.80683164,-0.003024993464,-0.05018619075,1.708938003,0,0.1796000004,1.769156575,0.02471545152,0.003631015,-0.06191323007,1.930153728,0.5640576482,0.0004805214703,5.900859833e-06,0.0002514123917,0.0009145736694,-1,-1
1191,1789729640062525112,0,-0.0729540363,3,0.01702775434,1.855370879,15,0.007695198059,0.003530621529,2,1,32,0,0,0,252595.3125,252595.3125,0.553735137,0.553758204,R2,14,15,278.1110001,239.8500001,574.1760001,1,1,14,28,11,13,22.85398799,-0.008702035993,-0.04280695692,1.719926953,0,0.1999000013,1.780370831,0.01885160618,0.004534744,-0.06051430648,1.975569367,0.553758204,8.568167686e-07,7.450580597e-09,1.192092896e-07,3.576278687e-07,-1,-1
1213,1789729640087296473,0,-0.01523679961,3,0.01657158136,1.866584778,13,0.007674455643,0.004378646612,2,1,32,0,0,0,253610.7812,253610.7969,0.5539801717,0.5539864302,R2,12,13,224.5009999,259.4060001,539.7620001,1,1,28,28,10,12,22.89673978,-0.008191328496,-0.03677140549,1.736414671,0,0.1336999983,1.79158473,0.01695250161,0.003549471,-0.0594472326,1.979384899,0.5539864302,8.344650269e-07,1.490116119e-08,5.36441803e-07,4.768371582e-07,-1,-1
1235,1789729640112006648,0,-0.06188328937,3,0.01250490174,1.883405328,13,0.007060289383,0.005371659994,2,1,32,0,0,0,254290.4375,254290.4531,0.5418227911,0.5418331027,R2,13,13,259.036,289.6030002,605.4059999,1,1,28,56,13,15,22.93934568,-0.008559877984,-0.03017019294,1.746507287,0,0.1268000007,1.80840528,0.01405198406,0.003049392,-0.05881578636,1.974079847,0.5418331027,9.499490261e-07,1.490116119e-08,4.768371582e-07,4.768371582e-07,-1,-1
1257,1789729640137555270,0,-0.06953066587,3,0.007335370872,1.894621611,14,0.006587982178,0.004849910736,2,1,32,0,0,0,255296.9375,255296.9375,0.5415445566,0.541557014,R2,14,14,238.437,245.7310002,540.8839998,1,1,56,56,8,10,22.98528355,-0.01050040498,-0.02498853765,1.772151589,0,0.09369999915,1.819621563,0.009073637426,0.004126356,-0.05830032351,2.010481119,0.541557014,3.650784492e-07,7.450580597e-09,1.788139343e-07,1.192092896e-07,-1,-1
1279,1789729640162408444,0,-0.001285793958,3,0.008194872178,1.905834556,13,0.006155252457,0.005403995514,2,1,32,0,0,0,256471.9688,256471.9688,0.5393292904,0.5393302441,R2,13,13,188.6340001,275.7779999,521.4779999,1,1,56,56,8,10,23.03057014,-0.0134477336,-0.02086002193,1.767325997,0,0.08749999851,1.830834508,0.008227016777,0.004229931,-0.05825447214,2.036482573,0.5393302441,3.427267075e-07,7.450580597e-09,5.960464478e-08,2.384185791e-07,-1,-1
1301,1789729640187241901,0,-0.04306790978,3,0.005330446642,1.917049885,12,0.007942914963,0.009808093309,2,1,32,0,0,0,257402.4531,257402.4531,0.5376070142,0.5376190543,R2,13,12,202.8900001,238.7880001,503.5350001,1,1,56,28,7,9,23.07358313,-0.01252981648,-0.0164857246,1.773350358,0,0.07419999689,1.842049837,0.006407144479,0.003475112,-0.05833304894,2.026850462,0.5376190543,1.192092896e-06,1.490116119e-08,4.768371582e-07,7.152557373e-07,-1,-1
1323,1789729640211931057,0,-0.03066823818,3,0.0013373252,1.928263426,15,0.003889083862,0.007752805948,2,1,32,0,0,0,258327.1406,258327.1406,0.5373295546,0.5373427272,R2,15,15,242.4849999,218.2089999,516.8789999,1,1,28,28,6,8,23.11971107,-0.01777939498,-0.01171005331,1.787708402,0,0.04699999839,1.853263378,0.002104031155,0.003544633,-0.05869310182,2.099886417,0.5373427272,2.942979336e-07,7.450580597e-09,1.788139343e-07,1.192092896e-07,-1,-1
1344,1789729640237429064,0,0.03975142539,3,0.006350222975,1.945086002,15,0.004841089249,0.008751347661,2,1,32,0,0,0,258923.0625,258923.0781,0.5359097123,0.5358956456,R1,15,13,213.1389999,199.845,469.3099999,1,1,28,28,4,6,23.16622617,-0.01800553687,-0.008298558183,1.789262295,0,0.04450000077,1.870085955,0.005356437061,0.003283411,-0.05908102047,2.088386774,0.5359097123,0.0008274465799,1.032650471e-05,0.0002592802048,0.0004745721817,-1,-1
