bag_time,time,value
1788892904.8187869,1788892904.8187869,"{""packet_sequence"":192,""bridge_arrival_monotonic_ns"":15606957121626,""request_monotonic_ns"":15606907538760,""simulation_time_s"":null,""simulation_frame"":null}"
1788892904.8698208,1788892904.8698208,"{""packet_sequence"":193,""bridge_arrival_monotonic_ns"":15607008148407,""request_monotonic_ns"":15606959522591,""simulation_time_s"":null,""simulation_frame"":null}"
1788892904.9205368,1788892904.9205368,"{""packet_sequence"":194,""bridge_arrival_monotonic_ns"":15607058771047,""request_monotonic_ns"":15607010463290,""simulation_time_s"":null,""simulation_frame"":null}"
1788892904.9712589,1788892904.9712589,"{""packet_sequence"":195,""bridge_arrival_monotonic_ns"":15607109582213,""request_monotonic_ns"":15607061561295,""simulation_time_s"":null,""simulation_frame"":null}"
1788892905.0221145,1788892905.0221145,"{""packet_sequence"":196,""bridge_arrival_monotonic_ns"":15607160449273,""request_monotonic_ns"":15607111860297,""simulation_time_s"":null,""simulation_frame"":null}"
1788892905.0732255,1788892905.0732255,"{""packet_sequence"":197,""bridge_arrival_monotonic_ns"":15607211518213,""request_monotonic_ns"":15607162535136,""simulation_time_s"":null,""simulation_frame"":null}"
1788892905.1456566,1788892905.1456566,"{""packet_sequence"":198,""bridge_arrival_monotonic_ns"":15607283995363,""request_monotonic_ns"":15607232775109,""simulation_time_s"":null,""simulation_frame"":null}"
1788892905.197129,1788892905.197129,"{""packet_sequence"":199,""bridge_arrival_monotonic_ns"":15607335399584,""request_monotonic_ns"":15607286415955,""simulation_time_s"":null,""simulation_frame"":null}"
1788892905.2478979,1788892905.2478979,"{""packet_sequence"":200,""bridge_arrival_monotonic_ns"":15607386221940,""request_monotonic_ns"":15607337757879,""simulation_time_s"":null,""simulation_frame"":null}"
1788892905.318279,1788892905.318279,"{""packet_sequence"":201,""bridge_arrival_monotonic_ns"":15607456587189,""request_monotonic_ns"":15607408366365,""simulation_time_s"":null,""simulation_frame"":null}"
1788892905.369485,1788892905.369485,"{""packet_sequence"":202,""bridge_arrival_monotonic_ns"":15607507813845,""request_monotonic_ns"":15607458860323,""simulation_time_s"":null,""simulation_frame"":null}"
1788892905.4213555,1788892905.4213555,"{""packet_sequence"":203,""bridge_arrival_monotonic_ns"":15607559601878,""request_monotonic_ns"":15607510250708,""simulation_time_s"":null,""simulation_frame"":null}"
1788892905.4731302,1788892905.4731302,"{""packet_sequence"":204,""bridge_arrival_monotonic_ns"":15607611468999,""request_monotonic_ns"":15607562045333,""simulation_time_s"":null,""simulation_frame"":null}"
1788892905.5430133,1788892905.5430133,"{""packet_sequence"":205,""bridge_arrival_monotonic_ns"":15607681342933,""request_monotonic_ns"":15607632773474,""simulation_time_s"":null,""simulation_frame"":null}"
1788892905.5931692,1788892905.5931692,"{""packet_sequence"":206,""bridge_arrival_monotonic_ns"":15607731476063,""request_monotonic_ns"":15607683618883,""simulation_time_s"":null,""simulation_frame"":null}"
1788892905.6419852,1788892905.6419852,"{""packet_sequence"":207,""bridge_arrival_monotonic_ns"":15607780318616,""request_monotonic_ns"":15607733684717,""simulation_time_s"":null,""simulation_frame"":null}"
1788892905.6932242,1788892905.6932242,"{""packet_sequence"":208,""bridge_arrival_monotonic_ns"":15607831550843,""request_monotonic_ns"":15607782749508,""simulation_time_s"":null,""simulation_frame"":null}"
1788892905.7430592,1788892905.7430592,"{""packet_sequence"":209,""bridge_arrival_monotonic_ns"":15607881402344,""request_monotonic_ns"":15607833784835,""simulation_time_s"":null,""simulation_frame"":null}"
1788892905.7931838,1788892905.7931838,"{""packet_sequence"":210,""bridge_arrival_monotonic_ns"":15607931509816,""request_monotonic_ns"":15607883808058,""simulation_time_s"":null,""simulation_frame"":null}"
1788892905.842671,1788892905.842671,"{""packet_sequence"":211,""bridge_arrival_monotonic_ns"":15607980980109,""request_monotonic_ns"":15607933682832,""simulation_time_s"":null,""simulation_frame"":null}"
1788892905.8955815,1788892905.8955815,"{""packet_sequence"":212,""bridge_arrival_monotonic_ns"":15608033804651,""request_monotonic_ns"":15607983125694,""simulation_time_s"":null,""simulation_frame"":null}"
1788892905.947137,1788892905.947137,"{""packet_sequence"":213,""bridge_arrival_monotonic_ns"":15608085464362,""request_monotonic_ns"":15608036419548,""simulation_time_s"":null,""simulation_frame"":null}"
1788892905.9988992,1788892905.9988992,"{""packet_sequence"":214,""bridge_arrival_monotonic_ns"":15608137164168,""request_monotonic_ns"":15608087872801,""simulation_time_s"":null,""simulation_frame"":null}"
1788892906.0672376,1788892906.0672376,"{""packet_sequence"":215,""bridge_arrival_monotonic_ns"":15608205517854,""request_monotonic_ns"":15608157566407,""simulation_time_s"":null,""simulation_frame"":null}"
1788892906.117257,1788892906.117257,"{""packet_sequence"":216,""bridge_arrival_monotonic_ns"":15608255582515,""request_monotonic_ns"":15608207644934,""simulation_time_s"":null,""simulation_frame"":null}"
1788892906.1694882,1788892906.1694882,"{""packet_sequence"":217,""bridge_arrival_monotonic_ns"":15608307817858,""request_monotonic_ns"":15608257795707,""simulation_time_s"":null,""simulation_frame"":null}"
1788892906.2188835,1788892906.2188835,"{""packet_sequence"":218,""bridge_arrival_monotonic_ns"":15608357213271,""request_monotonic_ns"":15608309953885,""simulation_time_s"":null,""simulation_frame"":null}"
1788892906.2723503,1788892906.2723503,"{""packet_sequence"":219,""bridge_arrival_monotonic_ns"":15608410619486,""request_monotonic_ns"":15608359358365,""simulation_time_s"":null,""simulation_frame"":null}"
1788892906.3232112,1788892906.3232112,"{""packet_sequence"":220,""bridge_arrival_monotonic_ns"":15608461549635,""request_monotonic_ns"":15608412751385,""simulation_time_s"":null,""simulation_frame"":null}"
1788892906.3930345,1788892906.3930345,"{""packet_sequence"":221,""bridge_arrival_monotonic_ns"":15608531309375,""request_monotonic_ns"":15608482744043,""simulation_time_s"":null,""simulation_frame"":null}"
1788892906.444653,1788892906.444653,"{""packet_sequence"":222,""bridge_arrival_monotonic_ns"":15608582944369,""request_monotonic_ns"":15608533658422,""simulation_time_s"":null,""simulation_frame"":null}"
1788892906.4967213,1788892906.4967213,"{""packet_sequence"":223,""bridge_arrival_monotonic_ns"":15608635041492,""request_monotonic_ns"":15608585122896,""simulation_time_s"":null,""simulation_frame"":null}"
1788892906.547141,1788892906.547141,"{""packet_sequence"":224,""bridge_arrival_monotonic_ns"":15608685493833,""request_monotonic_ns"":15608637317653,""simulation_time_s"":null,""simulation_frame"":null}"
1788892906.5985067,1788892906.5985067,"{""packet_sequence"":225,""bridge_arrival_monotonic_ns"":15608736819235,""request_monotonic_ns"":15608687558445,""simulation_time_s"":null,""simulation_frame"":null}"
1788892906.6683087,1788892906.6683087,"{""packet_sequence"":226,""bridge_arrival_monotonic_ns"":15608806604553,""request_monotonic_ns"":15608758276026,""simulation_time_s"":null,""simulation_frame"":null}"
1788892906.7181401,1788892906.7181401,"{""packet_sequence"":227,""bridge_arrival_monotonic_ns"":15608856484937,""request_monotonic_ns"":15608808873379,""simulation_time_s"":null,""simulation_frame"":null}"
1788892906.768975,1788892906.768975,"{""packet_sequence"":228,""bridge_arrival_monotonic_ns"":15608907324636,""request_monotonic_ns"":15608858562234,""simulation_time_s"":null,""simulation_frame"":null}"
1788892906.818909,1788892906.818909,"{""packet_sequence"":229,""bridge_arrival_monotonic_ns"":15608957224668,""request_monotonic_ns"":15608909326741,""simulation_time_s"":null,""simulation_frame"":null}"
1788892906.8689713,1788892906.8689713,"{""packet_sequence"":230,""bridge_arrival_monotonic_ns"":15609007277406,""request_monotonic_ns"":15608959270986,""simulation_time_s"":null,""simulation_frame"":null}"
1788892906.9201028,1788892906.9201028,"{""packet_sequence"":231,""bridge_arrival_monotonic_ns"":15609058441585,""request_monotonic_ns"":15609009259544,""simulation_time_s"":null,""simulation_frame"":null}"
1788892906.9709036,1788892906.9709036,"{""packet_sequence"":232,""bridge_arrival_monotonic_ns"":15609109210401,""request_monotonic_ns"":15609060441376,""simulation_time_s"":null,""simulation_frame"":null}"
1788892907.0224879,1788892907.0224879,"{""packet_sequence"":233,""bridge_arrival_monotonic_ns"":15609160742652,""request_monotonic_ns"":15609111932690,""simulation_time_s"":null,""simulation_frame"":null}"
1788892907.0721083,1788892907.0721083,"{""packet_sequence"":234,""bridge_arrival_monotonic_ns"":15609210440864,""request_monotonic_ns"":15609162929144,""simulation_time_s"":null,""simulation_frame"":null}"
1788892907.1212337,1788892907.1212337,"{""packet_sequence"":235,""bridge_arrival_monotonic_ns"":15609259562702,""request_monotonic_ns"":15609212776576,""simulation_time_s"":null,""simulation_frame"":null}"
1788892907.171168,1788892907.171168,"{""packet_sequence"":236,""bridge_arrival_monotonic_ns"":15609309494393,""request_monotonic_ns"":15609261610794,""simulation_time_s"":null,""simulation_frame"":null}"
1788892907.220326,1788892907.220326,"{""packet_sequence"":237,""bridge_arrival_monotonic_ns"":15609358610861,""request_monotonic_ns"":15609311964999,""simulation_time_s"":null,""simulation_frame"":null}"
1788892907.2721534,1788892907.2721534,"{""packet_sequence"":238,""bridge_arrival_monotonic_ns"":15609410481147,""request_monotonic_ns"":15609361202515,""simulation_time_s"":null,""simulation_frame"":null}"
1788892907.322189,1788892907.322189,"{""packet_sequence"":239,""bridge_arrival_monotonic_ns"":15609460502016,""request_monotonic_ns"":15609412816089,""simulation_time_s"":null,""simulation_frame"":null}"
1788892907.3729134,1788892907.3729134,"{""packet_sequence"":240,""bridge_arrival_monotonic_ns"":15609511249862,""request_monotonic_ns"":15609462780191,""simulation_time_s"":null,""simulation_frame"":null}"
1788892907.441983,1788892907.441983,"{""packet_sequence"":241,""bridge_arrival_monotonic_ns"":15609580294787,""request_monotonic_ns"":15609532508220,""simulation_time_s"":null,""simulation_frame"":null}"
1788892907.493126,1788892907.493126,"{""packet_sequence"":242,""bridge_arrival_monotonic_ns"":15609631455169,""request_monotonic_ns"":15609582719217,""simulation_time_s"":null,""simulation_frame"":null}"
1788892907.5441477,1788892907.5441477,"{""packet_sequence"":243,""bridge_arrival_monotonic_ns"":15609682506796,""request_monotonic_ns"":15609633408562,""simulation_time_s"":null,""simulation_frame"":null}"
1788892907.5942588,1788892907.5942588,"{""packet_sequence"":244,""bridge_arrival_monotonic_ns"":15609732587968,""request_monotonic_ns"":15609684487170,""simulation_time_s"":null,""simulation_frame"":null}"
1788892907.6443343,1788892907.6443343,"{""packet_sequence"":245,""bridge_arrival_monotonic_ns"":15609782671996,""request_monotonic_ns"":15609734639687,""simulation_time_s"":null,""simulation_frame"":null}"
1788892907.6983078,1788892907.6983078,"{""packet_sequence"":246,""bridge_arrival_monotonic_ns"":15609836600283,""request_monotonic_ns"":15609784847397,""simulation_time_s"":null,""simulation_frame"":null}"
