scan_index,bag_time,time,finite_count,min_range,max_range,angle_min,angle_max,angle_increment,range_min,range_max,odom_index,odom_dt
0,1788892904.7689946,1788892904.7689946,1043,0.61751788854599,9.939972877502441,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,0,0.0
1,1788892904.821022,1788892904.821022,1043,0.6166139245033264,9.916259765625,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,1,0.0
2,1788892904.8719552,1788892904.8719552,1043,0.6157097220420837,9.89259147644043,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,2,0.0
3,1788892904.9230504,1788892904.9230504,1043,0.6148055195808411,9.869034767150879,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,3,0.0
4,1788892904.9733498,1788892904.9733498,1044,0.6139013767242432,9.984339714050293,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,4,0.0
5,1788892905.0240324,1788892905.0240324,1044,0.6129981279373169,9.960286140441895,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,5,0.0
6,1788892905.0942242,1788892905.0942242,1043,0.6116431951522827,9.924359321594238,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,6,0.0
7,1788892905.1479142,1788892905.1479142,1043,0.6110212206840515,9.936616897583008,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,7,0.0
8,1788892905.1992586,1788892905.1992586,1044,0.609747588634491,9.968791961669922,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,8,0.0
9,1788892905.2698185,1788892905.2698185,1043,0.6067976951599121,9.875641822814941,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,9,0.0
10,1788892905.3203547,1788892905.3203547,1043,0.6048657894134521,9.907706260681152,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,10,0.0
11,1788892905.3717475,1788892905.3717475,1044,0.6029598712921143,9.9402437210083,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,11,0.0
12,1788892905.4235263,1788892905.4235263,1044,0.6010820865631104,9.97325325012207,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,12,0.0
13,1788892905.4942172,1788892905.4942172,1043,0.5983173847198486,9.87967586517334,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,13,0.0
14,1788892905.5451236,1788892905.5451236,1044,0.5965067148208618,9.912549018859863,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,14,0.0
15,1788892905.5951889,1788892905.5951889,1044,0.5947253108024597,9.945788383483887,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,15,0.0
16,1788892905.6442494,1788892905.6442494,1044,0.5926501154899597,9.937464714050293,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,16,0.0
