bag_time,time,value
1788888669.9685419,1788888669.9685419,0
1788888670.01782,1788888670.01782,0
1788888670.065106,1788888670.065106,0
1788888670.1126375,1788888670.1126375,0
1788888670.1617787,1788888670.1617787,0
1788888670.2113104,1788888670.2113104,0
1788888670.2609973,1788888670.2609973,0
1788888670.3111348,1788888670.3111348,0
1788888670.3604193,1788888670.3604193,0
1788888670.4132276,1788888670.4132276,0
1788888670.4612517,1788888670.4612517,0
1788888670.511964,1788888670.511964,0
1788888670.5623267,1788888670.5623267,0
1788888670.612347,1788888670.612347,0
1788888670.665303,1788888670.665303,0
1788888670.7135856,1788888670.7135856,0
1788888670.762693,1788888670.762693,0
1788888670.8115032,1788888670.8115032,0
1788888670.8621492,1788888670.8621492,0
1788888670.9100578,1788888670.9100578,0
1788888670.960046,1788888670.960046,0
1788888671.0123923,1788888671.0123923,0
1788888671.0621045,1788888671.0621045,0
1788888671.1111028,1788888671.1111028,0
1788888671.1625354,1788888671.1625354,0
1788888671.212331,1788888671.212331,0
1788888671.2612574,1788888671.2612574,0
1788888671.311929,1788888671.311929,0
1788888671.3622668,1788888671.3622668,0
1788888671.4114285,1788888671.4114285,0
1788888671.462307,1788888671.462307,0
1788888671.5100265,1788888671.5100265,0
1788888671.562265,1788888671.562265,0
1788888671.611563,1788888671.611563,0
1788888671.662892,1788888671.662892,0
1788888671.71469,1788888671.71469,0
1788888671.762216,1788888671.762216,0
1788888671.8101397,1788888671.8101397,0
1788888671.860576,1788888671.860576,0
1788888671.91184,1788888671.91184,0
1788888671.9615586,1788888671.9615586,0
1788888672.0133624,1788888672.0133624,0
1788888672.0602515,1788888672.0602515,0
1788888672.1117003,1788888672.1117003,0
1788888672.162101,1788888672.162101,0
1788888672.2107153,1788888672.2107153,0
1788888672.2636092,1788888672.2636092,0
1788888672.3114843,1788888672.3114843,0
1788888672.3617764,1788888672.3617764,0
1788888672.4129195,1788888672.4129195,0
1788888672.462163,1788888672.462163,0
1788888672.5101278,1788888672.5101278,0
1788888672.560457,1788888672.560457,0
1788888672.6126845,1788888672.6126845,0
1788888672.6630874,1788888672.6630874,0
1788888672.7139344,1788888672.7139344,0
1788888672.7614892,1788888672.7614892,0
1788888672.8123674,1788888672.8123674,0
1788888672.860803,1788888672.860803,0
1788888672.9114764,1788888672.9114764,0
1788888672.9612708,1788888672.9612708,0
1788888673.0113072,1788888673.0113072,0
1788888673.0605657,1788888673.0605657,0
1788888673.1109815,1788888673.1109815,0
1788888673.1613286,1788888673.1613286,0
1788888673.2103722,1788888673.2103722,0
1788888673.2620885,1788888673.2620885,0
1788888673.311968,1788888673.311968,0
1788888673.3620198,1788888673.3620198,0
1788888673.412301,1788888673.412301,0
1788888673.4601314,1788888673.4601314,0
1788888673.5103307,1788888673.5103307,0
1788888673.5637546,1788888673.5637546,0
1788888673.612684,1788888673.612684,0
1788888673.662056,1788888673.662056,0
1788888673.7126312,1788888673.7126312,0
1788888673.7623088,1788888673.7623088,0
1788888673.811734,1788888673.811734,0
1788888673.8627205,1788888673.8627205,0
1788888673.9133723,1788888673.9133723,0
1788888673.9609041,1788888673.9609041,0
1788888674.0116355,1788888674.0116355,0
1788888674.0626738,1788888674.0626738,0
1788888674.112266,1788888674.112266,0
1788888674.1616592,1788888674.1616592,0
1788888674.2123702,1788888674.2123702,0
1788888674.2613373,1788888674.2613373,0
1788888674.3107145,1788888674.3107145,0
1788888674.3613398,1788888674.3613398,0
1788888674.4104269,1788888674.4104269,0
1788888674.4616258,1788888674.4616258,0
1788888674.5126476,1788888674.5126476,0
1788888674.562146,1788888674.562146,0
1788888674.6103277,1788888674.6103277,0
1788888674.661576,1788888674.661576,0
1788888674.7115266,1788888674.7115266,0
1788888674.761986,1788888674.761986,0
1788888674.8115942,1788888674.8115942,0
1788888674.8625097,1788888674.8625097,0
1788888674.913003,1788888674.913003,0
1788888674.9615743,1788888674.9615743,0
1788888675.0149622,1788888675.0149622,0
1788888675.062216,1788888675.062216,0
1788888675.1101122,1788888675.1101122,0
1788888675.161877,1788888675.161877,0
1788888675.211596,1788888675.211596,0
1788888675.2626076,1788888675.2626076,0
1788888675.3127627,1788888675.3127627,0
1788888675.3623989,1788888675.3623989,0
1788888675.4122617,1788888675.4122617,0
1788888675.4614825,1788888675.4614825,0
1788888675.5135622,1788888675.5135622,0
1788888675.5637722,1788888675.5637722,0
1788888675.6135864,1788888675.6135864,0
1788888675.6621954,1788888675.6621954,0
1788888675.711818,1788888675.711818,0
1788888675.7612932,1788888675.7612932,0
1788888675.811571,1788888675.811571,0
1788888675.8642573,1788888675.8642573,0
1788888675.9123328,1788888675.9123328,0
1788888675.960386,1788888675.960386,0
1788888676.0112386,1788888676.0112386,0
1788888676.0626645,1788888676.0626645,0
1788888676.1126926,1788888676.1126926,0
1788888676.1623363,1788888676.1623363,0
1788888676.2109199,1788888676.2109199,0
1788888676.2613294,1788888676.2613294,0
1788888676.3123755,1788888676.3123755,0
1788888676.362592,1788888676.362592,0
1788888676.4124074,1788888676.4124074,0
1788888676.46242,1788888676.46242,0
1788888676.512346,1788888676.512346,0
1788888676.5623987,1788888676.5623987,0
1788888676.6114047,1788888676.6114047,0
1788888676.6601868,1788888676.6601868,0
1788888676.7114897,1788888676.7114897,0
1788888676.7612493,1788888676.7612493,0
1788888676.8103604,1788888676.8103604,0
1788888676.8614423,1788888676.8614423,0
1788888676.9127605,1788888676.9127605,0
1788888676.9625685,1788888676.9625685,0
1788888677.0138023,1788888677.0138023,0
1788888677.0614655,1788888677.0614655,0
1788888677.1131086,1788888677.1131086,0
1788888677.1613011,1788888677.1613011,0
1788888677.2100956,1788888677.2100956,0
1788888677.260328,1788888677.260328,0
1788888677.3114793,1788888677.3114793,0
1788888677.3620667,1788888677.3620667,0
1788888677.4116313,1788888677.4116313,0
1788888677.4632397,1788888677.4632397,0
1788888677.5113873,1788888677.5113873,0
1788888677.5622697,1788888677.5622697,0
1788888677.6110554,1788888677.6110554,0
1788888677.6622884,1788888677.6622884,0
1788888677.7109485,1788888677.7109485,0
1788888677.761454,1788888677.761454,0
1788888677.8108547,1788888677.8108547,0
1788888677.8613343,1788888677.8613343,0
1788888677.9128983,1788888677.9128983,0
1788888677.9631298,1788888677.9631298,0
1788888678.0120416,1788888678.0120416,0
1788888678.0611386,1788888678.0611386,0
1788888678.1113806,1788888678.1113806,0
1788888678.1630068,1788888678.1630068,0
1788888678.2108834,1788888678.2108834,0
1788888678.2615042,1788888678.2615042,0
1788888678.3146288,1788888678.3146288,0
1788888678.362976,1788888678.362976,0
1788888678.413198,1788888678.413198,0
1788888678.4637713,1788888678.4637713,0
1788888678.5133946,1788888678.5133946,0
1788888678.561381,1788888678.561381,0
1788888678.6110792,1788888678.6110792,0
1788888678.6643765,1788888678.6643765,0
1788888678.714397,1788888678.714397,0
1788888678.7647884,1788888678.7647884,0
1788888678.8123164,1788888678.8123164,0
1788888678.8615184,1788888678.8615184,0
1788888678.9127843,1788888678.9127843,0
1788888678.963597,1788888678.963597,0
1788888679.0121186,1788888679.0121186,0
1788888679.0612543,1788888679.0612543,0
1788888679.110697,1788888679.110697,0
1788888679.163784,1788888679.163784,0
1788888679.2135096,1788888679.2135096,0
1788888679.262155,1788888679.262155,0
1788888679.3104217,1788888679.3104217,0
1788888679.3629692,1788888679.3629692,0
1788888679.412139,1788888679.412139,0
1788888679.4611638,1788888679.4611638,0
1788888679.5100818,1788888679.5100818,0
1788888679.560337,1788888679.560337,0
1788888679.613205,1788888679.613205,0
1788888679.6623333,1788888679.6623333,0
1788888679.7104335,1788888679.7104335,0
1788888679.7610874,1788888679.7610874,0
1788888679.8114595,1788888679.8114595,0
1788888679.861497,1788888679.861497,0
1788888679.9113932,1788888679.9113932,0
1788888679.961494,1788888679.961494,0
1788888680.0122297,1788888680.0122297,0
1788888680.062412,1788888680.062412,0
1788888680.1142032,1788888680.1142032,0
1788888680.1626985,1788888680.1626985,0
1788888680.212675,1788888680.212675,0
1788888680.2633991,1788888680.2633991,0
1788888680.3113437,1788888680.3113437,0
1788888680.362627,1788888680.362627,0
1788888680.4123948,1788888680.4123948,0
1788888680.4605045,1788888680.4605045,0
1788888680.5124986,1788888680.5124986,0
1788888680.5626876,1788888680.5626876,0
1788888680.6151001,1788888680.6151001,0
1788888680.6633334,1788888680.6633334,0
1788888680.7114282,1788888680.7114282,0
1788888680.762438,1788888680.762438,0
1788888680.810299,1788888680.810299,0
1788888680.8627088,1788888680.8627088,0
1788888680.9160633,1788888680.9160633,0
1788888680.9646266,1788888680.9646266,0
1788888681.0151644,1788888681.0151644,0
1788888681.064139,1788888681.064139,0
1788888681.1137185,1788888681.1137185,0
1788888681.1638467,1788888681.1638467,0
1788888681.2123072,1788888681.2123072,0
1788888681.2623086,1788888681.2623086,0
1788888681.312395,1788888681.312395,0
1788888681.363838,1788888681.363838,0
1788888681.41245,1788888681.41245,0
1788888681.4617305,1788888681.4617305,0
1788888681.511667,1788888681.511667,0
1788888681.5624325,1788888681.5624325,0
1788888681.613775,1788888681.613775,0
1788888681.6630695,1788888681.6630695,0
1788888681.712254,1788888681.712254,0
1788888681.760176,1788888681.760176,0
1788888681.8113422,1788888681.8113422,0
1788888681.8626142,1788888681.8626142,0
1788888681.913598,1788888681.913598,0
1788888681.9623885,1788888681.9623885,0
1788888682.0144355,1788888682.0144355,0
1788888682.062377,1788888682.062377,0
1788888682.112447,1788888682.112447,0
1788888682.1625423,1788888682.1625423,0
1788888682.2129061,1788888682.2129061,0
1788888682.2637377,1788888682.2637377,0
1788888682.3121166,1788888682.3121166,0
1788888682.360678,1788888682.360678,0
1788888682.4125998,1788888682.4125998,0
1788888682.4626846,1788888682.4626846,0
1788888682.5129533,1788888682.5129533,0
1788888682.5641053,1788888682.5641053,0
1788888682.6121113,1788888682.6121113,0
1788888682.6618304,1788888682.6618304,0
1788888682.713669,1788888682.713669,0
1788888682.7614546,1788888682.7614546,0
1788888682.8131804,1788888682.8131804,0
1788888682.8610923,1788888682.8610923,0
1788888682.9112828,1788888682.9112828,0
1788888682.961305,1788888682.961305,0
1788888683.0104275,1788888683.0104275,0
1788888683.0623794,1788888683.0623794,0
1788888683.111198,1788888683.111198,0
1788888683.1613543,1788888683.1613543,0
1788888683.2123969,1788888683.2123969,0
1788888683.2621763,1788888683.2621763,0
1788888683.3119786,1788888683.3119786,0
1788888683.3636832,1788888683.3636832,0
1788888683.41113,1788888683.41113,0
1788888683.4605813,1788888683.4605813,0
1788888683.513935,1788888683.513935,0
1788888683.5623415,1788888683.5623415,0
1788888683.6111317,1788888683.6111317,0
1788888683.6619363,1788888683.6619363,0
1788888683.7126617,1788888683.7126617,0
1788888683.762245,1788888683.762245,0
1788888683.8124897,1788888683.8124897,0
1788888683.8615859,1788888683.8615859,0
1788888683.913433,1788888683.913433,0
1788888683.9615774,1788888683.9615774,0
1788888684.0134678,1788888684.0134678,0
1788888684.0646865,1788888684.0646865,0
1788888684.112209,1788888684.112209,0
1788888684.1625662,1788888684.1625662,0
1788888684.211763,1788888684.211763,0
1788888684.263279,1788888684.263279,0
1788888684.3131034,1788888684.3131034,0
1788888684.3623798,1788888684.3623798,0
1788888684.4116807,1788888684.4116807,0
1788888684.462247,1788888684.462247,0
1788888684.5119767,1788888684.5119767,0
1788888684.5632808,1788888684.5632808,0
1788888684.61103,1788888684.61103,0
1788888684.6620421,1788888684.6620421,0
