stamp_s,speed_pred_mps,speed_mps,body_u_mps,body_v_mps,x_m,y_m,wheel_update_used,turn_mode,reset_epoch,timing_degraded
1789484706.3518283,16.645653136610985,16.645653136610985,16.645653136610985,0,74.201900845187438,0.0091749237036837863,0,0,0,0
1789484706.3768282,16.665593022513391,16.665593022513391,16.665593022513391,0,74.618289036373554,0.0092265216067174988,0,0,0,0
1789484706.4018278,16.685577717566492,16.685577717566492,16.685577717566492,0,75.035172306192806,0.0092781808587996412,0,0,0,0
1789484706.4268281,16.706122991871837,16.706122991871837,16.706122991871837,0,75.452574134697343,0.0093299043695263054,0,0,0,0
1789484706.451828,16.726055377817158,16.726055377817158,16.726055377817158,0,75.87047396985416,0.0093816895921350514,0,0,0,0
1789484706.4768283,16.745750640773778,16.745750640773778,16.745750640773778,0,76.288877128084422,0.0094335371854250213,0,0,0,0
1789484706.5018284,16.765350715541846,16.765350715541846,16.765350715541846,0,76.707767489756037,0.0094854451518870866,0,0,0,0
1789484706.5268278,16.784477741265302,16.784477741265302,16.784477741265302,0,77.127129943673182,0.0095374116189753059,0,0,0,0
1789484706.5518281,16.803792999148374,16.803792999148374,16.803792999148374,0,77.5469889303522,0.0095894396153043699,0,0,0,0
1789484706.5768282,16.823245573353773,16.823245573353773,16.823245573353773,0,77.967328512743336,0.0096415271659903469,0,0,0,0
1789484706.6018281,16.842460463404663,16.842460463404663,16.842460463404663,0,78.38814742701291,0.0096936741144217648,0,0,0,0
1789484706.6268284,16.861488217449196,16.861488217449196,16.861488217449196,0,78.809452407242176,0.0097458812950710662,0,0,0,0
1789484706.6518278,16.880230252718935,16.880230252718935,16.880230252718935,0,79.231213426832724,0.0097981449871086378,0,0,0,0
1789484706.6768279,16.898642822957047,16.898642822957047,16.898642822957047,0,79.653450947739003,0.0098504677261345847,0,0,0,0
1789484706.7018282,16.916678063750275,16.916678063750275,16.916678063750275,0,80.076148099117987,0.00990284742155138,0,0,0,0
1789484706.7268281,16.935462956261642,16.935462956261642,16.935462956261642,0,80.499297437325467,0.0099552831509591086,0,0,0,0
1789484706.7518284,16.954433209538468,16.954433209538468,16.954433209538468,0,80.922926792132046,0.010007778362961347,0,0,0,0
1789484706.7768278,16.973027748465547,16.973027748465547,16.973027748465547,0,81.347009535232928,0.010060329757837503,0,0,0,0
1789484706.8018279,16.991482818865787,16.991482818865787,16.991482818865787,0,81.771567533618963,0.010112940045296682,0,0,0,0
1789484706.8268282,17.009655561494839,17.009655561494839,17.009655561494839,0,82.196587434662419,0.010165607570710812,0,0,0,0
1789484706.8518283,17.028345632791531,17.028345632791531,17.028345632791531,0,82.622064069382645,0.01021833169355125,0,0,0,0
1789484706.8768282,17.047223024773608,17.047223024773608,17.047223024773608,0,83.048006237057308,0.010271113504205008,0,0,0,0
1789484706.9018278,17.065445246720323,17.065445246720323,17.065445246720323,0,83.474408080702034,0.010323952276887547,0,0,0,0
1789484706.9268281,17.084140496325503,17.084140496325503,17.084140496325503,0,83.901283598539635,0.010376849746227653,0,0,0,0
1789484706.951828,17.103540385317814,17.103540385317814,17.103540385317814,0,84.328627160985619,0.01042980521461968,0,0,0,0
1789484706.9768283,17.122098133087171,17.122098133087171,17.122098133087171,0,84.756453351200591,0.010482820489176608,0,0,0,0
1789484707.0018284,17.141738208007826,17.141738208007826,17.141738208007826,0,85.184752935978977,0.010536087164461003,0,0,0,0
1789484707.0268278,17.161665213894857,17.161665213894857,17.161665213894857,0,85.613534843273342,0.010589606780904075,0,0,0,0
1789484707.0518281,17.181690481257451,17.181690481257451,17.181690481257451,0,86.042832517784475,0.010643190774278975,0,0,0,0
1789484707.0768282,17.201765557837501,17.201765557837501,17.201765557837501,0,86.472627354456122,0.010696836822343422,0,0,0,0
1789484707.1018281,17.222032941865937,17.222032941865937,17.222032941865937,0,86.902922370168596,0.010750545301657794,0,0,0,0
1789484707.1268284,17.242305712533014,17.242305712533014,17.242305712533014,0,87.333732351849747,0.010804318057893968,0,0,0,0
1789484707.1518278,17.263617684078234,17.263617684078234,17.263617684078234,0,87.765045696038371,0.010858153642733386,0,0,0,0
1789484707.1768279,17.285782768630998,17.285782768630998,17.285782768630998,0,88.196914845753653,0.010912244309171443,0,0,0,0
1789484707.2018282,17.308238068437593,17.308238068437593,17.308238068437593,0,88.629345876302011,0.010966591298741031,0,0,0,0
1789484707.2268281,17.330510440993326,17.330510440993326,17.330510440993326,0,89.062327751694085,0.011021007517290182,0,0,0,0
1789484707.2518284,17.353965754151361,17.353965754151361,17.353965754151361,0,89.495889489283456,0.011075674375931308,0,0,0,0
1789484707.2768278,17.377805163025872,17.377805163025872,17.377805163025872,0,89.930025857365393,0.011130591687391913,0,0,0,0
1789484707.3018286,17.402313457679764,17.402313457679764,17.402313457679764,0,90.36479143343071,0.011185588591329164,0,0,0,0
1789484707.326828,17.42814781708719,17.42814781708719,17.42814781708719,0,90.800161400384155,0.011240661949405026,0,0,0,0
1789484707.3518279,17.453615171360987,17.453615171360987,17.453615171360987,0,91.236180939291572,0.011295987527137506,0,0,0,0
1789484707.3768287,17.479893523407,17.479893523407,17.479893523407,0,91.672863953394881,0.011351567600775155,0,0,0,0
1789484707.4018278,17.506932595062274,17.506932595062274,17.506932595062274,0,92.110184261596032,0.011407390598566569,0,0,0,0
1789484707.4268289,17.535398789501208,17.535398789501208,17.535398789501208,0,92.548231780747869,0.01146346850307864,0,0,0,0
1789484707.4518278,17.564627507209796,17.564627507209796,17.564627507209796,0,92.986962858295669,0.011519787473033715,0,0,0,0
