stamp_s,left_angle_rad,right_angle_rad,ax_mps2,ay_mps2,yaw_rate_radps,yaw_rad
1789484700.6768277,460.0666,460.0699,3.8851,0.0001,0.0,0.00012391778600306935
1789484700.701828,469.6649,469.6649,3.8105,-0.0033,0.0,0.00012391778600306935
1789484700.7268279,479.2598,479.2598,3.8232,-0.0011,0.0,0.00012391778600306935
1789484700.7518277,488.8548,488.858,3.8134,0.0036,0.0,0.00012391778600306935
1789484700.7768278,498.4497,498.453,3.8159,0.0061,0.0,0.00012391778600306935
1789484700.8018277,508.0479,508.0479,3.7671,0.0024,0.0,0.00012391778600306935
1789484700.826828,517.6428,517.6428,3.7752,0.0059,0.0,0.00012391778600306935
1789484700.8518279,527.2378,527.2411,3.663,-0.0013,0.0,0.00012391778600306935
1789484700.8768277,536.8328,536.8361,3.6748,-0.0035,0.0,0.00012391778600306935
1789484700.9018278,546.431,546.431,3.6627,-0.002,0.0,0.00012391778600306935
1789484700.926828,556.0259,556.0259,3.6351,0.0043,0.0,0.00012391778600306935
1789484700.9518278,565.6208,565.6241,3.5789,-0.0005,0.0,0.00012391778600306935
1789484700.976828,575.2158,575.2191,3.6043,0.0021,0.0,0.00012391778600306935
1789484701.001828,584.8141,584.8141,3.541,-0.0013,0.0,0.00012391778600306935
1789484701.0268278,594.409,594.409,3.5496,-0.0011,0.0,0.00012391778600306935
1789484701.051828,604.0039,604.0072,3.5389,0.0043,0.0,0.00012391778600306935
1789484701.076828,613.5989,613.6022,3.4437,-0.0003,0.0,0.00012391778600306935
1789484701.1018279,623.1971,623.1971,3.4377,-0.0021,0.0,0.00012391778600306935
1789484701.126828,632.7921,632.7921,3.4256,0.0009,0.0,0.00012391778600306935
1789484701.1518278,642.387,642.3903,3.3966,0.0,0.0,0.00012391778600306935
1789484701.176828,651.982,651.9852,3.3676,-0.005,0.0,0.00012391778600306935
1789484701.201828,661.5801,661.5801,3.3226,-0.0033,0.0,0.00012391778600306935
1789484701.2268279,671.1751,671.1784,3.3706,0.0077,0.0,0.00012391778600306935
1789484701.2518277,680.7701,680.7733,3.3309,0.0047,0.0,0.00012391778600306935
1789484701.276828,690.365,690.3683,3.284,-0.0041,0.0,0.00012391778600306935
1789484701.3018277,699.9632,699.9632,3.2888,0.0005,0.0,0.00012391778600306935
1789484701.326828,709.5582,709.5615,3.2951,0.0069,0.0,0.00012391778600306935
1789484701.351828,719.1531,719.1564,3.2041,-0.0005,0.0,0.00012391778600306935
1789484701.3768277,728.748,728.7513,3.1869,-0.0036,0.0,0.00012391778600306935
1789484701.401828,738.3463,738.3463,3.1504,-0.0014,0.0,0.00012391778600306935
1789484701.426828,747.9412,747.9445,3.167,-0.0053,0.0,0.00012391778600306935
1789484701.4518278,757.5362,757.5394,3.1356,-0.0028,0.0,0.00012391778600306935
1789484701.476828,767.1311,767.1344,3.1306,0.0027,0.0,0.00012391778600306935
1789484701.5018277,776.7294,776.7294,3.1096,0.0051,0.0,0.00012391778600306935
1789484701.5268278,786.3243,786.3276,3.0783,0.0004,0.0,0.00012391778600306935
1789484701.551828,795.9193,795.9225,3.032,-0.0018,0.0,0.00012391778600306935
1789484701.576828,805.5142,805.5175,3.0514,0.0043,0.0,0.00012391778600306935
1789484701.6018279,815.1124,815.1157,3.0032,0.0037,0.0,0.00012391778600306935
1789484701.626828,824.7106,824.7106,2.9587,-0.0059,0.0,0.00012391778600306935
1789484701.651828,834.3056,834.3088,2.9904,0.0048,0.0,0.00012391778600306935
1789484701.6768277,843.9037,843.9071,2.9469,0.0002,0.0,0.00012391778600306935
1789484701.701828,853.502,853.502,2.9296,-0.0021,0.0,0.00012391778600306935
1789484701.7268279,863.097,863.1003,2.9068,0.0016,0.0,0.00012391778600306935
1789484701.7518277,872.6952,872.6952,2.8849,-0.0027,0.0,0.00012391778600306935
1789484701.776828,882.2902,882.2934,2.8799,0.0038,0.0,0.00012391778600306935
1789484701.8018277,891.8884,891.8917,2.8477,-0.0003,0.0,0.00012391778600306935
1789484701.826828,901.4866,901.4866,2.8061,-0.0042,0.0,0.00012391778600306935
1789484701.851828,911.0815,911.0848,2.8161,0.0003,0.0,0.00012391778600306935
1789484701.8768277,920.6797,920.6797,2.7886,-0.0035,0.0,0.00012391778600306935
1789484701.901828,930.2747,930.278,2.761,0.0005,0.0,0.00012391778600306935
1789484701.926828,939.8729,939.8762,2.7805,0.0044,0.0,0.00012391778600306935
1789484701.9518278,949.4711,949.4711,2.7229,-0.003,0.0,0.00012391778600306935
1789484701.976828,959.0661,959.0693,2.7038,0.002,0.0,0.00012391778600306935
1789484702.0018277,968.6643,968.6676,2.6688,-0.0017,0.0,0.00012391778600306935
1789484702.0268278,978.2625,978.2625,2.7042,0.0018,0.0,0.00012391778600306935
1789484702.051828,987.8575,987.8607,2.6579,0.0007,0.0,0.00012391778600306935
1789484702.076828,997.4557,997.4557,2.6313,-0.0039,0.0,0.00012391778600306935
1789484702.1018279,1007.051,1007.054,2.6461,0.0018,0.0,0.00012391778600306935
1789484702.126828,1016.649,1016.652,2.6261,0.0024,0.0,0.00012391778600306935
1789484702.151828,1026.247,1026.247,2.5845,-0.0019,0.0,0.00012391778600306935
1789484702.1768277,1035.842,1035.845,2.5833,0.0015,0.0,0.00012391778600306935
1789484702.201828,1045.44,1045.444,2.5643,-0.0025,0.0,0.00012391778600306935
1789484702.2268279,1055.035,1055.038,2.5462,0.0053,0.0,0.00012391778600306935
1789484702.2518277,1064.633,1064.637,2.4933,-0.002,0.0,0.00012391778600306935
1789484702.276828,1074.232,1074.232,2.5099,0.0001,0.0,0.00012391778600306935
1789484702.301828,1083.827,1083.83,2.4871,0.0008,0.0,0.00012391778600306935
1789484702.326828,1093.425,1093.428,2.4578,-0.0034,0.0,0.00012391778600306935
1789484702.351828,1103.023,1103.023,2.4416,0.0026,0.0,0.00012391778600306935
1789484702.3768277,1112.618,1112.621,2.4676,0.0052,0.0,0.00012391778600306935
1789484702.401828,1122.216,1122.216,2.4392,0.0007,0.0,0.00012391778600306935
1789484702.4268281,1131.811,1131.814,2.3732,0.0025,0.0,0.00012391778600306935
1789484702.4518278,1141.409,1141.413,2.3889,0.0005,0.0,0.00012391778600306935
1789484702.476828,1151.008,1151.008,2.383,0.0029,0.0,0.00012391778600306935
1789484702.5018277,1160.602,1160.606,2.3527,-0.0018,0.0,0.00012391778600306935
1789484702.5268278,1170.201,1170.204,2.3243,0.0017,0.0,0.00012391778600306935
1789484702.5518281,1179.799,1179.799,2.3053,0.0006,0.0,0.00012391778600306935
1789484702.576828,1189.394,1189.397,2.3013,-0.0011,0.0,0.00012391778600306935
1789484702.6018279,1198.992,1198.992,2.2992,0.0014,0.0,0.00012391778600306935
1789484702.626828,1208.587,1208.59,2.283,0.0006,0.0,0.00012391778600306935
1789484702.651828,1218.185,1218.189,2.2451,-0.0026,0.0,0.00012391778600306935
1789484702.676828,1227.784,1227.784,2.2346,-0.0003,0.0,0.00012391778600306935
1789484702.701828,1237.379,1237.382,2.2437,0.006,0.0,0.00012391778600306935
1789484702.7268279,1246.977,1246.977,2.22,-0.0001,0.0,0.00012391778600306935
1789484702.7518277,1256.572,1256.575,2.2085,-0.0059,0.0,0.00012391778600306935
1789484702.7788281,1266.939,1266.939,2.1961,-0.0038,0.0,0.00012391778600306935
1789484702.801828,1275.768,1275.768,2.1696,-0.0024,0.0,0.00012391778600306935
1789484702.826828,1285.363,1285.366,2.1665,-0.0001,0.0,0.00012391778600306935
1789484702.851828,1294.961,1294.965,2.1212,0.001,0.0,0.00012391778600306935
1789484702.8768277,1304.559,1304.559,2.1182,0.0008,0.0,0.00012391778600306935
1789484702.901828,1314.154,1314.158,2.1311,0.0019,0.0,0.00012391778600306935
1789484702.9268281,1323.753,1323.753,2.1074,-0.0027,0.0,0.00012391778600306935
1789484702.9518278,1333.348,1333.351,2.0856,-0.0002,0.0,0.00012391778600306935
1789484702.976828,1342.946,1342.949,2.0779,0.0015,0.0,0.00012391778600306935
1789484703.0018277,1352.544,1352.544,2.0701,0.0016,0.0,0.00012391778600306935
1789484703.0268278,1362.139,1362.142,2.0559,-0.0016,0.0,0.00012391778600306935
1789484703.0518281,1371.737,1371.737,2.0603,0.0002,0.0,0.00012391778600306935
1789484703.076828,1381.332,1381.335,1.9775,0.0022,0.0,0.00012391778600306935
1789484703.1018279,1390.93,1390.934,1.9801,0.0009,0.0,0.00012391778600306935
1789484703.126828,1400.529,1400.529,1.9949,0.0026,0.0,0.00012391778600306935
1789484703.151828,1410.124,1410.127,1.9562,0.0003,0.0,0.00012391778600306935
1789484703.176828,1419.722,1419.725,1.956,0.0008,0.0,0.00012391778600306935
1789484703.201828,1429.32,1429.32,1.9483,-0.0009,0.0,0.00012391778600306935
1789484703.2268279,1438.915,1438.918,1.9669,0.0049,0.0,0.00012391778600306935
1789484703.2518277,1448.513,1448.513,1.9206,0.0,0.0,0.00012391778600306935
1789484703.2768278,1458.108,1458.111,1.8772,-0.0067,0.0,0.00012391778600306935
1789484703.301828,1467.706,1467.71,1.8742,0.005,0.0,0.00012391778600306935
1789484703.3268282,1477.305,1477.305,1.9078,0.0059,0.0,0.00012391778600306935
1789484703.3518279,1486.9,1486.903,1.856,0.0004,0.0,0.00012391778600306935
1789484703.3768277,1496.498,1496.501,1.8736,0.0067,0.0,0.00012391778600306935
1789484703.4018278,1506.093,1506.096,1.8434,0.001,0.0,0.00012391778600306935
1789484703.4268281,1515.691,1515.694,1.831,-0.0001,0.0,0.00012391778600306935
1789484703.451828,1525.289,1525.289,1.8336,0.003,0.0,0.00012391778600306935
1789484703.4768279,1534.884,1534.887,1.794,0.0047,0.0,0.00012391778600306935
1789484703.5018277,1544.482,1544.486,1.7891,0.0079,0.0,0.00012391778600306935
1789484703.5268278,1554.08,1554.08,1.7936,0.0081,0.0,0.00012391778600306935
1789484703.5518281,1563.675,1563.679,1.7747,0.0074,0.0,0.00012391778600306935
1789484703.5768282,1573.274,1573.274,1.7792,0.0037,0.0,0.00012391778600306935
1789484703.6018276,1582.869,1582.872,1.7546,-0.0071,0.0,0.00012391778600306935
1789484703.626828,1592.467,1592.47,1.729,-0.0023,0.0,0.00012391778600306935
1789484703.6518278,1602.065,1602.065,1.7326,-0.0054,0.0,0.00012391778600306935
1789484703.676828,1611.66,1611.663,1.7183,0.0005,0.0,0.00012391778600306935
1789484703.7018282,1621.258,1621.261,1.7247,0.0139,0.0,0.00012391778600306935
1789484703.7268279,1630.853,1630.856,1.7048,0.0074,0.0,0.00012391778600306935
1789484703.7518277,1640.451,1640.455,1.6333,-0.0006,0.0,0.00012391778600306935
1789484703.7768278,1650.05,1650.05,1.6491,-0.0045,0.0,0.00012391778600306935
1789484703.801828,1659.645,1659.648,1.6827,0.0058,0.0,0.00012391778600306935
1789484703.8268282,1669.243,1669.246,1.6441,-0.0014,0.0,0.00012391778600306935
1789484703.8518283,1678.841,1678.841,1.626,-0.0089,0.0,0.00012391778600306935
1789484703.8768277,1688.436,1688.439,1.6014,0.0039,0.0,0.00012391778600306935
1789484703.9018278,1698.034,1698.034,1.6135,0.0003,0.0,0.00012391778600306935
1789484703.9268281,1707.629,1707.632,1.5654,0.001,0.0,0.00012391778600306935
1789484703.951828,1717.227,1717.231,1.6122,-0.0024,0.0,0.00012391778600306935
1789484703.9768283,1726.826,1726.826,1.5961,-0.0034,0.0,0.00012391778600306935
1789484704.0018277,1736.42,1736.424,1.5461,0.0028,0.0,0.00012391778600306935
1789484704.0268278,1746.019,1746.022,1.5835,0.0007,0.0,0.00012391778600306935
1789484704.0518281,1755.617,1755.617,1.5167,-0.0016,0.0,0.00012391778600306935
1789484704.0768282,1765.212,1765.215,1.5353,-0.0051,0.0,0.00012391778600306935
1789484704.101828,1774.81,1774.81,1.5201,0.0036,0.0,0.00012391778600306935
1789484704.126828,1784.405,1784.408,1.5209,0.0074,0.0,0.00012391778600306935
1789484704.1518278,1794.003,1794.006,1.518,0.0087,0.0,0.00012391778600306935
1789484704.176828,1803.601,1803.601,1.499,0.0003,0.0,0.00012391778600306935
1789484704.2018282,1813.197,1813.2,1.4557,-0.0042,0.0,0.00012391778600306935
1789484704.226828,1822.795,1822.795,1.4405,-0.0059,0.0,0.00012391778600306935
1789484704.2518277,1832.39,1832.393,1.4544,-0.0033,0.0,0.00012391778600306935
1789484704.2768278,1841.988,1841.991,1.4439,0.0024,0.0,0.00012391778600306935
1789484704.301828,1851.586,1851.586,1.4438,-0.0067,0.0,0.00012391778600306935
1789484704.3268282,1861.181,1861.184,1.4286,-0.0009,0.0,0.00012391778600306935
1789484704.3518283,1870.779,1870.782,1.4041,0.0068,0.0,0.00012391778600306935
1789484704.3768277,1880.377,1880.377,1.4142,0.003,0.0,0.00012391778600306935
1789484704.4018278,1889.972,1889.976,1.3521,-0.0072,0.0,0.00012391778600306935
1789484704.4268281,1899.571,1899.571,1.352,-0.0073,0.0,0.00012391778600306935
1789484704.451828,1909.166,1909.169,1.349,-0.0052,0.0,0.00012391778600306935
1789484704.4768283,1918.764,1918.767,1.3592,0.0054,0.0,0.00012391778600306935
1789484704.5018277,1928.362,1928.362,1.3506,0.0016,0.0,0.00012391778600306935
1789484704.5268278,1937.957,1937.96,1.3551,-0.0035,0.0,0.00012391778600306935
1789484704.5518281,1947.555,1947.558,1.3531,0.0052,0.0,0.00012391778600306935
1789484704.5768282,1957.15,1957.153,1.3351,0.0066,0.0,0.00012391778600306935
1789484704.601828,1966.748,1966.752,1.3359,0.0065,0.0,0.00012391778600306935
1789484704.626828,1976.346,1976.346,1.3001,0.0002,0.0,0.00012391778600306935
1789484704.6518278,1985.942,1985.945,1.3188,-0.0056,0.0,0.00012391778600306935
1789484704.676828,1995.54,1995.543,1.2642,-0.002,0.0,0.00012391778600306935
1789484704.7018282,2005.138,2005.138,1.2753,-0.0056,0.0,0.00012391778600306935
1789484704.726828,2014.733,2014.736,1.2611,-0.0083,0.0,0.00012391778600306935
1789484704.7518277,2024.331,2024.331,1.2403,0.0,0.0,0.00012391778600306935
1789484704.7768278,2033.926,2033.929,1.2458,0.0005,0.0,0.00012391778600306935
1789484704.801828,2043.524,2043.527,1.2194,-0.0009,0.0,0.00012391778600306935
1789484704.8268282,2053.123,2053.123,1.2427,0.0027,0.0,0.00012391778600306935
1789484704.8518283,2062.718,2062.721,1.2426,-0.0048,0.0,0.00012391778600306935
1789484704.8768277,2072.316,2072.319,1.1917,-0.0023,0.0,0.00012391778600306935
1789484704.9018278,2081.914,2081.914,1.2057,0.0012,0.0,0.00012391778600306935
1789484704.9268281,2091.509,2091.512,1.229,0.0055,0.0,0.00012391778600306935
1789484704.951828,2101.107,2101.107,1.2158,0.0038,0.0,0.00012391778600306935
1789484704.9768283,2110.702,2110.705,1.1931,-0.0034,0.0,0.00012391778600306935
1789484705.0018277,2120.3,2120.303,1.2155,-0.0042,0.0,0.00012391778600306935
1789484705.025828,2129.512,2129.515,1.1788,-0.0015,0.0,0.00012391778600306935
1789484705.0518281,2139.493,2139.497,1.1758,0.0041,0.0,0.00012391778600306935
1789484705.0768282,2149.092,2149.092,1.1551,0.0001,0.0,0.00012391778600306935
1789484705.101828,2158.687,2158.69,1.1521,0.0015,0.0,0.00012391778600306935
1789484705.126828,2168.285,2168.288,1.1529,0.0031,0.0,0.00012391778600306935
1789484705.1518278,2177.883,2177.883,1.1735,0.0068,0.0,0.00012391778600306935
1789484705.176828,2187.478,2187.481,1.1518,0.0019,0.0,0.00012391778600306935
1789484705.2018282,2197.076,2197.079,1.115,0.0011,0.0,0.00012391778600306935
1789484705.226828,2206.675,2206.675,1.1215,0.0001,0.0,0.00012391778600306935
1789484705.2518277,2216.269,2216.273,1.1204,0.0005,0.0,0.00012391778600306935
1789484705.2768278,2225.867,2225.867,1.0752,-0.0047,0.0,0.00012391778600306935
1789484705.301828,2235.462,2235.466,1.0723,-0.0065,0.0,0.00012391778600306935
1789484705.3268282,2245.061,2245.064,1.106,0.0048,0.0,0.00012391778600306935
1789484705.3518283,2254.659,2254.659,1.0589,0.0039,0.0,0.00012391778600306935
1789484705.3768277,2264.254,2264.257,1.0644,-0.0007,0.0,0.00012391778600306935
1789484705.4018278,2273.852,2273.852,1.0549,0.0018,0.0,0.00012391778600306935
1789484705.4268281,2283.447,2283.45,1.0774,0.003,0.0,0.00012391778600306935
1789484705.451828,2293.045,2293.048,1.0556,-0.0014,0.0,0.00012391778600306935
1789484705.4768283,2302.644,2302.644,1.0565,-0.0015,0.0,0.00012391778600306935
1789484705.5018277,2312.239,2312.242,1.0507,0.0051,0.0,0.00012391778600306935
1789484705.5268278,2321.837,2321.84,1.0009,-0.0043,0.0,0.00012391778600306935
1789484705.5518281,2331.435,2331.435,1.0374,-0.0009,0.0,0.00012391778600306935
1789484705.5768282,2341.03,2341.033,1.0279,0.0004,0.0,0.00012391778600306935
1789484705.601828,2350.628,2350.628,1.024,0.0021,0.0,0.00012391778600306935
1789484705.626828,2360.223,2360.226,1.0014,0.0057,0.0,0.00012391778600306935
1789484705.6518278,2369.821,2369.824,1.0295,0.0062,0.0,0.00012391778600306935
1789484705.676828,2379.419,2379.419,1.0237,0.0041,0.0,0.00012391778600306935
1789484705.7018282,2389.014,2389.018,0.9898,0.0055,0.0,0.00012391778600306935
1789484705.726828,2398.613,2398.616,0.954,-0.0056,0.0,0.00012391778600306935
1789484705.7518277,2408.208,2408.211,0.9614,0.0002,0.0,0.00012391778600306935
1789484705.7768278,2417.806,2417.809,0.9481,-0.0042,0.0,0.00012391778600306935
1789484705.801828,2427.404,2427.404,0.9668,0.0033,0.0,0.00012391778600306935
1789484705.8268282,2436.999,2437.002,0.9423,-0.0014,0.0,0.00012391778600306935
1789484705.8518283,2446.597,2446.601,0.9366,-0.0032,0.0,0.00012391778600306935
1789484705.8768282,2456.195,2456.195,0.9609,0.0057,0.0,0.00012391778600306935
1789484705.9018278,2465.79,2465.793,0.9176,-0.0007,0.0,0.00012391778600306935
1789484705.9268281,2475.388,2475.388,0.9532,0.0039,0.0,0.00012391778600306935
1789484705.951828,2484.984,2484.987,0.9156,0.0023,0.0,0.00012391778600306935
1789484705.9768283,2494.582,2494.585,0.9324,0.0074,0.0,0.00012391778600306935
1789484706.0018284,2504.18,2504.18,0.9341,0.0009,0.0,0.00012391778600306935
1789484706.0268278,2513.775,2513.778,0.9059,-0.0026,0.0,0.00012391778600306935
1789484706.0518281,2523.373,2523.376,0.8757,-0.0051,0.0,0.00012391778600306935
1789484706.0768282,2532.971,2532.971,0.8944,0.0032,0.0,0.00012391778600306935
1789484706.101828,2542.566,2542.57,0.8718,-0.0037,0.0,0.00012391778600306935
1789484706.1268284,2552.165,2552.165,0.8848,0.0021,0.0,0.00012391778600306935
1789484706.1518278,2561.759,2561.763,0.8697,0.0051,0.0,0.00012391778600306935
1789484706.176828,2571.358,2571.361,0.8659,0.0031,0.0,0.00012391778600306935
1789484706.2018282,2580.956,2580.956,0.8733,0.0019,0.0,0.00012391778600306935
1789484706.226828,2590.551,2590.554,0.8319,0.0019,0.0,0.00012391778600306935
1789484706.2518284,2600.149,2600.149,0.8412,0.0036,0.0,0.00012391778600306935
1789484706.2768278,2609.744,2609.747,0.8261,-0.0005,0.0,0.00012391778600306935
1789484706.301828,2619.342,2619.345,0.841,0.0026,0.0,0.00012391778600306935
1789484706.3268282,2628.94,2628.94,0.8315,0.0011,0.0,0.00012391778600306935
1789484706.3518283,2638.535,2638.539,0.8202,0.0061,0.0,0.00012391778600306935
1789484706.3768282,2648.134,2648.137,0.7976,0.0025,0.0,0.00012391778600306935
1789484706.4018278,2657.732,2657.732,0.7994,-0.0027,0.0,0.00012391778600306935
1789484706.4268281,2667.327,2667.33,0.8218,0.0012,0.0,0.00012391778600306935
1789484706.451828,2676.925,2676.925,0.7973,-0.0081,0.0,0.00012391778600306935
1789484706.4768283,2686.52,2686.523,0.7878,-0.0029,0.0,0.00012391778600306935
1789484706.5018284,2696.118,2696.121,0.784,-0.002,0.0,0.00012391778600306935
1789484706.5268278,2705.716,2705.716,0.7651,-0.0069,0.0,0.00012391778600306935
1789484706.5518281,2715.312,2715.315,0.7726,0.004,0.0,0.00012391778600306935
1789484706.5768282,2724.91,2724.913,0.7781,0.0041,0.0,0.00012391778600306935
1789484706.601828,2734.504,2734.508,0.7686,0.004,0.0,0.00012391778600306935
1789484706.6268284,2744.103,2744.106,0.7611,0.0031,0.0,0.00012391778600306935
1789484706.6518278,2753.701,2753.701,0.7497,-0.001,0.0,0.00012391778600306935
1789484706.676828,2763.296,2763.299,0.7365,-0.0032,0.0,0.00012391778600306935
1789484706.7018282,2772.894,2772.897,0.7214,0.0035,0.0,0.00012391778600306935
1789484706.726828,2782.492,2782.492,0.7514,0.0,0.0,0.00012391778600306935
1789484706.7518284,2792.087,2792.091,0.7588,-0.0003,0.0,0.00012391778600306935
1789484706.7768278,2801.685,2801.685,0.7438,0.0022,0.0,0.00012391778600306935
1789484706.801828,2811.281,2811.284,0.7382,0.0007,0.0,0.00012391778600306935
1789484706.8268282,2820.879,2820.882,0.7269,0.0013,0.0,0.00012391778600306935
1789484706.8518283,2830.477,2830.477,0.7476,0.0068,0.0,0.00012391778600306935
1789484706.8768282,2840.072,2840.075,0.7551,-0.003,0.0,0.00012391778600306935
1789484706.9018278,2849.67,2849.673,0.7289,0.0022,0.0,0.00012391778600306935
1789484706.9268281,2859.268,2859.268,0.7478,0.0022,0.0,0.00012391778600306935
1789484706.951828,2868.863,2868.866,0.776,0.0041,0.0,0.00012391778600306935
1789484706.9768283,2878.461,2878.461,0.7423,-0.0011,0.0,0.00012391778600306935
1789484707.0018284,2888.056,2888.06,0.7856,0.0015,0.0,0.00012481780423723166
1789484707.0268278,2897.655,2897.658,0.7971,-0.0017,0.0,0.00012481780423723166
1789484707.0518281,2907.253,2907.253,0.801,-0.0036,0.0,0.00012481780423723166
1789484707.0768282,2916.848,2916.851,0.803,-0.0025,0.0,0.00012481780423723166
1789484707.101828,2926.446,2926.446,0.8107,-0.0021,0.0,0.00012481780423723166
1789484707.1268284,2936.041,2936.044,0.8109,0.0014,0.0,0.00012481780423723166
1789484707.1518278,2945.636,2945.639,0.8525,-0.0013,0.0,0.00012481780423723166
1789484707.176828,2955.228,2955.231,0.8866,0.0084,0.0,0.00012567782014749618
1789484707.2018282,2964.819,2964.823,0.8982,0.0041,0.0,0.00012567782014749618
1789484707.226828,2974.411,2974.417,0.8909,0.0049,0.0,0.00012567782014749618
1789484707.2518284,2984.006,2984.009,0.9382,0.0053,0.0,0.0001264978384121207
1789484707.2768278,2993.598,2993.601,0.9536,0.0003,0.0,0.0001264978339399203
1789484707.3018286,3003.189,3003.192,0.9803,-0.0034,0.0,0.0001264978339399203
1789484707.326828,3012.781,3012.784,1.0334,0.001,0.0,0.0001264978339399203
1789484707.3518279,3022.373,3022.376,1.0187,0.0028,0.0,0.00012727784581145762
1789484707.3768287,3031.964,3031.971,1.0511,-0.0001,0.0,0.00012727784581145762
1789484707.4018278,3041.559,3041.563,1.0816,-0.0035,0.0,0.00012801785594929171
1789484707.4268289,3051.151,3051.154,1.1386,0.0009,0.0,0.00012801785594929171
1789484707.4518278,3060.742,3060.746,1.1692,-0.0043,0.0,0.0001287178645312803
1789484707.4768279,3070.334,3070.337,1.2017,0.0017,0.0,0.0001287178645312803
