bag_time,time,value
1788894515.6305094,1788894515.6305094,"{""packet_sequence"":231,""bridge_arrival_monotonic_ns"":17217768816061,""request_monotonic_ns"":17217720685627,""simulation_time_s"":null,""simulation_frame"":null}"
1788894515.6814117,1788894515.6814117,"{""packet_sequence"":232,""bridge_arrival_monotonic_ns"":17217819727892,""request_monotonic_ns"":17217771476801,""simulation_time_s"":null,""simulation_frame"":null}"
1788894515.7363822,1788894515.7363822,"{""packet_sequence"":233,""bridge_arrival_monotonic_ns"":17217874728475,""request_monotonic_ns"":17217822710426,""simulation_time_s"":null,""simulation_frame"":null}"
1788894515.806313,1788894515.806313,"{""packet_sequence"":234,""bridge_arrival_monotonic_ns"":17217944498760,""request_monotonic_ns"":17217894360463,""simulation_time_s"":null,""simulation_frame"":null}"
1788894515.8584752,1788894515.8584752,"{""packet_sequence"":235,""bridge_arrival_monotonic_ns"":17217996823645,""request_monotonic_ns"":17217947651624,""simulation_time_s"":null,""simulation_frame"":null}"
1788894515.9096763,1788894515.9096763,"{""packet_sequence"":236,""bridge_arrival_monotonic_ns"":17218047957062,""request_monotonic_ns"":17217999951673,""simulation_time_s"":null,""simulation_frame"":null}"
1788894515.961648,1788894515.961648,"{""packet_sequence"":237,""bridge_arrival_monotonic_ns"":17218099948121,""request_monotonic_ns"":17218051138340,""simulation_time_s"":null,""simulation_frame"":null}"
1788894516.0311158,1788894516.0311158,"{""packet_sequence"":238,""bridge_arrival_monotonic_ns"":17218169439000,""request_monotonic_ns"":17218120172411,""simulation_time_s"":null,""simulation_frame"":null}"
1788894516.082687,1788894516.082687,"{""packet_sequence"":239,""bridge_arrival_monotonic_ns"":17218220987197,""request_monotonic_ns"":17218172311518,""simulation_time_s"":null,""simulation_frame"":null}"
1788894516.1355083,1788894516.1355083,"{""packet_sequence"":240,""bridge_arrival_monotonic_ns"":17218273844102,""request_monotonic_ns"":17218224222886,""simulation_time_s"":null,""simulation_frame"":null}"
1788894516.2041667,1788894516.2041667,"{""packet_sequence"":241,""bridge_arrival_monotonic_ns"":17218342452714,""request_monotonic_ns"":17218294869608,""simulation_time_s"":null,""simulation_frame"":null}"
1788894516.2562838,1788894516.2562838,"{""packet_sequence"":242,""bridge_arrival_monotonic_ns"":17218394641704,""request_monotonic_ns"":17218346613622,""simulation_time_s"":null,""simulation_frame"":null}"
1788894516.3122818,1788894516.3122818,"{""packet_sequence"":243,""bridge_arrival_monotonic_ns"":17218450645602,""request_monotonic_ns"":17218397426677,""simulation_time_s"":null,""simulation_frame"":null}"
1788894516.3643541,1788894516.3643541,"{""packet_sequence"":244,""bridge_arrival_monotonic_ns"":17218502626882,""request_monotonic_ns"":17218453254364,""simulation_time_s"":null,""simulation_frame"":null}"
1788894516.4301527,1788894516.4301527,"{""packet_sequence"":245,""bridge_arrival_monotonic_ns"":17218568495716,""request_monotonic_ns"":17218519723797,""simulation_time_s"":null,""simulation_frame"":null}"
1788894516.4846036,1788894516.4846036,"{""packet_sequence"":246,""bridge_arrival_monotonic_ns"":17218622903846,""request_monotonic_ns"":17218571537021,""simulation_time_s"":null,""simulation_frame"":null}"
1788894516.5368068,1788894516.5368068,"{""packet_sequence"":247,""bridge_arrival_monotonic_ns"":17218675163269,""request_monotonic_ns"":17218625630490,""simulation_time_s"":null,""simulation_frame"":null}"
1788894516.603977,1788894516.603977,"{""packet_sequence"":248,""bridge_arrival_monotonic_ns"":17218742306337,""request_monotonic_ns"":17218694776221,""simulation_time_s"":null,""simulation_frame"":null}"
1788894516.6551964,1788894516.6551964,"{""packet_sequence"":249,""bridge_arrival_monotonic_ns"":17218793539692,""request_monotonic_ns"":17218745223959,""simulation_time_s"":null,""simulation_frame"":null}"
1788894516.707728,1788894516.707728,"{""packet_sequence"":250,""bridge_arrival_monotonic_ns"":17218846096413,""request_monotonic_ns"":17218796159454,""simulation_time_s"":null,""simulation_frame"":null}"
