scan_index,bag_time,time,finite_count,min_range,max_range,angle_min,angle_max,angle_increment,range_min,range_max,odom_index,odom_dt
0,1788894515.5821671,1788894515.5821671,1046,0.665709912776947,9.936884880065918,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,0,0.0
1,1788894515.632972,1788894515.632972,1045,0.6625896096229553,9.894100189208984,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,1,0.0
2,1788894515.684198,1788894515.684198,1046,0.6607639193534851,9.95479965209961,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,2,0.0
3,1788894515.7558084,1788894515.7558084,1045,0.6599586009979248,9.886093139648438,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,3,0.0
4,1788894515.809149,1788894515.809149,1046,0.6596375703811646,9.950606346130371,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,4,0.0
5,1788894515.8614397,1788894515.8614397,1046,0.6594154238700867,9.898774147033691,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,5,0.0
6,1788894515.9126248,1788894515.9126248,1046,0.6592941880226135,9.963051795959473,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,6,0.0
7,1788894515.9816248,1788894515.9816248,1046,0.6592987775802612,9.884090423583984,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,7,0.0
8,1788894516.0338023,1788894516.0338023,1046,0.6594309210777283,9.947639465332031,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,8,0.0
9,1788894516.0857124,1788894516.0857124,1046,0.6596623063087463,9.894250869750977,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,9,0.0
10,1788894516.1563003,1788894516.1563003,1046,0.6602041125297546,9.930404663085938,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,10,0.0
11,1788894516.2081034,1788894516.2081034,1047,0.6606928706169128,9.993907928466797,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,11,0.0
12,1788894516.25892,1788894516.25892,1046,0.6612856984138489,9.938787460327148,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,12,0.0
13,1788894516.314749,1788894516.314749,1046,0.661983072757721,9.883951187133789,-2.3561899662017822,2.3561899662017822,0.004363323096185923,0.05999999865889549,10.0,13,0.0
