bag_time,time,value
1788894514.6850715,1788894514.6850715,0.01313520036637783
1788894514.7100377,1788894514.7100377,0.01313520036637783
1788894514.7350552,1788894514.7350552,0.01313520036637783
1788894514.7600784,1788894514.7600784,0.01313520036637783
1788894514.7650938,1788894514.7650938,0.01313520036637783
1788894514.7651262,1788894514.7651262,0.01313520036637783
1788894514.7651339,1788894514.7651339,0.01313520036637783
1788894514.7688236,1788894514.7688236,0.01313520036637783
1788894514.784948,1788894514.784948,0.01313520036637783
1788894514.79384,1788894514.79384,0.01313520036637783
1788894514.8099687,1788894514.8099687,0.01313520036637783
1788894514.8188686,1788894514.8188686,0.01313520036637783
1788894514.8350492,1788894514.8350492,0.01313520036637783
1788894514.8440874,1788894514.8440874,0.01313520036637783
1788894514.8601706,1788894514.8601706,0.01313520036637783
1788894514.8699145,1788894514.8699145,0.01313520036637783
1788894514.8849044,1788894514.8849044,0.01313520036637783
1788894514.89392,1788894514.89392,0.01313520036637783
1788894514.9101121,1788894514.9101121,0.01313520036637783
1788894514.918927,1788894514.918927,0.01313520036637783
1788894514.934815,1788894514.934815,0.01313520036637783
1788894514.943809,1788894514.943809,0.01313520036637783
1788894514.9602094,1788894514.9602094,0.01313520036637783
1788894514.9691305,1788894514.9691305,0.01313520036637783
1788894514.985394,1788894514.985394,0.01313520036637783
1788894514.9939287,1788894514.9939287,0.01313520036637783
1788894515.010172,1788894515.010172,0.01313520036637783
1788894515.0190883,1788894515.0190883,0.01313520036637783
1788894515.0350642,1788894515.0350642,0.01313520036637783
1788894515.0440395,1788894515.0440395,0.01313520036637783
1788894515.060055,1788894515.060055,0.01313520036637783
1788894515.069311,1788894515.069311,0.01313520036637783
1788894515.0852058,1788894515.0852058,0.01313520036637783
1788894515.0939395,1788894515.0939395,0.01313520036637783
1788894515.1102786,1788894515.1102786,0.01313520036637783
1788894515.118835,1788894515.118835,0.01313520036637783
1788894515.1352108,1788894515.1352108,0.00811994168907404
1788894515.1439219,1788894515.1439219,0.00811994168907404
1788894515.1600227,1788894515.1600227,0.00811994168907404
1788894515.1688666,1788894515.1688666,0.00811994168907404
1788894515.1849718,1788894515.1849718,0.00811994168907404
1788894515.1939797,1788894515.1939797,0.00811994168907404
1788894515.2101135,1788894515.2101135,0.00811994168907404
1788894515.2188416,1788894515.2188416,0.00811994168907404
1788894515.2349966,1788894515.2349966,0.00811994168907404
1788894515.2437854,1788894515.2437854,0.00811994168907404
1788894515.259966,1788894515.259966,0.00811994168907404
1788894515.2689104,1788894515.2689104,0.00811994168907404
1788894515.2854285,1788894515.2854285,0.00811994168907404
1788894515.2939792,1788894515.2939792,0.00811994168907404
1788894515.3100417,1788894515.3100417,0.007562690414488316
1788894515.3188946,1788894515.3188946,0.007562690414488316
1788894515.335024,1788894515.335024,0.007562690414488316
1788894515.3439217,1788894515.3439217,0.007562690414488316
1788894515.359979,1788894515.359979,0.007562690414488316
1788894515.3691268,1788894515.3691268,0.007562690414488316
1788894515.3849814,1788894515.3849814,0.007562690414488316
1788894515.393809,1788894515.393809,0.007562690414488316
1788894515.410034,1788894515.410034,0.007562690414488316
1788894515.4190352,1788894515.4190352,0.007562690414488316
1788894515.4351165,1788894515.4351165,0.007562690414488316
1788894515.4438295,1788894515.4438295,0.007562690414488316
1788894515.460387,1788894515.460387,0.007562690414488316
1788894515.4689286,1788894515.4689286,0.007562690414488316
1788894515.4849968,1788894515.4849968,0.007562690414488316
1788894515.4944062,1788894515.4944062,0.007562690414488316
1788894515.5100396,1788894515.5100396,0.007562690414488316
1788894515.5190332,1788894515.5190332,0.007562690414488316
1788894515.534967,1788894515.534967,0.007562690414488316
1788894515.5440056,1788894515.5440056,0.007562690414488316
1788894515.56009,1788894515.56009,0.007562690414488316
1788894515.5688145,1788894515.5688145,0.007562690414488316
1788894515.5848498,1788894515.5848498,0.007562690414488316
1788894515.5937426,1788894515.5937426,0.007562690414488316
1788894515.6099806,1788894515.6099806,0.007562690414488316
1788894515.6188357,1788894515.6188357,0.007562690414488316
1788894515.6347704,1788894515.6347704,0.007562690414488316
1788894515.6437564,1788894515.6437564,0.007562690414488316
1788894515.6600597,1788894515.6600597,0.007562690414488316
1788894515.6688445,1788894515.6688445,0.007562690414488316
