bag_time,time,x,y,z,yaw,vx,vy,vz,wx,wy,wz
1788894516.4315948,1788894516.3811512,0.7436,-0.2922,0.0592,-1.8196582374116943,0.1941,0.03,0.006,-0.0056,-0.0001,0.1862
1788894516.4856598,1788894516.4330318,0.7412,-0.302,0.0592,-1.8099740992851718,0.1941,0.03,0.006,-0.0057,0.0,0.1862
1788894516.5375657,1788894516.4871237,0.7388,-0.3122,0.0592,-1.7998514414872426,0.1941,0.03,0.006,-0.0057,0.0,0.1862
1788894516.604782,1788894516.5562303,0.7359,-0.3253,0.0592,-1.7870430950179708,0.1941,0.03,0.006,-0.0057,0.0,0.1862
1788894516.6559544,1788894516.6065142,0.7339,-0.335,0.0592,-1.777517286240879,0.1941,0.03,0.006,-0.0057,0.0001,0.1862
1788894516.709618,1788894516.6576564,0.732,-0.3447,0.0592,-1.7679871535006777,0.1941,0.03,0.006,-0.0058,0.0001,0.1862
1788894516.7601397,1788894516.7102313,0.7299,-0.3555,0.0591,-1.7576141253167306,0.2168,0.0335,0.0066,-0.0057,-0.0016,0.208
1788894516.8136008,1788894516.762685,0.7279,-0.3668,0.0591,-1.7463965029221558,0.2184,0.0338,0.0067,-0.0066,0.0016,0.2094
1788894516.8814952,1788894516.831011,0.7255,-0.3813,0.0591,-1.732337983422368,0.2185,0.0338,0.0067,-0.0066,0.0014,0.2095
1788894516.931881,1788894516.8828392,0.7238,-0.3928,0.0591,-1.7225536173383713,0.2201,0.03,0.0068,-0.0055,0.0011,0.186
1788894516.983207,1788894516.9335647,0.7222,-0.4037,0.0591,-1.7132043567411013,0.2201,0.03,0.0068,-0.0055,0.001,0.1861
1788894517.0352392,1788894516.9847636,0.7207,-0.4148,0.0591,-1.7036992274272977,0.2201,0.03,0.0068,-0.0056,0.0007,0.1861
1788894517.0852027,1788894517.0359075,0.7193,-0.4262,0.0591,-1.6940646252796399,0.2201,0.03,0.0068,-0.0056,0.0006,0.1861
1788894517.1372516,1788894517.0869942,0.7181,-0.4374,0.0591,-1.684565047410354,0.2201,0.03,0.0068,-0.0056,0.0005,0.1861
1788894517.2059593,1788894517.1561117,0.7165,-0.4525,0.0591,-1.6716720763408937,0.2201,0.03,0.0068,-0.0057,0.0004,0.1861
1788894517.2566803,1788894517.2075481,0.7155,-0.4637,0.0591,-1.662188654217567,0.2201,0.03,0.0068,-0.0057,0.0003,0.1861
1788894517.3073578,1788894517.2575908,0.7146,-0.4748,0.0591,-1.6527030132718286,0.2201,0.03,0.0068,-0.0057,0.0003,0.186
1788894517.3570302,1788894517.3087296,0.7138,-0.4861,0.0591,-1.6443589444861213,0.2214,0.0263,0.0069,-0.0047,0.0002,0.163
1788894517.4090593,1788894517.3588321,0.713,-0.4969,0.0591,-1.6362871661241334,0.2215,0.0263,0.0069,-0.0047,0.0002,0.163
1788894517.4608457,1788894517.4093938,0.7124,-0.5082,0.0591,-1.628079243433206,0.2215,0.0263,0.0069,-0.0048,0.0002,0.163
1788894517.5120263,1788894517.4606302,0.7118,-0.5197,0.0591,-1.6195889408624666,0.2215,0.0263,0.0069,-0.0049,0.0002,0.163
1788894517.580923,1788894517.5309088,0.7112,-0.5352,0.0591,-1.608131767497977,0.2215,0.0263,0.0069,-0.0049,0.0002,0.163
1788894517.6345565,1788894517.582693,0.7109,-0.5465,0.0591,-1.5997859159619432,0.2215,0.0263,0.0069,-0.0049,0.0001,0.163
1788894517.6889515,1788894517.6358824,0.7107,-0.5585,0.0591,-1.5910172723969351,0.2215,0.0263,0.0069,-0.005,0.0001,0.163
1788894517.7550151,1788894517.706161,0.7105,-0.574,0.0591,-1.5795590372652366,0.2215,0.0263,0.0069,-0.005,0.0001,0.163
1788894517.8069654,1788894517.7563775,0.7105,-0.5851,0.0591,-1.5714970873208114,0.2215,0.0263,0.0069,-0.005,0.0001,0.163
1788894517.8557286,1788894517.8069823,0.7106,-0.5964,0.0591,-1.5642862326686657,0.2227,0.0225,0.0069,-0.0039,0.0001,0.1395
1788894517.90768,1788894517.8574162,0.7108,-0.6076,0.0591,-1.557357168597654,0.2227,0.0225,0.0069,-0.004,0.0001,0.1395
1788894517.9590414,1788894517.9085877,0.711,-0.62,0.0591,-1.549573548056314,0.2456,0.0248,0.0075,-0.004,-0.0017,0.154
1788894518.011195,1788894517.9609566,0.7114,-0.6328,0.0591,-1.5415129801148728,0.2474,0.025,0.0076,-0.0046,0.0017,0.155
1788894518.0621576,1788894518.011456,0.7118,-0.6452,0.0591,-1.533730777055594,0.2475,0.025,0.0076,-0.0047,0.0015,0.1551
1788894518.1315787,1788894518.0815175,0.7127,-0.6628,0.0591,-1.5226943966881346,0.2475,0.0251,0.0076,-0.0047,0.0011,0.1551
1788894518.185782,1788894518.1331873,0.7134,-0.6754,0.0591,-1.5149143995399657,0.2475,0.0251,0.0076,-0.0048,0.0009,0.1551
1788894518.2366292,1788894518.1852694,0.7142,-0.6885,0.0591,-1.5065696100539794,0.2475,0.0251,0.0077,-0.0048,0.0007,0.1551
1788894518.3075652,1788894518.2565923,0.7155,-0.7061,0.0591,-1.4973694304604959,0.2486,0.0208,0.0077,-0.0036,0.0005,0.129
1788894518.358988,1788894518.3090158,0.7165,-0.719,0.0591,-1.4905749952579708,0.2486,0.0208,0.0077,-0.0037,0.0004,0.129
1788894518.4164703,1788894518.3605785,0.7176,-0.7318,0.0591,-1.4840610797446783,0.2486,0.0208,0.0077,-0.0037,0.0003,0.129
1788894518.4845874,1788894518.4309604,0.7193,-0.7492,0.0591,-1.4748575383644598,0.2486,0.0209,0.0077,-0.0038,0.0003,0.129
1788894518.5374286,1788894518.4847677,0.7206,-0.7625,0.0591,-1.4679149617784542,0.2486,0.0209,0.0077,-0.0038,0.0002,0.129
1788894518.5885053,1788894518.5381474,0.7221,-0.7756,0.0591,-1.4611186234585907,0.2486,0.0209,0.0077,-0.0039,0.0002,0.129
1788894518.6572006,1788894518.6060913,0.7241,-0.7924,0.0591,-1.4523334557581,0.2486,0.0209,0.0077,-0.004,0.0001,0.129
1788894518.7113698,1788894518.6594882,0.7257,-0.8058,0.0591,-1.4453880088811064,0.2486,0.0209,0.0077,-0.004,0.0001,0.129
1788894518.7606218,1788894518.7112696,0.7274,-0.8184,0.0591,-1.4400091824276604,0.2495,0.0167,0.0077,-0.0028,0.0001,0.1034
1788894518.8127577,1788894518.7618608,0.7291,-0.831,0.0591,-1.4347578757452744,0.2495,0.0167,0.0077,-0.0029,0.0001,0.1034
1788894518.8810055,1788894518.831123,0.7316,-0.848,0.0591,-1.4275305159473342,0.2495,0.0167,0.0077,-0.0029,0.0001,0.1034
1788894518.9336302,1788894518.8812144,0.7334,-0.8604,0.0591,-1.422434852990179,0.2495,0.0167,0.0077,-0.003,0.0001,0.1034
1788894518.9848084,1788894518.9331806,0.7356,-0.8746,0.0591,-1.4164656507651334,0.2727,0.0182,0.0083,-0.003,-0.0015,0.1131
1788894519.03541,1788894518.9863918,0.7378,-0.8884,0.0591,-1.410651759232418,0.2744,0.0184,0.0084,-0.0034,0.0016,0.1137
1788894519.1051548,1788894519.0563715,0.741,-0.9073,0.0591,-1.4027097019490287,0.2745,0.0184,0.0085,-0.0035,0.0014,0.1138
1788894519.1607246,1788894519.10677,0.7434,-0.9211,0.0591,-1.3970275836016457,0.2745,0.0184,0.0085,-0.0035,0.0011,0.1138
1788894519.2110395,1788894519.1608882,0.7461,-0.9357,0.0591,-1.3907770989421326,0.2745,0.0184,0.0085,-0.0035,0.0008,0.1138
1788894519.2809453,1788894519.2316313,0.7497,-0.9549,0.0591,-1.3826842119554281,0.2745,0.0184,0.0085,-0.0035,0.0006,0.1138
1788894519.3350945,1788894519.2830644,0.7524,-0.9686,0.0591,-1.3769971387848159,0.2745,0.0184,0.0085,-0.0035,0.0005,0.1138
1788894519.3849964,1788894519.3360305,0.7553,-0.9829,0.0591,-1.3708779059915834,0.2745,0.0184,0.0085,-0.0035,0.0004,0.1138
1788894519.435637,1788894519.386651,0.7581,-0.9963,0.0591,-1.3651904669447616,0.2744,0.0184,0.0085,-0.0035,0.0003,0.1138
1788894519.4880228,1788894519.4362798,0.761,-1.01,0.0591,-1.359377369198313,0.2744,0.0184,0.0085,-0.0035,0.0003,0.1138
1788894519.5546813,1788894519.5058932,0.7651,-1.0286,0.0591,-1.3535390531476876,0.2752,0.0138,0.0085,-0.0022,0.0002,0.0852
1788894519.6066585,1788894519.5560474,0.7681,-1.042,0.0591,-1.349133345045095,0.2752,0.0138,0.0085,-0.0023,0.0002,0.0852
1788894519.6571994,1788894519.6080542,0.7713,-1.0559,0.0591,-1.3448568848365645,0.2752,0.0138,0.0085,-0.0024,0.0001,0.0852
1788894519.7086878,1788894519.6589813,0.7745,-1.0696,0.0591,-1.3404514245025512,0.2752,0.0138,0.0085,-0.0024,0.0001,0.0852
1788894519.7586224,1788894519.7100234,0.7777,-1.083,0.0591,-1.3361702608781711,0.2752,0.0138,0.0085,-0.0025,0.0001,0.0852
1788894519.8101697,1788894519.7604153,0.7811,-1.0969,0.0591,-1.3317652170961802,0.2752,0.0138,0.0085,-0.0025,0.0001,0.0852
1788894519.8646483,1788894519.811686,0.7845,-1.1106,0.0591,-1.3274863253765343,0.2752,0.0138,0.0085,-0.0026,0.0001,0.0852
1788894519.9319308,1788894519.8817647,0.7892,-1.1292,0.0591,-1.3213641860123917,0.2752,0.0138,0.0085,-0.0026,0.0001,0.0852
1788894519.9840128,1788894519.9335597,0.7928,-1.1431,0.0591,-1.3170826377127667,0.2752,0.0138,0.0085,-0.0026,0.0,0.0852
1788894520.0366173,1788894519.9855113,0.7965,-1.1569,0.0591,-1.3125203972125747,0.2752,0.0138,0.0085,-0.0026,0.0,0.0852
1788894520.0883265,1788894520.0367026,0.8001,-1.1705,0.0591,-1.308241235622999,0.2752,0.0138,0.0085,-0.0026,0.0,0.0852
1788894520.1574569,1788894520.1062784,0.8055,-1.19,0.0591,-1.3019595760445266,0.2993,0.015,0.0091,-0.0027,0.0002,0.0927
1788894520.2118328,1788894520.159255,0.8098,-1.2053,0.0591,-1.2969578982794185,0.3002,0.015,0.0092,-0.0028,0.0016,0.0929
1788894520.2858622,1788894520.2313974,0.8159,-1.2267,0.0591,-1.2924003326803644,0.3009,0.01,0.0093,-0.0015,0.0012,0.0618
1788894520.3359246,1788894520.2859685,0.8202,-1.2418,0.0591,-1.2892412566734297,0.3009,0.01,0.0093,-0.0016,0.001,0.0618
1788894520.40467,1788894520.3562298,0.8262,-1.2623,0.0591,-1.2848397239602976,0.3009,0.01,0.0093,-0.0017,0.0007,0.0618
1788894520.456107,1788894520.4060555,0.8305,-1.2767,0.0591,-1.2816784747268037,0.3008,0.01,0.0093,-0.0018,0.0005,0.0618
1788894520.5090988,1788894520.4578536,0.835,-1.2917,0.0591,-1.278516872538694,0.3008,0.01,0.0093,-0.0018,0.0004,0.0618
1788894520.5607805,1788894520.511193,0.8396,-1.307,0.0591,-1.2752376440989157,0.3008,0.01,0.0093,-0.0018,0.0003,0.0618
1788894520.612099,1788894520.5625103,0.8442,-1.3219,0.0591,-1.2719567799694373,0.3008,0.01,0.0093,-0.0018,0.0003,0.0618
1788894520.6797817,1788894520.6316128,0.8503,-1.3415,0.0591,-1.2677968582287538,0.3008,0.01,0.0093,-0.0019,0.0002,0.0618
1788894520.7306452,1788894520.6813357,0.8551,-1.3566,0.0591,-1.2662403056218032,0.3237,0.0054,0.0098,-0.0005,-0.0024,0.0335
1788894520.782755,1788894520.73176,0.8601,-1.3724,0.0591,-1.2645193820214833,0.3261,0.0054,0.01,-0.0007,0.0015,0.0337
1788894520.8354633,1788894520.7838376,0.8652,-1.3886,0.0591,-1.26279595105706,0.3263,0.0054,0.01,-0.0008,0.0015,0.0337
1788894520.8853261,1788894520.83582,0.8704,-1.4047,0.0591,-1.2607971983589772,0.3263,0.0054,0.01,-0.0008,0.0012,0.0337
1788894520.9359403,1788894520.8867395,0.8755,-1.4206,0.0591,-1.2592379121779613,0.3263,0.0054,0.01,-0.0009,0.001,0.0337
1788894521.0061536,1788894520.9566445,0.8826,-1.4423,0.0591,-1.256796248521734,0.3263,0.0054,0.0101,-0.0009,0.0007,0.0337
1788894521.057375,1788894521.0076187,0.8876,-1.4578,0.0591,-1.255077076396242,0.3263,0.0054,0.0101,-0.0009,0.0005,0.0337
1788894521.1089203,1788894521.0586882,0.8929,-1.4739,0.0591,-1.2533560758184716,0.3262,0.0054,0.0101,-0.0009,0.0004,0.0337
1788894521.1593366,1788894521.1094646,0.898,-1.4894,0.0591,-1.2516350561989924,0.3262,0.0054,0.0101,-0.001,0.0003,0.0337
1788894521.2127943,1788894521.1608548,0.9034,-1.5056,0.0591,-1.2499140200881067,0.3262,0.0054,0.0101,-0.001,0.0003,0.0337
1788894521.2799022,1788894521.2308505,0.9106,-1.5272,0.0591,-1.2476344572834643,0.3262,0.0054,0.0101,-0.001,0.0002,0.0337
1788894521.3302364,1788894521.2813928,0.9158,-1.5427,0.0591,-1.245913472765213,0.3262,0.0054,0.0101,-0.001,0.0001,0.0337
1788894521.3809931,1788894521.331243,0.9211,-1.5581,0.0591,-1.245917791848046,0.3263,0.0,0.0101,0.0004,0.0001,0.0
1788894521.4324079,1788894521.382982,0.9265,-1.5742,0.0591,-1.245917791848046,0.3263,0.0,0.0101,0.0004,0.0001,0.0
1788894521.4838927,1788894521.4340596,0.9318,-1.59,0.0591,-1.245917791848046,0.3263,0.0,0.0101,0.0003,0.0001,0.0
1788894521.5366132,1788894521.4860227,0.9372,-1.6061,0.0591,-1.245917791848046,0.3263,0.0,0.0101,0.0002,0.0,0.0
1788894521.5866199,1788894521.5369902,0.9425,-1.6219,0.0591,-1.245917791848046,0.3263,0.0,0.0101,0.0002,0.0,0.0
1788894521.659114,1788894521.6058354,0.9497,-1.6432,0.0591,-1.245917791848046,0.3263,0.0,0.0101,0.0001,0.0,0.0
1788894521.7127273,1788894521.6596227,0.9553,-1.6599,0.0591,-1.245917791848046,0.3263,0.0,0.0101,0.0001,0.0,0.0
1788894521.7634432,1788894521.714326,0.961,-1.6766,0.0591,-1.245917791848046,0.3263,0.0,0.0101,0.0001,0.0,0.0
1788894521.8305905,1788894521.781748,0.9681,-1.6977,0.0591,-1.245917791848046,0.3263,0.0,0.0101,0.0001,0.0,0.0
1788894521.8805997,1788894521.8319917,0.9732,-1.7128,0.0591,-1.245917791848046,0.3263,0.0,0.0101,0.0,0.0,0.0
1788894521.9343753,1788894521.8819907,0.9785,-1.7286,0.0591,-1.245917791848046,0.3263,0.0,0.0101,0.0001,0.0,0.0
1788894521.9850674,1788894521.936179,0.9841,-1.7453,0.0591,-1.245917791848046,0.3263,0.0,0.0101,0.0,0.0,0.0
1788894522.0367844,1788894521.986632,0.9894,-1.7611,0.0591,-1.245917791848046,0.3263,0.0,0.0101,0.0,0.0,0.0
1788894522.1077435,1788894522.056411,0.9966,-1.7824,0.0591,-1.245917791848046,0.3263,0.0,0.0101,0.0,0.0,0.0
1788894522.157649,1788894522.1075227,1.002,-1.7985,0.0591,-1.245917791848046,0.3263,0.0,0.0101,0.0,0.0,0.0
1788894522.2103508,1788894522.1593163,1.0073,-1.8143,0.0591,-1.245917791848046,0.3263,0.0,0.0101,0.0,0.0,0.0
1788894522.2614782,1788894522.2109048,1.0128,-1.8304,0.0591,-1.245917791848046,0.3263,0.0,0.0101,0.0,0.0,0.0
1788894522.3105938,1788894522.261539,1.018,-1.8459,0.0591,-1.245917791848046,0.3263,0.0,0.0101,0.0,0.0,0.0
1788894522.363618,1788894522.3122504,1.0233,-1.8616,0.0591,-1.2474788869255677,0.3262,-0.0055,0.0101,0.0013,0.0,-0.0337
1788894522.432609,1788894522.3809063,1.0304,-1.883,0.0591,-1.2497560791257218,0.3262,-0.0055,0.0101,0.0014,0.0,-0.0337
1788894522.483051,1788894522.432631,1.0357,-1.8991,0.0591,-1.251477217917978,0.3262,-0.0055,0.0101,0.0013,0.0,-0.0337
1788894522.5352912,1788894522.4847975,1.041,-1.9152,0.0591,-1.2531983404379978,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788894522.586459,1788894522.53686,1.0463,-1.9314,0.0591,-1.254919444135009,0.3262,-0.0055,0.0101,0.0012,0.0,-0.0337
1788894522.6549878,1788894522.605923,1.0533,-1.9528,0.0591,-1.2573613173008416,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788894522.7071986,1788894522.6571667,1.0584,-1.9686,0.0591,-1.2590780163083675,0.3262,-0.0055,0.0101,0.0011,0.0,-0.0337
1788894522.7586448,1788894522.7086346,1.0632,-1.9837,0.0592,-1.2606385616356188,0.3035,-0.0051,0.0096,0.0012,0.0023,-0.0313
1788894522.8080716,1788894522.7590632,1.0679,-1.9984,0.0592,-1.2622415868184453,0.3013,-0.005,0.0094,0.001,-0.0014,-0.0311
1788894522.8581576,1788894522.809505,1.0724,-2.0127,0.0592,-1.2652449090370295,0.3007,-0.01,0.0094,0.0023,-0.0014,-0.0618
1788894522.911338,1788894522.8595712,1.0769,-2.0271,0.0592,-1.2682458132381151,0.3007,-0.01,0.0094,0.0023,-0.0012,-0.0618
1788894522.9625604,1788894522.9126074,1.0817,-2.0426,0.0592,-1.2715247064856352,0.3007,-0.01,0.0094,0.0022,-0.0009,-0.0618
1788894523.0299103,1788894522.9815977,1.0877,-2.0622,0.0592,-1.2756844664947222,0.3008,-0.01,0.0093,0.0021,-0.0006,-0.0618
1788894523.080933,1788894523.0312393,1.092,-2.0766,0.0591,-1.278963545152174,0.3008,-0.01,0.0093,0.0021,-0.0005,-0.0618
1788894523.1319754,1788894523.08241,1.0964,-2.0913,0.0591,-1.2819646556673705,0.3008,-0.01,0.0093,0.0021,-0.0004,-0.0618
1788894523.1827261,1788894523.1327546,1.1007,-2.106,0.0591,-1.285245860221962,0.3008,-0.01,0.0093,0.002,-0.0003,-0.0618
1788894523.233502,1788894523.1841896,1.105,-2.1208,0.0591,-1.2884070422552152,0.3008,-0.01,0.0093,0.002,-0.0002,-0.0618
1788894523.2830036,1788894523.2345686,1.1092,-2.1352,0.0591,-1.2914080582897693,0.3008,-0.01,0.0093,0.002,-0.0002,-0.0618
1788894523.3363893,1788894523.284789,1.1134,-2.15,0.0591,-1.2946849477087659,0.3008,-0.01,0.0093,0.002,-0.0001,-0.0618
1788894523.3855393,1788894523.3366408,1.1175,-2.1648,0.0591,-1.297685965054426,0.3008,-0.01,0.0094,0.002,-0.0001,-0.0618
1788894523.4372387,1788894523.387191,1.1216,-2.1796,0.0591,-1.300967301237699,0.3008,-0.01,0.0093,0.0019,-0.0001,-0.0618
1788894523.5056412,1788894523.4560823,1.1271,-2.1996,0.0591,-1.305249015123799,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788894523.5575573,1788894523.5067964,1.1311,-2.2144,0.0591,-1.3082499231224687,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788894523.6083918,1788894523.5586956,1.1351,-2.2295,0.0591,-1.3115269459419494,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788894523.6606889,1788894523.6101472,1.139,-2.2444,0.0591,-1.314649936866061,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788894523.712167,1788894523.6614716,1.1428,-2.2592,0.0591,-1.3178089914825593,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788894523.7844074,1788894523.7317386,1.1481,-2.28,0.0591,-1.3222132483191171,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788894523.8361769,1788894523.7859871,1.152,-2.2957,0.0591,-1.3254946745392084,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788894523.9071336,1788894523.8566248,1.1572,-2.3165,0.0591,-1.3300546292955127,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788894523.9595387,1788894523.9085996,1.1609,-2.3317,0.0591,-1.3330530104434442,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788894524.012349,1788894523.9615848,1.1645,-2.3469,0.0591,-1.3363340967898378,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788894524.0822597,1788894524.0312407,1.1693,-2.3674,0.0591,-1.3407392728982932,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788894524.1317089,1788894524.0822842,1.1728,-2.3824,0.0591,-1.3438612697271537,0.3008,-0.01,0.0093,0.0019,0.0,-0.0618
1788894524.1854162,1788894524.1333299,1.1753,-2.3933,0.0595,-1.3461409582728272,0.1848,-0.0062,0.0063,0.0021,0.01,-0.0377
1788894524.237207,1788894524.1876113,1.1774,-2.4027,0.0595,-1.3481387880164932,0.1756,-0.0059,0.0057,0.0011,-0.0078,-0.0361
1788894524.3073332,1788894524.2566035,1.1801,-2.4146,0.0594,-1.3545544825249562,0.1708,-0.0236,0.0055,-0.0047,-0.0046,-0.1504
1788894524.3597476,1788894524.3094184,1.1819,-2.4231,0.0594,-1.3646502412449244,0.1634,-0.0375,0.0052,-0.0004,-0.0016,-0.237
1788894524.4135945,1788894524.3607867,1.1834,-2.4312,0.0593,-1.3785849431620532,0.1583,-0.0438,0.005,0.012,-0.004,-0.2708
1788894524.4828823,1788894524.4312437,1.1853,-2.4422,0.0593,-1.397483496310775,0.1583,-0.0437,0.005,0.0111,-0.0032,-0.2706
1788894524.535977,1788894524.4838912,1.1867,-2.4504,0.0593,-1.4118011153257557,0.1583,-0.0436,0.005,0.0106,-0.0024,-0.2706
1788894524.5866144,1788894524.5375164,1.1879,-2.4588,0.0592,-1.4261410500884473,0.1584,-0.0436,0.005,0.0101,-0.0018,-0.2707
1788894524.6549392,1788894524.6061687,1.1892,-2.4696,0.0592,-1.4448427195470321,0.1584,-0.0436,0.005,0.0096,-0.0013,-0.2707
1788894524.7066483,1788894524.6567194,1.1901,-2.4776,0.0592,-1.4587289428162418,0.1584,-0.0436,0.0049,0.0094,-0.0009,-0.2707
1788894524.7608142,1788894524.7071993,1.1909,-2.4857,0.0592,-1.4724659298599423,0.1584,-0.0436,0.0049,0.0092,-0.0007,-0.2707
1788894524.8106387,1788894524.7615209,1.1916,-2.4941,0.0592,-1.4867678601566543,0.1585,-0.0435,0.0049,0.009,-0.0005,-0.2707
1788894524.8652291,1788894524.8123717,1.1921,-2.5021,0.0592,-1.500639180200884,0.1585,-0.0435,0.0049,0.0089,-0.0004,-0.2707
1788894524.93339,1788894524.881642,1.1927,-2.5132,0.0592,-1.5196003549622388,0.1585,-0.0435,0.0049,0.0088,-0.0002,-0.2707
1788894524.985554,1788894524.9353557,1.193,-2.5217,0.0592,-1.5328950727229815,0.1608,-0.0407,0.005,0.0078,-0.0001,-0.2528
1788894525.0388823,1788894524.9873712,1.1932,-2.5301,0.0592,-1.5461960022531602,0.1609,-0.0407,0.005,0.0078,0.0,-0.2528
1788894525.1083376,1788894525.0566323,1.1933,-2.5413,0.0592,-1.563875513483394,0.1609,-0.0407,0.005,0.0079,0.0001,-0.2528
1788894525.1612036,1788894525.1104085,1.1932,-2.55,0.0592,-1.577593842994326,0.1609,-0.0407,0.005,0.0079,0.0001,-0.2528
1788894525.2333722,1788894525.1817331,1.193,-2.5616,0.0592,-1.5942804225919789,0.163,-0.0378,0.0051,0.007,0.0002,-0.2351
1788894525.284872,1788894525.2347295,1.1926,-2.5702,0.0592,-1.606730560125952,0.163,-0.0378,0.0051,0.0071,0.0002,-0.2351
1788894525.338325,1788894525.2863991,1.1922,-2.5785,0.0592,-1.6186155564058495,0.163,-0.0378,0.0051,0.0071,0.0002,-0.2351
1788894525.4046597,1788894525.3561053,1.1915,-2.5899,0.0592,-1.6351691885777497,0.163,-0.0378,0.0051,0.0072,0.0001,-0.2351
1788894525.4551134,1788894525.4061882,1.1909,-2.5982,0.0592,-1.6450716697356913,0.1667,-0.032,0.0052,0.0054,0.0001,-0.1989
1788894525.507123,1788894525.4566813,1.1901,-2.6067,0.0592,-1.6554032989835499,0.1668,-0.032,0.0052,0.0056,0.0003,-0.1989
1788894525.5598955,1788894525.5086713,1.1893,-2.6153,0.0592,-1.6656045918547415,0.1668,-0.032,0.0052,0.0057,0.0003,-0.1989
1788894525.6112428,1788894525.5617735,1.1884,-2.6239,0.0592,-1.6759361816741618,0.1668,-0.032,0.0052,0.0058,0.0002,-0.1989
1788894525.6631792,1788894525.6120188,1.1874,-2.6324,0.0592,-1.6861378703064192,0.1668,-0.0321,0.0052,0.0059,0.0002,-0.1989
1788894525.7330613,1788894525.6809063,1.1859,-2.6438,0.0592,-1.699741360273997,0.1668,-0.0321,0.0052,0.006,0.0002,-0.1989
1788894525.7857332,1788894525.734177,1.1847,-2.6526,0.0592,-1.7103754045600432,0.1668,-0.0321,0.0052,0.006,0.0001,-0.1989
1788894525.8361542,1788894525.786334,1.1832,-2.6621,0.0591,-1.719723739236454,0.1925,-0.0297,0.0059,0.0043,-0.0014,-0.1847
1788894525.9059155,1788894525.8558743,1.1811,-2.6755,0.0591,-1.7327854623152412,0.1942,-0.03,0.006,0.0053,0.0018,-0.1861
1788894525.9577432,1788894525.907445,1.1794,-2.6853,0.0591,-1.7422879687368604,0.1942,-0.03,0.006,0.0055,0.0015,-0.1862
1788894526.0115116,1788894525.9587402,1.1775,-2.6952,0.0591,-1.751940754016479,0.1942,-0.03,0.006,0.0055,0.0012,-0.1862
1788894526.0613165,1788894526.0103405,1.1756,-2.705,0.0591,-1.7604710328569606,0.1956,-0.0267,0.0061,0.0046,0.0009,-0.1653
1788894526.1294649,1788894526.0813293,1.1729,-2.7186,0.0591,-1.7721223936959016,0.1956,-0.0267,0.0061,0.0047,0.0007,-0.1653
