bag_time,time,value
1788894515.6328654,1788894515.6328654,0
1788894515.683992,1788894515.683992,0
1788894515.73958,1788894515.73958,0
1788894515.8089812,1788894515.8089812,0
1788894515.861176,1788894515.861176,0
1788894515.9124372,1788894515.9124372,0
1788894515.9653862,1788894515.9653862,0
1788894516.0336473,1788894516.0336473,0
1788894516.085501,1788894516.085501,0
1788894516.1380377,1788894516.1380377,0
1788894516.207809,1788894516.207809,0
1788894516.2587361,1788894516.2587361,0
1788894516.314595,1788894516.314595,0
1788894516.3668654,1788894516.3668654,0
1788894516.4330943,1788894516.4330943,0
1788894516.4869673,1788894516.4869673,0
1788894516.5390055,1788894516.5390055,0
1788894516.606405,1788894516.606405,0
1788894516.6575038,1788894516.6575038,0
1788894516.7100859,1788894516.7100859,0
1788894516.762054,1788894516.762054,0
1788894516.8136907,1788894516.8136907,0
1788894516.8821929,1788894516.8821929,0
1788894516.9334111,1788894516.9334111,0
1788894516.9846094,1788894516.9846094,0
1788894517.0357566,1788894517.0357566,0
1788894517.086819,1788894517.086819,0
1788894517.1388938,1788894517.1388938,0
1788894517.2073772,1788894517.2073772,0
1788894517.2574177,1788894517.2574177,0
1788894517.30871,1788894517.30871,0
1788894517.3585758,1788894517.3585758,0
1788894517.4092278,1788894517.4092278,0
1788894517.4609754,1788894517.4609754,0
1788894517.5126822,1788894517.5126822,0
1788894517.5825813,1788894517.5825813,0
1788894517.6357164,1788894517.6357164,0
1788894517.6889846,1788894517.6889846,0
1788894517.7562537,1788894517.7562537,0
1788894517.8069348,1788894517.8069348,0
1788894517.8572328,1788894517.8572328,0
1788894517.9084058,1788894517.9084058,0
1788894517.960725,1788894517.960725,0
1788894518.0112934,1788894518.0112934,0
1788894518.0632887,1788894518.0632887,0
1788894518.1330752,1788894518.1330752,0
1788894518.1859727,1788894518.1859727,0
1788894518.2383237,1788894518.2383237,0
1788894518.308811,1788894518.308811,0
1788894518.3603106,1788894518.3603106,0
1788894518.4174244,1788894518.4174244,0
1788894518.4846318,1788894518.4846318,0
1788894518.538033,1788894518.538033,0
1788894518.5888212,1788894518.5888212,0
1788894518.6587448,1788894518.6587448,0
1788894518.7114766,1788894518.7114766,0
1788894518.7616558,1788894518.7616558,0
1788894518.8139014,1788894518.8139014,0
1788894518.8811023,1788894518.8811023,0
1788894518.933678,1788894518.933678,0
1788894518.986285,1788894518.986285,0
1788894519.0377436,1788894519.0377436,0
1788894519.1066442,1788894519.1066442,0
1788894519.1610637,1788894519.1610637,0
1788894519.2133496,1788894519.2133496,0
1788894519.2828767,1788894519.2828767,0
1788894519.3358793,1788894519.3358793,0
1788894519.3863747,1788894519.3863747,0
1788894519.4367008,1788894519.4367008,0
1788894519.4895935,1788894519.4895935,0
1788894519.5564096,1788894519.5564096,0
1788894519.6079497,1788894519.6079497,0
1788894519.6588552,1788894519.6588552,0
1788894519.7098675,1788894519.7098675,0
1788894519.7601666,1788894519.7601666,0
1788894519.811471,1788894519.811471,0
1788894519.864729,1788894519.864729,0
1788894519.9334075,1788894519.9334075,0
1788894519.9854622,1788894519.9854622,0
1788894520.0366967,1788894520.0366967,0
1788894520.0890155,1788894520.0890155,0
1788894520.1591074,1788894520.1591074,0
1788894520.2121134,1788894520.2121134,0
1788894520.2858422,1788894520.2858422,0
1788894520.3371084,1788894520.3371084,0
1788894520.4059296,1788894520.4059296,0
1788894520.457676,1788894520.457676,0
1788894520.5123148,1788894520.5123148,0
1788894520.5623133,1788894520.5623133,0
1788894520.6133745,1788894520.6133745,0
1788894520.6811938,1788894520.6811938,0
1788894520.7319973,1788894520.7319973,0
1788894520.783644,1788894520.783644,0
1788894520.8354485,1788894520.8354485,0
1788894520.8866005,1788894520.8866005,0
1788894520.9374113,1788894520.9374113,0
1788894521.007479,1788894521.007479,0
1788894521.0585475,1788894521.0585475,0
1788894521.1093142,1788894521.1093142,0
1788894521.1606774,1788894521.1606774,0
1788894521.2128284,1788894521.2128284,0
1788894521.2812598,1788894521.2812598,0
1788894521.3311226,1788894521.3311226,0
1788894521.3828247,1788894521.3828247,0
1788894521.4338896,1788894521.4338896,0
1788894521.4856825,1788894521.4856825,0
1788894521.5368972,1788894521.5368972,0
1788894521.5875978,1788894521.5875978,0
1788894521.659428,1788894521.659428,0
1788894521.7142284,1788894521.7142284,0
1788894521.7664218,1788894521.7664218,0
1788894521.8318722,1788894521.8318722,0
1788894521.8818882,1788894521.8818882,0
1788894521.9359975,1788894521.9359975,0
1788894521.986517,1788894521.986517,0
1788894522.0381596,1788894522.0381596,0
1788894522.107796,1788894522.107796,0
1788894522.159173,1788894522.159173,0
1788894522.210623,1788894522.210623,0
1788894522.2615054,1788894522.2615054,0
1788894522.3121533,1788894522.3121533,0
1788894522.3635907,1788894522.3635907,0
1788894522.4326627,1788894522.4326627,0
1788894522.4846895,1788894522.4846895,0
1788894522.5366902,1788894522.5366902,0
1788894522.5876803,1788894522.5876803,0
1788894522.6572797,1788894522.6572797,0
1788894522.708498,1788894522.708498,0
1788894522.7588758,1788894522.7588758,0
1788894522.8094132,1788894522.8094132,0
1788894522.8594062,1788894522.8594062,0
1788894522.9124935,1788894522.9124935,0
1788894522.9643192,1788894522.9643192,0
1788894523.0312145,1788894523.0312145,0
1788894523.0822713,1788894523.0822713,0
1788894523.1325827,1788894523.1325827,0
1788894523.1839705,1788894523.1839705,0
1788894523.234397,1788894523.234397,0
1788894523.2844803,1788894523.2844803,0
1788894523.3365262,1788894523.3365262,0
1788894523.3870604,1788894523.3870604,0
1788894523.438838,1788894523.438838,0
1788894523.5067177,1788894523.5067177,0
1788894523.5585406,1788894523.5585406,0
1788894523.609984,1788894523.609984,0
1788894523.6612406,1788894523.6612406,0
1788894523.7136178,1788894523.7136178,0
1788894523.7863572,1788894523.7863572,0
1788894523.8376093,1788894523.8376093,0
1788894523.9084275,1788894523.9084275,0
1788894523.9614305,1788894523.9614305,0
1788894524.0129282,1788894524.0129282,0
1788894524.0822177,1788894524.0822177,0
1788894524.1331985,1788894524.1331985,0
1788894524.187473,1788894524.187473,0
1788894524.2383409,1788894524.2383409,0
1788894524.3093064,1788894524.3093064,0
1788894524.360635,1788894524.360635,0
1788894524.4139564,1788894524.4139564,0
1788894524.4838912,1788894524.4838912,0
1788894524.5376837,1788894524.5376837,0
1788894524.5879288,1788894524.5879288,0
1788894524.656568,1788894524.656568,0
1788894524.7070096,1788894524.7070096,0
1788894524.7608826,1788894524.7608826,0
1788894524.8126016,1788894524.8126016,0
1788894524.8652904,1788894524.8652904,0
1788894524.9351425,1788894524.9351425,0
1788894524.987205,1788894524.987205,0
1788894525.039304,1788894525.039304,0
1788894525.1101882,1788894525.1101882,0
1788894525.1623683,1788894525.1623683,0
1788894525.2345574,1788894525.2345574,0
1788894525.2862277,1788894525.2862277,0
1788894525.339818,1788894525.339818,0
1788894525.406036,1788894525.406036,0
1788894525.4565015,1788894525.4565015,0
1788894525.508558,1788894525.508558,0
