bag_time,time,value
1788894514.685026,1788894514.685026,0.0
1788894514.7100024,1788894514.7100024,0.0
1788894514.7350147,1788894514.7350147,0.0
1788894514.7600272,1788894514.7600272,0.0
1788894514.770101,1788894514.770101,0.0
1788894514.7701216,1788894514.7701216,0.0
1788894514.7701335,1788894514.7701335,0.0
1788894514.770145,1788894514.770145,0.0
1788894514.7849858,1788894514.7849858,0.0
1788894514.7938604,1788894514.7938604,0.0
1788894514.8100016,1788894514.8100016,0.0
1788894514.81889,1788894514.81889,0.0
1788894514.8350081,1788894514.8350081,0.0
1788894514.8441217,1788894514.8441217,0.0
1788894514.8601303,1788894514.8601303,0.0
1788894514.8699408,1788894514.8699408,0.0
1788894514.8849266,1788894514.8849266,0.0
1788894514.8939366,1788894514.8939366,0.0
1788894514.9101315,1788894514.9101315,0.0
1788894514.9188719,1788894514.9188719,0.0
1788894514.9348378,1788894514.9348378,0.0
1788894514.9438274,1788894514.9438274,0.0
1788894514.9601622,1788894514.9601622,0.0
1788894514.969161,1788894514.969161,0.0
1788894514.9852834,1788894514.9852834,0.0
1788894514.9939625,1788894514.9939625,0.0
1788894515.010203,1788894515.010203,0.0
1788894515.01911,1788894515.01911,0.0
1788894515.0350873,1788894515.0350873,0.0
1788894515.044064,1788894515.044064,0.0
1788894515.0600743,1788894515.0600743,0.0
1788894515.0692523,1788894515.0692523,0.0
1788894515.085231,1788894515.085231,0.0
1788894515.093996,1788894515.093996,0.0
1788894515.1103022,1788894515.1103022,0.0
1788894515.1188564,1788894515.1188564,0.0
1788894515.1352456,1788894515.1352456,0.41834756731987
1788894515.143945,1788894515.143945,0.41834756731987
1788894515.160046,1788894515.160046,0.41834756731987
1788894515.168891,1788894515.168891,0.41834756731987
1788894515.1849923,1788894515.1849923,0.5999999642372131
1788894515.1939292,1788894515.1939292,0.5999999642372131
1788894515.210139,1788894515.210139,0.5999999642372131
1788894515.218868,1788894515.218868,0.5999999642372131
1788894515.2350273,1788894515.2350273,0.5999999642372131
1788894515.2438052,1788894515.2438052,0.5999999642372131
1788894515.2599835,1788894515.2599835,0.5999999642372131
1788894515.2689347,1788894515.2689347,0.5999999642372131
1788894515.285381,1788894515.285381,0.5999999642372131
1788894515.2939568,1788894515.2939568,0.5999999642372131
1788894515.3100607,1788894515.3100607,0.6666666865348816
1788894515.3189204,1788894515.3189204,0.6666666865348816
1788894515.335043,1788894515.335043,0.6666666865348816
1788894515.3439448,1788894515.3439448,0.6666666865348816
1788894515.3599958,1788894515.3599958,0.6666666865348816
1788894515.3691494,1788894515.3691494,0.6666666865348816
1788894515.3850036,1788894515.3850036,0.6666666865348816
1788894515.3938298,1788894515.3938298,0.6666666865348816
1788894515.4100547,1788894515.4100547,0.6666666865348816
1788894515.4189923,1788894515.4189923,0.6666666865348816
1788894515.4350722,1788894515.4350722,0.6666666865348816
1788894515.4438488,1788894515.4438488,0.6666666865348816
1788894515.4604228,1788894515.4604228,0.6666666865348816
1788894515.4689429,1788894515.4689429,0.6666666865348816
1788894515.485014,1788894515.485014,0.6666666865348816
1788894515.4944258,1788894515.4944258,0.6666666865348816
1788894515.5100582,1788894515.5100582,0.6666666865348816
1788894515.519056,1788894515.519056,0.6666666865348816
1788894515.5349894,1788894515.5349894,0.6666666865348816
1788894515.5440428,1788894515.5440428,0.6666666865348816
1788894515.5600536,1788894515.5600536,0.6666666865348816
1788894515.5688374,1788894515.5688374,0.6666666865348816
1788894515.5848632,1788894515.5848632,0.6666666865348816
1788894515.593759,1788894515.593759,0.6666666865348816
1788894515.6099982,1788894515.6099982,0.6666666865348816
1788894515.6188576,1788894515.6188576,0.6666666865348816
1788894515.6347814,1788894515.6347814,0.6666666865348816
1788894515.6437147,1788894515.6437147,0.6666666865348816
1788894515.660013,1788894515.660013,0.6666666865348816
1788894515.6688044,1788894515.6688044,0.6666666865348816
1788894515.684997,1788894515.684997,0.6666666865348816
1788894515.6937032,1788894515.6937032,0.6666666865348816
1788894515.7102094,1788894515.7102094,0.6666666865348816
1788894515.7189841,1788894515.7189841,0.6666666865348816
1788894515.7351737,1788894515.7351737,0.6666666865348816
1788894515.7438843,1788894515.7438843,0.6666666865348816
1788894515.7600448,1788894515.7600448,0.6666666865348816
1788894515.768895,1788894515.768895,0.6666666865348816
1788894515.7741468,1788894515.7741468,0.6666666865348816
1788894515.774195,1788894515.774195,0.6666666865348816
1788894515.7742057,1788894515.7742057,0.6666666865348816
1788894515.774215,1788894515.774215,0.6666666865348816
1788894515.7850723,1788894515.7850723,0.6666666865348816
1788894515.791114,1788894515.791114,0.6666666865348816
1788894515.7940881,1788894515.7940881,0.6666666865348816
1788894515.809763,1788894515.809763,0.6666666865348816
1788894515.815997,1788894515.815997,0.6666666865348816
1788894515.8187485,1788894515.8187485,0.6666666865348816
1788894515.835161,1788894515.835161,0.6666666865348816
1788894515.8416433,1788894515.8416433,0.6666666865348816
1788894515.8437994,1788894515.8437994,0.6666666865348816
1788894515.860911,1788894515.860911,0.6666666865348816
1788894515.865921,1788894515.865921,0.6666666865348816
1788894515.8688514,1788894515.8688514,0.6666666865348816
1788894515.8850973,1788894515.8850973,0.6666666865348816
1788894515.8911088,1788894515.8911088,0.6666666865348816
1788894515.8941069,1788894515.8941069,0.6666666865348816
1788894515.9101565,1788894515.9101565,0.6666666865348816
1788894515.9157476,1788894515.9157476,0.6666666865348816
1788894515.9187784,1788894515.9187784,0.6666666865348816
1788894515.9352567,1788894515.9352567,0.6666666865348816
1788894515.9412565,1788894515.9412565,0.6666666865348816
1788894515.943798,1788894515.943798,0.6666666865348816
1788894515.960025,1788894515.960025,0.6666666865348816
1788894515.9659646,1788894515.9659646,0.6666666865348816
1788894515.9689212,1788894515.9689212,0.6666666865348816
1788894515.985026,1788894515.985026,0.5999999642372131
1788894515.9911454,1788894515.9911454,0.5999999642372131
1788894515.9940646,1788894515.9940646,0.5999999642372131
1788894516.01007,1788894516.01007,0.5999999642372131
1788894516.0161102,1788894516.0161102,0.5999999642372131
1788894516.0190413,1788894516.0190413,0.5999999642372131
1788894516.0349438,1788894516.0349438,0.5999999642372131
1788894516.0410166,1788894516.0410166,0.5999999642372131
1788894516.0436182,1788894516.0436182,0.5999999642372131
1788894516.06002,1788894516.06002,0.5999999642372131
1788894516.0659454,1788894516.0659454,0.5999999642372131
1788894516.0687797,1788894516.0687797,0.5999999642372131
1788894516.0849571,1788894516.0849571,0.5999999642372131
1788894516.0910132,1788894516.0910132,0.5999999642372131
1788894516.0938845,1788894516.0938845,0.5999999642372131
1788894516.110021,1788894516.110021,0.5999999642372131
1788894516.115995,1788894516.115995,0.5999999642372131
1788894516.1187801,1788894516.1187801,0.5999999642372131
1788894516.1352224,1788894516.1352224,0.5999999642372131
1788894516.1408994,1788894516.1408994,0.5999999642372131
1788894516.1437964,1788894516.1437964,0.5999999642372131
1788894516.160207,1788894516.160207,0.5999999642372131
1788894516.1660974,1788894516.1660974,0.5999999642372131
1788894516.1687725,1788894516.1687725,0.5999999642372131
1788894516.1850362,1788894516.1850362,0.5999999642372131
1788894516.1910844,1788894516.1910844,0.5999999642372131
1788894516.1939247,1788894516.1939247,0.5999999642372131
1788894516.209869,1788894516.209869,0.5999999642372131
1788894516.2164981,1788894516.2164981,0.5999999642372131
1788894516.2187304,1788894516.2187304,0.5999999642372131
1788894516.2352238,1788894516.2352238,0.5999999642372131
1788894516.2411053,1788894516.2411053,0.5999999642372131
1788894516.2440155,1788894516.2440155,0.5999999642372131
1788894516.2599132,1788894516.2599132,0.5999999642372131
1788894516.2660413,1788894516.2660413,0.5999999642372131
1788894516.2685995,1788894516.2685995,0.5999999642372131
1788894516.2850301,1788894516.2850301,0.5999999642372131
1788894516.2911096,1788894516.2911096,0.5999999642372131
1788894516.2938483,1788894516.2938483,0.5999999642372131
1788894516.3100364,1788894516.3100364,0.5999999642372131
1788894516.3160043,1788894516.3160043,0.5999999642372131
1788894516.3187664,1788894516.3187664,0.5999999642372131
1788894516.3351078,1788894516.3351078,0.5999999642372131
1788894516.3409772,1788894516.3409772,0.5999999642372131
1788894516.3438835,1788894516.3438835,0.5999999642372131
1788894516.3601093,1788894516.3601093,0.5999999642372131
1788894516.3661468,1788894516.3661468,0.5999999642372131
1788894516.3686328,1788894516.3686328,0.5999999642372131
1788894516.3850853,1788894516.3850853,0.5333333611488342
1788894516.3910253,1788894516.3910253,0.5333333611488342
1788894516.3938086,1788894516.3938086,0.5333333611488342
1788894516.410207,1788894516.410207,0.5333333611488342
1788894516.4162076,1788894516.4162076,0.5333333611488342
1788894516.4188325,1788894516.4188325,0.5333333611488342
1788894516.4347646,1788894516.4347646,0.5333333611488342
1788894516.4412723,1788894516.4412723,0.5333333611488342
1788894516.443706,1788894516.443706,0.5333333611488342
1788894516.4600568,1788894516.4600568,0.5333333611488342
1788894516.466145,1788894516.466145,0.5333333611488342
1788894516.4690323,1788894516.4690323,0.5333333611488342
