stamp_s,time_s,phase,target_speed_mps,target_accel_mps2,controller_speed_mps,controller_accel_mps2,controller_steering_rad,throttle_command,throttle_feedback,steering_command,steering_feedback,speed_mps,speed_rate_mps2,gt_speed_rate_mps2,ax_mps2,ay_mps2,az_mps2,imu_accel_norm_mps2,yaw_rate_radps,odom_yaw_rate_radps,imu_yaw_rate_radps,imu_yaw_rad,imu_stamp_s,odom_stamp_s,gt_odom_stamp_s,left_encoder_stamp_s,right_encoder_stamp_s,left_encoder_rad,right_encoder_rad,left_encoder_speed_radps,right_encoder_speed_radps,left_encoder_dt_s,right_encoder_dt_s,encoder_wheel_speed_mps,gt_slip_speed_mps,gt_slip_ratio,x_odom_m,y_odom_m,yaw_odom_rad,odom_raw_wheel_speed_mps,odom_corrected_wheel_speed_mps,odom_longitudinal_slip_ratio,odom_wheel_observation_confidence,odom_imu_acceleration_bias_mps2,odom_encoder_reset_count,odom_imu_speed_mps,odom_frozen_encoder_model_active,odom_frozen_encoder_model_decel_mps2,brake_encoder_stopped,brake_imu_stopped,brake_odom_stopped,brake_gt_stopped,brake_stop_confirmed,brake_stop_elapsed_s,speed_settled,speed_settle_rate_mps2,speed_settle_elapsed_s,gt_x_m,gt_y_m,gt_z_m,gt_yaw_rad,gt_vx_mps,gt_vy_mps,gt_vz_mps,gt_speed_mps,gt_ax_mps2,gt_ay_mps2,gt_accel_mps2,gt_longitudinal_accel_mps2,gt_dt_s,gt_yaw_rate_radps,gt_collision_count,gt_odom_x_m,gt_odom_y_m,gt_odom_z_m,gt_odom_yaw_rad,gt_ips_x_m,gt_ips_y_m,gt_ips_z_m,x_amcl_m,y_amcl_m,yaw_amcl_rad,amcl_xy_variance,amcl_yaw_variance,x_ekf_m,y_ekf_m,yaw_ekf_rad,ekf_xy_variance,ekf_yaw_variance,lidar_rate_hz,lidar_event_count,imu_rate_hz,imu_event_count,left_encoder_rate_hz,left_encoder_event_count,right_encoder_rate_hz,right_encoder_event_count,odom_rate_hz,odom_event_count,gt_odom_rate_hz,gt_odom_event_count,gt_ips_rate_hz,gt_ips_event_count,collision_rate_hz,collision_event_count,amcl_rate_hz,amcl_event_count,ekf_rate_hz,ekf_event_count,speed_command_rate_hz,speed_command_event_count,acceleration_command_rate_hz,acceleration_command_event_count,throttle_command_rate_hz,throttle_command_event_count,steering_command_rate_hz,steering_command_event_count,throttle_feedback_rate_hz,throttle_feedback_event_count,steering_feedback_rate_hz,steering_feedback_event_count,amcl_timing_ms,amcl_gpu_transfer_ms,amcl_gpu_pf_ms,amcl_gpu_callback_ms,amcl_pose_published,amcl_cluster_weight,amcl_kld_pre_particles,amcl_kld_bins,amcl_kld_target,amcl_kld_particles,speed_command_mps,speed_command_accel_mps2,speed_command_steering_rad,speed_command_stamp_s,acceleration_command_mps,acceleration_command_accel_mps2,acceleration_command_steering_rad,acceleration_command_stamp_s
1788435772.610647,23.458601379,grid_settle_0.00_throttle_0.400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,-0.0002,0.0004,0.000458257569495584,0.0,0.0,0.0,0.0,1788435772.6026018,1788435772.602546,1788435772.602665,1788435772.6024702,1788435772.602546,0.0,0.0,0.0,0.0,0.09981012344360352,0.09979915618896484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.760172432,1.0,0.0,0.7601983,-0.1582,0.0,0.0592,0.0,0.0,0.0,-0.0001,0.0,0.0,0.0,0.0,0.0,0.09979605674743652,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.3008343068999999,0.042832765140000006,10.49854213569414,265,10.49854213569414,265,10.49854213569414,265,10.49854213569414,265,10.49854213569414,264,10.49854213569414,265,10.49854213569414,265,10.49854213569414,265,nan,nan,10.49854213569414,265,49.49312721112952,1090,49.49312721112952,1090,49.49312721112952,1090,49.49312721112952,1090,10.49854213569414,265,10.49854213569414,265,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788435772.5914874,0.0,0.0,0.0,1788435772.591569
1788435772.6308825,23.478836821,grid_settle_0.00_throttle_0.400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,-0.0002,0.0004,0.000458257569495584,0.0,0.0,0.0,0.0,1788435772.6026018,1788435772.602546,1788435772.602665,1788435772.6024702,1788435772.602546,0.0,0.0,0.0,0.0,0.09981012344360352,0.09979915618896484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.760172432,1.0,0.0,0.7601983,-0.1582,0.0,0.0592,0.0,0.0,0.0,-0.0001,0.0,0.0,0.0,0.0,0.0,0.09979605674743652,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.3008343068999999,0.042832765140000006,10.49854213569414,265,10.49854213569414,265,10.49854213569414,265,10.49854213569414,265,10.49854213569414,264,10.49854213569414,265,10.49854213569414,265,10.49854213569414,265,nan,nan,10.49854213569414,265,49.49312721112952,1091,49.49312721112952,1091,49.49312721112952,1091,49.49312721112952,1091,10.49854213569414,265,10.49854213569414,265,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788435772.6111705,0.0,0.0,0.0,1788435772.6112313
1788435772.651001,23.498955253,grid_settle_0.00_throttle_0.400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,-0.0002,0.0004,0.000458257569495584,0.0,0.0,0.0,0.0,1788435772.6026018,1788435772.602546,1788435772.602665,1788435772.6024702,1788435772.602546,0.0,0.0,0.0,0.0,0.09981012344360352,0.09979915618896484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.760172432,1.0,0.0,0.7601983,-0.1582,0.0,0.0592,0.0,0.0,0.0,-0.0001,0.0,0.0,0.0,0.0,0.0,0.09979605674743652,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.3008343068999999,0.042832765140000006,10.49854213569414,265,10.49854213569414,265,10.49854213569414,265,10.49854213569414,265,10.49854213569414,264,10.49854213569414,265,10.49854213569414,265,10.49854213569414,265,nan,nan,10.49854213569414,265,49.49312721112952,1092,49.49312721112952,1092,49.49312721112952,1092,49.49312721112952,1092,10.49854213569414,265,10.49854213569414,265,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788435772.632848,0.0,0.0,0.0,1788435772.6331604
1788435772.671031,23.518985224,grid_settle_0.00_throttle_0.400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,-0.0002,0.0004,0.000458257569495584,0.0,0.0,0.0,0.0,1788435772.6026018,1788435772.602546,1788435772.602665,1788435772.6024702,1788435772.602546,0.0,0.0,0.0,0.0,0.09981012344360352,0.09979915618896484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.760172432,1.0,0.0,0.7601983,-0.1582,0.0,0.0592,0.0,0.0,0.0,-0.0001,0.0,0.0,0.0,0.0,0.0,0.09979605674743652,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.3008343068999999,0.042832765140000006,10.49854213569414,265,10.49854213569414,265,10.49854213569414,265,10.49854213569414,265,10.49854213569414,264,10.49854213569414,265,10.49854213569414,265,10.49854213569414,265,nan,nan,10.49854213569414,265,49.49312721112952,1093,49.49312721112952,1093,49.49312721112952,1093,49.49312721112952,1093,10.49854213569414,265,10.49854213569414,265,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788435772.653377,0.0,0.0,0.0,1788435772.6537054
1788435772.6907196,23.53867395,grid_settle_0.00_throttle_0.400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,-0.0002,0.0004,0.000458257569495584,0.0,0.0,0.0,0.0,1788435772.6026018,1788435772.602546,1788435772.602665,1788435772.6024702,1788435772.602546,0.0,0.0,0.0,0.0,0.09981012344360352,0.09979915618896484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.760172432,1.0,0.0,0.7601983,-0.1582,0.0,0.0592,0.0,0.0,0.0,-0.0001,0.0,0.0,0.0,0.0,0.0,0.09979605674743652,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.3008343068999999,0.042832765140000006,10.49854213569414,265,10.49854213569414,265,10.49854213569414,265,10.49854213569414,265,10.49854213569414,264,10.49854213569414,265,10.49854213569414,265,10.49854213569414,265,nan,nan,10.49854213569414,265,49.49312721112952,1094,49.49312721112952,1094,49.49312721112952,1094,49.49312721112952,1094,10.49854213569414,265,10.49854213569414,265,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788435772.6736047,0.0,0.0,0.0,1788435772.6739635
1788435772.7144685,23.562422915,grid_settle_0.00_throttle_0.400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002,-0.0005,0.0,0.0005385164807134503,0.0,0.0,0.0,0.0,1788435772.7082884,1788435772.7076893,1788435772.7087,1788435772.7070174,1788435772.7076893,0.0,0.0,0.0,0.0,0.10454726219177246,0.10514330863952637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.760172432,1.0,0.0,0.7601983,-0.1582,0.0,0.0592,0.0,0.0,0.0,-0.0001,0.0,0.0,0.0,0.0,0.0,0.10603499412536621,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.30188574101999993,0.043884199260000006,10.49854213569414,265,10.49854213569414,266,10.49854213569414,266,10.49854213569414,266,10.49854213569414,265,10.49854213569414,266,10.49854213569414,266,10.49854213569414,265,nan,nan,10.49854213569414,266,49.49312721112952,1095,49.49312721112952,1095,49.49312721112952,1095,49.49312721112952,1095,10.49854213569414,266,10.49854213569414,266,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788435772.6914322,0.0,0.0,0.0,1788435772.6915295
1788435772.7308135,23.57876791,grid_settle_0.00_throttle_0.400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002,-0.0005,0.0,0.0005385164807134503,0.0,0.0,0.0,0.0,1788435772.7082884,1788435772.7076893,1788435772.7087,1788435772.7070174,1788435772.7076893,0.0,0.0,0.0,0.0,0.10454726219177246,0.10514330863952637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.760172432,1.0,0.0,0.7601983,-0.1582,0.0,0.0592,0.0,0.0,0.0,-0.0001,0.0,0.0,0.0,0.0,0.0,0.10603499412536621,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.30188574101999993,0.043884199260000006,10.49854213569414,266,10.49854213569414,266,10.49854213569414,266,10.49854213569414,266,10.49854213569414,265,10.49854213569414,266,10.49854213569414,266,10.49854213569414,266,nan,nan,10.49854213569414,266,49.49312721112952,1096,49.49312721112952,1096,49.49312721112952,1096,49.49312721112952,1096,10.49854213569414,266,10.49854213569414,266,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788435772.7163758,0.0,0.0,0.0,1788435772.7165236
1788435772.7507122,23.598666475,grid_settle_0.00_throttle_0.400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002,-0.0005,0.0,0.0005385164807134503,0.0,0.0,0.0,0.0,1788435772.7082884,1788435772.7076893,1788435772.7087,1788435772.7070174,1788435772.7076893,0.0,0.0,0.0,0.0,0.10454726219177246,0.10514330863952637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.760172432,1.0,0.0,0.7601983,-0.1582,0.0,0.0592,0.0,0.0,0.0,-0.0001,0.0,0.0,0.0,0.0,0.0,0.10603499412536621,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.30188574101999993,0.043884199260000006,10.49854213569414,266,10.49854213569414,266,10.49854213569414,266,10.49854213569414,266,10.49854213569414,265,10.49854213569414,266,10.49854213569414,266,10.49854213569414,266,nan,nan,10.49854213569414,266,49.49312721112952,1097,49.49312721112952,1097,49.49312721112952,1097,49.49312721112952,1097,10.49854213569414,266,10.49854213569414,266,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788435772.7335374,0.0,0.0,0.0,1788435772.733921
1788435772.771509,23.619463308,grid_settle_0.00_throttle_0.400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0002,-0.0013,0.001330413469565007,0.0,0.0,0.0,0.0,1788435772.7697825,1788435772.769715,1788435772.7698574,1788435772.769623,1788435772.769715,0.0,0.0,0.0,0.0,0.06260561943054199,0.06202578544616699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.760172432,1.0,0.0,0.7601983,-0.1582,0.0,0.0592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0611574649810791,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.30250599805999995,0.04450445630000001,10.49854213569414,266,10.49854213569414,267,10.49854213569414,267,10.49854213569414,267,10.49854213569414,266,10.49854213569414,267,10.49854213569414,267,10.49854213569414,266,nan,nan,10.49854213569414,267,49.49312721112952,1098,49.49312721112952,1098,49.49312721112952,1098,49.49312721112952,1098,10.49854213569414,267,10.49854213569414,267,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788435772.751357,0.0,0.0,0.0,1788435772.7514307
1788435772.790844,23.638798344,grid_settle_0.00_throttle_0.400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0002,-0.0013,0.001330413469565007,0.0,0.0,0.0,0.0,1788435772.7697825,1788435772.769715,1788435772.7698574,1788435772.769623,1788435772.769715,0.0,0.0,0.0,0.0,0.06260561943054199,0.06202578544616699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.760172432,1.0,0.0,0.7601983,-0.1582,0.0,0.0592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0611574649810791,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.30250599805999995,0.04450445630000001,10.49854213569414,267,10.49854213569414,267,10.49854213569414,267,10.49854213569414,267,10.49854213569414,266,10.49854213569414,267,10.49854213569414,267,10.49854213569414,267,nan,nan,10.49854213569414,267,49.49312721112952,1099,49.49312721112952,1099,49.49312721112952,1099,49.49312721112952,1099,10.49854213569414,267,10.49854213569414,267,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788435772.7723515,0.0,0.0,0.0,1788435772.7724357
1788435772.8108675,23.658822056,grid_settle_0.00_throttle_0.400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0002,-0.0013,0.001330413469565007,0.0,0.0,0.0,0.0,1788435772.7697825,1788435772.769715,1788435772.7698574,1788435772.769623,1788435772.769715,0.0,0.0,0.0,0.0,0.06260561943054199,0.06202578544616699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.760172432,1.0,0.0,0.7601983,-0.1582,0.0,0.0592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0611574649810791,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.30250599805999995,0.04450445630000001,10.49854213569414,267,10.49854213569414,267,10.49854213569414,267,10.49854213569414,267,10.49854213569414,266,10.49854213569414,267,10.49854213569414,267,10.49854213569414,267,nan,nan,10.49854213569414,267,49.49312721112952,1100,49.49312721112952,1100,49.49312721112952,1100,49.49312721112952,1100,10.49854213569414,267,10.49854213569414,267,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788435772.7923293,0.0,0.0,0.0,1788435772.792525
1788435772.831009,23.678963335,grid_settle_0.00_throttle_0.400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0002,-0.0013,0.001330413469565007,0.0,0.0,0.0,0.0,1788435772.7697825,1788435772.769715,1788435772.7698574,1788435772.769623,1788435772.769715,0.0,0.0,0.0,0.0,0.06260561943054199,0.06202578544616699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.760172432,1.0,0.0,0.7601983,-0.1582,0.0,0.0592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0611574649810791,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.30250599805999995,0.04450445630000001,10.49854213569414,267,10.49854213569414,267,10.49854213569414,267,10.49854213569414,267,10.49854213569414,266,10.49854213569414,267,10.49854213569414,267,10.49854213569414,267,nan,nan,10.49854213569414,267,49.49312721112952,1101,49.49312721112952,1101,49.49312721112952,1101,49.49312721112952,1101,10.49854213569414,267,10.49854213569414,267,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788435772.8129191,0.0,0.0,0.0,1788435772.8132284
1788435772.8508499,23.698804386,grid_settle_0.00_throttle_0.400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0002,-0.0013,0.001330413469565007,0.0,0.0,0.0,0.0,1788435772.7697825,1788435772.769715,1788435772.7698574,1788435772.769623,1788435772.769715,0.0,0.0,0.0,0.0,0.06260561943054199,0.06202578544616699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.760172432,1.0,0.0,0.7601983,-0.1582,0.0,0.0592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0611574649810791,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.30250599805999995,0.04450445630000001,10.49854213569414,267,10.49854213569414,267,10.49854213569414,267,10.49854213569414,267,10.49854213569414,266,10.49854213569414,267,10.49854213569414,267,10.49854213569414,267,nan,nan,10.49854213569414,267,49.49312721112952,1102,49.49312721112952,1102,49.49312721112952,1102,49.49312721112952,1102,10.49854213569414,267,10.49854213569414,267,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788435772.8335054,0.0,0.0,0.0,1788435772.833873
1788435772.871148,23.719102621,grid_settle_0.00_throttle_0.400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0002,-0.0013,0.001330413469565007,0.0,0.0,0.0,0.0,1788435772.7697825,1788435772.769715,1788435772.7698574,1788435772.769623,1788435772.769715,0.0,0.0,0.0,0.0,0.06260561943054199,0.06202578544616699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.760172432,1.0,0.0,0.7601983,-0.1582,0.0,0.0592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0611574649810791,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.30250599805999995,0.04450445630000001,10.49854213569414,267,10.49854213569414,267,10.49854213569414,267,10.49854213569414,267,10.49854213569414,266,10.49854213569414,267,10.49854213569414,267,10.49854213569414,267,nan,nan,10.49854213569414,267,49.49312721112952,1103,49.49312721112952,1103,49.49312721112952,1103,49.49312721112952,1103,10.49854213569414,267,10.49854213569414,267,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788435772.8524597,0.0,0.0,0.0,1788435772.852586
1788435772.8908231,23.7387775,grid_settle_0.00_throttle_0.400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,-0.0004,-0.0009,0.0009899494936611666,0.0,0.0,0.0,0.0,1788435772.8766963,1788435772.8765028,1788435772.8769114,1788435772.8762398,1788435772.8765028,0.0,0.0,0.0,0.0,0.10661673545837402,0.10678768157958984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.760172432,1.0,0.0,0.7601983,-0.1582,0.0,0.0592,0.0,0.0,0.0,-0.0001,0.0,0.0,0.0,0.0,0.0,0.10705399513244629,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.30357387423999993,0.04557233248000001,10.49854213569414,268,10.49854213569414,268,10.49854213569414,268,10.49854213569414,268,10.49854213569414,267,10.49854213569414,268,10.49854213569414,268,10.49854213569414,268,nan,nan,10.49854213569414,268,49.49312721112952,1104,49.49312721112952,1104,49.49312721112952,1104,49.49312721112952,1104,10.49854213569414,268,10.49854213569414,268,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788435772.8733323,0.0,0.0,0.0,1788435772.873432
1788435772.9107125,23.758666826,grid_settle_0.00_throttle_0.400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,-0.0004,-0.0009,0.0009899494936611666,0.0,0.0,0.0,0.0,1788435772.8766963,1788435772.8765028,1788435772.8769114,1788435772.8762398,1788435772.8765028,0.0,0.0,0.0,0.0,0.10661673545837402,0.10678768157958984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.760172432,1.0,0.0,0.7601983,-0.1582,0.0,0.0592,0.0,0.0,0.0,-0.0001,0.0,0.0,0.0,0.0,0.0,0.10705399513244629,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.30357387423999993,0.04557233248000001,10.49854213569414,268,10.49854213569414,268,10.49854213569414,268,10.49854213569414,268,10.49854213569414,267,10.49854213569414,268,10.49854213569414,268,10.49854213569414,268,nan,nan,10.49854213569414,268,49.49312721112952,1105,49.49312721112952,1105,49.49312721112952,1105,49.49312721112952,1105,10.49854213569414,268,10.49854213569414,268,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788435772.8920662,0.0,0.0,0.0,1788435772.892229
1788435772.9316788,23.77963335,grid_settle_0.00_throttle_0.400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,-0.0013,0.0013152946437965905,0.0,0.0,0.0,0.0,1788435772.9300687,1788435772.9299943,1788435772.9301662,1788435772.9298997,1788435772.9299943,0.0,0.0,0.0,0.0,0.053659915924072266,0.05349159240722656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.760172432,1.0,0.0,0.7601983,-0.1582,0.0,0.0592,0.0,0.0,0.0,-0.0001,0.0,0.0,0.0,0.0,0.0,0.05325484275817871,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.3041087908999999,0.046107249140000015,10.49854213569414,268,10.49854213569414,269,10.49854213569414,269,10.49854213569414,269,10.49854213569414,268,10.49854213569414,269,10.49854213569414,269,10.49854213569414,268,nan,nan,10.49854213569414,269,49.49312721112952,1106,49.49312721112952,1106,49.49312721112952,1106,49.49312721112952,1106,10.49854213569414,269,10.49854213569414,269,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788435772.9113941,0.0,0.0,0.0,1788435772.9114792
1788435772.9507709,23.798725287,grid_settle_0.00_throttle_0.400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,-0.0013,0.0013152946437965905,0.0,0.0,0.0,0.0,1788435772.9300687,1788435772.9299943,1788435772.9301662,1788435772.9298997,1788435772.9299943,0.0,0.0,0.0,0.0,0.053659915924072266,0.05349159240722656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.760172432,1.0,0.0,0.7601983,-0.1582,0.0,0.0592,0.0,0.0,0.0,-0.0001,0.0,0.0,0.0,0.0,0.0,0.05325484275817871,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.3041087908999999,0.046107249140000015,10.49854213569414,269,10.49854213569414,269,10.49854213569414,269,10.49854213569414,269,10.49854213569414,268,10.49854213569414,269,10.49854213569414,269,10.49854213569414,269,nan,nan,10.49854213569414,269,49.49312721112952,1107,49.49312721112952,1107,49.49312721112952,1107,49.49312721112952,1107,10.49854213569414,269,10.49854213569414,269,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788435772.9322362,0.0,0.0,0.0,1788435772.9322896
