throttle,speed_bin_mps,acceleration_mps2,acceleration_std_mps2,samples
0.0,0.0,0.0,0.0,1495
0.02,0.0,0.6536376398233622,1.6363343768613798,9
0.02,0.5,0.0,0.04847008220490167,1486
0.05,0.0,0.0,0.4466552433914211,9
0.05,0.5,5.286223634300534,2.449266851417496,5
0.05,1.0,0.0,0.330614801429877,1481
0.08,0.0,1.9673811797360448,0.8556279614818456,4
0.08,0.5,4.48487814336845,1.7397100421668334,5
0.08,1.0,5.113065070206864,2.3681982158591475,5
0.08,1.5,0.0,0.39209586243232486,1481
0.1,0.0,0.4684836259589152,0.2777166902959104,7
0.1,0.5,5.355374212281738,0.008126884958420622,2
0.1,1.0,2.9852092627642253,3.4274732992877266,10
0.1,1.5,6.180522425898314,2.3981550365891002,5
0.1,2.0,0.0,0.29944312667257955,1471
0.12,0.0,0.0,0.4704963517593333,10
0.12,0.5,6.5246945063306185,0.5176148504654622,5
0.12,1.0,5.212994039557748,2.2675173455070503,5
0.12,1.5,5.012055718686397,2.321108347210036,5
0.12,2.0,4.831065237561989,0.47905279394199834,5
0.12,2.5,0.0,0.3899937294040541,1463
0.15,0.0,0.0,0.416432066281769,9
0.15,0.5,5.3428903849914855,2.3280039874848946,5
0.15,1.0,5.199314861768457,2.409725151387655,5
0.15,1.5,4.9602517011735525,2.2982992195611,5
0.15,2.0,4.874550874975858,1.9505561648074548,5
0.15,2.5,4.741676675908732,2.06628278058632,5
0.15,3.0,5.453030122644544,2.3766253837878306,5
0.15,3.5,0.0,0.2603262606031516,1455
0.18,0.0,0.790891387596308,0.4466205270075671,7
0.18,0.5,5.286677326823313,2.1148817142921326,5
0.18,1.0,5.097673320536512,2.3618718566727974,5
0.18,1.5,6.319901803076099,0.6172010140499985,5
0.18,2.0,6.088441333301566,2.3619919611029196,5
0.18,2.5,5.024550142260572,0.5006714828353938,5
0.18,3.0,4.380233929729525,2.0226911723981336,5
0.18,3.5,6.150112085667235,2.38593753491234,5
0.18,4.0,0.0,0.3887385886984163,1453
0.2,0.0,0.8979099559509377,0.4860443141875246,8
0.2,0.5,5.2857989875216695,0.5255837531308931,5
0.2,1.0,6.417199432613991,0.6272938027072892,5
0.2,1.5,5.301916571022585,2.303815076368028,5
0.2,2.0,4.575768027470429,0.454875868191896,5
0.2,2.5,4.786479619334602,2.216363049604396,5
0.2,3.0,4.568631548305043,0.0027946496520795485,5
0.2,3.5,4.533160768190633,1.9753618142171603,5
0.2,4.0,5.00694508755826,2.1823329347860736,5
0.2,4.5,0.0,0.38269422006289705,1447
0.23,0.0,0.791078143074411,0.40688673059808467,8
0.23,0.5,5.2871941270579255,2.3034879619223405,5
0.23,1.0,5.788003139287953,0.6419164116443979,4
0.23,1.5,5.20054670038213,2.2960414022796667,9
0.23,2.0,4.634938116899837,1.8547516495387673,5
0.23,2.5,4.4251165586266925,2.050340936898907,5
0.23,3.0,4.532966184561016,0.45236185346222674,5
0.23,3.5,5.564829041504037,2.1584194612305794,5
0.23,4.0,5.358560580837489,2.078660287498966,5
0.23,4.5,4.976053751553655,2.3059682645743345,5
0.23,5.0,5.879014806442225,2.7241636060741454,5
0.23,5.5,0.0,0.1610374617341547,1435
0.26,0.0,0.0,0.42152343529610725,9
0.26,0.5,4.976852524153725,2.3045330610140335,5
0.26,1.0,4.65023075590675,2.02591049355257,5
0.26,1.5,6.282502403849018,2.4375980943738567,5
0.26,2.0,4.8979824846424505,2.268636501142899,5
0.26,2.5,4.699488866154132,1.9640530668337473,10
0.26,3.0,4.511262717826541,1.966034656766684,5
0.26,3.5,4.4349648879875945,2.054806035506738,5
0.26,4.0,4.478278231600624,2.075890940749647,5
0.26,4.5,4.155166498768834,0.5056761705002769,5
0.26,5.0,5.091774399919203,0.4977510699989921,5
0.26,5.5,6.359099608741296,0.6295632224316436,5
0.26,6.0,0.0,0.2385661159713042,1427
0.3,0.0,0.5287735792759944,0.5678334285663375,8
0.3,0.5,5.28058956904423,2.3008886101065675,5
0.3,1.0,5.19174501145545,2.406546186854359,5
0.3,1.5,4.755546517717878,2.072579569749972,5
0.3,2.0,6.024188817035263,2.336923604405273,5
0.3,2.5,4.790317984331587,2.2200820581150635,5
0.3,3.0,4.615644080223051,2.011069971776867,5
0.3,3.5,4.487143496568871,2.053489222034863,10
0.3,4.0,5.309846535125349,2.059617475926024,5
0.3,4.5,4.134856069329709,1.916520860241552,5
0.3,5.0,4.026655090660165,1.610984259872118,5
0.3,5.5,3.917582237317561,1.8150383656447413,5
0.3,6.0,4.324405956891176,2.00489547557341,5
0.3,6.5,6.267277214640406,2.730772725430121,5
0.3,7.0,0.0,0.26654710105974194,1416
0.35,0.0,0.5232120851517381,0.28234447464269924,6
0.35,0.5,5.296631707305437,0.5262946772814596,5
0.35,1.0,5.410617649682213,2.5069768411598727,5
0.35,1.5,4.763935421456853,0.47438754808655037,5
0.35,2.0,6.45677261277574,2.5048934258613795,5
0.35,2.5,4.462302208400507,2.0672288651973516,5
0.35,3.0,4.620004574054653,1.561643273726939,10
0.35,3.5,4.3751189144983895,1.9062808774977966,5
0.35,4.0,5.368906941553748,2.0827537433924665,5
0.35,4.5,4.347828567884859,0.0021908698499702654,5
0.35,5.0,3.7887225517680676,1.7539122240612184,5
0.35,5.5,3.9675924949984465,1.3758223463226482,10
0.35,6.0,3.712985836083081,0.3691161470324041,5
0.35,6.5,4.518899799493241,1.755718002439388,5
0.35,7.0,4.490496766686377,0.4468542312599227,5
0.35,7.5,6.039842581094522,0.5994667772840107,5
0.35,8.0,0.0,0.2766743160504742,1403
0.4,0.0,0.7909969825859734,0.4209210701086054,7
0.4,0.5,5.287269764835757,2.4499059083015884,5
0.4,1.0,5.454734880526214,2.182232674894492,5
0.4,1.5,5.876257904800481,2.3508336969696075,5
0.4,2.0,4.922286349742254,2.2809286460264473,5
0.4,2.5,4.749837636211632,0.5777308902352494,5
0.4,3.0,4.617209568354938,2.010842129569516,5
0.4,3.5,4.4910015387159605,1.5731905662095649,10
0.4,4.0,4.208054177028077,1.950357648835726,5
0.4,4.5,5.164429997766693,0.5051206342097785,5
0.4,5.0,5.023903343401727,0.4893959771896917,5
0.4,5.5,3.882694588696423,1.6934978679368482,10
0.4,6.0,3.7077637758022077,1.7183185254156375,5
0.4,6.5,3.608405748127084,1.67175209115052,5
0.4,7.0,3.6834356871375475,1.245440511463149,10
0.4,7.5,3.4027637272699134,1.5762840699563059,5
0.4,8.0,5.524160803098552,2.143370849486611,5
0.4,8.5,5.88489593343893,0.002440840057781675,5
0.4,9.0,2.532979936015382,1.8266577211947306,10
0.4,9.5,0.0,0.09146187663590429,1377
0.5,0.0,0.7381089448042968,0.3135347013010134,6
0.5,0.5,6.667354479868568,0.6518793105169728,5
0.5,1.0,5.146501829208694,2.3854846445961817,5
0.5,1.5,5.009697532500977,0.498886814892673,5
0.5,2.0,4.875864644739667,0.5956402811991863,5
0.5,2.5,4.743343793991416,2.198907502435032,5
0.5,3.0,4.660126661034537,2.045905006673228,10
0.5,3.5,4.3713798968752515,2.026291827278055,5
0.5,4.0,5.308534243198348,0.4238801755186814,5
0.5,4.5,4.137536637289682,1.8025850553738916,5
0.5,5.0,4.027567700393401,1.865511915113096,5
0.5,5.5,3.918699484263059,1.6758411234358028,10
0.5,6.0,3.7478003707795224,0.4574711601382413,5
0.5,6.5,3.6105256352934743,1.573059163898427,5
0.5,7.0,3.684701936240794,1.5887446607459002,10
0.5,7.5,3.5233302359758856,1.4092174483182722,5
0.5,8.0,3.4724107054861486,1.123149735086473,10
0.5,8.5,3.7214660647922817,1.1109661192566418,10
0.5,9.0,3.6196313556043704,1.4051932705904562,5
0.5,9.5,2.9964027286681167,0.5221285956770725,10
0.5,10.0,4.281739522014969,0.4264146930347503,5
0.5,10.5,6.640438058825991,0.6495801252808553,5
0.5,11.0,4.5969333339693685,0.5586747617013479,5
0.5,11.5,0.0,0.24682865441011034,1349
0.6,0.0,0.0,0.0,6
0.6,0.5,5.610814568007251,0.6593867258860394,3
0.6,1.0,4.982710950108796,2.983608100115751,9
0.6,1.5,5.264860379340467,3.192991337938411,6
0.6,2.0,4.194334052548741,0.4896740372813912,3
0.6,2.5,6.094987648154495,3.322592560720735,5
0.6,3.0,3.8876838480771507,0.36612116753737395,3
0.6,3.5,4.047962451174674,2.1105399027486156,10
0.6,4.0,5.186480769093319,0.48795338316115694,3
0.6,4.5,3.4438924803898203,2.0846661915993083,8
0.6,5.0,2.792953593135508,2.204892699882714,9
0.6,5.5,4.32320991062956,0.4461397542152158,4
0.6,6.0,3.3868429481019335,2.048147245046595,8
0.6,6.5,3.752096296222307,2.528831458680292,6
0.6,7.0,3.4262252280186134,1.1978657927093947,8
0.6,7.5,3.6584482042601882,1.117019848100788,7
0.6,8.0,2.5021635145173056,1.0015087660362718,8
0.6,8.5,3.004287110364425,1.059321896640158,8
0.6,9.0,2.8440898211286005,1.55699026883707,9
0.6,9.5,2.625806176369241,0.8576447361063991,8
0.6,10.0,2.5764965660236716,1.0334065990769818,13
0.6,10.5,2.787121634033759,0.7076326041511151,9
0.6,11.0,2.217080618429767,0.8398539654935306,10
0.6,11.5,2.2497591612638366,1.0415475648260204,10
0.6,12.0,4.519777100392476,0.014753721175537424,4
