throttle,speed_bin_mps,acceleration_mps2,acceleration_std_mps2,samples
0.0,0.0,0.0,1.8409597448006079,167
0.0,0.5,-5.599047762696259,2.4410830542921307,21
0.0,1.0,-5.846799803414655,2.7420367491695914,20
0.0,1.5,-3.3502847922446772,3.0705477219022956,18
0.0,2.0,-6.021230106365939,2.490961342494154,14
0.0,2.5,-6.244976191505774,3.7931953379214955,16
0.0,3.0,-6.413814940219995,3.0432366519849023,13
0.0,3.5,-6.43025279647289,0.007858052391935395,3
0.0,4.0,-1.2939091249614738,3.4304696722348473,19
0.0,4.5,-6.807535134507833,2.9639757648294225,10
0.0,5.0,-4.491593457867831,3.1093109663311087,10
0.0,5.5,-14.241688739495798,5.589044191263292,5
0.0,6.0,-7.159977132825768,2.866423284317142,5
0.0,6.5,-6.495440772265514,2.369653911083453,7
0.0,7.0,0.0,4.158140272172741,9
0.0,7.5,-4.737441677853632,2.3853248511728986,6
0.0,8.0,3.5669462224095416,1.1816644788441002,8
0.05,0.0,0.0,0.45373499751872975,49
0.05,0.5,5.291184199038957,1.8328594772987221,20
0.05,1.0,-0.0004996192972006597,1.8050312756868754,280
0.1,1.0,0.7458184605480808,0.422823561916014,40
0.1,1.5,4.955528848249826,1.9653942049636361,25
0.1,2.0,0.0,1.4835792903912743,287
0.15,2.0,0.0,0.02398213255987275,20
0.15,2.5,0.7044188586791843,1.660712205583945,25
0.15,3.0,5.324217279620566,2.4574459874557335,26
0.15,3.5,0.0,1.422439730438097,277
0.2,3.5,0.0,0.35648384275070705,44
0.2,4.0,6.637928374486972,1.6438895154372342,21
0.2,4.5,0.0,1.3412183641122002,282
0.3,4.5,0.040568906041774,0.2785392101125282,40
0.3,5.0,3.975278830919988,1.7537493737195136,25
0.3,5.5,3.9234479028191602,1.4499747186679173,25
0.3,6.0,5.411605237251912,2.2304553654662786,24
0.3,6.5,6.221087146198274,2.2876991264846605,23
0.3,7.0,0.06802179653514602,1.1188757166093513,217
0.4,7.0,0.0,0.2524322168578859,44
0.4,7.5,3.403037758875138,1.4913634555644315,22
0.4,8.0,4.374108458347243,1.8601182068966102,27
0.4,8.5,6.245559288829305,2.353227947415296,24
0.4,9.0,3.253735574499348,1.9610416242220057,50
0.4,9.5,0.09762736960872684,0.5051536670682982,184
0.5,9.5,0.15404194473323166,1.3728959770560092,44
0.5,10.0,3.7614219257070687,1.6592916864403282,27
0.5,10.5,4.9529671433239315,2.266125917705908,30
0.5,11.0,4.475743329805076,1.6051105479683847,31
0.5,11.5,0.17599702225469854,0.9767565146504613,218
0.6,11.5,0.009251996094106187,0.09524810983781001,28
0.6,12.0,0.7057509810775162,1.9971279126199875,36
0.6,12.5,4.829453664003271,2.362580022610679,25
0.6,13.0,4.220710035918842,1.5126846734526376,28
0.6,13.5,2.3924021280394294,1.7782021779922965,53
0.6,14.0,0.25401235449799725,0.49527333021587616,181
0.8,14.0,0.24475048230591992,0.7129341536995224,69
0.8,14.5,1.3856028030937213,0.6191335136040351,98
0.8,15.0,1.2860838956414977,0.5192135051167084,91
0.8,15.5,1.7510613300695477,0.8183590026299453,57
0.8,16.0,2.384155708482461,0.9854382853166858,36
1.0,16.5,0.9493750409717857,1.4556919393530903,45
1.0,17.0,0.6836512925109316,1.0400293241675098,152
1.0,17.5,0.5833888065535698,0.278213639896781,123
