phase,time_s,throttle,speed_mps,acceleration_mps2
speed_0.00,1788170525.843396,0.0,0.0,nan
speed_0.00,1788170525.8646464,0.0,0.0,nan
speed_0.00,1788170525.883502,0.0,0.0,nan
speed_0.00,1788170525.9033918,0.0,0.0,nan
speed_0.00,1788170525.9232268,0.0,0.0,nan
speed_0.00,1788170525.9433467,0.0,0.0,0.0
speed_0.00,1788170525.9633987,0.0,0.0,0.0
speed_0.00,1788170525.9832397,0.0,0.0,0.0
speed_0.00,1788170526.003494,0.0,0.0,0.0
speed_0.00,1788170526.0235147,0.0,0.0,0.0
speed_0.00,1788170526.0434508,0.0,0.0,0.0
speed_0.00,1788170526.0632281,0.0,0.0,0.0
speed_0.00,1788170526.0831635,0.0,0.0,0.0
speed_0.00,1788170526.1033645,0.0,0.0,0.0
speed_0.00,1788170526.1235712,0.0,0.0,0.0
speed_0.00,1788170526.1437325,0.0,0.0,0.0
speed_0.00,1788170526.1631634,0.0,0.0,0.0
speed_0.00,1788170526.1831555,0.0,0.0,0.0
speed_0.00,1788170526.2033572,0.0,0.0,0.0
speed_0.00,1788170526.223498,0.0,0.0,0.0
speed_0.00,1788170526.2436993,0.0,0.0,0.0
speed_0.00,1788170526.2631745,0.0,0.0,0.0
speed_0.00,1788170526.2839692,0.0,0.0,0.0
speed_0.00,1788170526.3033383,0.0,0.0,0.0
speed_0.00,1788170526.3234491,0.0,0.0,0.0
speed_0.00,1788170526.343385,0.0,0.0,0.0
speed_0.00,1788170526.3641348,0.0,0.0,0.0
speed_0.00,1788170526.3831847,0.0,0.0,0.0
speed_0.00,1788170526.4032176,0.0,0.0,0.0
speed_0.00,1788170526.4232829,0.0,0.0,0.0
speed_0.00,1788170526.4433157,0.0,0.0,0.0
speed_0.00,1788170526.4632204,0.0,0.0,0.0
speed_0.00,1788170526.483442,0.0,0.0,0.0
speed_0.00,1788170526.5035207,0.0,0.0,0.0
speed_0.00,1788170526.5233023,0.0,0.0,0.0
speed_0.00,1788170526.5432832,0.0,0.0,0.0
speed_0.00,1788170526.563211,0.0,0.0,0.0
speed_0.00,1788170526.5835369,0.0,0.0,0.0
speed_0.00,1788170526.6034245,0.0,0.0,0.0
speed_0.00,1788170526.6232748,0.0,0.0,0.0
speed_0.00,1788170526.6432583,0.0,0.0,0.0
speed_0.00,1788170526.6633887,0.0,0.0,0.0
speed_0.00,1788170526.683531,0.0,0.0,0.0
speed_0.00,1788170526.7035232,0.0,0.0,0.0
speed_0.00,1788170526.7236977,0.0,0.0,0.0
speed_0.00,1788170526.7433548,0.0,0.0,0.0
speed_0.00,1788170526.76316,0.0,0.0,0.0
speed_0.00,1788170526.783295,0.0,0.0,0.0
speed_0.00,1788170526.8034625,0.0,0.0,0.0
speed_0.00,1788170526.8232527,0.0,0.0,0.0
speed_0.00,1788170526.8432884,0.0,0.0,0.0
speed_0.00,1788170526.863191,0.0,0.0,0.0
speed_0.00,1788170526.8833418,0.0,0.0,0.0
speed_0.00,1788170526.903399,0.0,0.0,0.0
speed_0.00,1788170526.9233077,0.0,0.0,0.0
speed_0.00,1788170526.9433062,0.0,0.0,0.0
speed_0.00,1788170526.9631886,0.0,0.0,0.0
speed_0.00,1788170526.9834197,0.0,0.0,0.0
speed_0.00,1788170527.0033553,0.0,0.0,0.0
speed_0.00,1788170527.023574,0.0,0.0,0.0
speed_0.00,1788170527.0435023,0.0,0.0,0.0
speed_0.00,1788170527.0631633,0.0,0.0,0.0
speed_0.00,1788170527.083278,0.0,0.0,0.0
speed_0.00,1788170527.1033747,0.0,0.0,0.0
speed_0.00,1788170527.123393,0.0,0.0,0.0
speed_0.00,1788170527.143646,0.0,0.0,0.0
speed_0.00,1788170527.1653063,0.0,0.0,0.0
speed_0.00,1788170527.1832318,0.0,0.0,0.0
speed_0.00,1788170527.2031753,0.0,0.0,0.0
speed_0.00,1788170527.2235022,0.0,0.0,0.0
speed_0.00,1788170527.243353,0.0,0.0,0.0
speed_0.00,1788170527.2642417,0.0,0.0,0.0
speed_0.00,1788170527.2833216,0.0,0.0,0.0
speed_0.00,1788170527.3034687,0.0,0.0,0.0
speed_0.00,1788170527.323708,0.0,0.0,0.0
speed_0.00,1788170527.343439,0.0,0.0,0.0
speed_0.00,1788170527.3637717,0.0,0.0,0.0
speed_0.00,1788170527.3835208,0.0,0.0,0.0
speed_0.00,1788170527.4031634,0.0,0.0,0.0
speed_0.00,1788170527.423279,0.0,0.0,0.0
speed_0.00,1788170527.4436512,0.0,0.0,0.0
speed_0.00,1788170527.4638166,0.0,0.0,0.0
speed_0.00,1788170527.483348,0.0,0.0,0.0
speed_0.00,1788170527.50348,0.0,0.0,0.0
speed_0.00,1788170527.523342,0.0,0.0,0.0
speed_0.00,1788170527.5432954,0.0,0.0,0.0
speed_0.00,1788170527.563203,0.0,0.0,0.0
speed_0.00,1788170527.5835133,0.0,0.0,0.0
speed_0.00,1788170527.6036553,0.0,0.0,0.0
speed_0.00,1788170527.6234705,0.0,0.0,0.0
speed_0.00,1788170527.643294,0.0,0.0,0.0
speed_0.00,1788170527.6632414,0.0,0.0,0.0
speed_0.00,1788170527.6834483,0.0,0.0,0.0
speed_0.00,1788170527.7034612,0.0,0.0,0.0
speed_0.00,1788170527.723639,0.0,0.0,0.0
speed_0.00,1788170527.743305,0.0,0.0,0.0
speed_0.00,1788170527.763168,0.0,0.0,0.0
speed_0.00,1788170527.7835352,0.0,0.0,0.0
speed_0.00,1788170527.8036218,0.0,0.0,0.0
speed_0.00,1788170527.8234966,0.0,0.0,0.0
speed_0.00,1788170527.8433018,0.0,0.0,0.0
speed_0.00,1788170527.863191,0.0,0.0,0.0
speed_0.00,1788170527.8834796,0.0,0.0,0.0
speed_0.00,1788170527.9034936,0.0,0.0,0.0
speed_0.00,1788170527.9235704,0.0,0.0,0.0
speed_0.00,1788170527.9432883,0.0,0.0,0.0
speed_0.00,1788170527.9631662,0.0,0.0,0.0
speed_0.00,1788170527.9833932,0.0,0.0,0.0
speed_0.00,1788170528.0036077,0.0,0.0,0.0
speed_0.00,1788170528.0233176,0.0,0.0,0.0
speed_0.00,1788170528.04327,0.0,0.0,0.0
speed_0.00,1788170528.0631995,0.0,0.0,0.0
speed_0.00,1788170528.0832908,0.0,0.0,0.0
speed_0.00,1788170528.1034915,0.0,0.0,0.0
speed_0.00,1788170528.1234672,0.0,0.0,0.0
speed_0.00,1788170528.1433103,0.0,0.0,0.0
speed_0.00,1788170528.1631682,0.0,0.0,0.0
speed_0.00,1788170528.183245,0.0,0.0,0.0
speed_0.00,1788170528.2032177,0.0,0.0,0.0
speed_0.00,1788170528.2234395,0.0,0.0,0.0
speed_0.00,1788170528.2436237,0.0,0.0,0.0
speed_0.00,1788170528.265435,0.0,0.0,0.0
speed_0.00,1788170528.2832675,0.0,0.0,0.0
speed_0.00,1788170528.3032534,0.0,0.0,0.0
speed_0.00,1788170528.323327,0.0,0.0,0.0
speed_0.00,1788170528.3434355,0.0,0.0,0.0
speed_0.00,1788170528.3644865,0.0,0.0,0.0
speed_0.00,1788170528.383327,0.0,0.0,0.0
speed_0.00,1788170528.403823,0.0,0.0,0.0
speed_0.00,1788170528.4232843,0.0,0.0,0.0
speed_0.00,1788170528.4433584,0.0,0.0,0.0
speed_0.00,1788170528.463683,0.0,0.0,0.0
speed_0.00,1788170528.4832737,0.0,0.0,0.0
speed_0.00,1788170528.5033522,0.0,0.0,0.0
speed_0.00,1788170528.5234752,0.0,0.0,0.0
speed_0.00,1788170528.5434337,0.0,0.0,0.0
speed_0.00,1788170528.564794,0.0,0.0,0.0
speed_0.00,1788170528.5832515,0.0,0.0,0.0
speed_0.00,1788170528.6032484,0.0,0.0,0.0
speed_0.00,1788170528.6233752,0.0,0.0,0.0
speed_0.00,1788170528.6434996,0.0,0.0,0.0
speed_0.00,1788170528.6639466,0.0,0.0,0.0
speed_0.00,1788170528.6833084,0.0,0.0,0.0
speed_0.00,1788170528.7032583,0.0,0.0,0.0
speed_0.00,1788170528.7232792,0.0,0.0,0.0
speed_0.00,1788170528.7432804,0.0,0.0,0.0
speed_0.00,1788170528.7635937,0.0,0.0,0.0
speed_0.00,1788170528.7833407,0.0,0.0,0.0
speed_0.00,1788170528.8033855,0.0,0.0,0.0
speed_0.00,1788170528.8233166,0.0,0.0,0.0
speed_0.00,1788170528.8433058,0.0,0.0,0.0
speed_0.00,1788170528.8632524,0.0,0.0,0.0
speed_0.00,1788170528.8835566,0.0,0.0,0.0
speed_0.00,1788170528.9034927,0.0,0.0,0.0
speed_0.00,1788170528.9233398,0.0,0.0,0.0
speed_0.00,1788170528.9433186,0.0,0.0,0.0
speed_0.00,1788170528.963191,0.0,0.0,0.0
speed_0.00,1788170528.9833589,0.0,0.0,0.0
speed_0.00,1788170529.0034342,0.0,0.0,0.0
speed_0.00,1788170529.0235064,0.0,0.0,0.0
speed_0.00,1788170529.0432622,0.0,0.0,0.0
speed_0.00,1788170529.0631921,0.0,0.0,0.0
speed_0.00,1788170529.0833352,0.0,0.0,0.0
speed_0.00,1788170529.1034555,0.0,0.0,0.0
speed_0.00,1788170529.123681,0.0,0.0,0.0
speed_0.00,1788170529.1433387,0.0,0.0,0.0
speed_0.00,1788170529.1631932,0.0,0.0,0.0
speed_0.00,1788170529.1834776,0.0,0.0,0.0
speed_0.00,1788170529.2035677,0.0,0.0,0.0
speed_0.00,1788170529.223318,0.0,0.0,0.0
speed_0.00,1788170529.2432697,0.0,0.0,0.0
speed_0.00,1788170529.2631736,0.0,0.0,0.0
speed_0.00,1788170529.2833302,0.0,0.0,0.0
speed_0.00,1788170529.3034866,0.0,0.0,0.0
speed_0.00,1788170529.3233268,0.0,0.0,0.0
speed_0.00,1788170529.3432972,0.0,0.0,0.0
speed_0.00,1788170529.3635767,0.0,0.0,0.0
speed_0.00,1788170529.3833315,0.0,0.0,0.0
speed_0.00,1788170529.4034643,0.0,0.0,0.0
speed_0.00,1788170529.4233477,0.0,0.0,0.0
speed_0.00,1788170529.4433205,0.0,0.0,0.0
speed_0.00,1788170529.4631968,0.0,0.0,0.0
speed_0.00,1788170529.4833503,0.0,0.0,0.0
speed_0.00,1788170529.503464,0.0,0.0,0.0
speed_0.00,1788170529.5233004,0.0,0.0,0.0
speed_0.00,1788170529.5432985,0.0,0.0,0.0
speed_0.00,1788170529.5632243,0.0,0.0,0.0
speed_0.00,1788170529.583472,0.0,0.0,0.0
speed_0.00,1788170529.6036382,0.0,0.0,0.0
speed_0.00,1788170529.6233494,0.0,0.0,0.0
speed_0.00,1788170529.6432786,0.0,0.0,0.0
speed_0.00,1788170529.6632628,0.0,0.0,0.0
speed_0.00,1788170529.683331,0.0,0.0,0.0
speed_0.00,1788170529.703399,0.0,0.0,0.0
speed_0.00,1788170529.723346,0.0,0.0,0.0
speed_0.00,1788170529.743289,0.0,0.0,0.0
speed_0.00,1788170529.7632067,0.0,0.0,0.0
speed_0.00,1788170529.7834902,0.0,0.0,0.0
speed_0.00,1788170529.8036287,0.0,0.0,0.0
speed_0.00,1788170529.8234804,0.0,0.0,0.0
