phase,time_s,throttle,speed_mps,acceleration_mps2
speed_1.00,1788182934.9498365,0.0,0.0,nan
speed_1.00,1788182934.9698606,0.0,0.0,nan
speed_1.00,1788182934.9897552,0.0,0.0,nan
speed_1.00,1788182935.0096674,0.0,0.0,nan
speed_1.00,1788182935.030223,0.0,0.0,0.0
speed_1.00,1788182935.049848,0.0,0.0,0.0
speed_1.00,1788182935.069841,0.0,0.0,0.0
speed_1.00,1788182935.0898001,0.0,0.0,0.0
speed_1.00,1788182935.1133008,0.0,0.0,0.0
speed_1.00,1788182935.129945,0.0,0.0,0.0
speed_1.00,1788182935.1500854,0.0,0.0,0.0
speed_1.00,1788182935.1698685,0.0,0.0,0.0
speed_1.00,1788182935.1897817,0.2919999957084656,0.047,0.4700867479188178
speed_1.00,1788182935.2098541,0.2919999957084656,0.047,0.48677764004602764
speed_1.00,1788182935.2297955,0.2919999957084656,0.047,0.47070409715307676
speed_1.00,1788182935.2500184,0.2919999957084656,0.047,0.5864013112296348
speed_1.00,1788182935.2697885,0.2919999957084656,0.047,0.0
speed_1.00,1788182935.2897794,0.2930000126361847,0.4032,3.562079831005124
speed_1.00,1788182935.309965,0.2930000126361847,0.4032,4.443089574281424
speed_1.00,1788182935.3303266,0.2930000126361847,0.4032,4.435412632222707
speed_1.00,1788182935.3503811,0.2930000126361847,0.4032,4.419758852172884
speed_1.00,1788182935.370232,0.2930000126361847,0.4032,0.0
speed_1.00,1788182935.38997,0.13699999451637268,0.9235,6.503329810529076
speed_1.00,1788182935.4097967,0.13699999451637268,0.9235,5.211765170935578
speed_1.00,1788182935.4298704,0.13699999451637268,0.9235,5.226844346936772
speed_1.00,1788182935.449905,0.06499999761581421,1.2752,8.76172484686165
speed_1.00,1788182935.4697638,0.06499999761581421,1.2752,8.761032246937473
speed_1.00,1788182935.4898152,0.06499999761581421,1.2752,4.3952324841637305
speed_1.00,1788182935.5097616,0.06499999761581421,1.2752,3.51823641025274
speed_1.00,1788182935.5299103,0.06499999761581421,1.2752,0.0
speed_1.00,1788182935.5499253,0.0,1.504,2.8542354610941594
speed_1.00,1788182935.5698245,0.0,1.504,2.8596703504051173
speed_1.00,1788182935.589828,0.0,1.504,2.8576266521352034
speed_1.00,1788182935.6097715,0.0,1.504,2.287773093794104
speed_1.00,1788182935.6298163,0.0,1.504,2.290153483710231
speed_1.00,1788182935.6499853,0.0,0.9321,-7.134404830185087
speed_1.00,1788182935.6697733,0.0,0.9321,-5.721924873096446
speed_1.00,1788182935.6900103,0.0,0.9321,-7.127472790049502
speed_1.00,1788182935.7100863,0.0,0.9321,-7.124699511995176
speed_1.00,1788182935.7301085,0.0,0.9321,0.0
speed_1.00,1788182935.7499094,0.0,0.3763,-6.935704039391281
speed_1.00,1788182935.7697875,0.0,0.3763,-5.5572103344537425
speed_1.00,1788182935.7897558,0.0,0.3763,-5.5721805303050225
speed_1.00,1788182935.8097043,0.04699999839067459,0.2203,-7.145298034597968
speed_1.00,1788182935.829779,0.04699999839067459,0.2203,-7.141537783221065
speed_1.00,1788182935.8497796,0.04699999839067459,0.2203,-1.5620274346719636
speed_1.00,1788182935.870072,0.04699999839067459,0.2203,-1.9423261911122989
speed_1.00,1788182935.8898203,0.04699999839067459,0.2203,0.0
speed_1.00,1788182935.909691,0.04699999839067459,0.5528,3.325439236959761
speed_1.00,1788182935.9297714,0.04699999839067459,0.5528,3.3252489395539806
speed_1.00,1788182935.9498398,0.04699999839067459,0.5528,3.3229987395248313
speed_1.00,1788182935.9698744,0.04699999839067459,0.5528,4.153444103272766
speed_1.00,1788182935.9904017,0.04699999839067459,0.5528,0.0
speed_1.00,1788182936.0097563,0.07199999690055847,1.0757,5.225591277662354
speed_1.00,1788182936.0299091,0.07199999690055847,1.0757,6.53059258743133
speed_1.00,1788182936.050282,0.07199999690055847,1.0757,6.503115045633264
speed_1.00,1788182936.0698833,0.0,1.4393,8.864205364890767
speed_1.00,1788182936.0898228,0.0,1.4393,4.541228368515556
speed_1.00,1788182936.1098397,0.0,1.4393,3.632971876697317
speed_1.00,1788182936.1303,0.0,1.4393,4.5439751337822525
speed_1.00,1788182936.149832,0.0,1.4393,3.652435639922115
speed_1.00,1788182936.1698177,0.0,1.0836,-3.5593370776920246
speed_1.00,1788182936.1899662,0.0,1.0836,-4.439229138733915
speed_1.00,1788182936.2098722,0.0,1.0836,-3.5558419341845298
speed_1.00,1788182936.2305033,0.0,1.0836,-4.409250303818419
speed_1.00,1788182936.2498229,0.0,1.0836,0.0
speed_1.00,1788182936.2697341,0.0,0.5236,-5.604682256371098
speed_1.00,1788182936.289758,0.0,0.5236,-5.6116854813084
speed_1.00,1788182936.3097754,0.0,0.5236,-5.60543128794532
speed_1.00,1788182936.329788,0.08100000023841858,0.1625,-9.277365738299354
speed_1.00,1788182936.349829,0.08100000023841858,0.1625,-4.508406732114472
speed_1.00,1788182936.369924,0.08100000023841858,0.1625,-4.504397662390963
speed_1.00,1788182936.3898525,0.08100000023841858,0.1625,-4.509400045255874
speed_1.00,1788182936.409921,0.08100000023841858,0.4747,3.8960247448691177
speed_1.00,1788182936.4298942,0.08100000023841858,0.4747,3.8993195981156465
speed_1.00,1788182936.4499154,0.08100000023841858,0.4747,3.119303344267294
speed_1.00,1788182936.469953,0.08100000023841858,0.4747,3.897601866855575
speed_1.00,1788182936.4897873,0.08100000023841858,0.4747,3.1240363605999666
speed_1.00,1788182936.509787,0.0860000029206276,0.9675,4.9346048793298145
speed_1.00,1788182936.5300632,0.0860000029206276,0.9675,6.148644742447139
speed_1.00,1788182936.549828,0.0,1.3164,8.424359231048241
speed_1.00,1788182936.5698085,0.0,1.3164,10.518470105144607
speed_1.00,1788182936.5898075,0.0,1.3164,4.360136655245359
speed_1.00,1788182936.6098492,0.0,1.3164,3.4868335646940247
speed_1.00,1788182936.6298234,0.0,1.3164,3.497383439326044
