throttle,speed_bin_mps,acceleration_mps2,acceleration_std_mps2,samples
0.0,0.0,0.0,0.0,246
0.02,0.0,1.0489737151526646,1.8575913120453618,11
0.02,0.5,0.0,0.026201140841816954,235
0.05,0.0,0.8232486033852844,0.8835852382713136,8
0.05,0.5,3.5975523738214354,1.6664381883955177,5
0.05,1.0,0.0,0.8208496214487963,233
0.08,0.0,0.0,0.14846612410811424,7
0.08,0.5,5.437350487681441,2.0846735245759684,9
0.08,1.0,6.137677044638153,3.066221509806049,5
0.08,1.5,0.0,0.7384980274930358,223
0.1,0.0,0.5251057607111567,1.8349016264854767,10
0.1,0.5,4.68627830788395,2.173905750922021,5
0.1,1.0,3.9735859086062923,1.839589198664874,5
0.1,1.5,6.193329179389947,0.5306648241971097,4
0.1,2.0,0.0,1.1053530921347814,221
0.12,0.0,0.2074640159423943,0.236697463741481,8
0.12,0.5,5.3000360248239735,0.010174288374893035,3
0.12,1.0,3.230304240564708,2.9104655535476756,9
0.12,1.5,4.735839153903858,1.400111302768927,4
0.12,2.0,5.328559899579402,2.131988286701881,5
0.12,2.5,0.0,0.7226113339738769,217
0.15,0.0,0.0,0.428418038838949,7
0.15,0.5,3.498367908475754,2.1528389801338195,10
0.15,1.0,4.989245008496633,0.010841768914662294,3
0.15,1.5,5.8589732343400165,3.5493870149304976,5
0.15,2.0,3.57726568371645,1.655511897252902,5
0.15,2.5,4.631813089395185,0.005846100369948576,3
0.15,3.0,7.027013598320767,3.2799273612048396,7
0.15,3.5,0.0,0.5700821246701882,205
0.18,0.0,2.112993227198016,0.8970118699691243,7
0.18,0.5,6.282914480710931,1.6182761085048707,5
0.18,1.0,2.7997875162045833,0.3279346529317221,3
0.18,1.5,3.8259184793325476,2.1701015663286003,10
0.18,2.0,4.780095731745115,0.0021989881867030513,3
0.18,2.5,5.799677012879485,1.822129585997184,4
0.18,3.0,3.0110866492792767,2.0800161743924046,3
0.18,3.5,5.503375569626767,2.970133786637261,6
0.18,4.0,0.0,0.905004559460842,204
0.2,0.0,0.4522556911716218,1.722289886683844,11
0.2,0.5,5.160579805486261,2.387739791460152,5
0.2,1.0,5.083780040920128,0.016931056052139463,3
0.2,1.5,6.280815310309939,3.7055617758712245,5
0.2,2.0,3.185134147238149,0.0007682272839880111,3
0.2,2.5,4.077074033185811,2.4071727007888146,8
0.2,3.0,5.361682212235774,0.780533529496294,5
0.2,3.5,3.1909447389101633,0.0019327727041731236,3
0.2,4.0,6.53373087583329,2.906667504115675,5
0.2,4.5,0.0,0.9278786955086215,196
0.23,0.0,2.519599549665668,1.0870290622633707,10
0.23,0.5,5.137311106925288,0.6267165134198219,5
0.23,1.0,5.0668326487846755,2.3354802691929035,5
0.23,1.5,4.964827643843198,0.005283134477387308,3
0.23,2.0,6.027091796436594,3.15985400289206,5
0.23,2.5,3.083098806587013,0.0024180805918754566,3
0.23,3.0,4.310669177041398,2.2536682404881483,8
0.23,3.5,5.138152724504783,0.9813339663118141,5
0.23,4.0,2.960649850735582,0.0023910585155543047,3
0.23,4.5,5.082016279138303,2.1762885625667696,8
0.23,5.0,5.482725877302513,1.367723115492265,5
0.23,5.5,0.0,0.2577949399727365,185
0.26,0.0,0.0,0.3919535013948691,7
0.26,0.5,6.195043567956236,2.16999153194874,5
0.26,1.0,3.361625315816912,1.862294778980541,9
0.26,1.5,4.62644562435919,2.405012931788636,5
0.26,2.0,3.750581564290602,0.4059692931596571,4
0.26,2.5,4.461701220627108,2.9581514877295083,6
0.26,3.0,4.5880186158682745,0.5321276655781174,3
0.26,3.5,4.852803833591544,1.8248264051759653,8
0.26,4.0,5.205991208751918,2.4027831787063048,5
0.26,4.5,3.525673971583721,1.41080876981052,5
0.26,5.0,4.19249205858977,1.9374213087403938,5
0.26,5.5,6.157901449081829,0.7171571145429767,3
0.26,6.0,0.0,1.0005571210345743,181
0.3,0.0,0.3954815191321969,0.4502546443858651,8
0.3,0.5,6.60365906439192,0.6454219237777529,5
0.3,1.0,5.151419292285377,0.6301861094463632,5
0.3,1.5,5.012374802217831,2.1831623356540115,5
0.3,2.0,4.877016228699028,0.48580453175580446,5
0.3,2.5,5.984115620382285,0.5861802541637515,5
0.3,3.0,4.943909619164472,1.6311731177864113,9
0.3,3.5,4.735552292451952,0.5237709003092617,2
0.3,4.0,8.15442002659708,3.1963940182754986,5
0.3,4.5,3.2436805923752936,1.5641940174743112,10
0.3,5.0,3.9902585090876954,1.8472277369323673,5
0.3,5.5,3.8909480502388925,1.5566570237101705,5
0.3,6.0,5.014567569166755,2.3234693821991668,5
0.3,6.5,5.972412144225191,2.7674339760269677,5
0.3,7.0,0.0,0.5270948049353528,167
0.35,0.0,0.0,0.44016867943790783,10
0.35,0.5,6.600533765128199,0.6439779458546943,5
0.35,1.0,5.151480743510034,0.625377167925366,5
0.35,1.5,6.2533913360280495,0.6112704648555407,5
0.35,2.0,4.877900642097854,2.1244583358274305,5
0.35,2.5,4.741959299436862,2.066937400209272,5
0.35,3.0,5.552085783799054,0.5690368276611435,10
0.35,3.5,5.487790695357166,2.1344789666099846,5
0.35,4.0,4.253123365480264,0.002141681980960338,3
0.35,4.5,4.178036072190172,2.7067188616600797,5
0.35,5.0,3.331420492102213,1.648985630353481,10
0.35,5.5,4.799565956459255,1.8622367576710597,5
0.35,6.0,3.784442872059716,0.0034290358243589353,4
0.35,6.5,3.856634743570371,1.6596989423361175,10
0.35,7.0,5.637615681708093,2.4543743186954017,5
0.35,7.5,5.302219961708386,2.3109767334820748,5
0.35,8.0,0.0,0.5937262122753928,148
0.4,0.0,0.05100533560260953,2.301906894483115,10
0.4,0.5,5.0862118688699764,3.6253296536424195,5
0.4,1.0,4.683462905070528,0.37382575002657376,5
0.4,1.5,4.659270132634604,0.5665227971269833,5
0.4,2.0,4.873037004167771,0.4848683822103961,5
0.4,2.5,5.857968282810271,0.009612538525456491,4
0.4,3.0,4.340965444494961,2.0286870033537756,4
0.4,3.5,4.181184366118773,2.294937683842939,10
0.4,4.0,4.246243676361811,0.41629811725654425,5
0.4,4.5,4.128974404970525,0.4033763674465611,5
0.4,5.0,4.020640295441725,1.6123737578710597,6
0.4,5.5,3.857040890090004,1.7954601123285936,10
0.4,6.0,4.622631185174828,0.0016269842117030352,3
0.4,6.5,3.343473787666529,2.3300335445985967,10
0.4,7.0,4.069829745880505,1.5813088660857717,5
0.4,7.5,4.19796145675536,0.39502584510770133,3
0.4,8.0,3.8421045220734005,2.384497103137602,12
0.4,9.0,5.3045214826930325,2.935852235782121,10
0.4,9.5,0.0,0.3367445416378055,128
0.5,0.0,0.9876471734910653,0.46564201472834665,6
0.5,0.5,5.133529810899407,2.1538881013108,5
0.5,1.0,5.609692830276336,2.176270861414019,5
0.5,1.5,5.030932829800018,2.332385389529006,5
0.5,2.0,4.899712448123866,2.1330059416779297,5
0.5,2.5,5.792340027115866,2.2779923840772844,10
0.5,3.0,4.510907708670168,1.8048489643023968,5
0.5,3.5,5.479779301145703,0.4369967103261211,5
0.5,4.0,4.273213337628098,1.7095978709398147,5
0.5,4.5,4.154478994381177,1.9255941809305024,5
0.5,5.0,4.045115961174684,1.8739416527625194,5
0.5,5.5,4.7648479660710255,1.8898520264360978,10
0.5,6.0,4.185156853781511,0.46535706716361935,2
0.5,6.5,2.6649143243344215,2.3242701213109944,10
0.5,7.0,3.480542672975459,1.5838599377228817,10
0.5,7.5,3.295415205560181,1.4359173878863987,5
0.5,8.0,3.163990499660352,1.5078830953200886,10
0.5,8.5,3.034901593538109,1.4060986134407796,5
0.5,9.0,2.9119883173189294,1.3190081495984414,10
0.5,9.5,3.448023957837997,1.2031945480409878,10
0.5,10.0,4.446803170104444,1.937677610872034,5
0.5,10.5,5.883542853739168,2.282376405772105,5
0.5,11.0,5.462189012769692,2.118831809529907,5
0.5,11.5,0.007489717117287346,0.7539274470636059,97
0.6,0.0,0.0,0.5056655322130732,11
0.6,0.5,4.622870686007419,1.5145483933895114,8
0.6,1.0,5.312614315974277,2.3143177507353885,5
0.6,1.5,4.920644332009399,0.6004394318706584,5
0.6,2.0,5.958231979365469,2.3168333539947303,5
0.6,2.5,4.703787623756474,2.179254980596034,5
0.6,3.0,5.584768043700923,0.5459361413028053,5
0.6,3.5,4.497805855050062,1.8004273974264628,5
0.6,4.0,5.299984366302417,2.120912275667786,5
0.6,4.5,4.175821511784648,1.8192735665209785,5
0.6,5.0,4.003980817696412,1.7462294836353196,10
0.6,5.5,4.073771182613135,1.6294926018391729,5
0.6,6.0,3.5172066818121066,0.42965529493414184,5
0.6,6.5,3.6413534817803748,1.6074727006219223,10
0.6,7.0,4.3380413422627315,0.4219699301937914,5
0.6,7.5,3.3543390893204155,1.425819869886687,10
0.6,8.0,3.2073319538117153,0.34730614264667287,4
0.6,8.5,3.118762768787038,0.980093007960416,10
0.6,9.0,2.8993857751869445,0.9645132845510113,8
0.6,9.5,2.011449877974863,1.4606074073858795,10
0.6,10.0,2.696520675433677,0.9101567266239465,10
0.6,10.5,2.5538867457068664,1.2487750296957096,11
0.6,11.0,2.1656691176968703,0.9011043606661034,10
0.6,11.5,3.0837256307713394,1.323819284308251,7
0.6,12.0,3.2665149694655726,1.318148039669861,10
0.6,12.5,4.83865429836841,2.2423403801319415,5
0.6,13.0,4.415225309910948,0.4373365743860126,5
0.6,13.5,3.2836657148842736,1.269316574720158,8
0.6,14.0,0.16195235317116952,0.7605754355296281,44
0.7,0.0,0.0,0.4470665660238204,9
0.7,0.5,6.593664587644805,2.5602871497580186,5
0.7,1.0,5.205346736719986,2.4097018216452066,5
0.7,1.5,5.058934654995588,2.203846297147172,5
0.7,2.0,4.775847156115568,2.211950443511677,5
0.7,2.5,4.78770328165818,2.0871431284609194,5
0.7,3.0,4.567928120790492,1.9901436250930047,5
0.7,3.5,5.072559152904761,1.6379164153720909,10
0.7,4.0,4.12486887410897,1.9088026300752774,5
0.7,4.5,4.136512863810798,1.8005624688666526,5
0.7,5.0,4.970856808030126,0.4598917345998602,3
0.7,5.5,2.2882539631840704,2.6283210470440066,10
0.7,6.0,4.694934662628749,0.4586789782897121,5
0.7,6.5,4.447037953717444,1.3177744829487485,10
0.7,7.0,4.325904405976265,0.42273329794986153,5
0.7,7.5,3.4057072046244707,1.1640356505361644,10
0.7,8.0,3.1078344789925936,1.3796562869888875,10
0.7,8.5,3.051592230814901,1.3288962360621805,5
0.7,9.0,3.0032018324515475,1.0442846217868025,10
0.7,9.5,2.7127239627418147,0.9905282754903302,9
0.7,10.0,2.678992264438534,1.1356598442087977,10
0.7,10.5,2.4808194311489666,1.4644814037256764,8
0.7,11.0,2.085509352314558,1.0193317449439605,10
0.7,11.5,2.208413598999466,0.9636063411752033,15
0.7,12.0,2.06116489689672,0.9763060753350903,10
0.7,12.5,1.8843051873728838,0.7435718994954132,14
0.7,13.0,2.2399754336190325,0.6053545131509122,13
0.7,13.5,1.815856679488808,1.0207855883026182,9
0.7,14.0,2.953911507173714,1.2190663171241072,10
0.7,14.5,4.008854472136027,1.8559058636727666,5
0.7,15.0,4.803299594185011,0.5297213765753642,4
0.7,15.5,5.691860891108643,2.1440323076814405,2
0.8,0.0,0.4531259300511701,2.033507949550361,10
0.8,0.5,6.557367300584078,2.5436391106686007,5
0.8,1.0,6.2523056981855865,2.4253579130139125,5
0.8,1.5,4.973360391461708,2.1668907007707174,5
0.8,2.0,5.977734218564849,2.319500399318527,5
0.8,2.5,4.656766206970971,2.365293597125508,6
0.8,3.0,4.540795137925116,0.4880455445631327,4
0.8,3.5,4.3681185072128175,1.9032841603597885,5
0.8,4.0,4.501029274769136,1.7480184972960366,5
0.8,4.5,5.289834146341469,2.8096497370347424,7
0.8,5.0,2.7394625855389108,0.2672576281381449,5
0.8,5.5,3.8156516250665207,1.360880373357011,9
0.8,6.0,4.221803823067693,2.3048236576492953,5
0.8,6.5,3.8599633505550925,1.7528051092641324,8
0.8,7.0,5.229316716727431,2.988019664159783,6
0.8,7.5,3.274267532879101,1.4068011693512872,10
0.8,8.0,3.1582576108162534,1.1573189679383455,8
0.8,8.5,2.545605807983026,1.9709792428067887,10
0.8,9.0,2.8897665294126083,1.155979665208879,5
0.8,9.5,3.4444605062568403,1.018972442230815,10
0.8,10.0,2.661820284270627,1.1463634365902435,10
0.8,10.5,2.4924332374238105,1.1079909712922302,10
0.8,11.0,2.386882340686351,1.471022495181661,12
0.8,11.5,2.009387086106809,1.0739617844645553,10
0.8,12.0,2.1167302557650816,1.088889836457152,13
0.8,12.5,2.3240249626196716,0.23841648144752983,15
0.8,13.0,1.8144992340634432,0.8011238787533664,10
0.8,13.5,1.642711375257309,0.9293276084172507,18
0.8,14.0,1.5125227290096168,0.5675958913870852,14
1.0,0.0,0.9492000592956751,0.4781613899068365,6
1.0,0.5,6.604445769188385,2.6422059481689635,5
1.0,1.0,5.146630704923231,2.3858260083128946,5
1.0,1.5,5.205774479693255,2.2686594520315015,5
1.0,2.0,4.674335788695795,2.0371983433738197,5
1.0,2.5,4.790288756052765,2.2199414966132176,5
1.0,3.0,5.69536936230703,0.5550254545861399,5
1.0,3.5,4.4910333716072,1.5255939210333245,10
1.0,4.0,5.257325776923882,2.039405541918776,5
1.0,4.5,4.1353391639405235,1.6541386395201936,5
1.0,5.0,4.026261355261996,1.8640315607812772,5
1.0,5.5,3.955993887681613,0.44494524299788346,9
1.0,6.0,4.038085633081858,0.32143627355848214,5
1.0,6.5,3.6628811488272124,1.2204717930744957,10
1.0,7.0,3.432230734592641,1.590482409328493,5
1.0,7.5,3.7354038782002292,0.42727877807861553,10
1.0,8.0,3.868198734399618,0.30896353859805326,5
1.0,8.5,3.1080259244149477,1.0645770606708163,9
1.0,9.0,2.6348198807079353,1.579998183883331,10
1.0,9.5,2.7692301705954128,1.2361674389794521,10
1.0,10.0,2.5523963501965383,1.0875381994948337,10
1.0,10.5,2.449277014612081,1.0680411083727734,10
1.0,11.0,2.351120170043016,0.8163194463991332,10
1.0,11.5,2.2693720690885093,0.9876947692571587,10
1.0,12.0,2.079229817050786,0.9396332736896972,10
1.0,12.5,1.721193604507463,1.3319427280057203,17
1.0,13.0,1.726228109521577,0.6760988752968704,15
1.0,13.5,1.507265561835455,0.8052928913962824,12
1.0,14.0,1.536052736185544,0.552483839997177,17
