regime,events,duration_s,truth_speed_median_mps,odom_speed_mae_mps,odom_speed_p95_abs_error_mps,error_samples
high_longitudinal_slip,3661,191.18276166915894,8.9282,0.20540823067579464,0.5257763553690035,3661
simulator_reset,514,30.801244974136353,nan,nan,nan,0
stationary,6072,403.99948239326477,0.0,0.02135235109199319,0.1435776263439505,6071
straight_accelerating,645,19.985477447509766,9.5783,0.25770480098525883,0.8351282169505048,645
straight_coasting,1527,96.91845202445984,5.0455,0.4067141533350306,0.9625543370048617,1527
straight_steady,1926,99.9670717716217,6.1234,0.19794195269292286,0.6023022510225431,1926
unknown,37,0,nan,nan,nan,0
