throttle,speed_bin_mps,acceleration_mps2,acceleration_std_mps2,samples
0.65,12.5,2.3334619130248084,0.25425368012987654,19
0.65,13.0,3.3579689075215007,0.405826859790391,10
0.65,13.5,4.188375107060637,0.33469707622797235,11
0.65,14.0,4.2505220340438825,0.3115149569900258,10
0.65,14.5,3.0738908006089023,0.8274085914478414,19
0.65,15.0,0.1100371141598271,0.49351850072669834,120
0.8,0.0,2.335105565730875,2.1142534135111744,2
0.8,0.5,5.458469539322262,0.0,1
0.8,1.0,4.347755669507526,0.0,1
0.8,1.5,5.067901023387582,2.4910711108737535,3
0.8,2.0,4.572047357207022,1.9265558952195097,4
0.8,2.5,4.752288311825797,0.3603862122399888,2
0.8,3.0,4.0375392245421455,0.39148832619433,4
0.8,3.5,4.2861372902864066,2.207313427462597,5
0.8,4.0,4.829226010757048,0.3635757866237422,5
0.8,4.5,3.9539281855493007,0.2629231036990758,5
0.8,5.0,3.766209758620655,0.40680936889455604,6
0.8,5.5,3.670693634905647,0.6739329094563666,4
0.8,6.0,3.559824101171823,0.9993662466131065,8
0.8,6.5,3.7497784482655843,0.43670414285621134,7
0.8,7.0,3.44355681937021,0.37068517400378787,8
0.8,7.5,3.649909451681631,0.3840890978581553,8
0.8,8.0,2.863859139072196,0.4189551422164043,10
0.8,8.5,3.05521279020953,1.0416667908760417,12
0.8,9.0,2.7623478598752502,0.280295779427672,12
0.8,9.5,2.73900087993052,0.2560371340311049,15
0.8,10.0,2.602778952214301,0.413170350452061,12
0.8,10.5,2.5348360675067765,0.19870160424772523,14
0.8,11.0,2.3118154719039805,0.23937180592305882,15
0.8,11.5,2.2840818626892228,0.5523705569244031,16
0.8,12.0,1.9902945207275977,0.278692632291485,21
0.8,12.5,1.8793982804002989,0.28001144185693894,22
0.8,13.0,1.7584138110508492,0.2315753542965048,25
0.8,13.5,1.677498266897401,0.17507199756647487,25
0.8,14.0,1.5298942355808998,0.12696410419544524,34
0.8,14.5,1.3690180276069555,0.16351361611106008,33
0.8,15.0,1.3101339800925658,0.14793521812281962,34
0.8,15.5,1.7273608598071994,0.2516835708311473,24
0.8,16.0,2.432683909273995,0.5589351180096777,16
0.8,16.5,3.473227884128148,0.4052639586167972,13
0.8,17.0,3.786808089220999,0.405784319479018,12
0.8,17.5,2.9423762724940716,0.48120223702055637,17
0.8,18.0,1.3134112394962412,0.5742802864969837,38
0.8,18.5,0.08998774933697867,0.16464142680011318,101
1.0,0.0,0.1930061170331585,1.2234496727266715,3
1.0,0.5,5.036467401574803,0.0,1
1.0,1.0,4.973339735138808,0.0,1
1.0,1.5,4.979593648302389,0.0,1
1.0,2.0,4.76721869749397,1.9396524070395689,4
1.0,2.5,4.68597489541047,0.27264937586159466,2
1.0,3.0,4.201328249796259,0.18487853451268244,2
1.0,3.5,4.513504485402444,1.8157164594502753,5
