phase,time_s,throttle,speed_mps,acceleration_mps2
grid_throttle_0.000_at_0.00,1788341854.367261,0.0,0.0,nan
grid_throttle_0.000_at_0.00,1788341854.4473476,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788341854.5075202,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788341854.5674117,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788341854.627376,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788341854.7077677,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788341854.7674482,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788341854.8274198,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788341854.887499,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788341854.947486,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788341855.0274413,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788341855.0873978,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788341855.1474006,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788341855.2274933,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788341855.2875137,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788341855.347472,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788341855.427352,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788341855.487373,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788341855.5473547,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788341855.6073642,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788341855.6879482,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788341855.7473507,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788341855.827362,0.0,0.0,0.0
grid_throttle_0.030_at_0.00,1788341861.849323,0.03,0.0,nan
grid_throttle_0.030_at_0.00,1788341861.9074569,0.03,0.0,nan
grid_throttle_0.030_at_0.00,1788341861.9875135,0.03,0.0202,0.25232127034802343
grid_throttle_0.030_at_0.00,1788341862.0475097,0.03,0.4243,3.029571803671624
grid_throttle_0.030_at_0.00,1788341862.1275358,0.03,0.7021,3.4713653083234512
grid_throttle_0.030_at_0.00,1788341862.2275612,0.03,0.752,0.4988732092759405
grid_throttle_0.030_at_0.00,1788341862.2875865,0.03,0.7537,0.3223979800417404
grid_throttle_0.030_at_0.00,1788341862.3874454,0.03,0.7533,-0.004005647993621131
grid_throttle_0.030_at_0.00,1788341862.447468,0.03,0.7526,-0.006880091620538207
grid_throttle_0.030_at_0.00,1788341862.5275557,0.03,0.7522,-0.0049945271380608044
grid_throttle_0.030_at_0.00,1788341862.6274216,0.03,0.7521,-0.0010013426664246346
grid_throttle_0.030_at_0.00,1788341862.707394,0.03,0.7519,-0.0016681663431860456
grid_throttle_0.030_at_0.00,1788341862.7674303,0.03,0.7518,-0.002142724171929762
grid_throttle_0.030_at_0.00,1788341862.8476055,0.03,0.7517,-0.0012472690831123972
grid_throttle_0.030_at_0.00,1788341862.9074006,0.03,0.7517,-0.0007144372638728649
grid_throttle_0.030_at_0.00,1788341862.9873748,0.03,0.7516,-0.0007154646174314973
grid_throttle_0.030_at_0.00,1788341863.047502,0.03,0.7516,-0.0007137685746764174
grid_throttle_0.030_at_0.00,1788341863.1280675,0.03,0.7516,0.0
grid_throttle_0.030_at_0.00,1788341863.187639,0.03,0.7516,0.0
