wheel_speed_mps,body_speed_mps,source_samples
0.0,0.0,19
2.0,1.9796685826414242,19
4.0,3.928269511171881,19
6.0,5.845091681517261,19
8.0,7.738537562626716,19
10.0,9.599276113431507,19
12.0,11.438255195309868,19
14.0,13.183115841933853,19
16.0,14.958248609765342,19
18.0,16.88144143700164,19
20.0,18.88271524161777,19
22.0,20.485774610287464,19
24.0,22.088833978957158,19
26.0,22.8836,19
28.0,22.8836,19
30.0,22.8836,19
