wheel_speed_mps,body_speed_mps,source_samples
0.0,0.0,53
2.0,1.981322984970793,53
4.0,4.245707995992322,53
6.0,6.608070069266279,53
8.0,7.3130749999999995,53
10.0,10.357114892042588,53
12.0,11.961916698241376,53
14.0,14.206266666666666,53
16.0,14.455872939453768,53
18.0,15.2345528395727,53
20.0,15.658363408932875,53
22.0,15.681325000000001,53
24.0,17.65649,53
26.0,17.65649,53
28.0,17.65649,53
30.0,17.65649,53
